#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  6.0000000E+03  0.0000000E+00  1.0217713E+02  2.4198244E+02  5.4162219E+02  1.1678113E+03  2.4468965E+03  5.0092922E+03  1.0046332E+04  1.9790577E+04  3.8408079E+04  7.3547235E+04  1.3994872E+05  0.0000000E+00
  6.2500000E+03  0.0000000E+00  0.0000000E+00  1.7687313E+02  4.1033656E+02  9.1380495E+02  1.9783689E+03  4.1858325E+03  8.6712625E+03  1.7628505E+04  3.5188564E+04  6.8975031E+04  1.3345101E+05  0.0000000E+00
  6.5000000E+03  0.0000000E+00  0.0000000E+00  1.2528200E+02  3.0249947E+02  6.9182021E+02  1.5373433E+03  3.3434499E+03  7.1332866E+03  1.4951217E+04  3.0746084E+04  6.2060333E+04  1.2305210E+05  0.0000000E+00
  6.7500000E+03  0.0000000E+00  0.0000000E+00  8.5275085E+01  2.1779675E+02  5.1410138E+02  1.1659468E+03  2.5926219E+03  5.6653896E+03  1.2191543E+04  2.5777852E+04  5.3605030E+04  1.0934144E+05  0.0000000E+00
  7.0000000E+03  0.0000000E+00  0.0000000E+00  5.4948911E+01  1.5126645E+02  3.7406325E+02  8.7168626E+02  1.9728385E+03  4.4013356E+03  9.6715523E+03  2.0964158E+04  4.4763297E+04  9.3729966E+04  0.0000000E+00
  7.2500000E+03  0.0000000E+00  0.0000000E+00  3.2496579E+01  1.0065970E+02  2.6343779E+02  6.3999331E+02  1.4833117E+03  3.3652600E+03  7.5422135E+03  1.6702605E+04  3.6464241E+04  7.8246980E+04  0.0000000E+00
  7.5000000E+03  0.0000000E+00  0.0000000E+00  1.5765480E+01  6.2993248E+01  1.7872806E+02  4.5484168E+02  1.0964535E+03  2.5443611E+03  5.8107118E+03  1.3123370E+04  2.9219418E+04  6.4109928E+04  0.0000000E+00
  7.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6134929E+01  1.1467686E+02  3.1019508E+02  7.8311619E+02  1.8941135E+03  4.4211993E+03  1.0174147E+04  2.3129357E+04  5.1805443E+04  0.0000000E+00
  8.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8843638E+01  7.1524873E+01  2.0699657E+02  5.4990977E+02  1.3782241E+03  3.3327284E+03  7.8274347E+03  1.8153824E+04  4.1480169E+04  0.0000000E+00
  8.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7389321E+00  4.2671683E+01  1.3388729E+02  3.6926895E+02  9.6238115E+02  2.4218743E+03  5.9335575E+03  1.4054232E+04  3.2787213E+04  0.0000000E+00
  8.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5517410E+01  8.5757896E+01  2.4701632E+02  6.6659745E+02  1.7314043E+03  4.3769037E+03  1.0729708E+04  2.5615939E+04  0.0000000E+00
  8.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6946386E+01  5.7161593E+01  1.6666357E+02  4.5903469E+02  1.2237657E+03  3.1834618E+03  8.0782511E+03  1.9854243E+04  0.0000000E+00
  9.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3134210E+01  4.2018565E+01  1.1908082E+02  3.2372109E+02  8.6670956E+02  2.2969983E+03  5.9904370E+03  1.5222499E+04  0.0000000E+00
  9.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4465675E+01  9.2690351E+01  2.4327502E+02  6.3800203E+02  1.6802894E+03  4.4250902E+03  1.1521385E+04  0.0000000E+00
  9.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1050687E+01  7.8441849E+01  1.9595013E+02  4.9672745E+02  1.2807007E+03  3.3390284E+03  8.7386363E+03  0.0000000E+00
  9.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9829537E+01  7.1439732E+01  1.6866121E+02  4.0879374E+02  1.0228996E+03  2.6165429E+03  6.7824210E+03  0.0000000E+00
  1.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9743235E+01  6.8807011E+01  1.5417634E+02  3.5491652E+02  8.5419219E+02  2.1290378E+03  5.4348220E+03  0.0000000E+00
  1.0250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.0318636E+01  6.8743579E+01  1.4820538E+02  3.2453644E+02  7.4436163E+02  1.7943122E+03  4.4874338E+03  0.0000000E+00
  1.0500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1269993E+01  7.0277711E+01  1.4764955E+02  3.1042319E+02  6.7844731E+02  1.5676855E+03  3.8100021E+03  0.0000000E+00
  1.0750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2464964E+01  7.2755572E+01  1.5048522E+02  3.0704383E+02  6.4321836E+02  1.4206603E+03  3.3324580E+03  0.0000000E+00
  1.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3781986E+01  7.5836703E+01  1.5549178E+02  3.1078932E+02  6.2963656E+02  1.3325699E+03  3.0016972E+03  0.0000000E+00
  1.1250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.5183883E+01  7.9310910E+01  1.6184974E+02  3.1909256E+02  6.3128776E+02  1.2886405E+03  2.7846488E+03  0.0000000E+00
  1.1500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6613613E+01  8.3194115E+01  1.6952027E+02  3.3150141E+02  6.4430878E+02  1.2772131E+03  2.6572392E+03  0.0000000E+00
  1.1750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8057008E+01  8.7345773E+01  1.7812675E+02  3.4648860E+02  6.6523758E+02  1.2904685E+03  2.5999267E+03  0.0000000E+00
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.1730352E+01  1.8757850E+02  3.6371524E+02  6.9265909E+02  1.3233429E+03  2.5967542E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.6278071E+01  1.9758927E+02  3.8261122E+02  7.2450555E+02  1.3681555E+03  2.6331696E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0095104E+02  2.0804603E+02  4.0285795E+02  7.5991274E+02  1.4239370E+03  2.6995869E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0561627E+02  2.1887581E+02  4.2427528E+02  7.9842451E+02  1.4869134E+03  2.7884652E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1024463E+02  2.3000254E+02  4.4673987E+02  8.3988008E+02  1.5577320E+03  2.8972147E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6154984E+01  1.2745778E+02  2.7632415E+02  5.4449550E+02  1.0275273E+03  1.8952446E+03  3.4679726E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4090325E+02  3.2098183E+02  6.4655473E+02  1.2341569E+03  2.2860287E+03  4.1680493E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4972368E+02  3.6168006E+02  7.4736349E+02  1.4459167E+03  2.7046445E+03  4.9501666E+03  0.0000000E+00
  1.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5284472E+02  3.9674886E+02  8.4411693E+02  1.6541824E+03  3.1266348E+03  5.7625488E+03  0.0000000E+00
  1.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4877344E+02  4.2437791E+02  9.3561295E+02  1.8564405E+03  3.5411611E+03  6.5809109E+03  0.0000000E+00
  1.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3944305E+02  4.4403846E+02  1.0170560E+03  2.0477764E+03  3.9362932E+03  7.3900778E+03  0.0000000E+00
  2.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5430666E+02  1.0869462E+03  2.2283187E+03  4.3202878E+03  8.1855949E+03  0.0000000E+00
  2.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5954983E+02  1.1506501E+03  2.4086314E+03  4.7087525E+03  8.9467826E+03  0.0000000E+00
  2.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6090122E+02  1.2068606E+03  2.5831399E+03  5.0891172E+03  9.6820152E+03  0.0000000E+00
  2.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5299928E+02  1.2543515E+03  2.7490642E+03  5.4715906E+03  1.0426398E+04  0.0000000E+00
  2.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.3004206E+02  1.2914129E+03  2.9063363E+03  5.8567571E+03  1.1212695E+04  0.0000000E+00
  2.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8808721E+02  1.3095384E+03  3.0435981E+03  6.2138593E+03  1.1952340E+04  0.0000000E+00
  2.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2884334E+02  1.2989069E+03  3.1423921E+03  6.5164902E+03  1.2610280E+04  0.0000000E+00
  2.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2526893E+03  3.1944335E+03  6.7623195E+03  1.3207975E+04  0.0000000E+00
  2.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1794210E+03  3.1949701E+03  6.9322642E+03  1.3696316E+04  0.0000000E+00
  2.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0879016E+03  3.1434934E+03  7.0131287E+03  1.4051965E+04  0.0000000E+00
  3.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.8648566E+02  3.0501944E+03  7.0083087E+03  1.4261090E+04  0.0000000E+00
  3.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.9003863E+02  2.9327641E+03  6.9373866E+03  1.4346214E+04  0.0000000E+00
  3.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8020227E+03  6.8298495E+03  1.4337830E+04  0.0000000E+00
  3.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6880056E+03  6.6902878E+03  1.4253788E+04  0.0000000E+00
  3.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6030956E+03  6.5763319E+03  1.4159269E+04  0.0000000E+00
  3.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5505623E+03  6.4996526E+03  1.4090610E+04  0.0000000E+00
  3.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5278960E+03  6.4849739E+03  1.4096337E+04  0.0000000E+00
  3.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5259750E+03  6.5466373E+03  1.4230651E+04  0.0000000E+00
  3.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5337593E+03  6.6776198E+03  1.4512280E+04  0.0000000E+00
  3.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5393136E+03  6.8479153E+03  1.4926431E+04  0.0000000E+00
  4.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.0349843E+03  1.5435323E+04  0.0000000E+00
  4.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.2384525E+03  1.6009384E+04  0.0000000E+00
  4.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.4499616E+03  1.6652693E+04  0.0000000E+00
  4.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.6691229E+03  1.7338472E+04  0.0000000E+00
  4.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.8884474E+03  1.8048122E+04  0.0000000E+00
  4.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.1070361E+03  1.8799777E+04  0.0000000E+00
  4.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.3171869E+03  1.9592617E+04  0.0000000E+00
  4.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.5112428E+03  2.0410666E+04  0.0000000E+00
  4.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.6844333E+03  2.1232896E+04  0.0000000E+00
  4.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8396626E+03  2.2059053E+04  0.0000000E+00
  5.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2876881E+04  0.0000000E+00
