#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8538282E+01  1.8174740E+02  3.5349964E+02  6.7539823E+02  1.2937141E+03  2.5483901E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.2820563E+01  1.9126082E+02  3.7139561E+02  7.0531052E+02  1.3358457E+03  2.5784277E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.7210086E+01  2.0113211E+02  3.9050875E+02  7.3868049E+02  1.3882820E+03  2.6390949E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0163446E+02  2.1142590E+02  4.1082472E+02  7.7492101E+02  1.4481151E+03  2.7216503E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0590795E+02  2.2190530E+02  4.3202420E+02  8.1407991E+02  1.5146012E+03  2.8253745E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.3616697E+01  1.2201948E+02  2.6544458E+02  5.2401191E+02  9.8996227E+02  1.8340873E+03  3.3679530E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3441576E+02  3.0738591E+02  6.1957006E+02  1.1814868E+03  2.1980566E+03  4.0364433E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4227433E+02  3.4552570E+02  7.1270926E+02  1.3747960E+03  2.5764978E+03  4.7687992E+03  0.0000000E+00
  1.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4416773E+02  3.7786941E+02  7.9846863E+02  1.5543980E+03  2.9284522E+03  5.4927853E+03  0.0000000E+00
  1.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3875668E+02  4.0264595E+02  8.8029331E+02  1.7306481E+03  3.2715754E+03  6.2072830E+03  0.0000000E+00
