#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  7.0000000E+03  0.0000000E+00  0.0000000E+00  5.7136980E+01  1.5653139E+02  3.8616950E+02  8.9951435E+02  2.0431255E+03  4.5801986E+03  1.0153028E+04  2.2247321E+04  4.8150364E+04  1.0250284E+05  0.0000000E+00
  7.2500000E+03  0.0000000E+00  0.0000000E+00  3.3718710E+01  1.0388130E+02  2.7083086E+02  6.5744772E+02  1.5248444E+03  3.4726949E+03  7.8294890E+03  1.7465015E+04  3.8493996E+04  8.3584871E+04  0.0000000E+00
  7.5000000E+03  0.0000000E+00  0.0000000E+00  1.6295045E+01  6.4685950E+01  1.8301508E+02  4.6534384E+02  1.1222672E+03  2.6079434E+03  5.9811840E+03  1.3587251E+04  3.0466442E+04  6.7419518E+04  0.0000000E+00
  7.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6955849E+01  1.1710949E+02  3.1550107E+02  7.9560053E+02  1.9277378E+03  4.5211033E+03  1.0456829E+04  2.3910013E+04  5.3897272E+04  0.0000000E+00
  8.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8816741E+01  7.1796810E+01  2.0784740E+02  5.4809209E+02  1.3780475E+03  3.3531356E+03  7.9454576E+03  1.8554047E+04  4.2685250E+04  0.0000000E+00
  8.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8360294E+00  4.2583994E+01  1.3349016E+02  3.6906014E+02  9.6338542E+02  2.4305617E+03  5.9596229E+03  1.4245023E+04  3.3479975E+04  0.0000000E+00
  8.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5891990E+01  8.6112723E+01  2.4637665E+02  6.6373773E+02  1.7276131E+03  4.3795850E+03  1.0797748E+04  2.6007781E+04  0.0000000E+00
  8.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7277037E+01  5.8516562E+01  1.6942959E+02  4.6206536E+02  1.2242091E+03  3.1775718E+03  8.0756408E+03  1.9987200E+04  0.0000000E+00
  9.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3264230E+01  4.3129478E+01  1.2315348E+02  3.3407732E+02  8.8651488E+02  2.3230482E+03  6.0109597E+03  1.5265121E+04  0.0000000E+00
  9.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.5050150E+01  9.5726772E+01  2.5393865E+02  6.6729567E+02  1.7455507E+03  4.5381562E+03  1.1670085E+04  0.0000000E+00
  9.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1320577E+01  8.0213830E+01  2.0354960E+02  5.2251513E+02  1.3534566E+03  3.5118272E+03  9.0711436E+03  0.0000000E+00
  9.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9942199E+01  7.2397532E+01  1.7335538E+02  4.2714049E+02  1.0828013E+03  2.7872243E+03  7.1958342E+03  0.0000000E+00
  1.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9787738E+01  6.9326728E+01  1.5691596E+02  3.6672845E+02  8.9725868E+02  2.2678273E+03  5.8226273E+03  0.0000000E+00
  1.0250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.0328646E+01  6.9076174E+01  1.4993190E+02  3.3175201E+02  7.7290254E+02  1.8959427E+03  4.8007787E+03  0.0000000E+00
  1.0500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1271869E+01  7.0507735E+01  1.4875932E+02  3.1495852E+02  6.9685250E+02  1.6360991E+03  4.0428814E+03  0.0000000E+00
  1.0750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2456771E+01  7.2934437E+01  1.5129086E+02  3.1009624E+02  6.5507133E+02  1.4664603E+03  3.4959566E+03  0.0000000E+00
  1.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3787415E+01  7.6006616E+01  1.5611607E+02  3.1294212E+02  6.3780373E+02  1.3632988E+03  3.1152647E+03  0.0000000E+00
  1.1250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.5191819E+01  7.9492537E+01  1.6250178E+02  3.2096687E+02  6.3718255E+02  1.3098343E+03  2.8624742E+03  0.0000000E+00
  1.1500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6634655E+01  8.3374386E+01  1.7015577E+02  3.3304291E+02  6.4885938E+02  1.2923742E+03  2.7105263E+03  0.0000000E+00
  1.1750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8083011E+01  8.7532390E+01  1.7876437E+02  3.4793509E+02  6.6914295E+02  1.3023102E+03  2.6376058E+03  0.0000000E+00
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.1974482E+01  1.8816895E+02  3.6517542E+02  6.9627622E+02  1.3327083E+03  2.6246186E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.6579796E+01  1.9829621E+02  3.8422752E+02  7.2791851E+02  1.3765987E+03  2.6555223E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0127717E+02  2.0888327E+02  4.0459718E+02  7.6348245E+02  1.4313390E+03  2.7183940E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0601661E+02  2.1987862E+02  4.2615452E+02  8.0220936E+02  1.4949407E+03  2.8052455E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1068115E+02  2.3112158E+02  4.4887780E+02  8.4389065E+02  1.5653177E+03  2.9126597E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6433262E+01  1.2829625E+02  2.7812644E+02  5.4783237E+02  1.0330388E+03  1.9046151E+03  3.4819033E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4242257E+02  3.2386657E+02  6.5179601E+02  1.2434402E+03  2.3006303E+03  4.1921223E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5237718E+02  3.6672351E+02  7.5589871E+02  1.4595220E+03  2.7279457E+03  4.9864390E+03  0.0000000E+00
  1.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5646076E+02  4.0462082E+02  8.5801903E+02  1.6762487E+03  3.1627946E+03  5.8183233E+03  0.0000000E+00
  1.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5309223E+02  4.3496744E+02  9.5506991E+02  1.8906708E+03  3.5970516E+03  6.6673675E+03  0.0000000E+00
  1.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4395965E+02  4.5669949E+02  1.0433475E+03  2.0932681E+03  4.0148350E+03  7.5207265E+03  0.0000000E+00
  2.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6840836E+02  1.1178874E+03  2.2849099E+03  4.4215915E+03  8.3612018E+03  0.0000000E+00
  2.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.7416971E+02  1.1849182E+03  2.4746127E+03  4.8293401E+03  9.1654963E+03  0.0000000E+00
  2.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.7489347E+02  1.2432461E+03  2.6582164E+03  5.2276370E+03  9.9386665E+03  0.0000000E+00
  2.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.6573997E+02  1.2922104E+03  2.8304851E+03  5.6290730E+03  1.0719234E+04  0.0000000E+00
  2.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.4071592E+02  1.3285264E+03  2.9921669E+03  6.0297499E+03  1.1542883E+04  0.0000000E+00
  2.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.9612848E+02  1.3442185E+03  3.1311368E+03  6.3981575E+03  1.2303740E+04  0.0000000E+00
  2.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3490959E+02  1.3295124E+03  3.2292138E+03  6.7059860E+03  1.2989651E+04  0.0000000E+00
  2.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2791168E+03  3.2741492E+03  6.9492348E+03  1.3595153E+04  0.0000000E+00
  2.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2009536E+03  3.2665433E+03  7.1113408E+03  1.4075888E+04  0.0000000E+00
  2.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1059710E+03  3.2057392E+03  7.1781238E+03  1.4413083E+04  0.0000000E+00
  3.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0033340E+03  3.1051266E+03  7.1563207E+03  1.4601536E+04  0.0000000E+00
  3.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.0652448E+02  2.9796580E+03  7.0702386E+03  1.4652450E+04  0.0000000E+00
  3.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8456670E+03  6.9432859E+03  1.4616036E+04  0.0000000E+00
  3.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7300283E+03  6.7952699E+03  1.4505002E+04  0.0000000E+00
  3.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6459020E+03  6.6760275E+03  1.4382072E+04  0.0000000E+00
  3.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5982819E+03  6.5988810E+03  1.4314416E+04  0.0000000E+00
  3.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5854444E+03  6.5887306E+03  1.4313313E+04  0.0000000E+00
  3.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.5978493E+03  6.6662610E+03  1.4451283E+04  0.0000000E+00
  3.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6221463E+03  6.8226005E+03  1.4769922E+04  0.0000000E+00
  3.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.6466866E+03  7.0266369E+03  1.5227079E+04  0.0000000E+00
  4.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.2532732E+03  1.5798502E+04  0.0000000E+00
  4.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.4988991E+03  1.6452069E+04  0.0000000E+00
  4.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.7546069E+03  1.7178837E+04  0.0000000E+00
  4.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.0184671E+03  1.7954591E+04  0.0000000E+00
  4.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.2848961E+03  1.8771253E+04  0.0000000E+00
  4.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.5519495E+03  1.9622937E+04  0.0000000E+00
  4.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8167851E+03  2.0514906E+04  0.0000000E+00
  4.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.0635399E+03  2.1448460E+04  0.0000000E+00
  4.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.2952051E+03  2.2384275E+04  0.0000000E+00
  4.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.5104496E+03  2.3342611E+04  0.0000000E+00
  5.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4309897E+04  0.0000000E+00
