#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  7.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.0548571E+01  1.2787071E+02  3.4441535E+02  8.6810523E+02  2.1056878E+03  4.9846011E+03  1.1647150E+04  2.6897151E+04  6.1313158E+04  0.0000000E+00
  8.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0774635E+01  7.7876821E+01  2.2535337E+02  5.9532864E+02  1.5008069E+03  3.6697167E+03  8.7843404E+03  2.0711040E+04  4.8161181E+04  0.0000000E+00
  8.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.9633900E+00  4.6542759E+01  1.4509088E+02  4.0040706E+02  1.0461366E+03  2.6452855E+03  6.5253143E+03  1.5779059E+04  3.7465517E+04  0.0000000E+00
  8.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8494198E+01  9.4634332E+01  2.7043094E+02  7.2660799E+02  1.8877912E+03  4.7848155E+03  1.1859530E+04  2.8881114E+04  0.0000000E+00
  8.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8823404E+01  6.4371657E+01  1.8796329E+02  5.1425657E+02  1.3597906E+03  3.5134895E+03  8.8931912E+03  2.2078522E+04  0.0000000E+00
  9.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4268315E+01  4.6824286E+01  1.3591969E+02  3.7391361E+02  9.9961943E+02  2.6169961E+03  6.7239604E+03  1.6924847E+04  0.0000000E+00
  9.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7512937E+01  1.0392180E+02  2.8126691E+02  7.5132524E+02  1.9828857E+03  5.1556496E+03  1.3156801E+04  0.0000000E+00
  9.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3322373E+01  8.5926017E+01  2.2157945E+02  5.8120696E+02  1.5301457E+03  4.0082742E+03  1.0349017E+04  0.0000000E+00
  9.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1853111E+01  7.7005087E+01  1.8621221E+02  4.6678066E+02  1.2058430E+03  3.1606148E+03  8.2251842E+03  0.0000000E+00
  1.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1754660E+01  7.3547199E+01  1.6730782E+02  3.9583612E+02  9.8490646E+02  2.5342986E+03  6.6007619E+03  0.0000000E+00
  1.0250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2433949E+01  7.3335084E+01  1.5909026E+02  3.5480512E+02  8.3830451E+02  2.0898886E+03  5.3798574E+03  0.0000000E+00
  1.0500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3543171E+01  7.4982269E+01  1.5775953E+02  3.3482718E+02  7.4799201E+02  1.7832131E+03  4.4757878E+03  0.0000000E+00
  1.0750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4908262E+01  7.7753992E+01  1.6060141E+02  3.2896158E+02  6.9859631E+02  1.5805681E+03  3.8226469E+03  0.0000000E+00
  1.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6436675E+01  8.1260039E+01  1.6613596E+02  3.3228779E+02  6.7807789E+02  1.4588250E+03  3.3697570E+03  0.0000000E+00
  1.1250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8042109E+01  8.5242074E+01  1.7330608E+02  3.4138486E+02  6.7721147E+02  1.3962998E+03  3.0731620E+03  0.0000000E+00
  1.1500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.9705891E+01  8.9603829E+01  1.8193138E+02  3.5477875E+02  6.8982781E+02  1.3756725E+03  2.8976115E+03  0.0000000E+00
  1.1750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1374499E+01  9.4327655E+01  1.9154961E+02  3.7143140E+02  7.1239202E+02  1.3861351E+03  2.8129725E+03  0.0000000E+00
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.9289315E+01  2.0203028E+02  3.9042787E+02  7.4193234E+02  1.4179272E+03  2.7947056E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0441698E+02  2.1321230E+02  4.1134259E+02  7.7669405E+02  1.4654858E+03  2.8256776E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0965042E+02  2.2497740E+02  4.3386749E+02  8.1569067E+02  1.5251058E+03  2.8917141E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1488582E+02  2.3706952E+02  4.5763373E+02  8.5816987E+02  1.5938681E+03  2.9843260E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2020749E+02  2.4957154E+02  4.8261705E+02  9.0367408E+02  1.6706761E+03  3.0987235E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.1678462E+01  1.4002677E+02  3.0141804E+02  5.9111303E+02  1.1095698E+03  2.0371256E+03  3.7073426E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5642141E+02  3.5195874E+02  7.0528588E+02  1.3376066E+03  2.4637345E+03  4.4667786E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6910489E+02  3.9985867E+02  8.2006271E+02  1.5747250E+03  2.9224652E+03  5.3118872E+03  0.0000000E+00
  1.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7652879E+02  4.4376355E+02  9.3343692E+02  1.8156889E+03  3.3953450E+03  6.1994036E+03  0.0000000E+00
  1.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7735064E+02  4.8197822E+02  1.0447186E+03  2.0595257E+03  3.8791421E+03  7.1111293E+03  0.0000000E+00
  1.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.7212658E+02  5.1295661E+02  1.1483809E+03  2.3024008E+03  4.3692165E+03  8.0453630E+03  0.0000000E+00
  2.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.3433535E+02  1.2428696E+03  2.5380845E+03  4.8615723E+03  8.9977244E+03  0.0000000E+00
  2.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.4878516E+02  1.3283329E+03  2.7633783E+03  5.3461406E+03  9.9453198E+03  0.0000000E+00
  2.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.5515802E+02  1.4044067E+03  2.9750939E+03  5.8141798E+03  1.0882832E+04  0.0000000E+00
  2.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.4897413E+02  1.4669720E+03  3.1710962E+03  6.2602811E+03  1.1779291E+04  0.0000000E+00
  2.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.2583586E+02  1.5141092E+03  3.3519989E+03  6.6877119E+03  1.2657677E+04  0.0000000E+00
  2.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.8032353E+02  1.5383336E+03  3.5076419E+03  7.0824207E+03  1.3479986E+04  0.0000000E+00
  2.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1421852E+02  1.5309876E+03  3.6235438E+03  7.4243149E+03  1.4236114E+04  0.0000000E+00
  2.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4854782E+03  3.6905381E+03  7.7064938E+03  1.4896924E+04  0.0000000E+00
  2.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4062851E+03  3.7006741E+03  7.9086470E+03  1.5445912E+04  0.0000000E+00
  2.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3052407E+03  3.6503722E+03  8.0120495E+03  1.5855292E+04  0.0000000E+00
  3.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1917011E+03  3.5502558E+03  8.0138353E+03  1.6090986E+04  0.0000000E+00
  3.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0795071E+03  3.4204529E+03  7.9360289E+03  1.6186238E+04  0.0000000E+00
  3.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2633706E+03  7.8092718E+03  1.6157730E+04  0.0000000E+00
  3.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1246962E+03  7.6265239E+03  1.6046056E+04  0.0000000E+00
  3.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.0138491E+03  7.4667096E+03  1.5862366E+04  0.0000000E+00
  3.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9462691E+03  7.3486172E+03  1.5729087E+04  0.0000000E+00
  3.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9276258E+03  7.3074408E+03  1.5684681E+04  0.0000000E+00
  3.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9468862E+03  7.3743747E+03  1.5790970E+04  0.0000000E+00
  3.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9909758E+03  7.5438453E+03  1.6092934E+04  0.0000000E+00
  3.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.0411106E+03  7.7885662E+03  1.6584842E+04  0.0000000E+00
  4.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.0791627E+03  1.7243942E+04  0.0000000E+00
  4.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.4057330E+03  1.8038860E+04  0.0000000E+00
  4.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.7540505E+03  1.8935662E+04  0.0000000E+00
  4.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.1148787E+03  1.9918601E+04  0.0000000E+00
  4.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.4846046E+03  2.0946627E+04  0.0000000E+00
  4.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.8479169E+03  2.2026067E+04  0.0000000E+00
  4.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0219926E+04  2.3160092E+04  0.0000000E+00
  4.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0581054E+04  2.4327085E+04  0.0000000E+00
  4.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0938573E+04  2.5522751E+04  0.0000000E+00
  4.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1272460E+04  2.6750909E+04  0.0000000E+00
  5.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7983566E+04  0.0000000E+00
