#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  9.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9357169E+01  7.3730672E+01  1.8246719E+02  4.6000195E+02  1.1849823E+03  3.0903480E+03  8.0312681E+03  0.0000000E+00
  9.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8135855E+01  6.7219136E+01  1.5693972E+02  3.7555364E+02  9.3157375E+02  2.3789721E+03  6.1799730E+03  0.0000000E+00
  1.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7985344E+01  6.4778692E+01  1.4412159E+02  3.2726033E+02  7.7457765E+02  1.9100357E+03  4.8633786E+03  0.0000000E+00
  1.0250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.8405559E+01  6.4656219E+01  1.3900031E+02  3.0129250E+02  6.7923314E+02  1.6073359E+03  3.9702923E+03  0.0000000E+00
  1.0500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.9242472E+01  6.6000971E+01  1.3865775E+02  2.8983429E+02  6.2445904E+02  1.4153078E+03  3.3748224E+03  0.0000000E+00
  1.0750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.0288226E+01  6.8221477E+01  1.4132122E+02  2.8768394E+02  5.9685465E+02  1.2958865E+03  2.9765278E+03  0.0000000E+00
  1.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1442813E+01  7.0928981E+01  1.4573499E+02  2.9140211E+02  5.8732596E+02  1.2277397E+03  2.7105542E+03  0.0000000E+00
  1.1250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2669953E+01  7.4002297E+01  1.5145324E+02  2.9911090E+02  5.9038814E+02  1.1956661E+03  2.5431714E+03  0.0000000E+00
  1.1500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3909382E+01  7.7417369E+01  1.5828323E+02  3.1006561E+02  6.0283768E+02  1.1905009E+03  2.4484164E+03  0.0000000E+00
  1.1750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.5141474E+01  8.1057297E+01  1.6596220E+02  3.2346457E+02  6.2229405E+02  1.2063611E+03  2.4125786E+03  0.0000000E+00
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.4890504E+01  1.7425650E+02  3.3877503E+02  6.4678924E+02  1.2361361E+03  2.4191687E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8879858E+01  1.8306349E+02  3.5560728E+02  6.7514990E+02  1.2775914E+03  2.4574210E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.2958029E+01  1.9227639E+02  3.7344812E+02  7.0620963E+02  1.3261025E+03  2.5185214E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.7042835E+01  2.0178727E+02  3.9217767E+02  7.3987353E+02  1.3823079E+03  2.5986632E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0094393E+02  2.1141736E+02  4.1182718E+02  7.7605427E+02  1.4441941E+03  2.6961669E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1240079E+01  1.1539814E+02  2.5110910E+02  4.9642293E+02  9.3802306E+02  1.7363161E+03  3.1935296E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2628353E+02  2.8878662E+02  5.8284995E+02  1.1119074E+03  2.0639871E+03  3.7947884E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3232889E+02  3.2252975E+02  6.6588341E+02  1.2850173E+03  2.3998573E+03  4.4337900E+03  0.0000000E+00
  1.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3199175E+02  3.4982208E+02  7.3839876E+02  1.4344695E+03  2.6833457E+03  4.9926890E+03  0.0000000E+00
  1.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2366274E+02  3.6866708E+02  8.0404513E+02  1.5730900E+03  2.9451199E+03  5.5139586E+03  0.0000000E+00
  1.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1074638E+02  3.7877615E+02  8.6735125E+02  1.7258511E+03  3.2456559E+03  6.0661378E+03  0.0000000E+00
  2.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7992865E+02  9.2068124E+02  1.8755907E+03  3.5627839E+03  6.6315163E+03  0.0000000E+00
  2.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7723614E+02  9.6716736E+02  2.0258865E+03  3.9047314E+03  7.2775533E+03  0.0000000E+00
  2.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7469246E+02  1.0113101E+03  2.1756226E+03  4.2505877E+03  7.9523963E+03  0.0000000E+00
  2.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6444542E+02  1.0478376E+03  2.3146319E+03  4.5882265E+03  8.6514565E+03  0.0000000E+00
  2.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4008489E+02  1.0755446E+03  2.4498655E+03  4.9305138E+03  9.3869236E+03  0.0000000E+00
  2.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.0011898E+02  1.0864342E+03  2.5690548E+03  5.2612301E+03  1.0098995E+04  0.0000000E+00
  2.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.4669971E+02  1.0684434E+03  2.6503763E+03  5.5391342E+03  1.0753880E+04  0.0000000E+00
  2.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0182158E+03  2.6823675E+03  5.7551323E+03  1.1326742E+04  0.0000000E+00
  2.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.4595073E+02  2.6684541E+03  5.8995802E+03  1.1793684E+04  0.0000000E+00
  2.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.6334304E+02  2.6126311E+03  5.9621144E+03  1.2118815E+04  0.0000000E+00
  3.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  7.7835934E+02  2.5265339E+03  5.9477463E+03  1.2304953E+04  0.0000000E+00
  3.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.9827794E+02  2.4198787E+03  5.8841503E+03  1.2380037E+04  0.0000000E+00
  3.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3158049E+03  5.7831778E+03  1.2382119E+04  0.0000000E+00
  3.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.2271007E+03  5.6903777E+03  1.2343973E+04  0.0000000E+00
  3.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1654595E+03  5.6169753E+03  1.2309371E+04  0.0000000E+00
  3.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1282643E+03  5.5791132E+03  1.2302364E+04  0.0000000E+00
  3.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1097201E+03  5.5888384E+03  1.2364071E+04  0.0000000E+00
  3.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.1003669E+03  5.6580098E+03  1.2531623E+04  0.0000000E+00
  3.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0919254E+03  5.7728092E+03  1.2831506E+04  0.0000000E+00
  3.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0803777E+03  5.9089715E+03  1.3222129E+04  0.0000000E+00
  4.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.0512345E+03  1.3655185E+04  0.0000000E+00
  4.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.1920753E+03  1.4130502E+04  0.0000000E+00
  4.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.3246010E+03  1.4629235E+04  0.0000000E+00
  4.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.4511157E+03  1.5131360E+04  0.0000000E+00
  4.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.5712319E+03  1.5646405E+04  0.0000000E+00
  4.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.6847666E+03  1.6175289E+04  0.0000000E+00
  4.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.7813874E+03  1.6731739E+04  0.0000000E+00
  4.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.8579796E+03  1.7288566E+04  0.0000000E+00
  4.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.9013091E+03  1.7839939E+04  0.0000000E+00
  4.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.9243846E+03  1.8387278E+04  0.0000000E+00
  5.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8904517E+04  0.0000000E+00
