#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  6.0000000E+03  0.0000000E+00  1.4164934E+02  3.3868615E+02  7.7946234E+02  1.7586675E+03  3.9215577E+03  8.6748759E+03  1.9038365E+04  4.1333074E+04  8.8372626E+04  1.8513074E+05  3.7600157E+05  0.0000000E+00
  6.2500000E+03  0.0000000E+00  0.0000000E+00  2.3856473E+02  5.5680369E+02  1.2672098E+03  2.8480508E+03  6.3507042E+03  1.4073618E+04  3.0951439E+04  6.7325286E+04  1.4408122E+05  3.0043858E+05  0.0000000E+00
  6.5000000E+03  0.0000000E+00  0.0000000E+00  1.6717698E+02  3.9798744E+02  9.1724333E+02  2.0802751E+03  4.6781785E+03  1.0455884E+04  2.3217278E+04  5.1164433E+04  1.1124416E+05  2.3723627E+05  0.0000000E+00
  6.7500000E+03  0.0000000E+00  0.0000000E+00  1.1354195E+02  2.8287489E+02  6.6280687E+02  1.5216927E+03  3.4567197E+03  7.7996102E+03  1.7491032E+04  3.8957066E+04  8.5835641E+04  1.8636809E+05  0.0000000E+00
  7.0000000E+03  0.0000000E+00  0.0000000E+00  7.3091379E+01  1.9489988E+02  4.7494774E+02  1.1078791E+03  2.5498542E+03  5.8229798E+03  1.3205170E+04  2.9741450E+04  6.6350639E+04  1.4614792E+05  0.0000000E+00
  7.2500000E+03  0.0000000E+00  0.0000000E+00  4.3068629E+01  1.2827643E+02  3.3032237E+02  7.9774567E+02  1.8691471E+03  4.3311864E+03  9.9590925E+03  2.2712796E+04  5.1332488E+04  1.1459007E+05  0.0000000E+00
  7.5000000E+03  0.0000000E+00  0.0000000E+00  2.1463526E+01  7.9311278E+01  2.2039745E+02  5.5831110E+02  1.3508509E+03  3.1921354E+03  7.4641039E+03  1.7300238E+04  3.9665772E+04  8.9878649E+04  0.0000000E+00
  7.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5479736E+01  1.4117729E+02  3.7812753E+02  9.5166760E+02  2.3172826E+03  5.5390179E+03  1.3080827E+04  3.0516506E+04  7.0310700E+04  0.0000000E+00
  8.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.3878148E+01  8.7320578E+01  2.5052008E+02  6.5822370E+02  1.6555502E+03  4.0561857E+03  9.7871447E+03  2.3294822E+04  5.4699742E+04  0.0000000E+00
  8.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1436573E+01  5.2946338E+01  1.6436126E+02  4.5183832E+02  1.1744756E+03  2.9521471E+03  7.2637319E+03  1.7630440E+04  4.2218241E+04  0.0000000E+00
  8.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1756654E+01  1.0666936E+02  3.0849436E+02  8.3101400E+02  2.1481608E+03  5.3973157E+03  1.3281412E+04  3.2368037E+04  0.0000000E+00
  8.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0524602E+01  7.1216450E+01  2.1174531E+02  5.8723995E+02  1.5611792E+03  4.0202886E+03  1.0073232E+04  2.4767793E+04  0.0000000E+00
  9.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5455251E+01  5.0763821E+01  1.4999948E+02  4.2093291E+02  1.1421857E+03  3.0080807E+03  7.6983415E+03  1.9117073E+04  0.0000000E+00
  9.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.0412597E+01  1.1284615E+02  3.1066828E+02  8.4546567E+02  2.2609948E+03  5.9050344E+03  1.4980170E+04  0.0000000E+00
  9.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.5941624E+01  9.2744261E+01  2.4184151E+02  6.4347334E+02  1.7213770E+03  4.5547505E+03  1.1774967E+04  0.0000000E+00
  9.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4473401E+01  8.3118721E+01  2.0216668E+02  5.1255035E+02  1.3416685E+03  3.5491892E+03  9.3025698E+03  0.0000000E+00
  1.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4512239E+01  7.9542677E+01  1.8142993E+02  4.3258103E+02  1.0868133E+03  2.8250337E+03  7.4104452E+03  0.0000000E+00
  1.0250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.5343401E+01  7.9407752E+01  1.7248376E+02  3.8691155E+02  9.2239093E+02  2.3177259E+03  5.9959961E+03  0.0000000E+00
  1.0500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6630406E+01  8.1281683E+01  1.7089681E+02  3.6438500E+02  8.2079036E+02  1.9723312E+03  4.9700947E+03  0.0000000E+00
  1.0750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.8187688E+01  8.4399273E+01  1.7393194E+02  3.5707798E+02  7.6389033E+02  1.7445987E+03  4.2400946E+03  0.0000000E+00
  1.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.9903839E+01  8.8296858E+01  1.7984358E+02  3.5983185E+02  7.3814631E+02  1.6031938E+03  3.7305566E+03  0.0000000E+00
  1.1250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1702877E+01  9.2741848E+01  1.8778674E+02  3.6931261E+02  7.3422865E+02  1.5253524E+03  3.3888638E+03  0.0000000E+00
  1.1500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.3557483E+01  9.7609815E+01  1.9712818E+02  3.8350895E+02  7.4559594E+02  1.4941543E+03  3.1752771E+03  0.0000000E+00
  1.1750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.5425236E+01  1.0271594E+02  2.0767723E+02  4.0124076E+02  7.6824077E+02  1.4979573E+03  3.0616423E+03  0.0000000E+00
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0809309E+02  2.1900152E+02  4.2155977E+02  7.9876094E+02  1.5269710E+03  3.0220436E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1364783E+02  2.3106549E+02  4.4393398E+02  8.3549533E+02  1.5742403E+03  3.0399143E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1928450E+02  2.4362697E+02  4.6798141E+02  8.7665240E+02  1.6344700E+03  3.0986238E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2495191E+02  2.5652288E+02  4.9340287E+02  9.2176516E+02  1.7065753E+03  3.1898349E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3058092E+02  2.6997232E+02  5.2002618E+02  9.6986173E+02  1.7870389E+03  3.3056537E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.7188966E+01  1.5206194E+02  3.2495713E+02  6.3461884E+02  1.1869926E+03  2.1705971E+03  3.9359690E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6982738E+02  3.7837886E+02  7.5456620E+02  1.4250889E+03  2.6152943E+03  4.7238364E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8406562E+02  4.2860152E+02  8.7331513E+02  1.6705777E+03  3.0881785E+03  5.5958544E+03  0.0000000E+00
  1.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9428539E+02  4.7582265E+02  9.9091658E+02  1.9164827E+03  3.5704811E+03  6.5026408E+03  0.0000000E+00
  1.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9949563E+02  5.1994387E+02  1.1079600E+03  2.1669691E+03  4.0605128E+03  7.4251847E+03  0.0000000E+00
  1.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.9879761E+02  5.5895416E+02  1.2232446E+03  2.4217458E+03  4.5622296E+03  8.3664779E+03  0.0000000E+00
  2.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.9056224E+02  1.3332086E+03  2.6769370E+03  5.0753249E+03  9.3328394E+03  0.0000000E+00
  2.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.1426886E+02  1.4360292E+03  2.9283120E+03  5.5921442E+03  1.0314539E+04  0.0000000E+00
  2.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2733510E+02  1.5278927E+03  3.1688626E+03  6.1024683E+03  1.1306685E+04  0.0000000E+00
  2.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.2588560E+02  1.6057223E+03  3.3944106E+03  6.5980480E+03  1.2277169E+04  0.0000000E+00
  2.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  6.0562266E+02  1.6647008E+03  3.6006092E+03  7.0712032E+03  1.3216372E+04  0.0000000E+00
  2.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.6196560E+02  1.6983032E+03  3.7782668E+03  7.5086323E+03  1.4114203E+04  0.0000000E+00
  2.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.9322130E+02  1.7004975E+03  3.9163625E+03  7.8967799E+03  1.4944519E+04  0.0000000E+00
  2.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6649142E+03  4.0061007E+03  8.2176894E+03  1.5685431E+04  0.0000000E+00
  2.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5899868E+03  4.0379662E+03  8.4623617E+03  1.6307359E+04  0.0000000E+00
  2.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4857288E+03  4.0073892E+03  8.6091553E+03  1.6783226E+04  0.0000000E+00
  3.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3665772E+03  3.9176172E+03  8.6523733E+03  1.7104973E+04  0.0000000E+00
  3.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2363171E+03  3.7875201E+03  8.5991585E+03  1.7252849E+04  0.0000000E+00
  3.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6156969E+03  8.4758677E+03  1.7261733E+04  0.0000000E+00
  3.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4474214E+03  8.2702428E+03  1.7141656E+04  0.0000000E+00
  3.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3153876E+03  8.0665044E+03  1.6915111E+04  0.0000000E+00
  3.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2352708E+03  7.9197781E+03  1.6742312E+04  0.0000000E+00
  3.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2195658E+03  7.8656781E+03  1.6664916E+04  0.0000000E+00
  3.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2602561E+03  7.9465848E+03  1.6762078E+04  0.0000000E+00
  3.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3375219E+03  8.1625430E+03  1.7109969E+04  0.0000000E+00
  3.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4292950E+03  8.4819225E+03  1.7700379E+04  0.0000000E+00
  4.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  8.8684983E+03  1.8508302E+04  0.0000000E+00
  4.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.3037433E+03  1.9489335E+04  0.0000000E+00
  4.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.7687314E+03  2.0607590E+04  0.0000000E+00
  4.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0244093E+04  2.1824764E+04  0.0000000E+00
  4.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0721792E+04  2.3087341E+04  0.0000000E+00
  4.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1205956E+04  2.4422377E+04  0.0000000E+00
  4.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1686700E+04  2.5807163E+04  0.0000000E+00
  4.7000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2168324E+04  2.7235023E+04  0.0000000E+00
  4.8000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.2633235E+04  2.8702597E+04  0.0000000E+00
  4.9000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.3093231E+04  3.0187532E+04  0.0000000E+00
  5.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1697071E+04  0.0000000E+00
