#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  3.5000000E+03  0.0000000E+00  6.2058079E+02  1.2021049E+03  2.2804146E+03  4.2526325E+03  7.7793862E+03  1.3986528E+04  2.4803447E+04  4.3092464E+04  7.2153668E+04  1.2941135E+05  2.6831877E+05  0.0000000E+00
  3.7500000E+03  0.0000000E+00  5.6452320E+02  1.1368886E+03  2.2627476E+03  4.4524149E+03  8.6605018E+03  1.6680360E+04  3.2229362E+04  5.9986760E+04  1.0180225E+05  1.7481902E+05  3.1928708E+05  0.0000000E+00
  4.0000000E+03  0.0000000E+00  4.8053934E+02  9.6258103E+02  1.9301888E+03  3.8745411E+03  7.7782086E+03  1.5551497E+04  3.0829006E+04  6.0831678E+04  1.1506567E+05  2.0468403E+05  3.6360489E+05  0.0000000E+00
  4.2500000E+03  0.0000000E+00  4.4305343E+02  8.6359928E+02  1.6876656E+03  3.3177858E+03  6.5876450E+03  1.3195238E+04  2.6599179E+04  5.3778641E+04  1.0830514E+05  2.0930141E+05  3.8281024E+05  0.0000000E+00
  4.5000000E+03  0.0000000E+00  4.3625995E+02  8.3524682E+02  1.5936931E+03  3.0480651E+03  5.8814305E+03  1.1471400E+04  2.2634340E+04  4.5100549E+04  9.0648788E+04  1.8294892E+05  3.5907914E+05  0.0000000E+00
  4.7500000E+03  0.0000000E+00  4.2592474E+02  8.2646639E+02  1.5758992E+03  2.9816402E+03  5.6434487E+03  1.0749041E+04  2.0680839E+04  4.0190899E+04  7.8776497E+04  1.5608815E+05  3.1235570E+05  0.0000000E+00
  5.0000000E+03  0.0000000E+00  3.8712972E+02  7.8258196E+02  1.5359290E+03  2.9540997E+03  5.6145482E+03  1.0627484E+04  2.0136246E+04  3.8386514E+04  7.3527807E+04  1.4213612E+05  2.7769154E+05  0.0000000E+00
  5.2500000E+03  0.0000000E+00  3.1741673E+02  6.7542822E+02  1.3839924E+03  2.7551218E+03  5.3779262E+03  1.0350648E+04  1.9724348E+04  3.7502275E+04  7.1131056E+04  1.3542596E+05  2.5920579E+05  0.0000000E+00
  5.5000000E+03  0.0000000E+00  2.3963531E+02  5.3457521E+02  1.1453976E+03  2.3769342E+03  4.8145259E+03  9.5506170E+03  1.8646046E+04  3.5983738E+04  6.8772183E+04  1.3090129E+05  2.4870138E+05  0.0000000E+00
  5.7500000E+03  0.0000000E+00  1.7240326E+02  3.9877668E+02  8.8506491E+02  1.9069494E+03  4.0076545E+03  8.2413702E+03  1.6627196E+04  3.2955917E+04  6.4347140E+04  1.2430823E+05  2.3780758E+05  0.0000000E+00
  6.0000000E+03  0.0000000E+00  1.2079673E+02  2.8860608E+02  6.5735031E+02  1.4538694E+03  3.1448765E+03  6.6807207E+03  1.3942379E+04  2.8529767E+04  5.7381688E+04  1.1348896E+05  2.2133264E+05  0.0000000E+00
  6.2500000E+03  0.0000000E+00  0.0000000E+00  2.0582034E+02  4.7974289E+02  1.0821074E+03  2.3891686E+03  5.1938842E+03  1.1134366E+04  2.3479921E+04  4.8720178E+04  9.9211202E+04  1.9834867E+05  0.0000000E+00
  6.5000000E+03  0.0000000E+00  0.0000000E+00  1.4465948E+02  3.4704733E+02  7.9675608E+02  1.7884981E+03  3.9557169E+03  8.6412374E+03  1.8662106E+04  3.9728252E+04  8.3202509E+04  1.7102534E+05  0.0000000E+00
  6.7500000E+03  0.0000000E+00  0.0000000E+00  9.8211537E+01  2.4817903E+02  5.8305825E+02  1.3293877E+03  2.9844562E+03  6.6256453E+03  1.4555882E+04  3.1620649E+04  6.7792618E+04  1.4289433E+05  0.0000000E+00
  7.0000000E+03  0.0000000E+00  0.0000000E+00  6.3341369E+01  1.7189264E+02  4.2192938E+02  9.8134505E+02  2.2362313E+03  5.0405085E+03  1.1245818E+04  2.4851428E+04  5.4293955E+04  1.1683213E+05  0.0000000E+00
  7.2500000E+03  0.0000000E+00  0.0000000E+00  3.7411479E+01  1.1395093E+02  2.9585347E+02  7.1624524E+02  1.6624022E+03  3.8043128E+03  8.6299700E+03  1.9383102E+04  4.3039538E+04  9.4296487E+04  0.0000000E+00
  7.5000000E+03  0.0000000E+00  0.0000000E+00  1.8234633E+01  7.0527958E+01  1.9880699E+02  5.0675197E+02  1.2214455E+03  2.8466375E+03  6.5652653E+03  1.5002700E+04  3.3870541E+04  7.5465070E+04  0.0000000E+00
  7.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.0142554E+01  1.2693497E+02  3.4223422E+02  8.6304113E+02  2.0925388E+03  4.9349028E+03  1.1496164E+04  2.6450144E+04  6.0009133E+04  0.0000000E+00
  8.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.0315500E+01  7.7177764E+01  2.2431455E+02  5.9306853E+02  1.4952418E+03  3.6508835E+03  8.6964369E+03  2.0428606E+04  4.7319623E+04  0.0000000E+00
  8.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.6027168E+00  4.5354262E+01  1.4285999E+02  3.9699572E+02  1.0411912E+03  2.6376622E+03  6.4940194E+03  1.5623507E+04  3.6942091E+04  0.0000000E+00
  8.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  2.7539541E+01  9.1479062E+01  2.6276778E+02  7.1185200E+02  1.8649344E+03  4.7531930E+03  1.1785959E+04  2.8596083E+04  0.0000000E+00
  8.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.8372846E+01  6.2083936E+01  1.8036281E+02  4.9403697E+02  1.3143244E+03  3.4299759E+03  8.7700843E+03  2.1858400E+04  0.0000000E+00
  9.0000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.4103650E+01  4.5618480E+01  1.3074342E+02  3.5686388E+02  9.5204677E+02  2.5040996E+03  6.5024618E+03  1.6586849E+04  0.0000000E+00
  9.2500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6951653E+01  1.0108179E+02  2.7010622E+02  7.1462571E+02  1.8797429E+03  4.9058380E+03  1.2648627E+04  0.0000000E+00
  9.5000000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3043984E+01  8.4432305E+01  2.1507438E+02  5.5584516E+02  1.4526389E+03  3.7906390E+03  9.8250385E+03  0.0000000E+00
  9.7500000E+03  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1686499E+01  7.6186477E+01  1.8260895E+02  4.5219180E+02  1.1543422E+03  2.9915787E+03  7.7778867E+03  0.0000000E+00
  1.0000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.1638388E+01  7.3048185E+01  1.6514584E+02  3.8708522E+02  9.5204816E+02  2.4224947E+03  6.2574311E+03  0.0000000E+00
  1.0250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.2332018E+01  7.2969183E+01  1.5780786E+02  3.4954430E+02  8.1791246E+02  2.0152000E+03  5.1342254E+03  0.0000000E+00
  1.0500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.3445739E+01  7.4677327E+01  1.5676576E+02  3.3148967E+02  7.3525128E+02  1.7354657E+03  4.3073386E+03  0.0000000E+00
  1.0750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.4818252E+01  7.7479935E+01  1.5979206E+02  3.2659337E+02  6.9033705E+02  1.5497487E+03  3.7112884E+03  0.0000000E+00
  1.1000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.6341416E+01  8.0980336E+01  1.6540855E+02  3.3037843E+02  6.7228279E+02  1.4382311E+03  3.2964682E+03  0.0000000E+00
  1.1250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.7941370E+01  8.4954614E+01  1.7270787E+02  3.3981949E+02  6.7275012E+02  1.3815055E+03  3.0240381E+03  0.0000000E+00
  1.1500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  3.9592028E+01  8.9318220E+01  1.8123006E+02  3.5326356E+02  6.8619293E+02  1.3651446E+03  2.8632176E+03  0.0000000E+00
  1.1750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  4.1263235E+01  9.4015275E+01  1.9089831E+02  3.6998730E+02  7.0902430E+02  1.3776211E+03  2.7874935E+03  0.0000000E+00
  1.2000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  9.8960421E+01  2.0134753E+02  3.8891087E+02  7.3870860E+02  1.4104904E+03  2.7749157E+03  0.0000000E+00
  1.2250000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0406974E+02  2.1243757E+02  4.0979452E+02  7.7354033E+02  1.4584734E+03  2.8088727E+03  0.0000000E+00
  1.2500000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.0929046E+02  2.2412028E+02  4.3222476E+02  8.1251011E+02  1.5187376E+03  2.8766380E+03  0.0000000E+00
  1.2750000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1450531E+02  2.3617529E+02  4.5588782E+02  8.5485341E+02  1.5874831E+03  2.9704979E+03  0.0000000E+00
  1.3000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1970803E+02  2.4856353E+02  4.8070778E+02  9.0016529E+02  1.6638605E+03  3.0857674E+03  0.0000000E+00
  1.4000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  5.1446672E+01  1.3935719E+02  3.0009099E+02  5.8865324E+02  1.1055185E+03  2.0287204E+03  3.6935286E+03  0.0000000E+00
  1.5000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.5558841E+02  3.5019432E+02  7.0201674E+02  1.3316213E+03  2.4535108E+03  4.4488696E+03  0.0000000E+00
  1.6000000E+04  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.6796863E+02  3.9769321E+02  8.1605585E+02  1.5680523E+03  2.9104656E+03  5.2905963E+03  0.0000000E+00
