Wavelength,Transmission
40645.0,0.00010441
40658.6,0.000109859
40672.1,0.000115742
40685.6,0.000123582
40699.1,0.000133835
40712.6,0.000145404
40726.1,0.000156864
40739.6,0.000168961
40753.1,0.000183428
40766.7,0.000200091
40780.2,0.000218099
40793.7,0.000236722
40807.2,0.000256702
40820.7,0.000279759
40834.2,0.000305825
40847.7,0.000334594
40861.2,0.000365645
40874.8,0.000399003
40888.3,0.000435705
40901.8,0.000477724
40915.3,0.000523979
40928.8,0.000574129
40942.3,0.000628849
40955.8,0.000688882
40969.3,0.000754612
40982.8,0.000827087
40996.4,0.000908089
41009.9,0.000997032
41023.4,0.00109434
41036.9,0.00120264
41050.4,0.00132376
41063.9,0.00146053
41077.4,0.00161304
41090.9,0.00178197
41104.5,0.00196905
41118.0,0.00217693
41131.5,0.00240906
41145.0,0.00267081
41158.5,0.0029651
41172.0,0.00329488
41185.5,0.00366692
41199.0,0.00408485
41212.6,0.00455418
41226.1,0.00508497
41239.6,0.00568346
41253.1,0.00635971
41266.6,0.00712425
41280.1,0.00798842
41293.6,0.00896576
41307.1,0.0100764
41320.7,0.0113378
41334.2,0.0127714
41347.7,0.0144021
41361.2,0.0162609
41374.7,0.0183841
41388.2,0.0208041
41401.7,0.0235671
41415.2,0.0267293
41428.8,0.0303424
41442.3,0.0344684
41455.8,0.039183
41469.3,0.0445578
41482.8,0.0507336
41496.3,0.0576945
41509.8,0.0655877
41523.3,0.0744805
41536.9,0.084464
41550.4,0.0956333
41563.9,0.108066
41577.4,0.121818
41590.9,0.136842
41604.4,0.153194
41617.9,0.170828
41631.4,0.189523
41645.0,0.209249
41658.5,0.229702
41672.0,0.250438
41685.5,0.271441
41699.0,0.292463
41712.5,0.313238
41726.0,0.333348
41739.5,0.352183
41753.1,0.370059
41766.6,0.386814
41780.1,0.40233
41793.6,0.416494
41807.1,0.428856
41820.6,0.439933
41834.1,0.449773
41847.6,0.458426
41861.1,0.465905
41874.7,0.471979
41888.2,0.477181
41901.7,0.481569
41915.2,0.485201
41928.7,0.488127
41942.2,0.490951
41955.7,0.49277
41969.2,0.494199
41982.8,0.495302
41996.3,0.496157
42009.8,0.496736
42023.3,0.497155
42036.8,0.49784
42050.3,0.498251
42063.8,0.498377
42077.3,0.498444
42090.9,0.498503
42104.4,0.498545
42117.9,0.498565
42131.4,0.49859
42144.9,0.498647
42158.4,0.498698
42171.9,0.498751
42185.4,0.498835
42199.0,0.498955
42212.5,0.499041
42226.0,0.499139
42239.5,0.499258
42253.0,0.499388
42266.5,0.499479
42280.0,0.499584
42293.5,0.49969
42307.1,0.499783
42320.6,0.499834
42334.1,0.499898
42347.6,0.499944
42361.1,0.499958
42374.6,0.499939
42388.1,0.499945
42401.6,0.499921
42415.2,0.499862
42428.7,0.500279
42442.2,0.500284
42455.7,0.500143
42469.2,0.499956
42482.7,0.500288
42496.2,0.500051
42509.7,0.499707
42523.3,0.499317
42536.8,0.498889
42550.3,0.498414
42563.8,0.49782
42577.3,0.497144
42590.8,0.496387
42604.3,0.495229
42617.8,0.493285
42631.4,0.491162
42644.9,0.488858
42658.4,0.486319
42671.9,0.483495
42685.4,0.480245
42698.9,0.476573
42712.4,0.472158
42725.9,0.467532
42739.5,0.463171
42753.0,0.460124
42766.5,0.458765
