Wavelength,Transmission
37131.8,0.000105079
37145.4,0.000111043
37158.9,0.000117881
37172.4,0.000125669
37185.9,0.000134103
37199.4,0.000142807
37212.9,0.00015187
37226.4,0.000162043
37239.9,0.000173402
37253.5,0.000185178
37267.0,0.000197201
37280.5,0.000209706
37294.0,0.00022309
37307.5,0.000238074
37321.0,0.000254511
37334.5,0.000271741
37348.0,0.000289914
37361.5,0.000309707
37375.1,0.000330673
37388.6,0.000353334
37402.1,0.000377173
37415.6,0.000402053
37429.1,0.000427952
37442.6,0.00045533
37456.1,0.000484329
37469.6,0.000515273
37483.2,0.000547963
37496.7,0.000582708
37510.2,0.000620142
37523.7,0.000659979
37537.2,0.000701959
37550.7,0.000746257
37564.2,0.000792952
37577.7,0.000842476
37591.3,0.000895015
37604.8,0.000950179
37618.3,0.00100817
37631.8,0.00106941
37645.3,0.00113391
37658.8,0.00120198
37672.3,0.00127372
37685.8,0.0013491
37699.4,0.00142862
37712.9,0.00151233
37726.4,0.0016
37739.9,0.00169211
37753.4,0.001789
37766.9,0.00189224
37780.4,0.00200022
37793.9,0.00211324
37807.5,0.00223219
37821.0,0.00235776
37834.5,0.00249024
37848.0,0.00262972
37861.5,0.00277703
37875.0,0.00293278
37888.5,0.00309725
37902.0,0.00327107
37915.6,0.00345417
37929.1,0.00364801
37942.6,0.00385377
37956.1,0.0040721
37969.6,0.00430393
37983.1,0.00455074
37996.6,0.00481319
38010.1,0.00509336
38023.7,0.00539254
38037.2,0.00571184
38050.7,0.00605304
38064.2,0.0064183
38077.7,0.00680904
38091.2,0.00722727
38104.7,0.00767566
38118.2,0.00815609
38131.8,0.00867176
38145.3,0.00922606
38158.8,0.00982235
38172.3,0.0104674
38185.8,0.0111703
38199.3,0.0119185
38212.8,0.0127262
38226.3,0.0135994
38239.8,0.014544
38253.4,0.015566
38266.9,0.0166719
38280.4,0.0178688
38293.9,0.019165
38307.4,0.0205699
38320.9,0.0220929
38334.4,0.0237444
38347.9,0.0255362
38361.5,0.0274804
38375.0,0.0295901
38388.5,0.0319094
38402.0,0.0344009
38415.5,0.0370964
38429.0,0.0400176
38442.5,0.0431812
38456.0,0.0466045
38469.6,0.0503059
38483.1,0.0543038
38496.6,0.0586168
38510.1,0.0632627
38523.6,0.0682602
38537.1,0.0736277
38550.6,0.0793812
38564.1,0.0855351
38577.7,0.092183
38591.2,0.0992032
38604.7,0.106626
38618.2,0.114482
38631.7,0.122767
38645.2,0.131477
38658.7,0.140601
38672.2,0.150124
38685.8,0.160027
38699.3,0.170286
38712.8,0.180867
38726.3,0.191736
38739.8,0.202854
38753.3,0.214176
38766.8,0.22565
38780.3,0.23723
38793.9,0.248855
38807.4,0.260474
38820.9,0.272035
38834.4,0.283483
38847.9,0.294764
38861.4,0.305833
38874.9,0.316647
38888.4,0.327165
38902.0,0.337356
38915.5,0.347193
38929.0,0.35665
38942.5,0.365712
38956.0,0.374372
38969.5,0.382613
38983.0,0.390885
38996.5,0.398302
39010.1,0.405305
39023.6,0.411907
39037.1,0.418124
39050.6,0.42397
39064.1,0.429457
39077.6,0.434609
39091.1,0.439445
39104.6,0.443979
39118.2,0.448237
39131.7,0.452226
39145.2,0.456216
39158.7,0.45995
39172.2,0.463213
39185.7,0.466258
39199.2,0.469098
39212.7,0.471751
39226.2,0.47422
39239.8,0.476517
39253.3,0.478658
39266.8,0.480647
39280.3,0.48249
39293.8,0.484201
39307.3,0.485778
39320.8,0.487226
39334.3,0.488563
39347.9,0.489793
39361.4,0.490918
39374.9,0.492226
39388.4,0.493464
39401.9,0.494335
39415.4,0.49519
39428.9,0.495978
39442.4,0.496697
39456.0,0.497355
39469.5,0.497958
39483.0,0.498509
39496.5,0.49901
39510.0,0.499411
39523.5,0.499754
39537.0,0.500057
39550.5,0.500334
39564.1,0.500584
39577.6,0.500807
39591.1,0.501012
39604.6,0.501203
39618.1,0.501379
39631.6,0.501539
39645.1,0.50169
39658.6,0.501828
39672.2,0.501953
39685.7,0.502075
39699.2,0.5027
39712.7,0.502864
39726.2,0.502981
39739.7,0.503098
39753.2,0.503209
39766.7,0.50332
39780.3,0.504012
39793.8,0.504118
39807.3,0.504215
39820.8,0.504308
39834.3,0.504396
39847.8,0.504481
39861.3,0.504567
39874.8,0.504653
39888.4,0.504732
39901.9,0.504815
39915.4,0.504897
39928.9,0.504975
39942.4,0.505055
39955.9,0.505135
39969.4,0.505212
39982.9,0.505286
39996.5,0.505362
40010.0,0.505426
40023.5,0.505484
40037.0,0.505544
40050.5,0.505603
40064.0,0.50566
40077.5,0.505718
40091.0,0.505779
40104.5,0.505859
40118.1,0.505985
40131.6,0.506115
40145.1,0.506242
40158.6,0.506367
40172.1,0.506493
40185.6,0.506946
40199.1,0.507322
40212.6,0.507947
40226.2,0.50801
40239.7,0.508069
40253.2,0.508131
40266.7,0.508196
40280.2,0.50826
40293.7,0.508324
40307.2,0.508389
40320.7,0.508451
40334.3,0.50851
40347.8,0.508571
40361.3,0.508632
40374.8,0.508691
40388.3,0.508751
40401.8,0.508825
40415.3,0.508957
40428.8,0.509089
40442.4,0.509225
40455.9,0.509361
40469.4,0.509493
40482.9,0.509626
40496.4,0.509759
40509.9,0.509835
40523.4,0.509891
40536.9,0.509949
40550.5,0.510003
40564.0,0.510056
40577.5,0.51011
40591.0,0.510166
40604.5,0.510481
40618.0,0.510857
40631.5,0.510911
40645.0,0.510961
40658.6,0.511006
40672.1,0.511051
40685.6,0.511093
40699.1,0.511127
40712.6,0.511228
40726.1,0.511677
40739.6,0.511996
40753.1,0.512095
40766.7,0.512197
40780.2,0.512296
40793.7,0.512391
40807.2,0.512453
40820.7,0.51248
40834.2,0.512503
40847.7,0.512523
40861.2,0.512546
40874.8,0.512564
40888.3,0.512582
40901.8,0.512603
40915.3,0.512624
40928.8,0.512642
40942.3,0.512663
40955.8,0.512689
40969.3,0.512712
40982.8,0.512737
40996.4,0.512763
41009.9,0.512741
41023.4,0.512697
41036.9,0.513061
41050.4,0.513203
41063.9,0.513161
41077.4,0.51312
41090.9,0.513084
41104.5,0.513069
41118.0,0.513096
41131.5,0.513127
41145.0,0.51316
41158.5,0.51319
41172.0,0.513219
41185.5,0.513564
41199.0,0.513844
41212.6,0.513873
41226.1,0.513902
41239.6,0.513932
41253.1,0.513958
41266.6,0.513983
41280.1,0.514012
41293.6,0.514038
41307.1,0.514025
41320.7,0.513979
41334.2,0.513932
41347.7,0.513877
41361.2,0.513819
41374.7,0.513759
41388.2,0.513694
41401.7,0.513638
41415.2,0.513694
41428.8,0.513748
41442.3,0.513796
41455.8,0.513843
41469.3,0.513889
41482.8,0.51452
41496.3,0.514555
41509.8,0.514539
41523.3,0.514502
41536.9,0.514459
41550.4,0.514409
41563.9,0.514358
41577.4,0.514299
41590.9,0.514235
41604.4,0.51442
41617.9,0.514676
41631.4,0.514609
41645.0,0.514538
41658.5,0.514467
41672.0,0.514392
41685.5,0.514306
41699.0,0.514219
41712.5,0.514134
41726.0,0.514044
41739.5,0.51395
41753.1,0.513854
41766.6,0.513756
41780.1,0.513653
41793.6,0.513549
41807.1,0.513446
41820.6,0.513342
41834.1,0.513235
41847.6,0.51313
41861.1,0.513025
41874.7,0.512917
41888.2,0.512807
41901.7,0.512697
41915.2,0.51258
41928.7,0.512461
41942.2,0.512928
41955.7,0.512811
41969.2,0.512693
41982.8,0.512576
41996.3,0.512464
42009.8,0.512351
42023.3,0.512238
42036.8,0.512512
42050.3,0.512585
42063.8,0.512477
42077.3,0.51237
42090.9,0.512264
42104.4,0.512167
42117.9,0.51208
42131.4,0.511994
42144.9,0.51191
42158.4,0.511829
42171.9,0.511747
42185.4,0.511668
42199.0,0.511592
42212.5,0.511506
42226.0,0.511419
42239.5,0.511335
42253.0,0.511252
42266.5,0.511167
42280.0,0.511079
42293.5,0.51099
42307.1,0.510901
42320.6,0.510808
42334.1,0.510712
42347.6,0.510616
42361.1,0.51052
42374.6,0.510426
42388.1,0.510338
42401.6,0.510256
42415.2,0.510169
42428.7,0.510593
42442.2,0.510595
42455.7,0.510523
42469.2,0.510449
42482.7,0.510938
42496.2,0.510865
42509.7,0.510782
42523.3,0.510693
42536.8,0.510604
42550.3,0.510516
42563.8,0.510429
42577.3,0.510342
42590.8,0.510256
42604.3,0.509867
42617.8,0.508829
42631.4,0.50779
42644.9,0.506753
42658.4,0.505713
42671.9,0.504669
42685.4,0.503622
42698.9,0.502574
42712.4,0.501082
42725.9,0.499549
42739.5,0.498015
42753.0,0.496483
42766.5,0.494949
42780.0,0.493416
42793.5,0.491885
42807.0,0.492319
42820.5,0.494569
42834.0,0.496817
42847.5,0.499063
42861.1,0.501305
42874.6,0.503542
42888.1,0.505776
42901.6,0.50774
42915.1,0.507702
42928.6,0.507662
42942.1,0.508305
42955.6,0.508723
42969.2,0.508684
42982.7,0.508645
42996.2,0.508607
43009.7,0.508511
43023.2,0.50839
43036.7,0.508267
43050.2,0.508144
43063.7,0.508021
43077.3,0.507896
43090.8,0.50777
43104.3,0.507643
43117.8,0.507514
43131.3,0.507383
43144.8,0.507253
43158.3,0.507124
43171.8,0.506995
43185.4,0.506864
43198.9,0.506732
43212.4,0.506615
43225.9,0.506497
43239.4,0.506377
43252.9,0.506256
43266.4,0.506134
43279.9,0.506011
43293.5,0.505885
43307.0,0.505755
43320.5,0.505621
43334.0,0.505485
43347.5,0.505348
43361.0,0.505212
43374.5,0.505075
43388.0,0.504938
43401.6,0.504797
43415.1,0.504654
43428.6,0.504508
43442.1,0.504358
43455.6,0.504515
43469.1,0.504603
43482.6,0.50444
43496.1,0.504261
43509.7,0.504075
43523.2,0.50446
43536.7,0.504266
43550.2,0.504069
43563.7,0.503867
43577.2,0.503661
43590.7,0.50345
43604.2,0.503237
43617.8,0.503028
43631.3,0.502814
43644.8,0.502593
43658.3,0.502365
43671.8,0.502131
43685.3,0.501892
43698.8,0.501648
43712.3,0.501395
43725.8,0.501137
43739.4,0.500874
43752.9,0.500607
43766.4,0.500335
43779.9,0.50006
43793.4,0.49978
43806.9,0.499503
43820.4,0.499225
43833.9,0.498944
43847.5,0.498661
43861.0,0.498376
43874.5,0.498088
43888.0,0.497801
43901.5,0.497512
43915.0,0.497221
43928.5,0.496931
43942.0,0.496643
43955.6,0.496357
43969.1,0.496103
43982.6,0.495866
43996.1,0.495631
44009.6,0.495399
44023.1,0.495167
44036.6,0.49494
44050.1,0.494723
44063.7,0.495038
44077.2,0.494822
44090.7,0.494613
44104.2,0.494408
44117.7,0.494209
44131.2,0.494084
44144.7,0.494391
44158.2,0.494209
44171.8,0.494033
44185.3,0.493862
44198.8,0.493694
44212.3,0.493533
44225.8,0.493376
44239.3,0.493224
44252.8,0.493076
44266.3,0.492933
44279.9,0.492793
44293.4,0.492659
44306.9,0.492523
44320.4,0.492388
44333.9,0.492255
44347.4,0.492128
44360.9,0.492003
44374.4,0.491881
44388.0,0.491763
44401.5,0.491647
44415.0,0.49154
44428.5,0.491435
44442.0,0.491329
44455.5,0.491205
44469.0,0.491084
44482.5,0.490961
44496.1,0.490841
44509.6,0.490717
44523.1,0.490594
44536.6,0.490469
44550.1,0.490345
44563.6,0.49022
44577.1,0.490095
44590.6,0.48997
44604.1,0.489845
44617.7,0.489724
44631.2,0.489602
44644.7,0.48948
44658.2,0.489356
44671.7,0.489232
44685.2,0.489106
44698.7,0.488979
44712.2,0.488849
44725.8,0.488717
44739.3,0.488585
44752.8,0.48845
44766.3,0.48865
44779.8,0.488708
44793.3,0.488567
44806.8,0.488422
44820.3,0.488275
44833.9,0.488123
44847.4,0.48838
44860.9,0.488369
44874.4,0.48821
44887.9,0.488048
44901.4,0.487884
44914.9,0.487714
44928.4,0.48754
44942.0,0.487362
44955.5,0.487172
44969.0,0.48698
44982.5,0.486782
44996.0,0.486582
45009.5,0.486384
45023.0,0.486187
45036.5,0.485984
45050.1,0.485776
45063.6,0.485566
45077.1,0.485351
45090.6,0.485132
45104.1,0.484907
45117.6,0.484679
45131.1,0.484447
45144.6,0.484212
45158.2,0.483973
45171.7,0.48373
45185.2,0.483485
45198.7,0.483236
45212.2,0.482986
45225.7,0.48273
45239.2,0.482474
45252.7,0.482212
45266.3,0.481946
45279.8,0.481675
45293.3,0.481401
45306.8,0.481123
45320.3,0.480838
45333.8,0.480552
45347.3,0.480263
45360.8,0.479976
45374.4,0.479685
45387.9,0.479393
45401.4,0.479099
45414.9,0.478805
45428.4,0.47851
45441.9,0.47821
45455.4,0.477908
45468.9,0.477602
45482.5,0.477298
45496.0,0.476991
45509.5,0.476689
45523.0,0.47639
45536.5,0.476092
45550.0,0.475795
45563.5,0.475497
45577.0,0.475202
45590.5,0.474908
45604.1,0.474615
45617.6,0.474712
45631.1,0.474542
45644.6,0.474249
45658.1,0.473957
45671.6,0.473666
45685.1,0.473373
45698.6,0.473086
45712.2,0.472912
45725.7,0.473043
45739.2,0.472751
45752.7,0.472462
45766.2,0.472174
45779.7,0.471885
45793.2,0.471597
45806.7,0.471308
45820.3,0.471023
45833.8,0.470736
45847.3,0.470448
45860.8,0.470158
45874.3,0.469866
45887.8,0.469573
45901.3,0.469273
45914.8,0.468965
45928.4,0.468655
45941.9,0.468345
45955.4,0.468031
45968.9,0.467713
45982.4,0.467392
45995.9,0.46707
46009.4,0.466746
46022.9,0.466415
46036.5,0.466081
46050.0,0.465743
46063.5,0.4654
46077.0,0.46505
46090.5,0.464692
46104.0,0.464349
46117.5,0.464049
46131.0,0.463741
46144.6,0.463424
46158.1,0.463102
46171.6,0.462776
46185.1,0.462445
46198.6,0.462109
46212.1,0.4617
46225.6,0.46128
46239.1,0.460855
46252.7,0.460422
46266.2,0.459982
46279.7,0.459536
46293.2,0.459086
46306.7,0.45863
46320.2,0.458169
46333.7,0.4577
46347.2,0.457229
46360.8,0.456753
46374.3,0.45627
46387.8,0.455782
46401.3,0.455291
46414.8,0.4548
46428.3,0.454305
46441.8,0.453806
46455.3,0.453304
46468.8,0.452801
46482.4,0.452298
46495.9,0.45179
46509.4,0.451278
46522.9,0.451256
46536.4,0.450739
46549.9,0.450221
46563.4,0.4497
46576.9,0.449182
46590.5,0.448666
46604.0,0.448155
46617.5,0.447649
46631.0,0.447146
46644.5,0.44665
46658.0,0.446158
46671.5,0.445671
46685.0,0.445186
46698.6,0.444708
46712.1,0.444239
46725.6,0.443776
46739.1,0.443319
46752.6,0.442865
46766.1,0.442421
46779.6,0.441984
46793.1,0.44155
46806.7,0.441118
46820.2,0.440689
46833.7,0.44027
46847.2,0.439858
46860.7,0.439454
46874.2,0.439058
46887.7,0.438674
46901.2,0.438302
46914.8,0.437942
46928.3,0.437589
46941.8,0.437246
46955.3,0.436914
46968.8,0.43659
46982.3,0.436767
46995.8,0.436457
47009.3,0.436158
47022.9,0.435869
47036.4,0.435586
47049.9,0.435307
47063.4,0.435038
47076.9,0.434777
47090.4,0.434524
47103.9,0.434293
47117.4,0.434107
47131.0,0.433929
47144.5,0.433758
47158.0,0.433592
47171.5,0.433428
47185.0,0.433267
47198.5,0.433111
47212.0,0.432904
47225.5,0.432691
47239.1,0.432478
47252.6,0.432268
47266.1,0.432061
47279.6,0.431852
47293.1,0.431643
47306.6,0.431433
47320.1,0.431227
47333.6,0.431021
47347.1,0.431148
47360.7,0.43107
47374.2,0.430856
47387.7,0.430642
47401.2,0.430425
47414.7,0.430206
47428.2,0.429982
47441.7,0.429755
47455.2,0.429526
47468.8,0.42929
47482.3,0.429046
47495.8,0.428798
47509.3,0.428546
47522.8,0.42829
47536.3,0.428028
47549.8,0.427758
47563.3,0.427487
47576.9,0.427213
47590.4,0.426935
47603.9,0.426651
47617.4,0.426366
47630.9,0.426062
47644.4,0.425751
47657.9,0.425435
47671.4,0.425112
47685.0,0.424785
47698.5,0.424456
47712.0,0.424123
47725.5,0.423785
47739.0,0.423442
47752.5,0.423099
47766.0,0.422756
47779.5,0.422411
47793.1,0.422064
47806.6,0.421711
47820.1,0.421357
47833.6,0.421006
47847.1,0.420653
47860.6,0.420301
47874.1,0.419949
47887.6,0.419602
47901.2,0.419258
47914.7,0.418916
47928.2,0.418575
47941.7,0.418236
47955.2,0.417903
47968.7,0.417573
47982.2,0.417243
47995.7,0.416915
48009.3,0.416595
48022.8,0.416283
48036.3,0.415973
48049.8,0.415663
48063.3,0.415358
48076.8,0.415058
48090.3,0.415218
48103.8,0.414925
48117.4,0.414627
48130.9,0.414333
48144.4,0.414045
48157.9,0.413761
48171.4,0.413477
48184.9,0.413191
48198.4,0.412909
48211.9,0.412636
48225.5,0.412364
48239.0,0.412089
48252.5,0.411811
48266.0,0.411534
48279.5,0.411258
48293.0,0.410979
48306.5,0.410693
48320.0,0.410401
48333.5,0.410108
48347.1,0.409815
48360.6,0.409515
48374.1,0.409207
48387.6,0.408891
48401.1,0.40857
48414.6,0.40824
48428.1,0.407899
48441.6,0.407545
48455.2,0.40718
48468.7,0.406806
48482.2,0.406421
48495.7,0.406022
48509.2,0.405615
48522.7,0.4052
48536.2,0.404775
48549.7,0.404339
48563.3,0.403886
48576.8,0.403419
48590.3,0.402939
48603.8,0.402448
48617.3,0.401943
48630.8,0.401421
48644.3,0.400885
48657.8,0.400335
48671.4,0.399773
48684.9,0.399197
48698.4,0.398605
48711.9,0.397993
48725.4,0.39737
48738.9,0.396738
48752.4,0.396093
48765.9,0.395693
