Wavelength,Transmission
7835.5,0.000131259
7845.5,0.000226688
7855.5,0.000439803
7865.5,0.000952515
7875.5,0.00215415
7885.5,0.00505523
7895.5,0.011825
7905.5,0.024768
7915.5,0.0461123
7925.5,0.0753093
7935.5,0.110833
7945.5,0.146066
7955.5,0.177712
7965.5,0.204226
7975.5,0.223796
7985.5,0.237707
7995.5,0.246547
8005.5,0.252726
8015.5,0.255758
8025.5,0.25701
8035.5,0.258122
8045.5,0.259459
8055.5,0.259923
8065.5,0.258233
8075.5,0.254173
8085.5,0.249374
8095.5,0.246142
8105.5,0.245568
8115.5,0.247292
8125.5,0.250329
8135.5,0.252373
8145.5,0.254626
8155.5,0.254013
8165.5,0.253825
8175.5,0.255488
8185.5,0.259721
8195.5,0.264055
8205.5,0.269805
8215.5,0.27404
8225.5,0.276039
8235.5,0.276685
8245.5,0.27591
8255.5,0.27281
8265.5,0.269815
8275.5,0.268291
8285.5,0.268086
8295.5,0.268902
8305.5,0.269686
8315.5,0.270437
8325.5,0.269925
8335.5,0.268266
8345.5,0.266374
8355.5,0.266613
8365.5,0.267518
8375.5,0.269443
8385.5,0.27187
8395.5,0.273754
8405.5,0.275518
8415.5,0.277235
8425.5,0.27885
8435.5,0.279901
8445.5,0.280881
8455.5,0.281102
8465.5,0.281429
8475.5,0.280088
8485.5,0.279663
8495.5,0.280946
8505.5,0.282078
8515.5,0.283733
8525.5,0.283234
8535.5,0.282763
8545.5,0.282302
8555.5,0.280535
8565.5,0.280503
8575.5,0.280646
8585.5,0.281373
8595.5,0.280825
8605.5,0.282107
8615.5,0.282271
8625.5,0.280977
8635.5,0.280484
8645.5,0.281972
8655.5,0.283018
8665.5,0.286857
8675.5,0.287709
8685.5,0.288109
8695.5,0.289767
8705.5,0.292154
8715.5,0.291144
8725.5,0.293599
8735.5,0.293784
8745.5,0.293988
8755.5,0.290923
8765.5,0.290405
8775.5,0.292619
8785.5,0.291302
8795.5,0.288008
8805.5,0.290678
8815.5,0.288566
8825.5,0.28883
8835.5,0.28795
8845.5,0.288705
8855.5,0.282987
8865.5,0.279556
8875.5,0.284077
8885.5,0.28988
8895.5,0.287649
8905.5,0.288548
8915.5,0.295068
8925.5,0.297365
8935.5,0.298351
8945.5,0.299433
8955.5,0.299775
8965.5,0.298401
8975.5,0.297633
8985.5,0.296624
8995.5,0.29546
9005.5,0.294205
9015.5,0.292191
9025.5,0.291247
9035.5,0.288891
9045.5,0.287257
9055.5,0.287902
9065.5,0.286545
9075.5,0.285333
9085.5,0.286954
9095.5,0.287975
9105.5,0.290272
9115.5,0.292104
9125.5,0.294523
9135.5,0.298088
9145.5,0.300279
9155.5,0.303097
9165.5,0.307358
9175.5,0.308525
9185.5,0.311216
9195.5,0.311894
9205.5,0.311635
9215.5,0.312311
9225.5,0.311382
9235.5,0.310356
9245.5,0.307429
9255.5,0.306421
9265.5,0.304745
9275.5,0.303042
9285.5,0.301992
9295.5,0.302141
9305.5,0.301752
9315.5,0.302123
9325.5,0.30209
9335.5,0.301572
9345.5,0.301657
9355.5,0.301342
9365.5,0.301038
9375.5,0.301059
9385.5,0.300573
9395.5,0.301465
9405.5,0.303308
9415.5,0.304446
9425.5,0.306387
9435.5,0.307537
9445.5,0.309468
9455.5,0.310174
9465.5,0.310929
9475.5,0.31007
9485.5,0.309485
9495.5,0.309394
9505.5,0.308616
9515.5,0.309269
9525.5,0.306761
9535.5,0.306155
9545.5,0.304627
9555.5,0.304208
9565.5,0.303434
9575.5,0.302685
9585.5,0.303749
9595.5,0.303768
9605.5,0.303978
9615.5,0.305037
9625.5,0.30689
9635.5,0.30882
9645.5,0.311015
9655.5,0.312206
9665.5,0.313029
9675.5,0.314076
9685.5,0.314974
9695.5,0.316199
9705.5,0.315411
9715.5,0.315388
9725.5,0.315117
9735.5,0.314711
9745.5,0.312709
9755.5,0.313575
9765.5,0.311188
9775.5,0.309908
9785.5,0.308291
9795.5,0.30671
9805.5,0.304712
9815.5,0.305697
9825.5,0.306184
9835.5,0.307596
9845.5,0.309569
9855.5,0.312724
9865.5,0.314161
9875.5,0.316456
9885.5,0.317666
9895.5,0.318556
9905.5,0.318641
9915.5,0.317831
9925.5,0.317636
9935.5,0.316088
9945.5,0.314617
9955.5,0.315025
9965.5,0.313987
9975.5,0.313061
9985.5,0.310233
9995.5,0.305343
10005.5,0.294382
10015.5,0.276222
10025.5,0.248347
10035.5,0.212299
10045.5,0.176326
10055.5,0.142878
10065.5,0.117625
10075.5,0.0947823
10085.5,0.0786192
10095.5,0.0639845
10105.5,0.0545175
10115.5,0.0457011
10125.5,0.0398271
10135.5,0.0337932
10145.5,0.0298047
10155.5,0.0254382
10165.5,0.0224467
10175.5,0.0190196
10185.5,0.0159849
10195.5,0.0128547
10205.5,0.00994405
10215.5,0.00743094
10225.5,0.00535874
10235.5,0.00397776
10245.5,0.00279577
10255.5,0.0019872
10265.5,0.00139312
10275.5,0.00100152
10285.5,0.000728244
10295.5,0.00052028
10305.5,0.000400252
10315.5,0.00029601
10325.5,0.000224476
10335.5,0.000170045
10345.5,0.000131881
10355.5,0.000101063
