Wavelength,Transmission
45658.1,0.000107229
45671.6,0.00014
45685.1,0.000181014
45698.6,0.000231183
45712.2,0.000291353
45725.7,0.000364578
45739.2,0.000452281
45752.7,0.000546802
45766.2,0.000648996
45779.7,0.000756019
45793.2,0.000842916
45806.7,0.000918859
45820.3,0.000980502
45833.8,0.00100989
45847.3,0.00103247
45860.8,0.00104946
45874.3,0.00107545
45887.8,0.00111628
45901.3,0.00117287
45914.8,0.00125862
45928.4,0.00136785
45941.9,0.00150418
45955.4,0.00168509
45968.9,0.00190269
45982.4,0.00216516
45995.9,0.00249768
46009.4,0.00290064
46022.9,0.00339197
46036.5,0.00401061
46050.0,0.00476937
46063.5,0.00570727
46077.0,0.00689024
46090.5,0.00834957
46104.0,0.0101613
46117.5,0.0124356
46131.0,0.0152531
46144.6,0.0187596
46158.1,0.0231345
46171.6,0.0285685
46185.1,0.0353462
46198.6,0.0437771
46212.1,0.0542423
46225.6,0.0671992
46239.1,0.0829122
46252.7,0.101938
46266.2,0.124099
46279.7,0.14864
46293.2,0.176046
46306.7,0.203573
46320.2,0.230262
46333.7,0.256599
46347.2,0.277555
46360.8,0.294905
46374.3,0.309127
46387.8,0.316772
46401.3,0.321937
46414.8,0.324769
46428.3,0.325076
46441.8,0.32505
46455.3,0.324641
46468.8,0.32451
46482.4,0.324664
46495.9,0.325236
46509.4,0.326164
46522.9,0.327525
46536.4,0.328523
46549.9,0.329221
46563.4,0.329675
46576.9,0.329557
46590.5,0.329002
46604.0,0.328181
46617.5,0.327024
46631.0,0.325821
46644.5,0.324583
46658.0,0.323349
46671.5,0.321848
46685.0,0.320015
46698.6,0.316137
46712.1,0.310488
46725.6,0.3019
46739.1,0.288052
46752.6,0.271514
46766.1,0.249493
46779.6,0.223638
46793.1,0.197241
46806.7,0.167728
46820.2,0.139876
46833.7,0.114643
46847.2,0.0912094
46860.7,0.071923
46874.2,0.0560259
46887.7,0.0433102
46901.2,0.0334431
46914.8,0.025846
46928.3,0.0200907
46941.8,0.0156812
46955.3,0.0123675
46968.8,0.00982738
46982.3,0.00786661
46995.8,0.00637428
47009.3,0.00519345
47022.9,0.00426389
47036.4,0.00353504
47049.9,0.00294523
47063.4,0.00247473
47076.9,0.00209268
47090.4,0.00177692
47103.9,0.00152243
47117.4,0.00130943
47131.0,0.00113057
47144.5,0.000978761
47158.0,0.000848912
47171.5,0.000738611
47185.0,0.000645273
47198.5,0.000564872
47212.0,0.00049577
47225.5,0.000436712
47239.1,0.00038582
47252.6,0.000343503
47266.1,0.000307624
47279.6,0.000278045
47293.1,0.000256427
47306.6,0.000238426
47320.1,0.000223968
47333.6,0.000210647
47347.1,0.000198489
47360.7,0.000188464
47374.2,0.000178337
47387.7,0.000167811
47401.2,0.000155645
47414.7,0.000143847
47428.2,0.000132978
47441.7,0.000123031
47455.2,0.000113945
47468.8,0.000105791
