Wavelength,Transmission
39699.2,0.000106861
39712.7,0.0001206
39726.2,0.000133152
39739.7,0.000144628
39753.2,0.000156851
39766.7,0.000170506
39780.3,0.0001866
39793.8,0.000205485
39807.3,0.000226509
39820.8,0.000246044
39834.3,0.000264409
39847.8,0.000286985
39861.3,0.00031476
39874.8,0.000349837
39888.4,0.000394651
39901.9,0.000450669
39915.4,0.000518686
39928.9,0.000600308
39942.4,0.000695129
39955.9,0.000798636
39969.4,0.000914209
39982.9,0.00104544
39996.5,0.00119705
40010.0,0.00137766
40023.5,0.00159868
40037.0,0.00187067
40050.5,0.00220413
40064.0,0.0026241
40077.5,0.00315493
40091.0,0.00383075
40104.5,0.00469982
40118.1,0.00582841
40131.6,0.00730912
40145.1,0.0092783
40158.6,0.0119456
40172.1,0.0156333
40185.6,0.0207973
40199.1,0.0281221
40212.6,0.0386545
40226.2,0.0537983
40239.7,0.0755426
40253.2,0.106179
40266.7,0.146894
40280.2,0.196287
40293.7,0.250113
40307.2,0.301453
40320.7,0.343127
40334.3,0.370657
40347.8,0.383944
40361.3,0.386127
40374.8,0.383406
40388.3,0.38017
40401.8,0.378418
40415.3,0.379186
40428.8,0.382717
40442.4,0.388769
40455.9,0.396646
40469.4,0.40499
40482.9,0.412578
40496.4,0.418469
40509.9,0.421966
40523.4,0.422805
40536.9,0.421077
40550.5,0.416989
40564.0,0.411586
40577.5,0.405862
40591.0,0.400442
40604.5,0.39597
40618.0,0.392446
40631.5,0.389346
40645.0,0.385741
40658.6,0.379758
40672.1,0.369516
40685.6,0.353364
40699.1,0.330348
40712.6,0.300575
40726.1,0.264677
40739.6,0.224384
40753.1,0.184327
40766.7,0.147278
40780.2,0.115
40793.7,0.0882712
40807.2,0.0670411
40820.7,0.0507306
40834.2,0.0385112
40847.7,0.0294208
40861.2,0.0226622
40874.8,0.017619
40888.3,0.0138327
40901.8,0.0109857
40915.3,0.00881274
40928.8,0.00713519
40942.3,0.00582962
40955.8,0.004804
40969.3,0.00398929
40982.8,0.00333796
40996.4,0.00281298
41009.9,0.00238519
41023.4,0.00203391
41036.9,0.00174465
41050.4,0.00150267
41063.9,0.00129847
41077.4,0.0011247
41090.9,0.000976966
41104.5,0.000851369
41118.0,0.000744396
41131.5,0.000652968
41145.0,0.000575345
41158.5,0.000509396
41172.0,0.000453575
41185.5,0.000406534
41199.0,0.000366313
41212.6,0.000331257
41226.1,0.000300731
41239.6,0.000273399
41253.1,0.0002484
41266.6,0.000225249
41280.1,0.000203626
41293.6,0.000183267
41307.1,0.000165168
41320.7,0.00014975
41334.2,0.000136002
41347.7,0.000123026
41361.2,0.000110373
