Wavelength,Transmission
19316.0,0.000109809
19326.0,0.000123901
19336.0,0.000138587
19346.0,0.000159532
19356.0,0.000175511
19366.0,0.000199329
19376.0,0.000225057
19386.0,0.00025208
19396.0,0.000282056
19406.0,0.000319693
19416.0,0.000372243
19426.0,0.000406764
19436.0,0.000469472
19446.0,0.000527106
19456.0,0.000602724
19466.0,0.000676585
19476.0,0.000780766
19486.0,0.000889104
19496.0,0.000977173
19506.0,0.00113259
19516.0,0.00128295
19526.0,0.00147581
19536.0,0.00166336
19546.0,0.00190215
19556.0,0.00223705
19566.0,0.00251087
19576.0,0.00285024
19586.0,0.00334784
19596.0,0.0037819
19606.0,0.00442214
19616.0,0.00502456
19626.0,0.00575125
19636.0,0.00678493
19646.0,0.00782947
19656.0,0.00911984
19666.0,0.0105141
19676.0,0.0122745
19686.0,0.0139336
19696.0,0.0162748
19706.0,0.0198021
19716.0,0.022418
19726.0,0.0256824
19736.0,0.028965
19746.0,0.0335482
19756.0,0.0366636
19766.0,0.0413056
19776.0,0.0468874
19786.0,0.0507039
19796.0,0.0585027
19806.0,0.0644675
19816.0,0.0724178
19826.0,0.0802413
19836.0,0.0898391
19846.0,0.102103
19856.0,0.112551
19866.0,0.129992
19876.0,0.147531
19886.0,0.168016
19896.0,0.193468
19906.0,0.21008
19916.0,0.237135
19926.0,0.261985
19936.0,0.287332
19946.0,0.313346
19956.0,0.337201
19966.0,0.359763
19976.0,0.375925
19986.0,0.391364
19996.0,0.410302
20006.0,0.428063
20016.0,0.437317
20026.0,0.448012
20036.0,0.448893
20046.0,0.456332
20056.0,0.46599
20066.0,0.468812
20076.0,0.470801
20086.0,0.472248
20096.0,0.473578
20106.0,0.469278
20116.0,0.475577
20126.0,0.472535
20136.0,0.475134
20146.0,0.476857
20156.0,0.472806
20166.0,0.477408
20176.0,0.471463
20186.0,0.47246
20196.0,0.475418
20206.0,0.471791
20216.0,0.473883
20226.0,0.468479
20236.0,0.475932
20246.0,0.469413
20256.0,0.477565
20266.0,0.471834
20276.0,0.474663
20286.0,0.47073
20296.0,0.473137
20306.0,0.475065
20316.0,0.470081
20326.0,0.475894
20336.0,0.476201
20346.0,0.470723
20356.0,0.467144
20366.0,0.479981
20376.0,0.471614
20386.0,0.475775
20396.0,0.47226
20406.0,0.466249
20416.0,0.47591
20426.0,0.469922
20436.0,0.470479
20446.0,0.468998
20456.0,0.470195
20466.0,0.469589
20476.0,0.470896
20486.0,0.464538
20496.0,0.460009
20506.0,0.477126
20516.0,0.466287
20526.0,0.468443
20536.0,0.47002
20546.0,0.466118
20556.0,0.464207
20566.0,0.46904
20576.0,0.467215
20586.0,0.469365
20596.0,0.465249
20606.0,0.474595
20616.0,0.46921
20626.0,0.477338
20636.0,0.467179
20646.0,0.469378
20656.0,0.472839
20666.0,0.471604
20676.0,0.47269
20686.0,0.479016
20696.0,0.475584
20706.0,0.478311
20716.0,0.479745
20726.0,0.477052
20736.0,0.479914
20746.0,0.475945
20756.0,0.478644
20766.0,0.477011
20776.0,0.479176
20786.0,0.478342
20796.0,0.479005
20806.0,0.474771
20816.0,0.482992
20826.0,0.472557
20836.0,0.485895
20846.0,0.478365
20856.0,0.479064
20866.0,0.480131
20876.0,0.47721
20886.0,0.485406
20896.0,0.478572
20906.0,0.477415
20916.0,0.471317
20926.0,0.476015
20936.0,0.478876
20946.0,0.486877
20956.0,0.472393
20966.0,0.481516
20976.0,0.472436
20986.0,0.472871
20996.0,0.483503
21006.0,0.472518
21016.0,0.469611
21026.0,0.470355
21036.0,0.474917
21046.0,0.466425
21056.0,0.471947
21066.0,0.472537
21076.0,0.45918
21086.0,0.477249
21096.0,0.469442
21106.0,0.465149
21116.0,0.466655
21126.0,0.464113
21136.0,0.473627
21146.0,0.464682
21156.0,0.467442
21166.0,0.461861
21176.0,0.472352
21186.0,0.467585
21196.0,0.469698
21206.0,0.466351
21216.0,0.465794
21226.0,0.46628
21236.0,0.466506
21246.0,0.465231
21256.0,0.47146
21266.0,0.471072
21276.0,0.466571
21286.0,0.477417
21296.0,0.470861
21306.0,0.475956
21316.0,0.46883
21326.0,0.468499
21336.0,0.473796
21346.0,0.470192
21356.0,0.47637
21366.0,0.469429
21376.0,0.473048
21386.0,0.471058
21396.0,0.477677
21406.0,0.471229
21416.0,0.469842
21426.0,0.473212
21436.0,0.473027
21446.0,0.467603
21456.0,0.473585
21466.0,0.47391
21476.0,0.471808
21486.0,0.468532
21496.0,0.472372
21506.0,0.469437
21516.0,0.467791
21526.0,0.467379
21536.0,0.468506
21546.0,0.469438
21556.0,0.469303
21566.0,0.472856
21576.0,0.463864
21586.0,0.469397
21596.0,0.464124
21606.0,0.464848
21616.0,0.464287
21626.0,0.467146
21636.0,0.464041
21646.0,0.457084
21656.0,0.467414
21666.0,0.460532
21676.0,0.464546
21686.0,0.45793
21696.0,0.465549
21706.0,0.458989
21716.0,0.458174
21726.0,0.465489
21736.0,0.453961
21746.0,0.458788
21756.0,0.465801
21766.0,0.459758
21776.0,0.460438
21786.0,0.45579
21796.0,0.453639
21806.0,0.464169
21816.0,0.460083
21826.0,0.457516
21836.0,0.458215
21846.0,0.449569
21856.0,0.454308
21866.0,0.446233
21876.0,0.444244
21886.0,0.438204
21896.0,0.434937
21906.0,0.424172
21916.0,0.413054
21926.0,0.402359
21936.0,0.383628
21946.0,0.371795
