Wavelength,Transmission
23755.1,0.000107045
23767.1,0.000145178
23779.1,0.000185769
23791.1,0.00024084
23803.1,0.000312019
23815.2,0.000398983
23827.2,0.000506634
23839.2,0.00064075
23851.2,0.000809355
23863.2,0.001017
23875.2,0.00128451
23887.2,0.00162052
23899.2,0.00204708
23911.2,0.00259079
23923.2,0.00328686
23935.3,0.00419312
23947.3,0.0053728
23959.3,0.00691475
23971.3,0.00895136
23983.3,0.0116533
23995.3,0.0152514
24007.3,0.0200345
24019.3,0.0263824
24031.3,0.0347689
24043.3,0.0457316
24055.3,0.0598474
24067.4,0.0776469
24079.4,0.0995236
24091.4,0.125582
24103.4,0.155405
24115.4,0.187978
24127.4,0.221705
24139.4,0.25457
24151.4,0.284486
24163.4,0.309842
24175.4,0.329849
24187.5,0.344519
24199.5,0.354576
24211.5,0.361288
24223.5,0.365878
24235.5,0.368541
24247.5,0.370314
24259.5,0.371653
24271.5,0.372821
24283.5,0.373969
24295.5,0.375193
24307.6,0.376513
24319.6,0.377895
24331.6,0.379286
24343.6,0.38064
24355.6,0.381931
24367.6,0.383136
24379.6,0.384285
24391.6,0.38529
24403.6,0.386145
24415.6,0.386837
24427.6,0.387415
24439.7,0.387864
24451.7,0.388204
24463.7,0.388444
24475.7,0.388357
24487.7,0.388259
24499.7,0.388088
24511.7,0.387843
24523.7,0.387571
24535.7,0.387272
24547.7,0.386963
24559.8,0.386806
24571.8,0.386651
24583.8,0.386512
24595.8,0.386392
24607.8,0.386257
24619.8,0.386125
24631.8,0.386038
24643.8,0.386001
24655.8,0.386005
24667.8,0.38605
24679.8,0.386159
24691.9,0.386439
24703.9,0.38671
24715.9,0.387099
24727.9,0.387563
24739.9,0.388512
24751.9,0.389231
24763.9,0.389949
24775.9,0.390717
24787.9,0.391508
24799.9,0.392366
24812.0,0.393029
24824.0,0.393499
24836.0,0.394308
24848.0,0.395018
24860.0,0.395722
24872.0,0.396382
24884.0,0.396948
24896.0,0.397422
24908.0,0.397814
24920.0,0.398099
24932.1,0.398377
24944.1,0.398617
24956.1,0.398741
24968.1,0.398799
24980.1,0.398731
24992.1,0.398555
25004.1,0.398328
25016.1,0.398025
25028.1,0.397631
25040.1,0.397208
25052.1,0.396743
25064.2,0.396238
25076.2,0.395731
25088.2,0.395237
25100.2,0.394727
25112.2,0.394248
25124.2,0.393876
25136.2,0.393604
25148.2,0.393369
25160.2,0.393194
25172.2,0.393052
25184.3,0.392945
25196.3,0.392896
25208.3,0.392899
25220.3,0.392929
25232.3,0.393004
25244.3,0.393107
25256.3,0.393218
25268.3,0.39336
25280.3,0.393524
25292.3,0.39366
25304.4,0.393821
25316.4,0.394028
25328.4,0.394315
25340.4,0.3946
25352.4,0.394874
25364.4,0.395095
25376.4,0.395297
25388.4,0.395485
25400.4,0.395623
25412.4,0.395719
25424.4,0.395792
25436.5,0.395815
25448.5,0.395803
25460.5,0.395773
25472.5,0.395685
25484.5,0.395567
25496.5,0.395422
25508.5,0.395191
25520.5,0.394974
25532.5,0.394782
25544.5,0.394463
25556.6,0.39406
25568.6,0.393571
25580.6,0.392954
25592.6,0.392239
25604.6,0.391434
25616.6,0.390512
25628.6,0.389524
25640.6,0.388517
25652.6,0.387437
25664.6,0.386403
25676.7,0.385458
25688.7,0.384588
25700.7,0.383973
25712.7,0.383967
25724.7,0.383839
25736.7,0.384132
25748.7,0.384719
25760.7,0.385522
25772.7,0.386444
25784.7,0.38709
25796.7,0.387614
25808.8,0.387396
25820.8,0.385817
25832.8,0.382365
25844.8,0.376469
25856.8,0.367363
25868.8,0.354829
25880.8,0.3386
25892.8,0.318626
25904.8,0.295261
25916.8,0.269093
25928.9,0.240771
25940.9,0.211495
25952.9,0.181672
25964.9,0.153537
25976.9,0.127952
25988.9,0.105071
26000.9,0.0852662
26012.9,0.0685904
26024.9,0.0548441
26036.9,0.0437742
26049.0,0.0349595
26061.0,0.0278677
26073.0,0.0223317
26085.0,0.0179562
26097.0,0.0144816
26109.0,0.0117388
26121.0,0.00955625
26133.0,0.00780662
26145.0,0.00641752
26157.0,0.00529072
26169.0,0.00438844
26181.1,0.00365894
26193.1,0.00305666
26205.1,0.00257316
26217.1,0.00217032
26229.1,0.00183642
26241.1,0.00157054
26253.1,0.00134532
26265.1,0.00115871
26277.1,0.0010035
26289.1,0.000866369
26301.2,0.000757953
26313.2,0.000664461
26325.2,0.000581108
26337.2,0.000521327
26349.2,0.000459942
26361.2,0.000407772
26373.2,0.000366687
26385.2,0.000328487
26397.2,0.000302875
26409.2,0.000274869
26421.3,0.000247124
26433.3,0.000231262
26445.3,0.00021102
26457.3,0.000192723
26469.3,0.0001792
26481.3,0.00016312
26493.3,0.000153746
26505.3,0.00013872
26517.3,0.0001302
26529.3,0.000126668
26541.3,0.000112803
26553.4,0.000106621
26565.4,0.000101511
