Wavelength,Transmission
27011.1,0.000103927
27024.6,0.000107417
27038.1,0.000112416
27051.7,0.000118399
27065.2,0.000124955
27078.7,0.000129533
27092.2,0.000135358
27105.7,0.000140734
27119.2,0.00015072
27132.7,0.00015911
27146.2,0.000164392
27159.8,0.000171301
27173.3,0.000181434
27186.8,0.000192534
27200.3,0.000201899
27213.8,0.000214611
27227.3,0.000227721
27240.8,0.000241396
27254.3,0.000255687
27267.9,0.000268673
27281.4,0.000286485
27294.9,0.000307932
27308.4,0.000330437
27321.9,0.000354781
27335.4,0.000379699
27348.9,0.000407978
27362.4,0.000444412
27375.9,0.000476524
27389.5,0.000516087
27403.0,0.000562366
27416.5,0.000615465
27430.0,0.000671417
27443.5,0.000731596
27457.0,0.000800597
27470.5,0.000878055
27484.0,0.000963636
27497.6,0.00105425
27511.1,0.00115705
27524.6,0.00126693
27538.1,0.00138531
27551.6,0.0015237
27565.1,0.00167028
27578.6,0.00182847
27592.1,0.00200202
27605.7,0.00219329
27619.2,0.00239798
27632.7,0.00261972
27646.2,0.00286029
27659.7,0.00312166
27673.2,0.0033995
27686.7,0.00369805
27700.2,0.00401836
27713.8,0.00435818
27727.3,0.00472278
27740.8,0.00510971
27754.3,0.00552118
27767.8,0.00597017
27781.3,0.00645151
27794.8,0.00697031
27808.3,0.0075178
27821.9,0.008113
27835.4,0.00875584
27848.9,0.00945329
27862.4,0.0102024
27875.9,0.0110326
27889.4,0.0119367
27902.9,0.012924
27916.4,0.0140086
27930.0,0.0152151
27943.5,0.0165424
27957.0,0.0180075
27970.5,0.0196521
27984.0,0.0214945
27997.5,0.0235402
28011.0,0.0258194
28024.5,0.0283812
28038.1,0.0312492
28051.6,0.0344205
28065.1,0.0380276
28078.6,0.0420808
28092.1,0.0466241
28105.6,0.0516807
28119.1,0.0573945
28132.6,0.0637841
28146.2,0.0708714
28159.7,0.0787623
28173.2,0.0875271
28186.7,0.0972674
28200.2,0.107774
28213.7,0.119246
28227.2,0.131611
28240.7,0.144815
28254.2,0.158782
28267.8,0.173364
28281.3,0.188404
28294.8,0.203736
28308.3,0.219156
28321.8,0.2344
28335.3,0.249294
28348.8,0.263679
28362.3,0.277337
28375.9,0.289923
28389.4,0.301861
28402.9,0.312966
28416.4,0.323299
28429.9,0.332369
28443.4,0.340544
28456.9,0.347895
28470.4,0.354449
28484.0,0.360217
28497.5,0.365351
28511.0,0.369664
28524.5,0.373391
28538.0,0.376637
28551.5,0.379438
28565.0,0.38185
28578.5,0.383869
28592.1,0.385587
28605.6,0.386826
28619.1,0.387912
28632.6,0.388974
28646.1,0.39009
28659.6,0.390932
28673.1,0.391433
28686.6,0.391799
28700.2,0.392058
28713.7,0.392255
28727.2,0.392372
28740.7,0.392412
28754.2,0.392392
28767.7,0.392349
28781.2,0.39227
28794.7,0.392187
28808.3,0.39208
28821.8,0.391973
28835.3,0.39186
28848.8,0.391745
28862.3,0.39119
28875.8,0.391108
28889.3,0.391033
28902.8,0.390983
28916.4,0.391026
28929.9,0.391512
28943.4,0.391568
28956.9,0.391625
28970.4,0.391667
28983.9,0.391694
28997.4,0.391708
29010.9,0.391618
29024.5,0.391488
29038.0,0.391331
29051.5,0.391167
29065.0,0.390976
29078.5,0.390751
29092.0,0.390503
29105.5,0.390003
29119.0,0.389586
29132.5,0.389349
29146.1,0.38911
29159.6,0.388855
29173.1,0.388578
29186.6,0.388303
29200.1,0.388024
29213.6,0.387593
29227.1,0.387158
29240.6,0.386719
29254.2,0.386275
29267.7,0.386166
29281.2,0.385837
29294.7,0.385409
29308.2,0.384926
29321.7,0.384389
29335.2,0.383859
29348.7,0.383325
29362.3,0.382789
29375.8,0.381993
29389.3,0.381265
29402.8,0.380753
29416.3,0.380279
29429.8,0.379803
29443.3,0.379776
29456.8,0.37929
29470.4,0.378805
29483.9,0.378314
29497.4,0.377817
29510.9,0.377584
29524.4,0.376939
29537.9,0.37629
29551.4,0.375657
29564.9,0.375027
29578.5,0.374412
29592.0,0.373816
29605.5,0.373232
29619.0,0.372669
29632.5,0.372127
29646.0,0.371617
29659.5,0.371137
29673.0,0.3707
29686.6,0.370279
29700.1,0.369889
29713.6,0.369565
29727.1,0.369282
29740.6,0.369042
29754.1,0.369183
29767.6,0.369513
29781.1,0.369358
29794.7,0.369234
29808.2,0.369001
29821.7,0.368707
29835.2,0.368432
29848.7,0.368174
29862.2,0.367921
29875.7,0.36767
29889.2,0.367782
29902.8,0.367592
29916.3,0.367504
29929.8,0.367404
29943.3,0.367298
29956.8,0.367164
29970.3,0.367017
29983.8,0.366846
29997.3,0.366651
30010.9,0.366244
30024.4,0.366077
30037.9,0.365543
30051.4,0.364972
30064.9,0.36459
30078.4,0.364183
30091.9,0.363538
30105.4,0.362977
30118.9,0.362574
30132.5,0.362148
30146.0,0.361701
30159.5,0.361234
30173.0,0.360763
30186.5,0.360275
30200.0,0.359774
30213.5,0.359084
30227.0,0.358389
30240.6,0.357685
30254.1,0.356966
30267.6,0.356241
30281.1,0.355501
30294.6,0.354763
30308.1,0.35423
30321.6,0.353833
30335.1,0.353416
30348.7,0.352993
30362.2,0.352643
30375.7,0.352521
30389.2,0.352054
30402.7,0.351622
30416.2,0.351366
30429.7,0.351095
30443.2,0.350808
30456.8,0.350504
30470.3,0.350187
30483.8,0.349994
30497.3,0.349883
30510.8,0.349426
30524.3,0.348937
30537.8,0.348441
30551.3,0.347948
30564.9,0.347455
30578.4,0.346972
30591.9,0.346496
30605.4,0.346202
30618.9,0.346166
30632.4,0.346155
30645.9,0.346165
30659.4,0.346595
30673.0,0.346684
30686.5,0.34703
30700.0,0.347291
30713.5,0.347205
30727.0,0.347142
30740.5,0.347108
30754.0,0.347107
30767.5,0.347127
30781.1,0.34717
30794.6,0.347236
30808.1,0.347531
30821.6,0.347975
30835.1,0.348421
30848.6,0.348869
30862.1,0.349316
30875.6,0.349753
30889.2,0.350175
30902.7,0.350595
30916.2,0.35109
30929.7,0.351551
30943.2,0.35241
30956.7,0.352815
30970.2,0.353194
30983.7,0.353538
30997.2,0.353863
31010.8,0.354012
31024.3,0.35411
31037.8,0.3542
31051.3,0.354285
31064.8,0.354372
31078.3,0.354477
31091.8,0.354589
31105.3,0.354777
31118.9,0.355064
31132.4,0.355387
31145.9,0.355738
31159.4,0.356118
31172.9,0.356521
31186.4,0.356927
31199.9,0.357308
31213.4,0.358377
31227.0,0.358935
31240.5,0.359387
31254.0,0.359647
31267.5,0.359679
31281.0,0.359387
31294.5,0.358687
31308.0,0.357453
31321.5,0.355517
31335.1,0.352952
31348.6,0.349552
31362.1,0.345315
31375.6,0.340136
31389.1,0.333909
31402.6,0.326755
31416.1,0.318495
31429.6,0.309314
31443.2,0.299088
31456.7,0.287991
31470.2,0.276147
31483.7,0.263876
31497.2,0.250886
31510.7,0.237466
31524.2,0.223937
31537.7,0.210421
31551.3,0.197043
31564.8,0.18401
31578.3,0.171335
31591.8,0.1592
31605.3,0.147634
31618.8,0.136689
31632.3,0.126423
31645.8,0.116823
31659.4,0.107906
31672.9,0.0996518
31686.4,0.0920358
31699.9,0.0850223
31713.4,0.0786384
31726.9,0.0728404
31740.4,0.0674977
31753.9,0.0625869
31767.5,0.058092
31781.0,0.0539893
31794.5,0.0502361
31808.0,0.0467924
31821.5,0.0436405
31835.0,0.0407534
31848.5,0.0381148
31862.0,0.035695
31875.5,0.0334741
31889.1,0.031439
31902.6,0.0295649
31916.1,0.0278418
31929.6,0.0262567
31943.1,0.0247915
31956.6,0.0234411
31970.1,0.0221938
31983.6,0.0210581
31997.2,0.0199803
32010.7,0.0189774
32024.2,0.0180445
32037.7,0.0171773
32051.2,0.0163669
32064.7,0.0156066
32078.2,0.0148929
32091.7,0.0142218
32105.3,0.0135945
32118.8,0.0130039
32132.3,0.0124287
32145.8,0.0119009
32159.3,0.0114007
32172.8,0.0109241
32186.3,0.0104718
32199.8,0.0100413
32213.4,0.00963467
32226.9,0.00924588
32240.4,0.00886485
32253.9,0.00849936
32267.4,0.00814925
32280.9,0.00781174
32294.4,0.00748799
32307.9,0.00717189
32321.5,0.00686612
32335.0,0.00657305
32348.5,0.00628778
32362.0,0.00601051
32375.5,0.00573778
32389.0,0.00547095
32402.5,0.00521406
32416.0,0.0049655
32429.6,0.00472488
32443.1,0.00449188
32456.6,0.00426677
32470.1,0.00404754
32483.6,0.00383463
32497.1,0.00362664
32510.6,0.00342668
32524.1,0.00323524
32537.7,0.00305313
32551.2,0.00288021
32564.7,0.0027108
32578.2,0.0025451
32591.7,0.00238818
32605.2,0.002239
32618.7,0.00209949
32632.2,0.00196805
32645.8,0.00183885
32659.3,0.00171324
32672.8,0.00159698
32686.3,0.00148865
32699.8,0.00138507
32713.3,0.00128865
32726.8,0.00119984
32740.3,0.00111488
32753.9,0.00103375
32767.4,0.000960298
32780.9,0.000891998
32794.4,0.000825952
32807.9,0.000765286
32821.4,0.000710412
32834.9,0.000656633
32848.4,0.000606797
32861.9,0.000562426
32875.5,0.00052076
32889.0,0.000480869
32902.5,0.000444852
32916.0,0.000411013
32929.5,0.000378836
32943.0,0.000350033
32956.5,0.000323669
32970.0,0.000298025
32983.6,0.000275006
32997.1,0.000255879
33010.6,0.000236213
33024.1,0.000218331
33037.6,0.000203084
33051.1,0.000186819
33064.6,0.000170678
33078.1,0.000156107
33091.7,0.000144751
33105.2,0.00013445
33118.7,0.000123392
33132.2,0.000112813
33145.7,0.000104914
