Wavelength,Transmission
16904.0,0.000101581
16914.0,0.000110712
16924.0,0.000121338
16934.0,0.000133109
16944.0,0.000146915
16954.0,0.000161773
16964.0,0.000179087
16974.0,0.000199673
16984.0,0.000221962
16994.0,0.000248248
17004.0,0.000278801
17014.0,0.000312526
17024.0,0.000352011
17034.0,0.000397673
17044.0,0.000449701
17054.0,0.000508372
17064.0,0.000575274
17074.0,0.000652213
17084.0,0.000738238
17094.0,0.000836284
17104.0,0.000949427
17114.0,0.00107432
17124.0,0.00121432
17134.0,0.00137558
17144.0,0.00155617
17154.0,0.0017613
17164.0,0.00200269
17174.0,0.00227403
17184.0,0.00257777
17194.0,0.00293051
17204.0,0.00333627
17214.0,0.00380721
17224.0,0.00436362
17234.0,0.00501474
17244.0,0.00576585
17254.0,0.00664922
17264.0,0.00771039
17274.0,0.00897069
17284.0,0.0104801
17294.0,0.0123127
17304.0,0.0144473
17314.0,0.0169379
17324.0,0.0199279
17334.0,0.0232694
17344.0,0.0268252
17354.0,0.0304009
17364.0,0.0340824
17374.0,0.0377626
17384.0,0.0418712
17394.0,0.0461865
17404.0,0.0509489
17414.0,0.056493
17424.0,0.0628198
17434.0,0.0700535
17444.0,0.0780893
17454.0,0.0875974
17464.0,0.0982998
17474.0,0.110993
17484.0,0.125788
17494.0,0.142367
17504.0,0.160648
17514.0,0.180603
17524.0,0.201132
17534.0,0.222301
17544.0,0.243615
17554.0,0.264362
17564.0,0.283602
17574.0,0.301631
17584.0,0.317843
17594.0,0.332398
17604.0,0.345563
17614.0,0.357812
17624.0,0.369167
17634.0,0.379784
17644.0,0.389883
17654.0,0.399743
17664.0,0.409392
17674.0,0.41804
17684.0,0.4258
17694.0,0.432714
17704.0,0.439099
17714.0,0.444549
17724.0,0.449455
17734.0,0.452711
17744.0,0.455148
17754.0,0.456817
17764.0,0.457896
17774.0,0.458917
17784.0,0.459026
17794.0,0.459505
17804.0,0.459728
17814.0,0.459668
17824.0,0.459629
17834.0,0.459992
17844.0,0.460286
17854.0,0.460835
17864.0,0.461059
17874.0,0.461323
17884.0,0.462142
17894.0,0.46252
17904.0,0.462911
17914.0,0.462996
17924.0,0.462839
17934.0,0.462003
17944.0,0.461235
17954.0,0.460199
17964.0,0.459289
17974.0,0.458305
17984.0,0.456979
17994.0,0.45554
18004.0,0.453834
18014.0,0.452596
18024.0,0.451207
18034.0,0.449953
18044.0,0.448487
18054.0,0.447547
18064.0,0.447029
18074.0,0.447245
18084.0,0.446866
18094.0,0.446318
18104.0,0.4461
18114.0,0.44606
18124.0,0.447081
18134.0,0.447801
18144.0,0.448631
18154.0,0.449233
18164.0,0.450571
18174.0,0.45152
18184.0,0.452662
18194.0,0.453646
18204.0,0.454333
18214.0,0.455684
18224.0,0.457456
18234.0,0.458108
18244.0,0.458974
18254.0,0.459986
18264.0,0.460987
18274.0,0.461963
18284.0,0.462479
18294.0,0.463059
18304.0,0.464058
18314.0,0.46476
18324.0,0.465389
18334.0,0.465937
18344.0,0.466154
18354.0,0.466052
18364.0,0.466655
18374.0,0.466999
18384.0,0.467108
18394.0,0.467039
18404.0,0.467428
18414.0,0.467032
18424.0,0.466908
18434.0,0.466902
18444.0,0.466381
18454.0,0.466093
18464.0,0.465415
18474.0,0.464611
18484.0,0.46414
18494.0,0.463817
18504.0,0.463337
18514.0,0.462443
18524.0,0.461902
18534.0,0.461324
18544.0,0.460724
18554.0,0.460309
18564.0,0.459762
18574.0,0.459805
18584.0,0.459426
18594.0,0.45863
18604.0,0.45825
18614.0,0.45759
18624.0,0.456938
18634.0,0.456683
18644.0,0.456623
18654.0,0.456451
18664.0,0.45644
18674.0,0.456381
18684.0,0.456807
18694.0,0.457152
18704.0,0.457734
18714.0,0.458549
18724.0,0.459084
18734.0,0.460228
18744.0,0.461304
18754.0,0.461853
18764.0,0.462284
18774.0,0.462401
18784.0,0.462976
18794.0,0.463453
18804.0,0.464124
18814.0,0.464951
18824.0,0.465577
18834.0,0.466641
18844.0,0.467333
18854.0,0.467635
18864.0,0.468273
18874.0,0.468932
18884.0,0.469413
18894.0,0.469705
18904.0,0.469759
18914.0,0.46992
18924.0,0.470258
18934.0,0.470499
18944.0,0.470979
18954.0,0.471577
18964.0,0.471849
18974.0,0.472037
18984.0,0.471894
18994.0,0.47233
19004.0,0.47236
19014.0,0.472457
19024.0,0.47278
19034.0,0.473679
19044.0,0.473722
19054.0,0.473999
19064.0,0.474498
19074.0,0.475515
19084.0,0.476129
19094.0,0.475909
19104.0,0.475844
19114.0,0.476352
19124.0,0.477293
19134.0,0.477405
19144.0,0.477459
19154.0,0.477261
19164.0,0.476871
19174.0,0.477135
19184.0,0.476911
19194.0,0.477002
19204.0,0.476442
19214.0,0.476118
19224.0,0.476005
19234.0,0.475616
19244.0,0.475423
19254.0,0.474544
19264.0,0.474243
19274.0,0.474443
19284.0,0.47449
19294.0,0.47399
19304.0,0.473643
19314.0,0.472919
19324.0,0.47267
19334.0,0.472215
19344.0,0.471676
19354.0,0.471158
19364.0,0.47087
19374.0,0.470232
19384.0,0.469953
19394.0,0.469721
19404.0,0.469984
19414.0,0.470292
19424.0,0.470562
19434.0,0.470956
19444.0,0.471269
19454.0,0.472011
19464.0,0.472527
19474.0,0.473025
19484.0,0.473416
19494.0,0.473332
19504.0,0.4736
19514.0,0.473885
19524.0,0.474221
19534.0,0.474421
19544.0,0.474478
19554.0,0.474672
19564.0,0.474698
19574.0,0.474592
19584.0,0.47365
19594.0,0.471717
19604.0,0.471046
19614.0,0.472069
19624.0,0.474332
19634.0,0.475396
19644.0,0.47616
19654.0,0.476249
19664.0,0.476105
19674.0,0.475886
19684.0,0.476401
19694.0,0.476896
19704.0,0.476273
19714.0,0.475977
19724.0,0.476117
19734.0,0.475655
19744.0,0.47512
19754.0,0.475085
19764.0,0.47527
19774.0,0.475424
19784.0,0.475389
19794.0,0.475401
19804.0,0.475963
19814.0,0.476678
19824.0,0.476585
19834.0,0.476362
19844.0,0.476752
19854.0,0.476841
19864.0,0.476838
19874.0,0.477211
19884.0,0.477686
19894.0,0.478082
19904.0,0.478169
19914.0,0.478498
19924.0,0.478712
19934.0,0.479193
19944.0,0.47875
19954.0,0.477987
19964.0,0.476717
19974.0,0.476776
19984.0,0.477513
19994.0,0.478204
20004.0,0.47884
20014.0,0.479013
20024.0,0.479174
20034.0,0.479795
20044.0,0.479844
20054.0,0.479377
20064.0,0.478841
20074.0,0.478554
20084.0,0.478106
20094.0,0.47844
20104.0,0.478577
20114.0,0.478188
20124.0,0.478186
20134.0,0.478274
20144.0,0.478597
20154.0,0.479065
20164.0,0.479664
20174.0,0.480078
20184.0,0.48049
20194.0,0.480127
20204.0,0.480501
20214.0,0.480132
20224.0,0.480932
20234.0,0.482118
20244.0,0.483241
20254.0,0.484336
20264.0,0.485057
20274.0,0.485269
20284.0,0.485593
20294.0,0.486102
20304.0,0.486481
20314.0,0.486583
20324.0,0.486915
20334.0,0.487231
20344.0,0.487081
20354.0,0.486884
20364.0,0.486802
20374.0,0.48716
20384.0,0.487373
20394.0,0.487813
20404.0,0.487619
20414.0,0.486581
20424.0,0.486087
20434.0,0.484938
20444.0,0.483909
20454.0,0.483125
20464.0,0.482476
20474.0,0.481956
20484.0,0.481111
20494.0,0.480629
20504.0,0.480296
20514.0,0.480246
20524.0,0.480247
20534.0,0.479867
20544.0,0.479653
20554.0,0.479679
20564.0,0.479493
20574.0,0.479153
20584.0,0.479031
20594.0,0.47918
20604.0,0.479982
20614.0,0.48088
20624.0,0.481248
20634.0,0.481826
20644.0,0.482667
20654.0,0.483141
20664.0,0.483829
20674.0,0.484753
20684.0,0.485858
20694.0,0.486416
20704.0,0.487272
20714.0,0.48864
20724.0,0.489549
20734.0,0.490372
20744.0,0.491139
20754.0,0.491743
20764.0,0.491906
20774.0,0.491957
20784.0,0.491784
20794.0,0.492228
20804.0,0.492679
20814.0,0.492766
20824.0,0.492925
20834.0,0.493065
20844.0,0.493607
20854.0,0.49354
20864.0,0.49313
20874.0,0.492336
20884.0,0.491909
20894.0,0.491241
20904.0,0.491082
20914.0,0.490161
20924.0,0.489127
20934.0,0.48912
20944.0,0.489588
20954.0,0.489575
20964.0,0.489215
20974.0,0.488237
20984.0,0.487547
20994.0,0.487146
21004.0,0.48672
21014.0,0.486525
21024.0,0.485689
21034.0,0.485344
21044.0,0.485645
21054.0,0.485744
21064.0,0.484945
21074.0,0.48424
21084.0,0.484336
21094.0,0.483615
21104.0,0.483342
21114.0,0.482668
21124.0,0.48293
21134.0,0.482271
21144.0,0.481947
21154.0,0.481255
21164.0,0.481329
21174.0,0.481698
21184.0,0.481786
21194.0,0.481414
21204.0,0.480917
21214.0,0.481182
21224.0,0.481317
21234.0,0.481107
21244.0,0.480867
21254.0,0.480588
21264.0,0.480827
21274.0,0.481066
21284.0,0.480375
21294.0,0.480452
21304.0,0.480517
21314.0,0.480666
21324.0,0.481
21334.0,0.481288
21344.0,0.481722
21354.0,0.481835
21364.0,0.481562
21374.0,0.482113
21384.0,0.482339
21394.0,0.483319
21404.0,0.48418
21414.0,0.484376
21424.0,0.484705
21434.0,0.485035
21444.0,0.485908
21454.0,0.486874
21464.0,0.486926
21474.0,0.486744
21484.0,0.487621
21494.0,0.488617
21504.0,0.48883
21514.0,0.488383
21524.0,0.488362
21534.0,0.488327
21544.0,0.488017
21554.0,0.487281
21564.0,0.487147
21574.0,0.487243
21584.0,0.48674
21594.0,0.486136
21604.0,0.485276
21614.0,0.4848
21624.0,0.483504
21634.0,0.482856
21644.0,0.482453
21654.0,0.481689
21664.0,0.480955
21674.0,0.479915
21684.0,0.479201
21694.0,0.478254
21704.0,0.477474
21714.0,0.476526
21724.0,0.476249
21734.0,0.475676
21744.0,0.475505
21754.0,0.474826
21764.0,0.474805
21774.0,0.475006
21784.0,0.475419
21794.0,0.474862
21804.0,0.474461
21814.0,0.47402
21824.0,0.474033
21834.0,0.474786
21844.0,0.475187
21854.0,0.476172
21864.0,0.476618
21874.0,0.476433
21884.0,0.476722
21894.0,0.477235
21904.0,0.477669
21914.0,0.478333
21924.0,0.47882
21934.0,0.479296
21944.0,0.480069
21954.0,0.480768
21964.0,0.481505
21974.0,0.482717
21984.0,0.483795
21994.0,0.484429
22004.0,0.484888
22014.0,0.485154
22024.0,0.486009
22034.0,0.486223
22044.0,0.48631
22054.0,0.485838
22064.0,0.484927
22074.0,0.483935
22084.0,0.482381
22094.0,0.480184
22104.0,0.477195
22114.0,0.472657
22124.0,0.467476
22134.0,0.460531
22144.0,0.451843
22154.0,0.441925
22164.0,0.430166
22174.0,0.416391
22184.0,0.401275
22194.0,0.384636
22204.0,0.366608
22214.0,0.347287
22224.0,0.327173
22234.0,0.306309
22244.0,0.284997
22254.0,0.263926
22264.0,0.243545
22274.0,0.224315
22284.0,0.206063
22294.0,0.189047
22304.0,0.17346
22314.0,0.159154
22324.0,0.145733
22334.0,0.133084
22344.0,0.121098
22354.0,0.109575
22364.0,0.0989334
22374.0,0.0889441
22384.0,0.0794733
22394.0,0.070825
22404.0,0.0628795
22414.0,0.0555056
22424.0,0.0489084
22434.0,0.0430848
22444.0,0.0377843
22454.0,0.0330421
22464.0,0.0288532
22474.0,0.0251426
22484.0,0.0218838
22494.0,0.0190974
22504.0,0.0166831
22514.0,0.0145473
22524.0,0.0126877
22534.0,0.0110645
22544.0,0.00963097
22554.0,0.00840426
22564.0,0.00734539
22574.0,0.00642276
22584.0,0.00561379
22594.0,0.00490983
22604.0,0.00428298
22614.0,0.00374929
22624.0,0.00329353
22634.0,0.00289602
22644.0,0.00254744
22654.0,0.00224651
22664.0,0.00197907
22674.0,0.00174947
22684.0,0.00155112
22694.0,0.00137885
22704.0,0.00122965
22714.0,0.00110074
22724.0,0.000983791
22734.0,0.00088307
22744.0,0.000794371
22754.0,0.000718039
22764.0,0.000647422
22774.0,0.00058855
22784.0,0.000535506
22794.0,0.000486069
22804.0,0.00044256
22814.0,0.000405826
22824.0,0.000372159
22834.0,0.00034204
22844.0,0.000313494
22854.0,0.000289634
22864.0,0.000265572
22874.0,0.000244669
22884.0,0.000226448
22894.0,0.000209346
22904.0,0.000192511
22914.0,0.000177726
22924.0,0.000164934
22934.0,0.000151614
22944.0,0.000141155
22954.0,0.000131251
22964.0,0.000122147
