Wavelength,Transmission
18342.0,0.000103148
18352.0,0.000131861
18362.0,0.000171293
18372.0,0.000219328
18382.0,0.000298494
18392.0,0.000421847
18402.0,0.000622217
18412.0,0.000949507
18422.0,0.00151122
18432.0,0.00244918
18442.0,0.00390198
18452.0,0.00606737
18462.0,0.00905615
18472.0,0.0126345
18482.0,0.0163208
18492.0,0.0200583
18502.0,0.023646
18512.0,0.0276377
18522.0,0.0316866
18532.0,0.0359896
18542.0,0.0396152
18552.0,0.0464873
18562.0,0.053833
18572.0,0.0638679
18582.0,0.0754185
18592.0,0.0917678
18602.0,0.112155
18612.0,0.140973
18622.0,0.176981
18632.0,0.221948
18642.0,0.278332
18652.0,0.3304
18662.0,0.378472
18672.0,0.413302
18682.0,0.434989
18692.0,0.44549
18702.0,0.452087
18712.0,0.453965
18722.0,0.453915
18732.0,0.454272
18742.0,0.453325
18752.0,0.452206
18762.0,0.449517
18772.0,0.445449
18782.0,0.437419
18792.0,0.425541
18802.0,0.404255
18812.0,0.373641
18822.0,0.332361
18832.0,0.284807
18842.0,0.23679
18852.0,0.193285
18862.0,0.157641
18872.0,0.128755
18882.0,0.107033
18892.0,0.0891157
18902.0,0.0760267
18912.0,0.0650723
18922.0,0.0569369
18932.0,0.049413
18942.0,0.0433947
18952.0,0.0373836
18962.0,0.0317836
18972.0,0.0266474
18982.0,0.0216912
18992.0,0.0170193
19002.0,0.0125226
19012.0,0.00889334
19022.0,0.00608921
19032.0,0.00406114
19042.0,0.00261502
19052.0,0.0016935
19062.0,0.00111099
19072.0,0.000741078
19082.0,0.000508555
19092.0,0.000362592
19102.0,0.000260952
19112.0,0.00019614
19122.0,0.000149173
19132.0,0.000115321
