 log(kap)
 X
 log10(T)
          51         500
   6.4840000000000000        2.0040080160320640E-003  -1.6117196562021434     
   6.4859999999999998        2.0040080160320640E-003  -1.6117508066815101     
   6.4880000000000004        2.0040080160320640E-003  -1.6117904998903394     
   6.4900000000000002        2.0040080160320640E-003  -1.6118390561208018     
   6.4920000000000000        2.0040080160320640E-003  -1.6118967364444323     
   6.4939999999999998        2.0040080160320640E-003  -1.6119637310932715     
   6.4960000000000004        2.0040080160320640E-003  -1.6120401469345114     
   6.4980000000000002        2.0040080160320640E-003  -1.6121259940386219     
   6.5000000000000000        2.0040080160320640E-003  -1.6122211713409811     
   6.5019999999999998        2.0040080160320640E-003  -1.6123252528879080     
   6.5040000000000004        2.0040080160320640E-003  -1.6124369216022385     
   6.5060000000000002        2.0040080160320640E-003  -1.6125546436391218     
   6.5080000000000000        2.0040080160320640E-003  -1.6126768946946000     
   6.5099999999999998        2.0040080160320640E-003  -1.6128021771141892     
   6.5120000000000005        2.0040080160320640E-003  -1.6129290358456068     
   6.5140000000000002        2.0040080160320640E-003  -1.6130560732356414     
   6.5160000000000000        2.0040080160320640E-003  -1.6131819626711623     
   6.5179999999999998        2.0040080160320640E-003  -1.6133054610642783     
   6.5200000000000005        2.0040080160320640E-003  -1.6134254201816387     
   6.5220000000000002        2.0040080160320640E-003  -1.6135407968178743     
   6.5240000000000000        2.0040080160320640E-003  -1.6136506618131921     
   6.5259999999999998        2.0040080160320640E-003  -1.6137542079151019     
   6.5280000000000005        2.0040080160320640E-003  -1.6138507564842948     
   6.5300000000000002        2.0040080160320640E-003  -1.6139397630446619     
   6.5320000000000000        2.0040080160320640E-003  -1.6140208216774583     
   6.5339999999999998        2.0040080160320640E-003  -1.6140936682596132     
   6.5360000000000005        2.0040080160320640E-003  -1.6141581825461773     
   6.5380000000000003        2.0040080160320640E-003  -1.6142143890969212     
   6.5400000000000000        2.0040080160320640E-003  -1.6142624570470725     
   6.5419999999999998        2.0040080160320640E-003  -1.6143026987222004     
   6.5440000000000005        2.0040080160320640E-003  -1.6143355670972428     
   6.5460000000000003        2.0040080160320640E-003  -1.6143616520996762     
   6.5480000000000000        2.0040080160320640E-003  -1.6143816757568281     
   6.5499999999999998        2.0040080160320640E-003  -1.6143964861873417     
   6.4500000000000002        4.0080160320641279E-003  -1.6100929430781854     
   6.4520000000000000        4.0080160320641279E-003  -1.6100515596066642     
   6.4539999999999997        4.0080160320641279E-003  -1.6100114796942737     
   6.4560000000000004        4.0080160320641279E-003  -1.6099730629682778     
   6.4580000000000002        4.0080160320641279E-003  -1.6099366682960481     
   6.4600000000000000        4.0080160320641279E-003  -1.6099026581920959     
   6.4619999999999997        4.0080160320641279E-003  -1.6098714022705178     
   6.4640000000000004        4.0080160320641279E-003  -1.6098432797428470     
   6.4660000000000002        4.0080160320641279E-003  -1.6098186809613186     
   6.4680000000000000        4.0080160320641279E-003  -1.6097980080075411     
   6.4699999999999998        4.0080160320641279E-003  -1.6097816743265878     
   6.4720000000000004        4.0080160320641279E-003  -1.6097701034064857     
   6.4740000000000002        4.0080160320641279E-003  -1.6097637265031248     
   6.4760000000000000        4.0080160320641279E-003  -1.6097629794105761     
   6.4779999999999998        4.0080160320641279E-003  -1.6097682982768169     
   6.4800000000000004        4.0080160320641279E-003  -1.6097801144648705     
   6.4820000000000002        4.0080160320641279E-003  -1.6097988484593519     
   6.4840000000000000        4.0080160320641279E-003  -1.6098249028184306     
   6.4859999999999998        4.0080160320641279E-003  -1.6098586541711972     
   6.4880000000000004        4.0080160320641279E-003  -1.6099004442604461     
   6.4900000000000002        4.0080160320641279E-003  -1.6099505700308641     
   6.4920000000000000        4.0080160320641279E-003  -1.6100092727626338     
   6.4939999999999998        4.0080160320641279E-003  -1.6100767262504436     
   6.4960000000000004        4.0080160320641279E-003  -1.6101530240279112     
   6.4980000000000002        4.0080160320641279E-003  -1.6102381656374172     
   6.5000000000000000        4.0080160320641279E-003  -1.6103320419453466     
   6.5019999999999998        4.0080160320641279E-003  -1.6104342337720172     
   6.5040000000000004        4.0080160320641279E-003  -1.6105434821831295     
   6.5060000000000002        4.0080160320641279E-003  -1.6106583219403678     
   6.5080000000000000        4.0080160320641279E-003  -1.6107772948274637     
   6.5099999999999998        4.0080160320641279E-003  -1.6108989669142657     
   6.5120000000000005        4.0080160320641279E-003  -1.6110219446493648     
   6.5140000000000002        4.0080160320641279E-003  -1.6111448897812779     
   6.5160000000000000        4.0080160320641279E-003  -1.6112665331081757     
   6.5179999999999998        4.0080160320641279E-003  -1.6113856870561716     
   6.5200000000000005        4.0080160320641279E-003  -1.6115012570861624     
   6.5220000000000002        4.0080160320641279E-003  -1.6116122519292184     
   6.5240000000000000        4.0080160320641279E-003  -1.6117177926505355     
   6.5259999999999998        4.0080160320641279E-003  -1.6118171205419312     
   6.5280000000000005        4.0080160320641279E-003  -1.6119096038429002     
   6.5300000000000002        4.0080160320641279E-003  -1.6119947432902220     
   6.5320000000000000        4.0080160320641279E-003  -1.6120721764961214     
   6.5339999999999998        4.0080160320641279E-003  -1.6121416811549847     
   6.5360000000000005        4.0080160320641279E-003  -1.6122031770786276     
   6.5380000000000003        4.0080160320641279E-003  -1.6122567270601125     
   6.5400000000000000        4.0080160320641279E-003  -1.6123025365661299     
   6.5419999999999998        4.0080160320641279E-003  -1.6123409522579235     
   6.5440000000000005        4.0080160320641279E-003  -1.6123724593407727     
   6.5460000000000003        4.0080160320641279E-003  -1.6123976777420292     
   6.5480000000000000        4.0080160320641279E-003  -1.6124173571177058     
   6.5499999999999998        4.0080160320641279E-003  -1.6124323706876176     
   6.4500000000000002        6.0120240480961915E-003  -1.6081208838716743     
   6.4520000000000000        6.0120240480961915E-003  -1.6080835660901225     
   6.4539999999999997        6.0120240480961915E-003  -1.6080479437995046     
   6.4560000000000004        6.0120240480961915E-003  -1.6080143098561743     
   6.4580000000000002        6.0120240480961915E-003  -1.6079829559941108     
   6.4600000000000000        6.0120240480961915E-003  -1.6079541778353659     
   6.4619999999999997        6.0120240480961915E-003  -1.6079282788988147     
   6.4640000000000004        6.0120240480961915E-003  -1.6079055736071985     
   6.4660000000000002        6.0120240480961915E-003  -1.6078863892924733     
   6.4680000000000000        6.0120240480961915E-003  -1.6078710671994501     
   6.4699999999999998        6.0120240480961915E-003  -1.6078599624877388     
   6.4720000000000004        6.0120240480961915E-003  -1.6078534432319862     
   6.4740000000000002        6.0120240480961915E-003  -1.6078518884204140     
   6.4760000000000000        6.0120240480961915E-003  -1.6078556849516594     
   6.4779999999999998        6.0120240480961915E-003  -1.6078652236299069     
   6.4800000000000004        6.0120240480961915E-003  -1.6078808941583229     
   6.4820000000000002        6.0120240480961915E-003  -1.6079030791307871     
   6.4840000000000000        6.0120240480961915E-003  -1.6079321470219246     
   6.4859999999999998        6.0120240480961915E-003  -1.6079684441754332     
   6.4880000000000004        6.0120240480961915E-003  -1.6080122857907138     
   6.4900000000000002        6.0120240480961915E-003  -1.6080639459077912     
   6.4920000000000000        6.0120240480961915E-003  -1.6081236463905426     
   6.4939999999999998        6.0120240480961915E-003  -1.6081915449082183     
   6.4960000000000004        6.0120240480961915E-003  -1.6082677219152626     
   6.4980000000000002        6.0120240480961915E-003  -1.6083521666294340     
   6.5000000000000000        6.0120240480961915E-003  -1.6084447620082225     
   6.5019999999999998        6.0120240480961915E-003  -1.6085450955145968     
   6.5040000000000004        6.0120240480961915E-003  -1.6086519652000024     
   6.5060000000000002        6.0120240480961915E-003  -1.6087639730688903     
   6.5080000000000000        6.0120240480961915E-003  -1.6088797256826111     
   6.5099999999999998        6.0120240480961915E-003  -1.6089978515758618     
   6.5120000000000005        6.0120240480961915E-003  -1.6091170174863882     
   6.5140000000000002        6.0120240480961915E-003  -1.6092359433979613     
   6.5160000000000000        6.0120240480961915E-003  -1.6093534163966143     
   6.5179999999999998        6.0120240480961915E-003  -1.6094683033401485     
   6.5200000000000005        6.0120240480961915E-003  -1.6095795623409075     
   6.5220000000000002        6.0120240480961915E-003  -1.6096862530618086     
   6.5240000000000000        6.0120240480961915E-003  -1.6097875458256532     
   6.5259999999999998        6.0120240480961915E-003  -1.6098827295376901     
   6.5280000000000005        6.0120240480961915E-003  -1.6099712184214552     
   6.5300000000000002        6.0120240480961915E-003  -1.6100525575678715     
   6.5320000000000000        6.0120240480961915E-003  -1.6101264272976139     
   6.5339999999999998        6.0120240480961915E-003  -1.6101926463367464     
   6.5360000000000005        6.0120240480961915E-003  -1.6102511738056222     
   6.5380000000000003        6.0120240480961915E-003  -1.6103021100210442     
   6.5400000000000000        6.0120240480961915E-003  -1.6103456961117006     
   6.5419999999999998        6.0120240480961915E-003  -1.6103823124468621     
   6.5440000000000005        6.0120240480961915E-003  -1.6104124758783436     
   6.5460000000000003        6.0120240480961915E-003  -1.6104368357957357     
   6.5480000000000000        6.0120240480961915E-003  -1.6104561689948984     
   6.5499999999999998        6.0120240480961915E-003  -1.6104713733597253     
   6.4500000000000002        8.0160320641282558E-003  -1.6061524656800408     
   6.4520000000000000        8.0160320641282558E-003  -1.6061191295198862     
   6.4539999999999997        8.0160320641282558E-003  -1.6060878727971046     
   6.4560000000000004        8.0160320641282558E-003  -1.6060589229637205     
   6.4580000000000002        8.0160320641282558E-003  -1.6060325059884568     
   6.4600000000000000        8.0160320641282558E-003  -1.6060088519587639     
   6.4619999999999997        8.0160320641282558E-003  -1.6059881996350116     
   6.4640000000000004        8.0160320641282558E-003  -1.6059707999568325     
   6.4660000000000002        8.0160320641282558E-003  -1.6059569185016191     
   6.4680000000000000        8.0160320641282558E-003  -1.6059468368951810     
   6.4699999999999998        8.0160320641282558E-003  -1.6059408531745571     
   6.4720000000000004        8.0160320641282558E-003  -1.6059392811029798     
   6.4740000000000002        8.0160320641282558E-003  -1.6059424484369975     
   6.4760000000000000        8.0160320641282558E-003  -1.6059506941457562     
   6.4779999999999998        8.0160320641282558E-003  -1.6059643645824315     
   6.4800000000000004        8.0160320641282558E-003  -1.6059838086078178     
   6.4820000000000002        8.0160320641282558E-003  -1.6060093716660730     
   6.4840000000000000        8.0160320641282558E-003  -1.6060413888126246     
   6.4859999999999998        8.0160320641282558E-003  -1.6060801766942188     
   6.4880000000000004        8.0160320641282558E-003  -1.6061260244811419     
   6.4900000000000002        8.0160320641282558E-003  -1.6061791837515826     
   6.4920000000000000        8.0160320641282558E-003  -1.6062398573281580     
   6.4939999999999998        8.0160320641282558E-003  -1.6063081870665952     
   6.4960000000000004        8.0160320641282558E-003  -1.6063842405965647     
   6.4980000000000002        8.0160320641282558E-003  -1.6064679970146729     
   6.5000000000000000        8.0160320641282558E-003  -1.6065593315296089     
   6.5019999999999998        8.0160320641282558E-003  -1.6066578381156473     
   6.5040000000000004        8.0160320641282558E-003  -1.6067623706528584     
   6.5060000000000002        8.0160320641282558E-003  -1.6068715970246874     
   6.5080000000000000        8.0160320641282558E-003  -1.6069841872600414     
   6.5099999999999998        8.0160320641282558E-003  -1.6070988310989778     
   6.5120000000000005        8.0160320641282558E-003  -1.6072142543566774     
   6.5140000000000002        8.0160320641282558E-003  -1.6073292340856924     
   6.5160000000000000        8.0160320641282558E-003  -1.6074426125364782     
   6.5179999999999998        8.0160320641282558E-003  -1.6075533099162094     
   6.5200000000000005        8.0160320641282558E-003  -1.6076603359458732     
   6.5220000000000002        8.0160320641282558E-003  -1.6077628002156439     
   6.5240000000000000        8.0160320641282558E-003  -1.6078599213385432     
   6.5259999999999998        8.0160320641282558E-003  -1.6079510349023782     
   6.5280000000000005        8.0160320641282558E-003  -1.6080356002199614     
   6.5300000000000002        8.0160320641282558E-003  -1.6081132058776109     
   6.5320000000000000        8.0160320641282558E-003  -1.6081835740819350     
   6.5339999999999998        8.0160320641282558E-003  -1.6082465638048979     
   6.5360000000000005        8.0160320641282558E-003  -1.6083021727271618     
   6.5380000000000003        8.0160320641282558E-003  -1.6083505379797158     
   6.5400000000000000        8.0160320641282558E-003  -1.6083919356837846     
   6.5419999999999998        8.0160320641282558E-003  -1.6084267792890163     
   6.5440000000000005        8.0160320641282558E-003  -1.6084556167099555     
   6.5460000000000003        8.0160320641282558E-003  -1.6084791262607940     
   6.5480000000000000        8.0160320641282558E-003  -1.6084981113884067     
   6.5499999999999998        8.0160320641282558E-003  -1.6085134942036632     
   6.4500000000000002        1.0020040080160320E-002  -1.6041876885032842     
   6.4520000000000000        1.0020040080160320E-002  -1.6041582498959546     
   6.4539999999999997        1.0020040080160320E-002  -1.6041312666870744     
   6.4560000000000004        1.0020040080160320E-002  -1.6041069022909178     
   6.4580000000000002        1.0020040080160320E-002  -1.6040853182790857     
   6.4600000000000000        1.0020040080160320E-002  -1.6040666805622887     
   6.4619999999999997        1.0020040080160320E-002  -1.6040511644791098     
   6.4640000000000004        1.0020040080160320E-002  -1.6040389587917494     
   6.4660000000000002        1.0020040080160320E-002  -1.6040302685887555     
   6.4680000000000000        1.0020040080160320E-002  -1.6040253170947343     
   6.4699999999999998        1.0020040080160320E-002  -1.6040243463870429     
   6.4720000000000004        1.0020040080160320E-002  -1.6040276170194669     
   6.4740000000000002        1.0020040080160320E-002  -1.6040354065528748     
   6.4760000000000000        1.0020040080160320E-002  -1.6040480069928662     
   6.4779999999999998        1.0020040080160320E-002  -1.6040657211343909     
   6.4800000000000004        1.0020040080160320E-002  -1.6040888578133552     
   6.4820000000000002        1.0020040080160320E-002  -1.6041177260652115     
   6.4840000000000000        1.0020040080160320E-002  -1.6041526281905309     
   6.4859999999999998        1.0020040080160320E-002  -1.6041938517275538     
   6.4880000000000004        1.0020040080160320E-002  -1.6042416603317307     
   6.4900000000000002        1.0020040080160320E-002  -1.6042962835622379     
   6.4920000000000000        1.0020040080160320E-002  -1.6043579055754802     
   6.4939999999999998        1.0020040080160320E-002  -1.6044266527255751     
   6.4960000000000004        1.0020040080160320E-002  -1.6045025800718180     
   6.4980000000000002        1.0020040080160320E-002  -1.6045856567931336     
   6.5000000000000000        1.0020040080160320E-002  -1.6046757505095059     
   6.5019999999999998        1.0020040080160320E-002  -1.6047724615751671     
   6.5040000000000004        1.0020040080160320E-002  -1.6048746985416975     
   6.5060000000000002        1.0020040080160320E-002  -1.6049811938077616     
   6.5080000000000000        1.0020040080160320E-002  -1.6050906795597546     
   6.5099999999999998        1.0020040080160320E-002  -1.6052019054836135     
   6.5120000000000005        1.0020040080160320E-002  -1.6053136552602316     
   6.5140000000000002        1.0020040080160320E-002  -1.6054247618444695     
   6.5160000000000000        1.0020040080160320E-002  -1.6055341215277670     
   6.5179999999999998        1.0020040080160320E-002  -1.6056407067843541     
   6.5200000000000005        1.0020040080160320E-002  -1.6057435779010603     
   6.5220000000000002        1.0020040080160320E-002  -1.6058418933907248     
   6.5240000000000000        1.0020040080160320E-002  -1.6059349191892074     
   6.5259999999999998        1.0020040080160320E-002  -1.6060220366359970     
   6.5280000000000005        1.0020040080160320E-002  -1.6061027492384174     
   6.5300000000000002        1.0020040080160320E-002  -1.6061766882194402     
   6.5320000000000000        1.0020040080160320E-002  -1.6062436168490866     
   6.5339999999999998        1.0020040080160320E-002  -1.6063034335594395     
   6.5360000000000005        1.0020040080160320E-002  -1.6063561738432468     
   6.5380000000000003        1.0020040080160320E-002  -1.6064020109361288     
   6.5400000000000000        1.0020040080160320E-002  -1.6064412552823812     
   6.5419999999999998        1.0020040080160320E-002  -1.6064743527843857     
   6.5440000000000005        1.0020040080160320E-002  -1.6065018818356083     
   6.5460000000000003        1.0020040080160320E-002  -1.6065245491372060     
   6.5480000000000000        1.0020040080160320E-002  -1.6065431842982310     
   6.5499999999999998        1.0020040080160320E-002  -1.6065587332194333     
   6.4500000000000002        1.2024048096192383E-002  -1.6022265523414052     
   6.4520000000000000        1.2024048096192383E-002  -1.6022009272183275     
   6.4539999999999997        1.2024048096192383E-002  -1.6021781254694138     
   6.4560000000000004        1.2024048096192383E-002  -1.6021582478377645     
   6.4580000000000002        1.2024048096192383E-002  -1.6021413928659984     
   6.4600000000000000        1.2024048096192383E-002  -1.6021276636459418     
   6.4619999999999997        1.2024048096192383E-002  -1.6021171734311084     
   6.4640000000000004        1.2024048096192383E-002  -1.6021100501119490     
   6.4660000000000002        1.2024048096192383E-002  -1.6021064395538831     
   6.4680000000000000        1.2024048096192383E-002  -1.6021065077981096     
   6.4699999999999998        1.2024048096192383E-002  -1.6021104421251966     
   6.4720000000000004        1.2024048096192383E-002  -1.6021184509814468     
   6.4740000000000002        1.2024048096192383E-002  -1.6021307627680463     
   6.4760000000000000        1.2024048096192383E-002  -1.6021476234929901     
   6.4779999999999998        1.2024048096192383E-002  -1.6021692932857849     
   6.4800000000000004        1.2024048096192383E-002  -1.6021960417749355     
   6.4820000000000002        1.2024048096192383E-002  -1.6022281423282017     
   6.4840000000000000        1.2024048096192383E-002  -1.6022658651556438     
   6.4859999999999998        1.2024048096192383E-002  -1.6023094692754378     
   6.4880000000000004        1.2024048096192383E-002  -1.6023591933424803     
   6.4900000000000002        1.2024048096192383E-002  -1.6024152453397580     
   6.4920000000000000        1.2024048096192383E-002  -1.6024777911325099     
   6.4939999999999998        1.2024048096192383E-002  -1.6025469418851572     
   6.4960000000000004        1.2024048096192383E-002  -1.6026227403410227     
   6.4980000000000002        1.2024048096192383E-002  -1.6027051459648169     
   6.5000000000000000        1.2024048096192383E-002  -1.6027940189479140     
   6.5019999999999998        1.2024048096192383E-002  -1.6028889658931575     
   6.5040000000000004        1.2024048096192383E-002  -1.6029889488665185     
   6.5060000000000002        1.2024048096192383E-002  -1.6030927634181118     
   6.5080000000000000        1.2024048096192383E-002  -1.6031992025817503     
   6.5099999999999998        1.2024048096192383E-002  -1.6033070747297682     
   6.5120000000000005        1.2024048096192383E-002  -1.6034152201970502     
   6.5140000000000002        1.2024048096192383E-002  -1.6035225266742941     
   6.5160000000000000        1.2024048096192383E-002  -1.6036279433704816     
   6.5179999999999998        1.2024048096192383E-002  -1.6037304939445827     
   6.5200000000000005        1.2024048096192383E-002  -1.6038292882064684     
   6.5220000000000002        1.2024048096192383E-002  -1.6039235325870509     
   6.5240000000000000        1.2024048096192383E-002  -1.6040125393776450     
   6.5259999999999998        1.2024048096192383E-002  -1.6040957347385445     
   6.5280000000000005        1.2024048096192383E-002  -1.6041726654768236     
   6.5300000000000002        1.2024048096192383E-002  -1.6042430045933596     
   6.5320000000000000        1.2024048096192383E-002  -1.6043065555990670     
   6.5339999999999998        1.2024048096192383E-002  -1.6043632556003704     
   6.5360000000000005        1.2024048096192383E-002  -1.6044131771538765     
   6.5380000000000003        1.2024048096192383E-002  -1.6044565288902808     
   6.5400000000000000        1.2024048096192383E-002  -1.6044936549074913     
   6.5419999999999998        1.2024048096192383E-002  -1.6045250329329706     
   6.5440000000000005        1.2024048096192383E-002  -1.6045512712553018     
   6.5460000000000003        1.2024048096192383E-002  -1.6045731044249694     
   6.5480000000000000        1.2024048096192383E-002  -1.6045913877243705     
   6.5499999999999998        1.2024048096192383E-002  -1.6046070904070344     
   6.4500000000000002        1.4028056112224447E-002  -1.6002690571944034     
   6.4520000000000000        1.4028056112224447E-002  -1.6002471614870051     
   6.4539999999999997        1.4028056112224447E-002  -1.6002284491441225     
   6.4560000000000004        1.4028056112224447E-002  -1.6002129596042620     
   6.4580000000000002        1.4028056112224447E-002  -1.6002007297491938     
   6.4600000000000000        1.4028056112224447E-002  -1.6001918012097218     
   6.4619999999999997        1.4028056112224447E-002  -1.6001862264910076     
   6.4640000000000004        1.4028056112224447E-002  -1.6001840739174313     
   6.4660000000000002        1.4028056112224447E-002  -1.6001854313970014     
   6.4680000000000000        1.4028056112224447E-002  -1.6001904090053074     
   6.4699999999999998        1.4028056112224447E-002  -1.6001991403890177     
   6.4720000000000004        1.4028056112224447E-002  -1.6002117829889204     
   6.4740000000000002        1.4028056112224447E-002  -1.6002285170825119     
   6.4760000000000000        1.4028056112224447E-002  -1.6002495436461266     
   6.4779999999999998        1.4028056112224447E-002  -1.6002750810366138     
   6.4800000000000004        1.4028056112224447E-002  -1.6003053604925583     
   6.4820000000000002        1.4028056112224447E-002  -1.6003406204550434     
   6.4840000000000000        1.4028056112224447E-002  -1.6003810997079626     
   6.4859999999999998        1.4028056112224447E-002  -1.6004270293378713     
   6.4880000000000004        1.4028056112224447E-002  -1.6004786235133905     
   6.4900000000000002        1.4028056112224447E-002  -1.6005360690841426     
   6.4920000000000000        1.4028056112224447E-002  -1.6005995139992462     
   6.4939999999999998        1.4028056112224447E-002  -1.6006690545453424     
   6.4960000000000004        1.4028056112224447E-002  -1.6007447214041786     
   6.4980000000000002        1.4028056112224447E-002  -1.6008264645297221     
   6.5000000000000000        1.4028056112224447E-002  -1.6009141368448321     
   6.5019999999999998        1.4028056112224447E-002  -1.6010073510696181     
   6.5040000000000004        1.4028056112224447E-002  -1.6011051216273231     
   6.5060000000000002        1.4028056112224447E-002  -1.6012063058557371     
   6.5080000000000000        1.4028056112224447E-002  -1.6013097563260292     
   6.5099999999999998        1.4028056112224447E-002  -1.6014143388374424     
   6.5120000000000005        1.4028056112224447E-002  -1.6015189491671349     
   6.5140000000000002        1.4028056112224447E-002  -1.6016225285751653     
   6.5160000000000000        1.4028056112224447E-002  -1.6017240780646216     
   6.5179999999999998        1.4028056112224447E-002  -1.6018226713968953     
   6.5200000000000005        1.4028056112224447E-002  -1.6019174668620975     
   6.5220000000000002        1.4028056112224447E-002  -1.6020077178046228     
   6.5240000000000000        1.4028056112224447E-002  -1.6020927819038557     
   6.5259999999999998        1.4028056112224447E-002  -1.6021721292100224     
   6.5280000000000005        1.4028056112224447E-002  -1.6022453489351809     
   6.5300000000000002        1.4028056112224447E-002  -1.6023121549993682     
   6.5320000000000000        1.4028056112224447E-002  -1.6023723903318776     
   6.5339999999999998        1.4028056112224447E-002  -1.6024260299276911     
   6.5360000000000005        1.4028056112224447E-002  -1.6024731826590513     
   6.5380000000000003        1.4028056112224447E-002  -1.6025140918421734     
   6.5400000000000000        1.4028056112224447E-002  -1.6025491345591139     
   6.5419999999999998        1.4028056112224447E-002  -1.6025788197347708     
   6.5440000000000005        1.4028056112224447E-002  -1.6026037849690360     
   6.5460000000000003        1.4028056112224447E-002  -1.6026247921240859     
   6.5480000000000000        1.4028056112224447E-002  -1.6026427216668255     
   6.5499999999999998        1.4028056112224447E-002  -1.6026585657664667     
   6.4500000000000002        1.6032064128256512E-002  -1.5983152030622794     
   6.4520000000000000        1.6032064128256512E-002  -1.5982969527019879     
   6.4539999999999997        1.6032064128256512E-002  -1.5982822377112007     
   6.4560000000000004        1.6032064128256512E-002  -1.5982710375904097     
   6.4580000000000002        1.6032064128256512E-002  -1.5982633289286727     
   6.4600000000000000        1.6032064128256512E-002  -1.5982590932536298     
   6.4619999999999997        1.6032064128256512E-002  -1.5982583236588077     
   6.4640000000000004        1.6032064128256512E-002  -1.5982610302081968     
   6.4660000000000002        1.6032064128256512E-002  -1.5982672441181112     
   6.4680000000000000        1.6032064128256512E-002  -1.5982770207163273     
   6.4699999999999998        1.6032064128256512E-002  -1.5982904411785064     
   6.4720000000000004        1.6032064128256512E-002  -1.5983076130418878     
   6.4740000000000002        1.6032064128256512E-002  -1.5983286694962715     
   6.4760000000000000        1.6032064128256512E-002  -1.5983537674522765     
   6.4779999999999998        1.6032064128256512E-002  -1.5983830843868776     
   6.4800000000000004        1.6032064128256512E-002  -1.5984168139662238     
   6.4820000000000002        1.6032064128256512E-002  -1.5984551604457367     
   6.4840000000000000        1.6032064128256512E-002  -1.5984983318474877     
   6.4859999999999998        1.6032064128256512E-002  -1.5985465319148546     
