#Table Version   5
#[Z/Z_SOLAR]= 0.00 [A/Fe]= 0.0 GN93     | VALID RANGE:  110 110 110 110 110 110 110 110 110 110 110 110 110
#Teff(K)| Pgas@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.4800000E+05  0.1764053E+06  0.1954098E+06  0.2302506E+06  0.2834690E+06  0.3578765E+06  0.4547899E+06  0.5702652E+06  0.6855507E+06  0.7352321E+06  0.4796000E+06  0.2010000E+07  0.2775200E+07  0.2775200E+07
  0.4900000E+05  0.1728315E+06  0.1935050E+06  0.2318535E+06  0.2919945E+06  0.3795963E+06  0.5015149E+06  0.6660620E+06  0.8864954E+06  0.1197954E+07  0.1738494E+07  0.2432852E+07  0.2460204E+07  0.2811350E+07
  0.5000000E+05  0.1709921E+06  0.1926973E+06  0.2332374E+06  0.2977482E+06  0.3938396E+06  0.5321985E+06  0.7289351E+06  0.1012402E+07  0.1438338E+07  0.2111593E+07  0.2163323E+07  0.3067501E+07  0.3067501E+07
#Teff(K)|    T@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.1000000E+03  0.6976875E+03  0.7254793E+03  0.7528004E+03  0.7669859E+03  0.7171688E+03  0.4662948E+03  0.4954946E+03  0.4665158E+03  0.4425544E+03  0.4237445E+03  0.4105967E+03  0.4019891E+03  0.3964461E+03
  0.2000000E+03  0.8192897E+03  0.8469460E+03  0.8808082E+03  0.9195228E+03  0.9597047E+03  0.1052829E+04  0.1069389E+04  0.1067409E+04  0.1099115E+04  0.1034658E+04  0.1019998E+04  0.1096538E+04  0.9939239E+03
  0.3000000E+03  0.1010192E+04  0.1035966E+04  0.1073142E+04  0.1122065E+04  0.1171227E+04  0.1173027E+04  0.1220268E+04  0.1280742E+04  0.1252304E+04  0.1173587E+04  0.1175968E+04  0.1173854E+04  0.1161288E+04
  0.4000000E+03  0.1247102E+04  0.1269714E+04  0.1307086E+04  0.1364137E+04  0.1446926E+04  0.1579962E+04  0.1579261E+04  0.1513706E+04  0.1568865E+04  0.1525239E+04  0.1448620E+04  0.1353312E+04  0.1271175E+04
  0.5000000E+03  0.1510720E+04  0.1528384E+04  0.1559425E+04  0.1608726E+04  0.1684129E+04  0.1806794E+04  0.1822388E+04  0.1857952E+04  0.1847371E+04  0.1822813E+04  0.1760635E+04  0.1668655E+04  0.1565213E+04
  0.6000000E+03  0.1788096E+04  0.1799026E+04  0.1817393E+04  0.1844395E+04  0.1880876E+04  0.1922665E+04  0.2009515E+04  0.2063199E+04  0.2086807E+04  0.2081228E+04  0.2022948E+04  0.1947690E+04  0.1861970E+04
  0.7000000E+03  0.2071954E+04  0.2075045E+04  0.2077334E+04  0.2077003E+04  0.2074227E+04  0.2070830E+04  0.2162339E+04  0.2249273E+04  0.2309689E+04  0.2276574E+04  0.2258667E+04  0.2207723E+04  0.2126340E+04
  0.8000000E+03  0.2358623E+04  0.2353236E+04  0.2337663E+04  0.2307766E+04  0.2265180E+04  0.2218016E+04  0.2308713E+04  0.2410803E+04  0.2482576E+04  0.2504755E+04  0.2452551E+04  0.2421449E+04  0.2367116E+04
  0.9000000E+03  0.2646333E+04  0.2631955E+04  0.2597212E+04  0.2535990E+04  0.2452605E+04  0.2364320E+04  0.2464459E+04  0.2557773E+04  0.2627014E+04  0.2677413E+04  0.2659419E+04  0.2596353E+04  0.2566146E+04
  0.1000000E+04  0.2934221E+04  0.2910251E+04  0.2854861E+04  0.2759748E+04  0.2631500E+04  0.2494143E+04  0.2597534E+04  0.2685541E+04  0.2747776E+04  0.2797459E+04  0.2829050E+04  0.2777788E+04  0.2736128E+04
  0.1100000E+04  0.3221866E+04  0.3187599E+04  0.3109912E+04  0.2977985E+04  0.2800453E+04  0.2608330E+04  0.2707408E+04  0.2795035E+04  0.2853737E+04  0.2901270E+04  0.2938471E+04  0.2932115E+04  0.2889171E+04
  0.1200000E+04  0.3509086E+04  0.3463783E+04  0.3362135E+04  0.3190453E+04  0.2959006E+04  0.2704534E+04  0.2801795E+04  0.2888539E+04  0.2947807E+04  0.2993341E+04  0.3031889E+04  0.3053138E+04  0.3029977E+04
  0.1300000E+04  0.3795844E+04  0.3738829E+04  0.3611763E+04  0.3397921E+04  0.3109351E+04  0.2789722E+04  0.2882009E+04  0.2968291E+04  0.3028851E+04  0.3073123E+04  0.3113638E+04  0.3147808E+04  0.3152550E+04
  0.1400000E+04  0.4082185E+04  0.4012910E+04  0.3859279E+04  0.3601394E+04  0.3253037E+04  0.2864813E+04  0.2950652E+04  0.3034822E+04  0.3096851E+04  0.3146282E+04  0.3186881E+04  0.3227289E+04  0.3253440E+04
  0.1500000E+04  0.4368214E+04  0.4286310E+04  0.4105380E+04  0.3802257E+04  0.3392224E+04  0.2931632E+04  0.3009725E+04  0.3091574E+04  0.3159204E+04  0.3214258E+04  0.3259488E+04  0.3300368E+04  0.3336898E+04
  0.1600000E+04  0.4654073E+04  0.4559395E+04  0.4350951E+04  0.4002418E+04  0.3530898E+04  0.2999899E+04  0.3067725E+04  0.3145781E+04  0.3218301E+04  0.3279606E+04  0.3326483E+04  0.3370344E+04  0.3415861E+04
  0.1700000E+04  0.4939915E+04  0.4832545E+04  0.4596867E+04  0.4203505E+04  0.3671347E+04  0.3070767E+04  0.3127427E+04  0.3200226E+04  0.3272075E+04  0.3336966E+04  0.3389361E+04  0.3436163E+04  0.3487070E+04
  0.1800000E+04  0.5225906E+04  0.5106178E+04  0.4844080E+04  0.4407297E+04  0.3816120E+04  0.3146257E+04  0.3186969E+04  0.3253462E+04  0.3323913E+04  0.3392174E+04  0.3450232E+04  0.3500325E+04  0.3558358E+04
  0.1900000E+04  0.5512239E+04  0.5380797E+04  0.5093820E+04  0.4616269E+04  0.3969601E+04  0.3235274E+04  0.3252939E+04  0.3307508E+04  0.3374593E+04  0.3444648E+04  0.3508249E+04  0.3562960E+04  0.3621312E+04
  0.2000000E+04  0.5799169E+04  0.5657143E+04  0.5347934E+04  0.4833830E+04  0.4135876E+04  0.3337354E+04  0.3329990E+04  0.3370718E+04  0.3431855E+04  0.3502222E+04  0.3568773E+04  0.3628164E+04  0.3684047E+04
  0.2100000E+04  0.6087177E+04  0.5936689E+04  0.5610061E+04  0.5066744E+04  0.4324715E+04  0.3465663E+04  0.3398666E+04  0.3426578E+04  0.3491060E+04  0.3560184E+04  0.3629776E+04  0.3690452E+04  0.3746452E+04
  0.2200000E+04  0.6377346E+04  0.6222438E+04  0.5887120E+04  0.5327257E+04  0.4552051E+04  0.3636448E+04  0.3515728E+04  0.3513532E+04  0.3552395E+04  0.3617303E+04  0.3687297E+04  0.3752134E+04  0.3809258E+04
  0.2300000E+04  0.6671699E+04  0.6519306E+04  0.6190228E+04  0.5636284E+04  0.4843857E+04  0.3819594E+04  0.3596798E+04  0.3597240E+04  0.3616514E+04  0.3674797E+04  0.3745118E+04  0.3812076E+04  0.3872857E+04
  0.2400000E+04  0.6972408E+04  0.6832028E+04  0.6531557E+04  0.6027911E+04  0.5296946E+04  0.4264700E+04  0.3792203E+04  0.3693047E+04  0.3684458E+04  0.3735759E+04  0.3804254E+04  0.3872945E+04  0.3936742E+04
  0.2500000E+04  0.7279210E+04  0.7158765E+04  0.6907275E+04  0.6506055E+04  0.5987631E+04  0.5447851E+04  0.4010864E+04  0.3810233E+04  0.3767774E+04  0.3801611E+04  0.3865634E+04  0.3935714E+04  0.4001809E+04
  0.2600000E+04  0.7587896E+04  0.7487491E+04  0.7283027E+04  0.6975893E+04  0.6642613E+04  0.6496895E+04  0.4680225E+04  0.3957379E+04  0.3859833E+04  0.3875372E+04  0.3930591E+04  0.4000060E+04  0.4069634E+04
  0.2700000E+04  0.7893355E+04  0.7805747E+04  0.7627073E+04  0.7358040E+04  0.7057720E+04  0.6853282E+04  0.4854872E+04  0.3978247E+04  0.3909641E+04  0.3957921E+04  0.4000860E+04  0.4067200E+04  0.4135576E+04
  0.2800000E+04  0.8192154E+04  0.8108254E+04  0.7934344E+04  0.7662411E+04  0.7326073E+04  0.6984176E+04  0.5209275E+04  0.4157956E+04  0.4020722E+04  0.4056853E+04  0.4081407E+04  0.4140668E+04  0.4211371E+04
  0.2900000E+04  0.8478214E+04  0.8389449E+04  0.8206789E+04  0.7916620E+04  0.7545907E+04  0.7157671E+04  0.6372559E+04  0.4407302E+04  0.4155827E+04  0.4173409E+04  0.4173202E+04  0.4222274E+04  0.4289007E+04
  0.3000000E+04  0.8730665E+04  0.8628648E+04  0.8429873E+04  0.8118514E+04  0.7720881E+04  0.7304110E+04  0.6980212E+04  0.4871591E+04  0.4324865E+04  0.4313147E+04  0.4279834E+04  0.4312597E+04  0.4373559E+04
  0.3100000E+04  0.8900804E+04  0.8780728E+04  0.8567799E+04  0.8246520E+04  0.7841899E+04  0.7412484E+04  0.7328385E+04  0.5894437E+04  0.4553250E+04  0.4382222E+04  0.4357997E+04  0.4393237E+04  0.4455030E+04
  0.3200000E+04  0.8918084E+04  0.8787387E+04  0.8577728E+04  0.8276788E+04  0.7908541E+04  0.7524872E+04  0.7474125E+04  0.6870450E+04  0.4946537E+04  0.4561946E+04  0.4490901E+04  0.4503180E+04  0.4553961E+04
  0.3300000E+04  0.8731845E+04  0.8614708E+04  0.8439949E+04  0.8200485E+04  0.7918170E+04  0.7636540E+04  0.7588150E+04  0.7412404E+04  0.5796306E+04  0.4805306E+04  0.4647743E+04  0.4628624E+04  0.4663980E+04
  0.3400000E+04  0.8535330E+04  0.8458938E+04  0.8339399E+04  0.8171157E+04  0.7968080E+04  0.7758826E+04  0.7700700E+04  0.7553269E+04  0.6420937E+04  0.5621937E+04  0.5205162E+04  0.5036550E+04  0.5060120E+04
  0.3500000E+04  0.8338815E+04  0.8303169E+04  0.8238850E+04  0.8141828E+04  0.8017990E+04  0.7881113E+04  0.7813250E+04  0.7694135E+04  0.7045569E+04  0.6438569E+04  0.5762581E+04  0.5444475E+04  0.5456260E+04
  0.3750000E+04  0.8142300E+04  0.8147400E+04  0.8138300E+04  0.8112500E+04  0.8067900E+04  0.8003400E+04  0.7925800E+04  0.7835000E+04  0.7670200E+04  0.7255200E+04  0.6320000E+04  0.5852400E+04  0.5852400E+04
  0.4000000E+04  0.8351600E+04  0.8368700E+04  0.8373900E+04  0.8364500E+04  0.8336400E+04  0.8288800E+04  0.8223400E+04  0.8148600E+04  0.8060300E+04  0.7886100E+04  0.7500900E+04  0.7308300E+04  0.7308300E+04
  0.4250000E+04  0.8550200E+04  0.8574800E+04  0.8592500E+04  0.8598700E+04  0.8589000E+04  0.8561400E+04  0.8514100E+04  0.8452800E+04  0.8387900E+04  0.8309200E+04  0.8154900E+04  0.8077750E+04  0.8077750E+04
  0.4500000E+04  0.8748200E+04  0.8772900E+04  0.8797600E+04  0.8815200E+04  0.8821300E+04  0.8812500E+04  0.8785300E+04  0.8743600E+04  0.8692900E+04  0.8646100E+04  0.8594900E+04  0.8569300E+04  0.8569300E+04
  0.4750000E+04  0.8963600E+04  0.8975400E+04  0.8998700E+04  0.9021500E+04  0.9038000E+04  0.9042700E+04  0.9032600E+04  0.9008900E+04  0.8973200E+04  0.8939000E+04  0.8916600E+04  0.8905400E+04  0.8905400E+04
  0.5000000E+04  0.9232300E+04  0.9200200E+04  0.9207900E+04  0.9227100E+04  0.9247400E+04  0.9260800E+04  0.9263200E+04  0.9253100E+04  0.9231600E+04  0.9208200E+04  0.9194000E+04  0.9186900E+04  0.9186900E+04
  0.5250000E+04  0.9681800E+04  0.9489800E+04  0.9447800E+04  0.9447600E+04  0.9462000E+04  0.9477300E+04  0.9486900E+04  0.9486600E+04  0.9477000E+04  0.9462600E+04  0.9453900E+04  0.9449550E+04  0.9449550E+04
  0.5500000E+04  0.1359780E+05  0.9997100E+04  0.9765800E+04  0.9707800E+04  0.9698100E+04  0.9701500E+04  0.9711000E+04  0.9715200E+04  0.9713200E+04  0.9708300E+04  0.9704500E+04  0.9702600E+04  0.9702600E+04
  0.5750000E+04  0.1639010E+05  0.1426360E+05  0.1034540E+05  0.1006030E+05  0.9982500E+04  0.9960500E+04  0.9958100E+04  0.9959200E+04  0.9958800E+04  0.9954400E+04  0.9953400E+04  0.9952900E+04  0.9952900E+04
  0.6000000E+04  0.1727495E+05  0.1716980E+05  0.1504570E+05  0.1072170E+05  0.1037080E+05  0.1027180E+05  0.1023620E+05  0.1022220E+05  0.1021330E+05  0.1020860E+05  0.1020680E+05  0.1020590E+05  0.1020590E+05
  0.6250000E+04  0.1826337E+05  0.1838580E+05  0.1791510E+05  0.1637450E+05  0.1112140E+05  0.1069460E+05  0.1057480E+05  0.1052250E+05  0.1049730E+05  0.1048060E+05  0.1047370E+05  0.1047025E+05  0.1047025E+05
  0.6500000E+04  0.1912657E+05  0.1919080E+05  0.1911470E+05  0.1865760E+05  0.1706470E+05  0.1150500E+05  0.1102070E+05  0.1088070E+05  0.1081710E+05  0.1077780E+05  0.1075670E+05  0.1074615E+05  0.1074615E+05
  0.6750000E+04  0.1992105E+05  0.1993340E+05  0.1993140E+05  0.1984790E+05  0.1937740E+05  0.1770060E+05  0.1184850E+05  0.1134540E+05  0.1118940E+05  0.1111230E+05  0.1106760E+05  0.1104525E+05  0.1104525E+05
  0.7000000E+04  0.2069569E+05  0.2067290E+05  0.2067280E+05  0.2066860E+05  0.2057360E+05  0.2007770E+05  0.1827580E+05  0.1215400E+05  0.1166030E+05  0.1149390E+05  0.1141060E+05  0.1136895E+05  0.1136895E+05
  0.7250000E+04  0.2147978E+05  0.2141280E+05  0.2141170E+05  0.2141090E+05  0.2140280E+05  0.2129580E+05  0.2074850E+05  0.1791280E+05  0.1240420E+05  0.1196020E+05  0.1179680E+05  0.1171510E+05  0.1171510E+05
  0.7500000E+04  0.2230548E+05  0.2223318E+05  0.2215090E+05  0.2215070E+05  0.2214840E+05  0.2213600E+05  0.2201020E+05  0.2135040E+05  0.1799160E+05  0.1262950E+05  0.1225110E+05  0.1206190E+05  0.1206190E+05
  0.7750000E+04  0.2315272E+05  0.2304597E+05  0.2288730E+05  0.2288840E+05  0.2289030E+05  0.2288850E+05  0.2287190E+05  0.2270580E+05  0.2180890E+05  0.1728280E+05  0.1285170E+05  0.1063615E+05  0.1063615E+05
  0.8000000E+04  0.2403051E+05  0.2388302E+05  0.2362150E+05  0.2362560E+05  0.2362860E+05  0.2362810E+05  0.2362600E+05  0.2360270E+05  0.2336640E+05  0.2198190E+05  0.1400100E+05  0.1001055E+05  0.1001055E+05
  0.8250000E+04  0.2495110E+05  0.2479243E+05  0.2455742E+05  0.2436160E+05  0.2436550E+05  0.2436760E+05  0.2436700E+05  0.2436170E+05  0.2432170E+05  0.2395160E+05  0.2154430E+05  0.2034065E+05  0.2034065E+05
  0.8500000E+04  0.2589152E+05  0.2570886E+05  0.2542560E+05  0.2509850E+05  0.2510300E+05  0.2510640E+05  0.2510500E+05  0.2510200E+05  0.2509640E+05  0.2502050E+05  0.2437500E+05  0.2405225E+05  0.2405225E+05
  0.8750000E+04  0.2684267E+05  0.2663468E+05  0.2629694E+05  0.2583450E+05  0.2583690E+05  0.2583950E+05  0.2584230E+05  0.2584080E+05  0.2583580E+05  0.2582770E+05  0.2567180E+05  0.2559385E+05  0.2559385E+05
  0.9000000E+04  0.2779801E+05  0.2757775E+05  0.2723791E+05  0.2684956E+05  0.2657280E+05  0.2657640E+05  0.2657920E+05  0.2657630E+05  0.2657420E+05  0.2657260E+05  0.2654680E+05  0.2653390E+05  0.2653390E+05
  0.9250000E+04  0.2873918E+05  0.2850454E+05  0.2814406E+05  0.2772116E+05  0.2731010E+05  0.2731460E+05  0.2731580E+05  0.2731500E+05  0.2731240E+05  0.2731220E+05  0.2730790E+05  0.2730575E+05  0.2730575E+05
  0.9500000E+04  0.2965431E+05  0.2940275E+05  0.2901242E+05  0.2854026E+05  0.2804640E+05  0.2805000E+05  0.2805380E+05  0.2805290E+05  0.2805110E+05  0.2804870E+05  0.2804740E+05  0.2804675E+05  0.2804675E+05
  0.9750000E+04  0.3054006E+05  0.3027195E+05  0.2985190E+05  0.2933560E+05  0.2878450E+05  0.2878850E+05  0.2878780E+05  0.2878990E+05  0.2878760E+05  0.2878570E+05  0.2878510E+05  0.2878480E+05  0.2878480E+05
  0.1000000E+05  0.3139907E+05  0.3111663E+05  0.3067056E+05  0.3011757E+05  0.2952280E+05  0.2952510E+05  0.2952770E+05  0.2952730E+05  0.2952510E+05  0.2952440E+05  0.2952460E+05  0.2952470E+05  0.2952470E+05
  0.1025000E+05  0.3223789E+05  0.3194377E+05  0.3147572E+05  0.3089178E+05  0.3026000E+05  0.3026290E+05  0.3026630E+05  0.3026540E+05  0.3026430E+05  0.3026350E+05  0.3026290E+05  0.3026260E+05  0.3026260E+05
  0.1050000E+05  0.3306584E+05  0.3276231E+05  0.3227525E+05  0.3166384E+05  0.3099910E+05  0.3100100E+05  0.3100260E+05  0.3100340E+05  0.3100370E+05  0.3100290E+05  0.3100280E+05  0.3100275E+05  0.3100275E+05
  0.1075000E+05  0.3389430E+05  0.3358284E+05  0.3307810E+05  0.3243935E+05  0.3174120E+05  0.3174090E+05  0.3174260E+05  0.3174300E+05  0.3174260E+05  0.3174080E+05  0.3174160E+05  0.3174200E+05  0.3174200E+05
  0.1100000E+05  0.3473581E+05  0.3441737E+05  0.3389500E+05  0.3322468E+05  0.3248000E+05  0.3248060E+05  0.3248140E+05  0.3248140E+05  0.3248010E+05  0.3247980E+05  0.3247930E+05  0.3247905E+05  0.3247905E+05
  0.1125000E+05  0.3560235E+05  0.3527865E+05  0.3474053E+05  0.3403460E+05  0.3322100E+05  0.3321980E+05  0.3322090E+05  0.3321950E+05  0.3321990E+05  0.3321660E+05  0.3321780E+05  0.3321840E+05  0.3321840E+05
  0.1150000E+05  0.3650261E+05  0.3617798E+05  0.3563373E+05  0.3490085E+05  0.3396400E+05  0.3396120E+05  0.3396000E+05  0.3395980E+05  0.3396050E+05  0.3395790E+05  0.3395960E+05  0.3396045E+05  0.3396045E+05
  0.1175000E+05  0.3743908E+05  0.3712011E+05  0.3659240E+05  0.3591451E+05  0.3519105E+05  0.3470340E+05  0.3470210E+05  0.3470020E+05  0.3470020E+05  0.3469910E+05  0.3469930E+05  0.3469940E+05  0.3469940E+05
  0.1200000E+05  0.3840875E+05  0.3809476E+05  0.3757369E+05  0.3690061E+05  0.3615630E+05  0.3544390E+05  0.3544300E+05  0.3544090E+05  0.3544060E+05  0.3544000E+05  0.3543990E+05  0.3543985E+05  0.3543985E+05
  0.1225000E+05  0.3941689E+05  0.3910739E+05  0.3858280E+05  0.3788269E+05  0.3706091E+05  0.3618630E+05  0.3618430E+05  0.3618310E+05  0.3618210E+05  0.3618020E+05  0.3618050E+05  0.3618065E+05  0.3618065E+05
  0.1250000E+05  0.4048399E+05  0.4018403E+05  0.3965681E+05  0.3891885E+05  0.3799250E+05  0.3693130E+05  0.3692590E+05  0.3692410E+05  0.3692350E+05  0.3692100E+05  0.3692090E+05  0.3692085E+05  0.3692085E+05
  0.1275000E+05  0.4164534E+05  0.4136775E+05  0.4085501E+05  0.4009127E+05  0.3903945E+05  0.3767890E+05  0.3766930E+05  0.3766520E+05  0.3766460E+05  0.3766220E+05  0.3766190E+05  0.3766175E+05  0.3766175E+05
  0.1300000E+05  0.4294362E+05  0.4270924E+05  0.4225079E+05  0.4152096E+05  0.4038433E+05  0.3843200E+05  0.3841460E+05  0.3840830E+05  0.3840790E+05  0.3840550E+05  0.3840520E+05  0.3840505E+05  0.3840505E+05
  0.1400000E+05  0.4441547E+05  0.4424819E+05  0.4390320E+05  0.4335135E+05  0.4254406E+05  0.4146010E+05  0.4143140E+05  0.4140980E+05  0.4138920E+05  0.4137950E+05  0.4137700E+05  0.4137575E+05  0.4137575E+05
  0.1500000E+05  0.4607849E+05  0.4599071E+05  0.4578730E+05  0.4545616E+05  0.4498961E+05  0.4442140E+05  0.4444600E+05  0.4444010E+05  0.4441600E+05  0.4438640E+05  0.4436470E+05  0.4435385E+05  0.4435385E+05
  0.1600000E+05  0.4793167E+05  0.4792247E+05  0.4785993E+05  0.4773814E+05  0.4755504E+05  0.4731730E+05  0.4738850E+05  0.4743020E+05  0.4742790E+05  0.4741070E+05  0.4737970E+05  0.4736420E+05  0.4736420E+05
  0.1700000E+05  0.4995989E+05  0.5001970E+05  0.5008188E+05  0.5014211E+05  0.5020104E+05  0.5026590E+05  0.5030600E+05  0.5036240E+05  0.5038340E+05  0.5037960E+05  0.5036320E+05  0.5035500E+05  0.5035500E+05
  0.1800000E+05  0.5213888E+05  0.5225419E+05  0.5241748E+05  0.5262288E+05  0.5287381E+05  0.5320720E+05  0.5325360E+05  0.5330540E+05  0.5333680E+05  0.5334960E+05  0.5335100E+05  0.5335170E+05  0.5335170E+05
  0.1900000E+05  0.5444034E+05  0.5459777E+05  0.5483754E+05  0.5514566E+05  0.5550493E+05  0.5588647E+05  0.5619650E+05  0.5623190E+05  0.5626300E+05  0.5628130E+05  0.5628130E+05  0.5628130E+05  0.5628130E+05
  0.2000000E+05  0.5683613E+05  0.5702587E+05  0.5732564E+05  0.5771587E+05  0.5817120E+05  0.5865834E+05  0.5913550E+05  0.5917370E+05  0.5919790E+05  0.5922060E+05  0.5923980E+05  0.5924940E+05  0.5924940E+05
  0.2100000E+05  0.5929970E+05  0.5951536E+05  0.5986484E+05  0.6032594E+05  0.6087067E+05  0.6146582E+05  0.6207590E+05  0.6211900E+05  0.6214810E+05  0.6216920E+05  0.6218450E+05  0.6219215E+05  0.6219215E+05
  0.2200000E+05  0.6180656E+05  0.6204385E+05  0.6243605E+05  0.6296020E+05  0.6358794E+05  0.6428577E+05  0.6501460E+05  0.6506140E+05  0.6509420E+05  0.6511850E+05  0.6513110E+05  0.6513740E+05  0.6513740E+05
  0.2300000E+05  0.6433445E+05  0.6459005E+05  0.6501929E+05  0.6559981E+05  0.6630482E+05  0.6710295E+05  0.6795260E+05  0.6799790E+05  0.6803670E+05  0.6806300E+05  0.6808010E+05  0.6808865E+05  0.6808865E+05
  0.2400000E+05  0.6686359E+05  0.6713453E+05  0.6759528E+05  0.6822462E+05  0.6899945E+05  0.6989774E+05  0.7089270E+05  0.7094590E+05  0.7098440E+05  0.7101220E+05  0.7103040E+05  0.7103950E+05  0.7103950E+05
  0.2500000E+05  0.6937712E+05  0.6966080E+05  0.7014722E+05  0.7081519E+05  0.7164374E+05  0.7262676E+05  0.7382860E+05  0.7388260E+05  0.7392600E+05  0.7395420E+05  0.7397520E+05  0.7398570E+05  0.7398570E+05
  0.2600000E+05  0.7186184E+05  0.7215655E+05  0.7266401E+05  0.7335959E+05  0.7421114E+05  0.7517268E+05  0.7614985E+05  0.7682660E+05  0.7686690E+05  0.7690020E+05  0.7692200E+05  0.7693290E+05  0.7693290E+05
  0.2700000E+05  0.7430818E+05  0.7461401E+05  0.7514251E+05  0.7586765E+05  0.7675415E+05  0.7775285E+05  0.7879005E+05  0.7976620E+05  0.7981200E+05  0.7984550E+05  0.7987320E+05  0.7988705E+05  0.7988705E+05
  0.2800000E+05  0.7670909E+05  0.7702722E+05  0.7757940E+05  0.7834074E+05  0.7927900E+05  0.8035375E+05  0.8151534E+05  0.8270800E+05  0.8275340E+05  0.8278740E+05  0.8281910E+05  0.8283495E+05  0.8283495E+05
  0.2900000E+05  0.7905904E+05  0.7939099E+05  0.7996976E+05  0.8077266E+05  0.8177181E+05  0.8293673E+05  0.8423888E+05  0.8564840E+05  0.8569810E+05  0.8573300E+05  0.8576570E+05  0.8578205E+05  0.8578205E+05
  0.3000000E+05  0.8135403E+05  0.8170175E+05  0.8231033E+05  0.8315833E+05  0.8421902E+05  0.8546564E+05  0.8689264E+05  0.8859960E+05  0.8864230E+05  0.8867640E+05  0.8871310E+05  0.8873145E+05  0.8873145E+05
  0.3100000E+05  0.8359246E+05  0.8395982E+05  0.8460441E+05  0.8550397E+05  0.8662527E+05  0.8792073E+05  0.8932036E+05  0.9068954E+05  0.9159040E+05  0.9162510E+05  0.9165800E+05  0.9167445E+05  0.9167445E+05
  0.3200000E+05  0.8577677E+05  0.8617156E+05  0.8686541E+05  0.8783482E+05  0.8903919E+05  0.9041464E+05  0.9186954E+05  0.9328436E+05  0.9453520E+05  0.9456990E+05  0.9460320E+05  0.9461985E+05  0.9461985E+05
  0.3300000E+05  0.8791485E+05  0.8834973E+05  0.8911433E+05  0.9018415E+05  0.9151106E+05  0.9301483E+05  0.9458314E+05  0.9609542E+05  0.9748880E+05  0.9752220E+05  0.9755680E+05  0.9757410E+05  0.9757410E+05
  0.3400000E+05  0.9001997E+05  0.9051121E+05  0.9137440E+05  0.9258494E+05  0.9408759E+05  0.9578061E+05  0.9750825E+05  0.9909086E+05  0.1004425E+06  0.1004654E+06  0.1005013E+06  0.1005193E+06  0.1005193E+06
  0.3500000E+05  0.9210702E+05  0.9267041E+05  0.9366068E+05  0.9505711E+05  0.9680428E+05  0.9878125E+05  0.1007601E+06  0.1023933E+06  0.1034093E+06  0.1034210E+06  0.1034484E+06  0.1034621E+06  0.1034621E+06
  0.3600000E+05  0.9418392E+05  0.9482803E+05  0.9596426E+05  0.9758504E+05  0.9965718E+05  0.1020767E+06  0.1045570E+06  0.1063961E+06  0.1063803E+06  0.1063772E+06  0.1063959E+06  0.1064052E+06  0.1064052E+06
  0.3700000E+05  0.9624122E+05  0.9696003E+05  0.9823720E+05  0.1000894E+06  0.1025439E+06  0.1056193E+06  0.1092029E+06  0.1123408E+06  0.1093587E+06  0.1093452E+06  0.1093575E+06  0.1093636E+06  0.1093636E+06
  0.3800000E+05  0.9824638E+05  0.9901563E+05  0.1003927E+06  0.1024160E+06  0.1051855E+06  0.1089596E+06  0.1145039E+06  0.1244956E+06  0.1496872E+06  0.1123101E+06  0.1123158E+06  0.1123187E+06  0.1123187E+06
  0.3900000E+05  0.1001479E+06  0.1009310E+06  0.1023383E+06  0.1043978E+06  0.1071806E+06  0.1108268E+06  0.1155693E+06  0.1215504E+06  0.1269534E+06  0.1152815E+06  0.1152734E+06  0.1152693E+06  0.1152693E+06
  0.4000000E+05  0.1018870E+06  0.1026519E+06  0.1040307E+06  0.1060269E+06  0.1086500E+06  0.1118887E+06  0.1156183E+06  0.1193184E+06  0.1213449E+06  0.1182584E+06  0.1182378E+06  0.1182275E+06  0.1182275E+06
  0.4100000E+05  0.1034089E+06  0.1041401E+06  0.1054669E+06  0.1073737E+06  0.1098294E+06  0.1127511E+06  0.1159304E+06  0.1189137E+06  0.1209122E+06  0.1212389E+06  0.1212049E+06  0.1211879E+06  0.1211879E+06
  0.4200000E+05  0.1046712E+06  0.1053734E+06  0.1066590E+06  0.1085059E+06  0.1108700E+06  0.1136572E+06  0.1166864E+06  0.1196613E+06  0.1222209E+06  0.1242125E+06  0.1241777E+06  0.1241603E+06  0.1241603E+06
  0.4300000E+05  0.1056528E+06  0.1063458E+06  0.1076230E+06  0.1094651E+06  0.1118309E+06  0.1146411E+06  0.1177612E+06  0.1210032E+06  0.1241724E+06  0.1271828E+06  0.1271532E+06  0.1271384E+06  0.1271384E+06
  0.4400000E+05  0.1063587E+06  0.1070693E+06  0.1083783E+06  0.1102717E+06  0.1127177E+06  0.1156563E+06  0.1189937E+06  0.1226061E+06  0.1263605E+06  0.1301477E+06  0.1301193E+06  0.1301051E+06  0.1301051E+06
