#Table Version   5
#[Z/Z_SOLAR]= 0.00 [A/Fe]= 0.0 GN93     | VALID RANGE:  110 110 110 110 110 110 110 110 110 110 110 110 110
#Teff(K)| Pgas@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.3500000E+05  0.4918121E+05  0.4839729E+05  0.4704770E+05  0.4518361E+05  0.4286748E+05  0.4016915E+05  0.3716295E+05  0.3392938E+05  0.3057720E+05  0.3060380E+05  0.3078780E+05  0.3087980E+05  0.3087980E+05
  0.3600000E+05  0.5131516E+05  0.5050915E+05  0.4912019E+05  0.4719814E+05  0.4480187E+05  0.4199290E+05  0.3882585E+05  0.3533515E+05  0.3155470E+05  0.3162890E+05  0.3183480E+05  0.3193775E+05  0.3193775E+05
  0.3700000E+05  0.5351020E+05  0.5268360E+05  0.5125705E+05  0.4928064E+05  0.4681391E+05  0.4391939E+05  0.4064584E+05  0.3696126E+05  0.3245600E+05  0.3260150E+05  0.3284140E+05  0.3296135E+05  0.3296135E+05
  0.3800000E+05  0.5577461E+05  0.5492808E+05  0.5346401E+05  0.5143386E+05  0.4890292E+05  0.4595273E+05  0.4269501E+05  0.3932935E+05  0.3641070E+05  0.3350420E+05  0.3379320E+05  0.3393770E+05  0.3393770E+05
  0.3900000E+05  0.5811800E+05  0.5724913E+05  0.5574207E+05  0.5364859E+05  0.5103699E+05  0.4799604E+05  0.4464540E+05  0.4115244E+05  0.3772843E+05  0.3434250E+05  0.3468530E+05  0.3485670E+05  0.3485670E+05
  0.4000000E+05  0.6054831E+05  0.5965046E+05  0.5808877E+05  0.5591392E+05  0.5319401E+05  0.5001698E+05  0.4649447E+05  0.4276125E+05  0.3895317E+05  0.3513720E+05  0.3552270E+05  0.3571545E+05  0.3571545E+05
  0.4100000E+05  0.6306769E+05  0.6213015E+05  0.6049733E+05  0.5821880E+05  0.5536175E+05  0.5201180E+05  0.4827369E+05  0.4426736E+05  0.4011421E+05  0.3591570E+05  0.3631810E+05  0.3651930E+05  0.3651930E+05
  0.4200000E+05  0.6566750E+05  0.6467643E+05  0.6295341E+05  0.6054848E+05  0.5752939E+05  0.5398120E+05  0.5000552E+05  0.4571731E+05  0.4123780E+05  0.3668600E+05  0.3708080E+05  0.3727820E+05  0.3727820E+05
  0.4300000E+05  0.6832270E+05  0.6726281E+05  0.6543078E+05  0.6287989E+05  0.5968116E+05  0.5592145E+05  0.5170155E+05  0.4713421E+05  0.4234216E+05  0.3745640E+05  0.3782990E+05  0.3801665E+05  0.3801665E+05
  0.4400000E+05  0.7098632E+05  0.6984321E+05  0.6788698E+05  0.6517764E+05  0.6179259E+05  0.5782231E+05  0.5336663E+05  0.4853329E+05  0.4344167E+05  0.3823230E+05  0.3857780E+05  0.3875055E+05  0.3875055E+05
  0.4500000E+05  0.7358559E+05  0.7234864E+05  0.7026041E+05  0.6739129E+05  0.6382826E+05  0.5966695E+05  0.5500382E+05  0.4993276E+05  0.4455463E+05  0.3901040E+05  0.3933240E+05  0.3949340E+05  0.3949340E+05
  0.4600000E+05  0.7602175E+05  0.7468725E+05  0.7246996E+05  0.6945414E+05  0.6574014E+05  0.6143141E+05  0.5661913E+05  0.5136857E+05  0.4572483E+05  0.3978830E+05  0.4009350E+05  0.4024610E+05  0.4024610E+05
  0.4700000E+05  0.7817630E+05  0.7674982E+05  0.7441865E+05  0.7128405E+05  0.6746487E+05  0.6307989E+05  0.5822158E+05  0.5291614E+05  0.4707527E+05  0.4055200E+05  0.4085070E+05  0.4100005E+05  0.4100005E+05
  0.4800000E+05  0.7992439E+05  0.7842124E+05  0.7600192E+05  0.7278665E+05  0.6891913E+05  0.6454899E+05  0.5980188E+05  0.5470900E+05  0.4899264E+05  0.4130600E+05  0.4160240E+05  0.4175060E+05  0.4175060E+05
  0.4900000E+05  0.8115383E+05  0.7959701E+05  0.7712068E+05  0.7386291E+05  0.6999538E+05  0.6571575E+05  0.6124437E+05  0.5682844E+05  0.5276256E+05  0.4949064E+05  0.4893626E+05  0.4836215E+05  0.4249650E+05
  0.5000000E+05  0.8178488E+05  0.8020120E+05  0.7769831E+05  0.7442539E+05  0.7057338E+05  0.6637719E+05  0.6213829E+05  0.5829642E+05  0.5561932E+05  0.5567926E+05  0.5459350E+05  0.6463355E+05  0.6463355E+05
