#Table Version   5
#[Z/Z_SOLAR]=-0.50 [A/Fe]= 0.0 GN93     | VALID RANGE:   50  50  50  50  51  54  59  66  78  82  82  82  82
#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  2.4000000E+04  1.2935537E+02  1.3504034E+02  1.4305885E+02  1.5110101E+02  1.5535188E+02  1.4939335E+02  1.2597303E+02  5.5233279E+02  1.5141092E+03  3.3519989E+03  6.6877119E+03  1.2657677E+04  2.6389807E+04
  2.5000000E+04  1.4886990E+02  1.5573325E+02  1.6560087E+02  1.7581289E+02  1.8102735E+02  1.6664985E+02  8.1454982E+01  5.4843781E+02  1.5383336E+03  3.5076419E+03  7.0824207E+03  1.3479986E+04  2.8542301E+04
  2.6000000E+04  1.7081702E+02  1.7902343E+02  1.9177180E+02  2.0794981E+02  2.2752437E+02  2.5514245E+02  3.1662318E+02  5.4226795E+02  1.5309876E+03  3.6235438E+03  7.4243149E+03  1.4236114E+04  3.0683933E+04
  2.7000000E+04  1.9430031E+02  2.0347026E+02  2.1846484E+02  2.3904979E+02  2.6716180E+02  3.1024666E+02  3.8775933E+02  5.3611251E+02  1.4854782E+03  3.6905381E+03  7.7064938E+03  1.4896924E+04  3.2754487E+04
  2.8000000E+04  2.1815106E+02  2.2770867E+02  2.4355631E+02  2.6511484E+02  2.9318564E+02  3.3156495E+02  3.8828120E+02  4.7157617E+02  1.4062851E+03  3.7006741E+03  7.9086470E+03  1.5445912E+04  3.4735318E+04
  2.9000000E+04  2.4165077E+02  2.5142310E+02  2.6735943E+02  2.8772462E+02  3.1078693E+02  3.3555789E+02  3.6260807E+02  3.9439978E+02  1.4178597E+03  3.6503722E+03  8.0120495E+03  1.5855292E+04  3.6648585E+04
  3.0000000E+04  2.6502171E+02  2.7558089E+02  2.9222071E+02  3.1173800E+02  3.2938147E+02  3.3877597E+02  3.3275576E+02  3.0897461E+02  1.4436105E+03  3.5502558E+03  8.0138353E+03  1.6090986E+04  3.8521122E+04
  3.1000000E+04  2.8946172E+02  3.0201661E+02  3.2132894E+02  3.4301459E+02  3.5974733E+02  3.5930154E+02  3.2132133E+02  2.2160347E+02  1.4824324E+03  3.4204529E+03  7.9360289E+03  1.6186238E+04  4.0347863E+04
  3.2000000E+04  3.1662565E+02  3.3247636E+02  3.5698880E+02  3.8570000E+02  4.1122149E+02  4.1924220E+02  3.7215660E+02  1.4017972E+02  1.5207363E+03  3.2633706E+03  7.8092718E+03  1.6157730E+04  4.2089472E+04
  3.3000000E+04  3.4772150E+02  3.6745438E+02  3.9869576E+02  4.3835082E+02  4.8374124E+02  5.3550806E+02  6.0792907E+02  7.7611398E+02  1.4106985E+03  3.1246962E+03  7.6265239E+03  1.6046056E+04  4.3685379E+04
  3.4000000E+04  3.8269149E+02  4.0556192E+02  4.4244474E+02  4.9125337E+02  5.5208971E+02  6.3094695E+02  7.4695707E+02  9.4502406E+02  1.2931833E+03  3.0138491E+03  7.4667096E+03  1.5862366E+04  4.5086938E+04
  3.5000000E+04  4.1990584E+02  4.4404646E+02  4.8346124E+02  5.3618404E+02  6.0250021E+02  6.8720344E+02  8.0168670E+02  9.6270597E+02  1.1759275E+03  2.9462691E+03  7.3486172E+03  1.5729087E+04  4.6267945E+04
  3.6000000E+04  4.5626786E+02  4.7941350E+02  5.1770872E+02  5.6883853E+02  6.3215579E+02  7.0976973E+02  8.0647189E+02  9.2661270E+02  1.0651306E+03  2.9276258E+03  7.3074408E+03  1.5684681E+04  4.7227092E+04
  3.7000000E+04  4.8770365E+02  5.0795658E+02  5.4218621E+02  5.8775183E+02  6.4303773E+02  7.0799677E+02  7.8371908E+02  8.7036567E+02  9.6330194E+02  3.2413726E+03  7.3743747E+03  1.5790970E+04  4.7985791E+04
  3.8000000E+04  5.1004662E+02  5.2642727E+02  5.5509249E+02  5.9332130E+02  6.3881130E+02  6.9003508E+02  7.4613194E+02  8.0624455E+02  8.6842836E+02  3.5079971E+03  7.5438453E+03  1.6092934E+04  4.8583730E+04
  3.9000000E+04  5.2017283E+02  5.3291104E+02  5.5631568E+02  5.8778961E+02  6.2444816E+02  6.6338103E+02  7.0207253E+02  7.3920870E+02  7.7573459E+02  3.7230030E+03  7.7885662E+03  1.6584842E+04  4.9077903E+04
  4.0000000E+04  5.1707902E+02  5.2770209E+02  5.4810218E+02  5.7583359E+02  6.0715430E+02  6.3705234E+02  6.6015992E+02  6.7336677E+02  6.8007693E+02  3.8991413E+03  8.0791627E+03  1.7243942E+04  4.9536932E+04
  4.1000000E+04  5.0254335E+02  5.1381771E+02  5.3547576E+02  5.6511925E+02  5.9757359E+02  6.2418772E+02  6.3368315E+02  6.1687105E+02  5.7761100E+02  3.8648373E+03  8.4057330E+03  1.8038860E+04  5.0037638E+04
  4.2000000E+04  4.8107094E+02  4.9680891E+02  5.2596135E+02  5.6621393E+02  6.1054643E+02  6.4476667E+02  6.4629929E+02  5.8903380E+02  4.6668378E+02  3.8385110E+03  8.7540505E+03  1.8935662E+04  5.0660128E+04
  4.3000000E+04  4.5899931E+02  4.8371147E+02  5.2834730E+02  5.9132849E+02  6.6452063E+02  7.2767492E+02  7.4081340E+02  6.3747961E+02  3.4746297E+02  3.8116114E+03  9.1148787E+03  1.9918601E+04  5.1476264E+04
  4.4000000E+04  4.4292479E+02  4.8130876E+02  5.5054644E+02  6.5145179E+02  7.7783101E+02  9.0820691E+02  9.8958921E+02  8.9156590E+02  2.2161362E+02  3.7771010E+03  9.4846046E+03  2.0946627E+04  5.2540139E+04
  4.5000000E+04  4.3791951E+02  4.9423217E+02  5.9711048E+02  7.5206348E+02  9.5959724E+02  1.2090067E+03  1.4764243E+03  1.7497915E+03  2.1725088E+03  3.7298386E+03  9.8479169E+03  2.2026067E+04  5.3886131E+04
  4.6000000E+04  4.4612663E+02  5.2358853E+02  6.6758564E+02  8.9007225E+02  1.1996371E+03  1.5924322E+03  2.0442043E+03  2.5175103E+03  3.0133114E+03  3.6664506E+03  1.0219926E+04  2.3160092E+04  5.5528585E+04
  4.7000000E+04  4.6607775E+02  5.6642582E+02  7.5656358E+02  1.0570076E+03  1.4870282E+03  2.0497182E+03  2.7072838E+03  3.3449126E+03  3.7321354E+03  3.5851317E+03  1.0952006E+04  2.5273896E+04  5.7457833E+04
  4.8000000E+04  4.9269649E+02  6.1546916E+02  8.5262039E+02  1.2360507E+03  1.8023827E+03  2.5763918E+03  3.5354850E+03  4.5254682E+03  5.0293339E+03  3.4849324E+03  1.1630083E+04  2.7304976E+04  5.9646257E+04
  4.9000000E+04  5.1816879E+02  6.5959487E+02  9.3731595E+02  1.3960467E+03  2.0964644E+03  3.1088270E+03  4.5014592E+03  6.3113636E+03  8.4256904E+03  1.0060464E+04  2.3937859E+04  5.2877294E+04  6.2058072E+04
  5.0000000E+04  5.3400637E+02  6.8629226E+02  9.8824287E+02  1.4937085E+03  2.2828127E+03  3.4699374E+03  5.2345309E+03  7.9228300E+03  1.2356717E+04  2.0778170E+04  4.6497583E+04  3.1166508E+04  6.4655935E+04
