#Table Version   5
#[Z/Z_SOLAR]=-4.00 [A/Fe]= 0.0 GN93     | VALID RANGE:   50  50  50  50  52  54  60  67  79  82  82  82  82
#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  1.1750000E+04  5.8227849E+01  5.8465583E+01  5.9213223E+01  6.1537599E+01  6.8529394E+01  8.7984717E+01  1.3534155E+02  2.1814303E+02  4.1980265E+02  8.0187714E+02  1.5695963E+03  3.2118168E+03  5.7782267E+03
  1.2000000E+04  5.7873855E+01  5.8132715E+01  5.8946557E+01  6.1474530E+01  6.9060896E+01  9.0064044E+01  1.4081776E+02  2.3006742E+02  4.4108905E+02  8.3282864E+02  1.5957143E+03  3.1506451E+03  5.6945377E+03
  1.2250000E+04  5.7384488E+01  5.7666159E+01  5.8551464E+01  6.1299076E+01  6.9525917E+01  9.2193147E+01  1.4660756E+02  2.4267380E+02  4.6461901E+02  8.7054728E+02  1.6426219E+03  3.1544784E+03  5.7238982E+03
  1.2500000E+04  5.6753741E+01  5.7059648E+01  5.8020889E+01  6.1001368E+01  6.9906456E+01  9.4335092E+01  1.5263777E+02  2.5587162E+02  4.8992163E+02  9.1302186E+02  1.6974156E+03  3.2034128E+03  5.8374845E+03
  1.2750000E+04  5.5975822E+01  5.6307038E+01  5.7347402E+01  6.0571123E+01  7.0183856E+01  9.6451894E+01  1.5883715E+02  2.6944763E+02  5.1653078E+02  9.5951433E+02  1.7694508E+03  3.2865858E+03  6.0153856E+03
  1.3000000E+04  5.5044431E+01  5.5401706E+01  5.6523752E+01  5.9997824E+01  7.0338985E+01  9.8504770E+01  1.6513547E+02  2.8347042E+02  5.4448697E+02  1.0097610E+03  1.8517957E+03  3.3953186E+03  6.2437248E+03
  1.4000000E+04  4.9659370E+01  5.0123953E+01  5.1581880E+01  5.6086206E+01  6.9426346E+01  1.0546397E+02  1.9015280E+02  3.4038138E+02  6.6273773E+02  1.2326115E+03  2.2425888E+03  4.0226192E+03  7.5052402E+03
  1.5000000E+04  4.1306768E+01  4.1880090E+01  4.3677957E+01  4.9221493E+01  6.5568792E+01  1.0950902E+02  2.1283465E+02  3.9658455E+02  7.8845760E+02  1.4795007E+03  2.6995677E+03  4.8111127E+03  9.1632634E+03
  1.6000000E+04  2.9546916E+01  3.0232030E+01  3.2378592E+01  3.8983766E+01  5.8367654E+01  1.1018494E+02  2.3202696E+02  4.5010541E+02  9.1433542E+02  1.7351631E+03  3.1850573E+03  5.6885861E+03  1.1115650E+04
  1.7000000E+04  3.9324206E+01  4.0366695E+01  4.1957963E+01  4.4141242E+01  4.7329616E+01  1.0711206E+02  2.4795321E+02  5.0225323E+02  1.0402084E+03  1.9923375E+03  3.6827420E+03  6.6073206E+03  1.3214558E+04
  1.8000000E+04  4.9892140E+01  5.1101274E+01  5.1706543E+01  4.8629867E+01  3.1833496E+01  9.9499898E+01  2.6000126E+02  5.5269355E+02  1.1687447E+03  2.2571748E+03  4.1916330E+03  7.5464405E+03  1.5342028E+04
  1.9000000E+04  6.2308976E+01  6.4263455E+01  6.6341165E+01  6.7384594E+01  6.8138055E+01  8.6448181E+01  2.6652444E+02  5.9908855E+02  1.2975522E+03  2.5284886E+03  4.7164454E+03  8.5155236E+03  1.7500229E+04
  2.0000000E+04  7.6676558E+01  7.9576690E+01  8.3541217E+01  8.7265970E+01  8.7187061E+01  6.7051143E+01  2.6593025E+02  6.3854546E+02  1.4226406E+03  2.8043631E+03  5.2609862E+03  9.5209741E+03  1.9732010E+04
  2.1000000E+04  9.2431037E+01  9.6307686E+01  1.0268482E+02  1.1194253E+02  1.2669685E+02  1.5801302E+02  2.5686927E+02  6.6839893E+02  1.5399930E+03  3.0763327E+03  5.8050216E+03  1.0566543E+04  2.2036374E+04
  2.2000000E+04  1.0863707E+02  1.1310299E+02  1.2077255E+02  1.3225726E+02  1.5022815E+02  1.8163605E+02  2.3819787E+02  6.8515244E+02  1.6431840E+03  3.3376797E+03  6.3403708E+03  1.1628473E+04  2.4386772E+04
  2.3000000E+04  1.2476352E+02  1.2943147E+02  1.3708087E+02  1.4741727E+02  1.6105866E+02  1.8037892E+02  2.0926955E+02  6.8559731E+02  1.7290295E+03  3.5786767E+03  6.8569202E+03  1.2696912E+04  2.6770209E+04
  2.4000000E+04  1.4111207E+02  1.4596695E+02  1.5312862E+02  1.6088134E+02  1.6710491E+02  1.6988157E+02  1.7015161E+02  6.8851145E+02  1.7893622E+03  3.7914621E+03  7.3392724E+03  1.3740587E+04  2.9181745E+04
  2.5000000E+04  1.5866927E+02  1.6414365E+02  1.7154194E+02  1.7778151E+02  1.7761716E+02  1.6224942E+02  1.2180631E+02  6.7756074E+02  1.8197864E+03  3.9677674E+03  7.7745141E+03  1.4758617E+04  3.1595425E+04
  2.6000000E+04  1.7847225E+02  1.8522877E+02  1.9458434E+02  2.0320559E+02  2.0439059E+02  1.8003819E+02  6.6665630E+01  6.6395671E+02  1.8115756E+03  4.0970772E+03  8.0044470E+03  1.5710933E+04  3.3967262E+04
  2.7000000E+04  2.0082843E+02  2.0926598E+02  2.2217642E+02  2.3827134E+02  2.5772728E+02  2.8716297E+02  3.6213389E+02  6.5924131E+02  1.7579725E+03  4.1688204E+03  8.3116300E+03  1.6513143E+04  3.6260270E+04
  2.8000000E+04  2.2500613E+02  2.3475786E+02  2.5058410E+02  2.7225669E+02  3.0214823E+02  3.4914191E+02  4.3557013E+02  5.9751207E+02  1.6643497E+03  4.1778213E+03  8.5517919E+03  1.7118312E+04  3.8461144E+04
  2.9000000E+04  2.4985969E+02  2.6026760E+02  2.7741132E+02  3.0063695E+02  3.3086116E+02  3.7233668E+02  4.3372758E+02  5.2281169E+02  1.6865325E+03  4.1451255E+03  8.8736347E+03  1.7521530E+04  4.0571247E+04
  3.0000000E+04  2.7466768E+02  2.8553431E+02  3.0314143E+02  3.2548103E+02  3.5048238E+02  3.7679601E+02  4.0465090E+02  4.3633207E+02  1.7393194E+03  4.0616627E+03  8.9441612E+03  1.7695703E+04  4.2592369E+04
  3.1000000E+04  2.9972043E+02  3.1172772E+02  3.3056965E+02  3.5254392E+02  3.7207780E+02  3.8159356E+02  3.7247056E+02  3.4168554E+02  1.8104883E+03  3.9406986E+03  8.9242049E+03  1.7673150E+04  4.4520203E+04
  3.2000000E+04  3.2639417E+02  3.4098020E+02  3.6341787E+02  3.8865489E+02  4.0814262E+02  4.0751926E+02  3.6285834E+02  2.4575156E+02  1.8876900E+03  3.7726358E+03  8.8171298E+03  1.7606267E+04  4.6345428E+04
  3.3000000E+04  3.5658050E+02  3.7530405E+02  4.0436194E+02  4.3863210E+02  4.6950022E+02  4.8016020E+02  4.2655535E+02  1.5722904E+02  1.7739517E+03  3.6072428E+03  8.5883040E+03  1.7501661E+04  4.8056231E+04
  3.4000000E+04  3.9165694E+02  4.1526291E+02  4.5282405E+02  5.0082309E+02  5.5611371E+02  6.1923719E+02  7.0643267E+02  9.0473908E+02  1.6459449E+03  3.4737467E+03  8.3445090E+03  1.7324485E+04  4.9638223E+04
  3.5000000E+04  4.3154811E+02  4.5925216E+02  5.0418182E+02  5.6399511E+02  6.3875121E+02  7.3512683E+02  8.7477302E+02  1.1089137E+03  1.5148959E+03  3.4051970E+03  8.1854723E+03  1.7206681E+04  5.1073715E+04
  3.6000000E+04  4.7438085E+02  5.0410788E+02  5.5293863E+02  6.1866720E+02  7.0154471E+02  8.0680084E+02  9.4697487E+02  1.1403310E+03  1.3913842E+03  3.4103406E+03  8.1482384E+03  1.7187733E+04  5.2343965E+04
  3.7000000E+04  5.1661331E+02  5.4582527E+02  5.9445354E+02  6.5987797E+02  7.4126217E+02  8.4072950E+02  9.6320478E+02  1.1127179E+03  1.2818957E+03  3.8509037E+03  8.2815366E+03  1.7346812E+04  5.3433760E+04
  3.8000000E+04  5.5359821E+02  5.8016188E+02  6.2526699E+02  6.8589940E+02  7.6010368E+02  8.4754928E+02  9.4900252E+02  1.0639579E+03  1.1862557E+03  4.2262506E+03  8.5901853E+03  1.7740658E+04  5.4346150E+04
  3.9000000E+04  5.8058768E+02  6.0339944E+02  6.4329146E+02  6.9713444E+02  7.6217353E+02  8.3638844E+02  9.1837771E+02  1.0067207E+03  1.0989651E+03  4.5216405E+03  9.0113728E+03  1.8370029E+04  5.5110356E+04
  4.0000000E+04  5.9401978E+02  6.1335359E+02  6.4842021E+02  6.9621813E+02  7.5328383E+02  8.1590493E+02  8.8063717E+02  9.4555046E+02  1.0120229E+03  4.7500063E+03  9.5311980E+03  1.9212168E+04  5.5785583E+04
  4.1000000E+04  5.9274918E+02  6.1041130E+02  6.4340937E+02  6.8894414E+02  7.4246472E+02  7.9745137E+02  8.4647980E+02  8.8494983E+02  9.1745394E+02  4.7504116E+03  1.0015732E+04  2.0597012E+04  5.6459991E+04
  4.2000000E+04  5.7882050E+02  5.9819125E+02  6.3454305E+02  6.8528010E+02  7.4401257E+02  7.9907735E+02  8.3433128E+02  8.3603926E+02  8.0933769E+02  4.7748139E+03  1.0600056E+04  2.1932702E+04  5.7245169E+04
  4.3000000E+04  5.5743083E+02  5.8339843E+02  6.3148857E+02  6.9963066E+02  7.7908705E+02  8.5000017E+02  8.7898883E+02  8.2680494E+02  6.8423957E+02  4.8106553E+03  1.1215961E+04  2.3359256E+04  5.8256537E+04
  4.4000000E+04  5.3588553E+02  5.7457932E+02  6.4579484E+02  7.4931715E+02  8.7523391E+02  9.9420345E+02  1.0452032E+03  9.2748884E+02  5.4050175E+02  4.8464561E+03  1.1719331E+04  2.4677841E+04  5.9590755E+04
  4.5000000E+04  5.2164455E+02  5.7979514E+02  6.8772907E+02  8.5005201E+02  1.0605343E+03  1.2869908E+03  1.4443593E+03  1.3294197E+03  3.7700420E+02  4.8727197E+03  1.2533832E+04  2.6567761E+04  6.1315842E+04
  4.6000000E+04  5.1995453E+02  6.0373103E+02  7.6187965E+02  1.0080312E+03  1.3480545E+03  1.7660745E+03  2.2120030E+03  2.6209367E+03  3.0977513E+03  4.8820821E+03  1.3184919E+04  2.8265576E+04  6.3468373E+04
  4.7000000E+04  5.3188443E+02  6.4531206E+02  8.6339850E+02  1.2123570E+03  1.7155167E+03  2.3760674E+03  3.1528045E+03  3.9355885E+03  4.5482535E+03  4.8694879E+03  1.4077441E+04  3.0728853E+04  6.6045837E+04
  4.8000000E+04  5.5355347E+02  6.9692559E+02  9.7736568E+02  1.4366761E+03  2.1223251E+03  3.0690476E+03  4.2611402E+03  5.5410845E+03  6.3414300E+03  4.8315872E+03  1.4877013E+04  3.3101033E+04  6.9014706E+04
  4.9000000E+04  5.7692683E+02  7.4538409E+02  1.0795707E+03  1.6377185E+03  2.4975230E+03  3.7493687E+03  5.4852818E+03  7.7688876E+03  1.0505409E+04  1.2868805E+04  2.9018913E+04  6.1182385E+04  7.2325495E+04
  5.0000000E+04  5.9236565E+02  7.7538707E+02  1.1414412E+03  1.7600746E+03  2.7324606E+03  4.2008458E+03  6.3850919E+03  9.7003007E+03  1.5108665E+04  2.5188267E+04  5.3800465E+04  3.7668118E+04  7.5923439E+04
