#Table Version   5
#[Z/Z_SOLAR]= 0.00 [A/Fe]= 0.0 GN93     | VALID RANGE:  110 110 110 110 110 110 110 110 110 110 110 110 110
#Teff(K)| Pgas@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.4300000E+05  0.3934312E+04  0.4263949E+04  0.4843579E+04  0.5658901E+04  0.6691351E+04  0.7914880E+04  0.9291805E+04  0.1077189E+05  0.1229960E+05  0.1383000E+05  0.3264000E+05  0.4204500E+05  0.4204500E+05
  0.4400000E+05  0.4013874E+04  0.4354407E+04  0.4956399E+04  0.5806509E+04  0.6885047E+04  0.8159779E+04  0.9579316E+04  0.1107381E+05  0.1257247E+05  0.1404000E+05  0.3346000E+05  0.4317000E+05  0.4317000E+05
  0.4500000E+05  0.4034695E+04  0.4391660E+04  0.5025517E+04  0.5927193E+04  0.7078787E+04  0.8442010E+04  0.9944813E+04  0.1147803E+05  0.1292273E+05  0.1423000E+05  0.3432000E+05  0.4436500E+05  0.4436500E+05
  0.4600000E+05  0.4006075E+04  0.4387680E+04  0.5067613E+04  0.6045343E+04  0.7309917E+04  0.8820651E+04  0.1048000E+05  0.1211025E+05  0.1347067E+05  0.1442000E+05  0.3521000E+05  0.4560500E+05  0.4560500E+05
  0.4700000E+05  0.3947324E+04  0.4361311E+04  0.5101644E+04  0.6181774E+04  0.7607171E+04  0.9348946E+04  0.1129754E+05  0.1318821E+05  0.1450509E+05  0.1458000E+05  0.3613000E+05  0.4690500E+05  0.4690500E+05
  0.4800000E+05  0.3881872E+04  0.4331608E+04  0.5139820E+04  0.6339296E+04  0.7965192E+04  0.1003095E+05  0.1247829E+05  0.1505110E+05  0.1687116E+05  0.1472000E+05  0.3706000E+05  0.4823000E+05  0.4823000E+05
  0.4900000E+05  0.3829915E+04  0.4311063E+04  0.5180365E+04  0.6491227E+04  0.8316818E+04  0.1074496E+05  0.1388261E+05  0.1790702E+05  0.2330973E+05  0.3205536E+05  0.4228157E+05  0.4275683E+05  0.4956000E+05
  0.5000000E+05  0.3803081E+04  0.4302749E+04  0.5208693E+04  0.6587620E+04  0.8538328E+04  0.1119915E+05  0.1477861E+05  0.1964423E+05  0.2651410E+05  0.3669958E+05  0.3759840E+05  0.5836550E+05  0.5836550E+05
#Teff(K)|    T@  log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50   log g = 6.00 
  0.1000000E+03  0.2631241E+03  0.2986262E+03  0.3683964E+03  0.4715731E+03  0.5562664E+03  0.4662948E+03  0.4954946E+03  0.4665158E+03  0.4425544E+03  0.4237445E+03  0.4105967E+03  0.4019891E+03  0.3964461E+03
  0.2000000E+03  0.3129691E+03  0.3562670E+03  0.4447707E+03  0.5885261E+03  0.7811220E+03  0.1052829E+04  0.1069389E+04  0.1067409E+04  0.1099115E+04  0.1034658E+04  0.1019998E+04  0.1096538E+04  0.9939239E+03
  0.3000000E+03  0.3883689E+03  0.4401000E+03  0.5489768E+03  0.7277822E+03  0.9601000E+03  0.1173027E+04  0.1220268E+04  0.1280742E+04  0.1252304E+04  0.1173587E+04  0.1175968E+04  0.1173854E+04  0.1161288E+04
  0.4000000E+03  0.4803807E+03  0.5404127E+03  0.6697966E+03  0.8876234E+03  0.1193069E+04  0.1579962E+04  0.1579261E+04  0.1513706E+04  0.1568865E+04  0.1525239E+04  0.1448620E+04  0.1353312E+04  0.1271175E+04
  0.5000000E+03  0.5814109E+03  0.6482392E+03  0.7934269E+03  0.1038088E+04  0.1381091E+04  0.1806794E+04  0.1822388E+04  0.1857952E+04  0.1847371E+04  0.1822813E+04  0.1760635E+04  0.1668655E+04  0.1565213E+04
  0.6000000E+03  0.6864933E+03  0.7582114E+03  0.9137374E+03  0.1172716E+04  0.1524858E+04  0.1922665E+04  0.2009515E+04  0.2063199E+04  0.2086807E+04  0.2081228E+04  0.2022948E+04  0.1947690E+04  0.1861970E+04
  0.7000000E+03  0.7931330E+03  0.8684172E+03  0.1031238E+04  0.1300527E+04  0.1663133E+04  0.2070830E+04  0.2162339E+04  0.2249273E+04  0.2309689E+04  0.2276574E+04  0.2258667E+04  0.2207723E+04  0.2126340E+04
  0.8000000E+03  0.9002453E+03  0.9782724E+03  0.1146726E+04  0.1424571E+04  0.1797918E+04  0.2218016E+04  0.2308713E+04  0.2410803E+04  0.2482576E+04  0.2504755E+04  0.2452551E+04  0.2421449E+04  0.2367116E+04
  0.9000000E+03  0.1007351E+04  0.1087487E+04  0.1260294E+04  0.1545147E+04  0.1928638E+04  0.2364320E+04  0.2464459E+04  0.2557773E+04  0.2627014E+04  0.2677413E+04  0.2659419E+04  0.2596353E+04  0.2566146E+04
  0.1000000E+04  0.1114189E+04  0.1195763E+04  0.1371448E+04  0.1660826E+04  0.2050574E+04  0.2494143E+04  0.2597534E+04  0.2685541E+04  0.2747776E+04  0.2797459E+04  0.2829050E+04  0.2777788E+04  0.2736128E+04
  0.1100000E+04  0.1220601E+04  0.1302873E+04  0.1479781E+04  0.1770795E+04  0.2162455E+04  0.2608330E+04  0.2707408E+04  0.2795035E+04  0.2853737E+04  0.2901270E+04  0.2938471E+04  0.2932115E+04  0.2889171E+04
  0.1200000E+04  0.1326516E+04  0.1408732E+04  0.1585192E+04  0.1874915E+04  0.2263886E+04  0.2704534E+04  0.2801795E+04  0.2888539E+04  0.2947807E+04  0.2993341E+04  0.3031889E+04  0.3053138E+04  0.3029977E+04
  0.1300000E+04  0.1431941E+04  0.1513417E+04  0.1687972E+04  0.1974001E+04  0.2357088E+04  0.2789722E+04  0.2882009E+04  0.2968291E+04  0.3028851E+04  0.3073123E+04  0.3113638E+04  0.3147808E+04  0.3152550E+04
  0.1400000E+04  0.1536940E+04  0.1617125E+04  0.1788625E+04  0.2069078E+04  0.2443623E+04  0.2864813E+04  0.2950652E+04  0.3034822E+04  0.3096851E+04  0.3146282E+04  0.3186881E+04  0.3227289E+04  0.3253440E+04
  0.1500000E+04  0.1641624E+04  0.1720147E+04  0.1887857E+04  0.2161542E+04  0.2525655E+04  0.2931632E+04  0.3009725E+04  0.3091574E+04  0.3159204E+04  0.3214258E+04  0.3259488E+04  0.3300368E+04  0.3336898E+04
  0.1600000E+04  0.1746136E+04  0.1822852E+04  0.1986557E+04  0.2253300E+04  0.2607174E+04  0.2999899E+04  0.3067725E+04  0.3145781E+04  0.3218301E+04  0.3279606E+04  0.3326483E+04  0.3370344E+04  0.3415861E+04
  0.1700000E+04  0.1850630E+04  0.1925622E+04  0.2085602E+04  0.2345985E+04  0.2690467E+04  0.3070767E+04  0.3127427E+04  0.3200226E+04  0.3272075E+04  0.3336966E+04  0.3389361E+04  0.3436163E+04  0.3487070E+04
  0.1800000E+04  0.1955274E+04  0.2028874E+04  0.2185944E+04  0.2441374E+04  0.2778083E+04  0.3146257E+04  0.3186969E+04  0.3253462E+04  0.3323913E+04  0.3392174E+04  0.3450232E+04  0.3500325E+04  0.3558358E+04
  0.1900000E+04  0.2060260E+04  0.2133112E+04  0.2288812E+04  0.2541943E+04  0.2874407E+04  0.3235274E+04  0.3252939E+04  0.3307508E+04  0.3374593E+04  0.3444648E+04  0.3508249E+04  0.3562960E+04  0.3621312E+04
  0.2000000E+04  0.2165843E+04  0.2239078E+04  0.2396054E+04  0.2651101E+04  0.2983525E+04  0.3337354E+04  0.3329990E+04  0.3370718E+04  0.3431855E+04  0.3502222E+04  0.3568773E+04  0.3628164E+04  0.3684047E+04
  0.2100000E+04  0.2272503E+04  0.2348243E+04  0.2511310E+04  0.2775612E+04  0.3115208E+04  0.3465663E+04  0.3398666E+04  0.3426578E+04  0.3491060E+04  0.3560184E+04  0.3629776E+04  0.3690452E+04  0.3746452E+04
  0.2200000E+04  0.2381325E+04  0.2463610E+04  0.2641497E+04  0.2927721E+04  0.3285388E+04  0.3636448E+04  0.3515728E+04  0.3513532E+04  0.3552395E+04  0.3617303E+04  0.3687297E+04  0.3752134E+04  0.3809258E+04
  0.2300000E+04  0.2494331E+04  0.2590098E+04  0.2797733E+04  0.3128345E+04  0.3520037E+04  0.3819594E+04  0.3596798E+04  0.3597240E+04  0.3616514E+04  0.3674797E+04  0.3745118E+04  0.3812076E+04  0.3872857E+04
  0.2400000E+04  0.2613692E+04  0.2732439E+04  0.2992190E+04  0.3411569E+04  0.3915969E+04  0.4264700E+04  0.3792203E+04  0.3693047E+04  0.3684458E+04  0.3735759E+04  0.3804254E+04  0.3872945E+04  0.3936742E+04
  0.2500000E+04  0.2739146E+04  0.2888796E+04  0.3221039E+04  0.3781312E+04  0.4549500E+04  0.5447851E+04  0.4010864E+04  0.3810233E+04  0.3767774E+04  0.3801611E+04  0.3865634E+04  0.3935714E+04  0.4001809E+04
  0.2600000E+04  0.2866497E+04  0.3047167E+04  0.3449958E+04  0.4142796E+04  0.5147370E+04  0.6496895E+04  0.4680225E+04  0.3957379E+04  0.3859833E+04  0.3875372E+04  0.3930591E+04  0.4000060E+04  0.4069634E+04
  0.2700000E+04  0.2990800E+04  0.3195387E+04  0.3647603E+04  0.4417065E+04  0.5505730E+04  0.6853282E+04  0.4854872E+04  0.3978247E+04  0.3909641E+04  0.3957921E+04  0.4000860E+04  0.4067200E+04  0.4135576E+04
  0.2800000E+04  0.3110041E+04  0.3330246E+04  0.3811352E+04  0.4616357E+04  0.5719188E+04  0.6984176E+04  0.5209275E+04  0.4157956E+04  0.4020722E+04  0.4056853E+04  0.4081407E+04  0.4140668E+04  0.4211371E+04
  0.2900000E+04  0.3225470E+04  0.3455314E+04  0.3952657E+04  0.4776148E+04  0.5890344E+04  0.7157671E+04  0.6372559E+04  0.4407302E+04  0.4155827E+04  0.4173409E+04  0.4173202E+04  0.4222274E+04  0.4289007E+04
  0.3000000E+04  0.3341011E+04  0.3576428E+04  0.4081007E+04  0.4911303E+04  0.6030732E+04  0.7304110E+04  0.6980212E+04  0.4871591E+04  0.4324865E+04  0.4313147E+04  0.4279834E+04  0.4312597E+04  0.4373559E+04
  0.3100000E+04  0.3463134E+04  0.3698935E+04  0.4199026E+04  0.5021072E+04  0.6136636E+04  0.7412484E+04  0.7328385E+04  0.5894437E+04  0.4553250E+04  0.4382222E+04  0.4357997E+04  0.4393237E+04  0.4455030E+04
  0.3200000E+04  0.3597735E+04  0.3821743E+04  0.4293927E+04  0.5081290E+04  0.6190234E+04  0.7524872E+04  0.7474125E+04  0.6870450E+04  0.4946537E+04  0.4561946E+04  0.4490901E+04  0.4503180E+04  0.4553961E+04
  0.3300000E+04  0.3742261E+04  0.3928845E+04  0.4325794E+04  0.5019682E+04  0.6103834E+04  0.7636540E+04  0.7588150E+04  0.7412404E+04  0.5796306E+04  0.4805306E+04  0.4647743E+04  0.4628624E+04  0.4663980E+04
  0.3400000E+04  0.3908874E+04  0.4032130E+04  0.4295029E+04  0.4755421E+04  0.5475322E+04  0.6493993E+04  0.6458733E+04  0.6338836E+04  0.5254071E+04  0.4583037E+04  0.4465162E+04  0.4446000E+04  0.4469570E+04
  0.3500000E+04  0.4075487E+04  0.4135415E+04  0.4264265E+04  0.4491161E+04  0.4846811E+04  0.5351447E+04  0.5329317E+04  0.5265268E+04  0.4711835E+04  0.4360769E+04  0.4282581E+04  0.4263375E+04  0.4275160E+04
  0.3750000E+04  0.4242100E+04  0.4238700E+04  0.4233500E+04  0.4226900E+04  0.4218300E+04  0.4208900E+04  0.4199900E+04  0.4191700E+04  0.4169600E+04  0.4138500E+04  0.4100000E+04  0.4080750E+04  0.4080750E+04
  0.4000000E+04  0.4485600E+04  0.4481600E+04  0.4477100E+04  0.4472300E+04  0.4466800E+04  0.4461300E+04  0.4454800E+04  0.4448300E+04  0.4436400E+04  0.4399300E+04  0.4361500E+04  0.4342600E+04  0.4342600E+04
  0.4250000E+04  0.4732400E+04  0.4727500E+04  0.4722900E+04  0.4717800E+04  0.4712900E+04  0.4708200E+04  0.4704800E+04  0.4701600E+04  0.4698100E+04  0.4683400E+04  0.4639400E+04  0.4617400E+04  0.4617400E+04
  0.4500000E+04  0.4978100E+04  0.4973300E+04  0.4967900E+04  0.4962300E+04  0.4957200E+04  0.4952100E+04  0.4949200E+04  0.4946800E+04  0.4945400E+04  0.4945100E+04  0.4940900E+04  0.4938800E+04  0.4938800E+04
  0.4750000E+04  0.5222300E+04  0.5218600E+04  0.5214400E+04  0.5210100E+04  0.5205400E+04  0.5200600E+04  0.5197300E+04  0.5194300E+04  0.5193500E+04  0.5193400E+04  0.5196100E+04  0.5197450E+04  0.5197450E+04
  0.5000000E+04  0.5464800E+04  0.5462000E+04  0.5459200E+04  0.5456100E+04  0.5453200E+04  0.5449900E+04  0.5447900E+04  0.5445300E+04  0.5444500E+04  0.5444400E+04  0.5446400E+04  0.5447400E+04  0.5447400E+04
  0.5250000E+04  0.5707700E+04  0.5706100E+04  0.5704500E+04  0.5702800E+04  0.5701200E+04  0.5699800E+04  0.5698700E+04  0.5697400E+04  0.5697800E+04  0.5698800E+04  0.5701900E+04  0.5703450E+04  0.5703450E+04
  0.5500000E+04  0.5951300E+04  0.5951600E+04  0.5951600E+04  0.5951500E+04  0.5951200E+04  0.5951200E+04  0.5950900E+04  0.5951200E+04  0.5953200E+04  0.5955900E+04  0.5961600E+04  0.5964450E+04  0.5964450E+04
  0.5750000E+04  0.6196900E+04  0.6199400E+04  0.6201200E+04  0.6202300E+04  0.6203600E+04  0.6205000E+04  0.6206300E+04  0.6208300E+04  0.6211400E+04  0.6216100E+04  0.6225300E+04  0.6229900E+04  0.6229900E+04
  0.6000000E+04  0.6461011E+04  0.6452300E+04  0.6455100E+04  0.6456500E+04  0.6459000E+04  0.6461600E+04  0.6464300E+04  0.6468100E+04  0.6471800E+04  0.6477300E+04  0.6490100E+04  0.6496500E+04  0.6496500E+04
  0.6250000E+04  0.6730915E+04  0.6711900E+04  0.6717500E+04  0.6718400E+04  0.6719700E+04  0.6721400E+04  0.6724500E+04  0.6728400E+04  0.6732700E+04  0.6739400E+04  0.6754200E+04  0.6761600E+04  0.6761600E+04
  0.6500000E+04  0.7014801E+04  0.6983600E+04  0.6987800E+04  0.6991200E+04  0.6989300E+04  0.6988500E+04  0.6989500E+04  0.6991100E+04  0.6994700E+04  0.7002600E+04  0.7017700E+04  0.7025250E+04  0.7025250E+04
  0.6750000E+04  0.7322005E+04  0.7281300E+04  0.7271900E+04  0.7272500E+04  0.7271900E+04  0.7265500E+04  0.7261300E+04  0.7258400E+04  0.7260100E+04  0.7264200E+04  0.7281300E+04  0.7289850E+04  0.7289850E+04
  0.7000000E+04  0.7657020E+04  0.7594100E+04  0.7580100E+04  0.7565400E+04  0.7561300E+04  0.7555600E+04  0.7545000E+04  0.7535400E+04  0.7530700E+04  0.7531800E+04  0.7546700E+04  0.7554150E+04  0.7554150E+04
  0.7250000E+04  0.8032106E+04  0.7919000E+04  0.7898400E+04  0.7878200E+04  0.7857800E+04  0.7850800E+04  0.7839700E+04  0.7823200E+04  0.7809600E+04  0.7805700E+04  0.7817200E+04  0.7822950E+04  0.7822950E+04
  0.7500000E+04  0.8476791E+04  0.8353847E+04  0.8212000E+04  0.8196200E+04  0.8173100E+04  0.8148400E+04  0.8138400E+04  0.8120400E+04  0.8100900E+04  0.8090200E+04  0.8095100E+04  0.8097550E+04  0.8097550E+04
  0.7750000E+04  0.8957214E+04  0.8777371E+04  0.8513600E+04  0.8506700E+04  0.8490300E+04  0.8460800E+04  0.8434300E+04  0.8417700E+04  0.8400700E+04  0.8384700E+04  0.8386000E+04  0.8386650E+04  0.8386650E+04
  0.8000000E+04  0.9486072E+04  0.9236954E+04  0.8801600E+04  0.8796400E+04  0.8788000E+04  0.8769000E+04  0.8742100E+04  0.8717000E+04  0.8698500E+04  0.8687800E+04  0.8680900E+04  0.8677450E+04  0.8677450E+04
  0.8250000E+04  0.1008263E+05  0.9810417E+04  0.9409025E+04  0.9073800E+04  0.9071400E+04  0.9057000E+04  0.9034200E+04  0.9007000E+04  0.8984800E+04  0.8981700E+04  0.8976400E+04  0.8973750E+04  0.8973750E+04
  0.8500000E+04  0.1070958E+05  0.1039209E+05  0.9900355E+04  0.9334500E+04  0.9343400E+04  0.9335000E+04  0.9316500E+04  0.9290800E+04  0.9264900E+04  0.9252800E+04  0.9265500E+04  0.9271850E+04  0.9271850E+04
  0.8750000E+04  0.1135305E+05  0.1098804E+05  0.1039438E+05  0.9576700E+04  0.9605200E+04  0.9602800E+04  0.9587700E+04  0.9565900E+04  0.9539600E+04  0.9519600E+04  0.9535400E+04  0.9543300E+04  0.9543300E+04
  0.9000000E+04  0.1200295E+05  0.1161438E+05  0.1101518E+05  0.1033221E+05  0.9856200E+04  0.9863100E+04  0.9852300E+04  0.9834800E+04  0.9810100E+04  0.9785200E+04  0.9777100E+04  0.9773050E+04  0.9773050E+04
  0.9250000E+04  0.1262684E+05  0.1221078E+05  0.1157203E+05  0.1082418E+05  0.1010080E+05  0.1011650E+05  0.1010870E+05  0.1009240E+05  0.1007300E+05  0.1004930E+05  0.1003180E+05  0.1002305E+05  0.1002305E+05
  0.9500000E+04  0.1320359E+05  0.1275517E+05  0.1205965E+05  0.1121926E+05  0.1034240E+05  0.1036500E+05  0.1036130E+05  0.1034680E+05  0.1032840E+05  0.1030650E+05  0.1028720E+05  0.1027755E+05  0.1027755E+05
  0.9750000E+04  0.1372734E+05  0.1324696E+05  0.1249434E+05  0.1156951E+05  0.1058270E+05  0.1061070E+05  0.1061050E+05  0.1059840E+05  0.1058090E+05  0.1056100E+05  0.1054110E+05  0.1053115E+05  0.1053115E+05
  0.1000000E+05  0.1420303E+05  0.1369454E+05  0.1289127E+05  0.1189527E+05  0.1082330E+05  0.1085520E+05  0.1086010E+05  0.1084900E+05  0.1083210E+05  0.1081190E+05  0.1079550E+05  0.1078730E+05  0.1078730E+05
  0.1025000E+05  0.1464270E+05  0.1411084E+05  0.1326413E+05  0.1220777E+05  0.1106550E+05  0.1110000E+05  0.1110780E+05  0.1110080E+05  0.1108490E+05  0.1106230E+05  0.1104840E+05  0.1104145E+05  0.1104145E+05
  0.1050000E+05  0.1506359E+05  0.1451229E+05  0.1362714E+05  0.1251583E+05  0.1130850E+05  0.1134560E+05  0.1135560E+05  0.1135040E+05  0.1133580E+05  0.1131810E+05  0.1130440E+05  0.1129755E+05  0.1129755E+05
  0.1075000E+05  0.1548689E+05  0.1491863E+05  0.1399685E+05  0.1282944E+05  0.1155190E+05  0.1159170E+05  0.1160400E+05  0.1160090E+05  0.1158770E+05  0.1157100E+05  0.1155870E+05  0.1155255E+05  0.1155255E+05
  0.1100000E+05  0.1593595E+05  0.1535219E+05  0.1439358E+05  0.1316268E+05  0.1179530E+05  0.1183760E+05  0.1185210E+05  0.1185120E+05  0.1184020E+05  0.1182460E+05  0.1181290E+05  0.1180705E+05  0.1180705E+05
  0.1125000E+05  0.1643249E+05  0.1583580E+05  0.1484321E+05  0.1354050E+05  0.1203890E+05  0.1208370E+05  0.1210100E+05  0.1210200E+05  0.1209300E+05  0.1207860E+05  0.1206780E+05  0.1206240E+05  0.1206240E+05
  0.1150000E+05  0.1699004E+05  0.1638722E+05  0.1537789E+05  0.1402007E+05  0.1228300E+05  0.1233080E+05  0.1235100E+05  0.1235460E+05  0.1234760E+05  0.1233420E+05  0.1232430E+05  0.1231935E+05  0.1231935E+05
  0.1175000E+05  0.1760571E+05  0.1700649E+05  0.1602191E+05  0.1476672E+05  0.1344187E+05  0.1257870E+05  0.1260240E+05  0.1260840E+05  0.1260370E+05  0.1259120E+05  0.1258270E+05  0.1257845E+05  0.1257845E+05
  0.1200000E+05  0.1825720E+05  0.1765500E+05  0.1667292E+05  0.1542750E+05  0.1408159E+05  0.1282740E+05  0.1285420E+05  0.1286330E+05  0.1286090E+05  0.1285020E+05  0.1284300E+05  0.1283940E+05  0.1283940E+05
  0.1225000E+05  0.1892409E+05  0.1830915E+05  0.1730343E+05  0.1601059E+05  0.1455887E+05  0.1307640E+05  0.1310650E+05  0.1311860E+05  0.1311970E+05  0.1311130E+05  0.1310530E+05  0.1310230E+05  0.1310230E+05
  0.1250000E+05  0.1959787E+05  0.1896560E+05  0.1792360E+05  0.1656247E+05  0.1499026E+05  0.1332480E+05  0.1335860E+05  0.1337420E+05  0.1337820E+05  0.1337140E+05  0.1336780E+05  0.1336600E+05  0.1336600E+05
  0.1275000E+05  0.2028335E+05  0.1963607E+05  0.1855921E+05  0.1713036E+05  0.1543609E+05  0.1357420E+05  0.1361190E+05  0.1363140E+05  0.1363790E+05  0.1363340E+05  0.1363170E+05  0.1363085E+05  0.1363085E+05
  0.1300000E+05  0.2099602E+05  0.2034197E+05  0.1924427E+05  0.1776917E+05  0.1597102E+05  0.1382410E+05  0.1386610E+05  0.1388980E+05  0.1389910E+05  0.1389740E+05  0.1389800E+05  0.1389830E+05  0.1389830E+05
  0.1400000E+05  0.2175721E+05  0.2110752E+05  0.2001197E+05  0.1854142E+05  0.1677821E+05  0.1482520E+05  0.1488560E+05  0.1492920E+05  0.1495260E+05  0.1496180E+05  0.1497090E+05  0.1497545E+05  0.1497545E+05
  0.1500000E+05  0.2258878E+05  0.2195165E+05  0.2087227E+05  0.1942435E+05  0.1770167E+05  0.1582730E+05  0.1590460E+05  0.1597340E+05  0.1601630E+05  0.1603610E+05  0.1605690E+05  0.1606730E+05  0.1606730E+05
  0.1600000E+05  0.2351091E+05  0.2289045E+05  0.2183285E+05  0.2040835E+05  0.1870632E+05  0.1684470E+05  0.1693310E+05  0.1702430E+05  0.1709010E+05  0.1711990E+05  0.1714720E+05  0.1716085E+05  0.1716085E+05
  0.1700000E+05  0.2453950E+05  0.2393721E+05  0.2290439E+05  0.2150268E+05  0.1980190E+05  0.1788680E+05  0.1797650E+05  0.1808650E+05  0.1818230E+05  0.1821680E+05  0.1824200E+05  0.1825460E+05  0.1825460E+05
  0.1800000E+05  0.2568195E+05  0.2509840E+05  0.2409622E+05  0.2273096E+05  0.2104192E+05  0.1895180E+05  0.1904060E+05  0.1916600E+05  0.1928240E+05  0.1932040E+05  0.1934470E+05  0.1935685E+05  0.1935685E+05
  0.1900000E+05  0.2693327E+05  0.2636719E+05  0.2540268E+05  0.2411293E+05  0.2260489E+05  0.2107728E+05  0.2012840E+05  0.2025940E+05  0.2036910E+05  0.2042440E+05  0.2046780E+05  0.2048950E+05  0.2048950E+05
  0.2000000E+05  0.2827634E+05  0.2772021E+05  0.2677899E+05  0.2552971E+05  0.2408128E+05  0.2258529E+05  0.2122480E+05  0.2136070E+05  0.2145830E+05  0.2152890E+05  0.2159060E+05  0.2162145E+05  0.2162145E+05
  0.2100000E+05  0.2969074E+05  0.2913542E+05  0.2819793E+05  0.2694982E+05  0.2548433E+05  0.2391016E+05  0.2232680E+05  0.2247680E+05  0.2257380E+05  0.2263730E+05  0.2270530E+05  0.2273930E+05  0.2273930E+05
  0.2200000E+05  0.3115996E+05  0.3059927E+05  0.2965194E+05  0.2838158E+05  0.2686636E+05  0.2519209E+05  0.2344280E+05  0.2359970E+05  0.2370820E+05  0.2376160E+05  0.2383250E+05  0.2386795E+05  0.2386795E+05
  0.2300000E+05  0.3267469E+05  0.3210702E+05  0.3114517E+05  0.2984509E+05  0.2827181E+05  0.2649411E+05  0.2458700E+05  0.2473280E+05  0.2486900E+05  0.2494170E+05  0.2501050E+05  0.2504490E+05  0.2504490E+05
  0.2400000E+05  0.3423284E+05  0.3366041E+05  0.3268729E+05  0.3136324E+05  0.2974139E+05  0.2786817E+05  0.2578720E+05  0.2589010E+05  0.2604830E+05  0.2614750E+05  0.2621840E+05  0.2625385E+05  0.2625385E+05
  0.2500000E+05  0.3583696E+05  0.3526389E+05  0.3428767E+05  0.3295618E+05  0.3131705E+05  0.2938890E+05  0.2705780E+05  0.2707510E+05  0.2724130E+05  0.2736670E+05  0.2744540E+05  0.2748475E+05  0.2748475E+05
  0.2600000E+05  0.3749062E+05  0.3692013E+05  0.3594847E+05  0.3462869E+05  0.3302871E+05  0.3124286E+05  0.2945973E+05  0.2830040E+05  0.2845570E+05  0.2860020E+05  0.2869090E+05  0.2873625E+05  0.2873625E+05
  0.2700000E+05  0.3919589E+05  0.3862790E+05  0.3765999E+05  0.3634675E+05  0.3476051E+05  0.3299884E+05  0.3120306E+05  0.2955580E+05  0.2969980E+05  0.2985390E+05  0.2995960E+05  0.3001245E+05  0.3001245E+05
  0.2800000E+05  0.4095344E+05  0.4038557E+05  0.3941589E+05  0.3809587E+05  0.3649086E+05  0.3467961E+05  0.3275440E+05  0.3081270E+05  0.3096360E+05  0.3112960E+05  0.3124910E+05  0.3130885E+05  0.3130885E+05
  0.2900000E+05  0.4276288E+05  0.4219233E+05  0.4121558E+05  0.3987946E+05  0.3823976E+05  0.3635433E+05  0.3427294E+05  0.3204010E+05  0.3223430E+05  0.3242100E+05  0.3255550E+05  0.3262275E+05  0.3262275E+05
  0.3000000E+05  0.4462250E+05  0.4404685E+05  0.4305974E+05  0.4170520E+05  0.4003441E+05  0.3809359E+05  0.3588695E+05  0.3323570E+05  0.3348500E+05  0.3371220E+05  0.3387090E+05  0.3395025E+05  0.3395025E+05
  0.3100000E+05  0.4652880E+05  0.4594552E+05  0.4494516E+05  0.4357241E+05  0.4188453E+05  0.3995278E+05  0.3787801E+05  0.3587464E+05  0.3470020E+05  0.3498050E+05  0.3517480E+05  0.3527195E+05  0.3527195E+05
  0.3200000E+05  0.4847676E+05  0.4788258E+05  0.4686377E+05  0.4546561E+05  0.4374836E+05  0.4179077E+05  0.3970249E+05  0.3764969E+05  0.3585700E+05  0.3621370E+05  0.3645330E+05  0.3657310E+05  0.3657310E+05
  0.3300000E+05  0.5046139E+05  0.4985298E+05  0.4880979E+05  0.4737619E+05  0.4560980E+05  0.4358209E+05  0.4138240E+05  0.3912169E+05  0.3691510E+05  0.3738800E+05  0.3768940E+05  0.3784010E+05  0.3784010E+05
  0.3400000E+05  0.5247948E+05  0.5185499E+05  0.5078401E+05  0.4930908E+05  0.4748203E+05  0.4536070E+05  0.4300760E+05  0.4049332E+05  0.3790890E+05  0.3846100E+05  0.3885420E+05  0.3905080E+05  0.3905080E+05
  0.3500000E+05  0.5453091E+05  0.5389096E+05  0.5279317E+05  0.5127884E+05  0.4939434E+05  0.4718288E+05  0.4467509E+05  0.4188719E+05  0.3886930E+05  0.3947150E+05  0.3992760E+05  0.4015565E+05  0.4015565E+05
  0.3600000E+05  0.5661887E+05  0.5596599E+05  0.5484582E+05  0.5330074E+05  0.5137674E+05  0.4911020E+05  0.4650083E+05  0.4346139E+05  0.3981970E+05  0.4044410E+05  0.4094260E+05  0.4119185E+05  0.4119185E+05
  0.3700000E+05  0.5874905E+05  0.5808539E+05  0.5694648E+05  0.5537909E+05  0.5343924E+05  0.5118268E+05  0.4862867E+05  0.4558470E+05  0.4076480E+05  0.4139460E+05  0.4191760E+05  0.4217910E+05  0.4217910E+05
  0.3800000E+05  0.6092794E+05  0.6025238E+05  0.5909153E+05  0.5749750E+05  0.5554366E+05  0.5334154E+05  0.5110634E+05  0.4942336E+05  0.5043250E+05  0.4232820E+05  0.4286150E+05  0.4312815E+05  0.4312815E+05
  0.3900000E+05  0.6316139E+05  0.6246779E+05  0.6127185E+05  0.5962508E+05  0.5760034E+05  0.5530004E+05  0.5287054E+05  0.5049355E+05  0.4811007E+05  0.4326230E+05  0.4379120E+05  0.4405565E+05  0.4405565E+05
