WAVELENGTH,FLUX,CONTINUUM
8285.434686067181,1.007872E-9,1.2332544E-9
8293.74084399602,1.0046975E-9,1.2292863E-9
8302.055328842136,1.0023168E-9,1.2253184E-9
8310.378149004939,9.99936E-10,1.2213504E-9
8318.70931278385,9.967616E-10,1.2165888E-9
8327.048828578281,9.92E-10,1.2126208E-9
8335.396704787643,9.872384E-10,1.2086527E-9
8343.752949711357,9.856512E-10,1.2046848E-9
8352.117571748833,9.840639E-10,1.2007167E-9
8360.49057939948,9.816832E-10,1.1967488E-9
8368.871980962713,9.785088E-10,1.1927808E-9
8377.261784837945,9.753344E-10,1.1888128E-9
8385.659999524583,9.713664E-10,1.1840512E-9
8394.066633522032,9.68192E-10,1.1800831E-9
8402.481695029717,9.650176E-10,1.1761152E-9
8410.90519274703,9.60256E-10,1.1721472E-9
8419.337135073383,9.570816E-10,1.1681792E-9
8427.777530308194,9.531136E-10,1.1642112E-9
8436.226387150857,9.435904E-10,1.1602432E-9
8444.683714000781,9.348607E-10,1.1562752E-9
8453.14951925738,9.36448E-10,1.1523071E-9
8461.623811520054,9.316864E-10,1.1483392E-9
8470.106599188211,9.24544E-10,1.1443712E-9
8478.597890961244,9.316864E-10,1.1411968E-9
8487.097695238566,9.3248E-10,1.1372288E-9
8495.606020619576,9.078784E-10,1.1332608E-9
8504.122875503683,8.896256E-10,1.1292928E-9
8512.648268690275,9.078784E-10,1.1253248E-9
8521.18220847877,9.277184E-10,1.1213568E-9
8529.724703568556,9.20576E-10,1.1181824E-9
8538.275762559037,8.777216E-10,1.1142144E-9
8546.835393949612,8.45184E-10,1.1102463E-9
8555.403606439677,8.753408E-10,1.1062784E-9
8563.980408528634,9.16608E-10,1.1031039E-9
8572.565808815883,9.293056E-10,1.099136E-9
8581.15981610081,9.1263996E-10,1.095168E-9
8589.762438782822,8.594688E-10,1.0912E-9
8598.373685661307,8.062976E-10,1.0880256E-9
8606.993565335664,8.29312E-10,1.0840576E-9
8615.622086405288,8.904192E-10,1.0800896E-9
8624.259257569573,9.2613117E-10,1.0769152E-9
8632.905087627902,9.348607E-10,1.0729472E-9
8641.559584979688,9.2295677E-10,1.0689792E-9
8650.222758524307,8.76928E-10,1.0658048E-9
8658.89461696115,7.9296514E-10,1.0618368E-9
8667.575168889614,7.4685697E-10,1.0586624E-9
8676.264423109089,8.0391677E-10,1.0546944E-9
8684.96238831896,8.801024E-10,1.05152E-9
8693.669073318613,9.24544E-10,1.0475519E-9
8702.38448670745,9.427968E-10,1.0443776E-9
8711.10863728485,9.459712E-10,1.0404095E-9
8719.841533850198,9.340672E-10,1.0364416E-9
8728.583185202882,9.015296E-10,1.0332671E-9
8737.333599942296,8.3328E-10,1.0300928E-9
8746.092787167805,7.4011136E-10,1.0261247E-9
8754.860755378815,7.138432E-10,1.0229504E-9
8763.637513474701,7.8875906E-10,1.0189823E-9
8772.423070254848,8.7057916E-10,1.015808E-9
8781.217434618637,9.181952E-10,1.0126336E-9
8790.020615365445,9.427968E-10,1.0086656E-9
8798.832621294663,9.5232E-10,1.0054911E-9
8807.653461305663,9.5232E-10,1.0023168E-9
8816.48314409784,9.475584E-10,9.983487E-10
8825.321678770555,9.332736E-10,9.951744E-10
8834.1690740232,9.062912E-10,9.92E-10
8843.025338855146,8.547072E-10,9.88032E-10
8851.890482065775,7.7225215E-10,9.848576E-10
8860.764512654461,6.8717826E-10,9.816832E-10
8869.647439420583,6.931302E-10,9.785088E-10
8878.539271263524,7.7820417E-10,9.753344E-10
8887.44001728264,8.515328E-10,9.7216E-10
8896.349686277325,8.943872E-10,9.68192E-10
8905.268287146948,9.150208E-10,9.650176E-10
8914.195829090866,9.237504E-10,9.618432E-10
8923.132320808474,9.269248E-10,9.586688E-10
8932.07777129914,9.28512E-10,9.554944E-10
8941.032189662228,9.3009916E-10,9.515264E-10
8949.995584897108,9.269248E-10,9.491455E-10
8958.967965903157,9.197824E-10,9.451776E-10
8967.949341779738,9.078784E-10,9.420031E-10
8976.939721426228,8.896256E-10,9.388288E-10
8985.93911394199,8.594688E-10,9.356544E-10
8994.947528426388,8.09472E-10,9.3248E-10
9003.9649737788,7.3019135E-10,9.293056E-10
9012.991459198582,6.4964095E-10,9.2613117E-10
9022.026993685102,6.5702144E-10,9.2295677E-10
9031.071586237733,7.3852413E-10,9.197824E-10
9040.12524605583,8.0709117E-10,9.16608E-10
9049.187982138761,8.45184E-10,9.134336E-10
9058.259803685887,8.602624E-10,9.102592E-10
9067.340719696575,8.68992E-10,9.070848E-10
9076.430739370182,8.761344E-10,9.04704E-10
9085.52987180607,8.753408E-10,9.015296E-10
9094.638126003609,8.7375357E-10,8.9835517E-10
9103.755511362146,8.761344E-10,8.9518076E-10
9112.882036881045,8.761344E-10,8.920064E-10
9122.017711759665,8.761344E-10,8.88832E-10
9131.162545197363,8.753408E-10,8.856576E-10
9140.316546293503,8.7296E-10,8.824832E-10
9149.479724247438,8.68992E-10,8.801024E-10
9158.652088358518,8.6343677E-10,8.76928E-10
9167.8336478261,8.555008E-10,8.7375357E-10
9177.02441174955,8.443904E-10,8.7057916E-10
9186.224389428211,8.308992E-10,8.674048E-10
9195.433590061446,8.09472E-10,8.65024E-10
9204.652022948598,7.7225215E-10,8.618496E-10
9213.879697389022,7.0995454E-10,8.586752E-10
9223.116622482077,6.2868993E-10,8.5629437E-10
9232.362807727099,5.944064E-10,8.5311996E-10
9241.61826212346,6.501171E-10,8.499456E-10
9250.882995270485,7.208269E-10,8.475648E-10
9260.157016267542,7.600307E-10,8.443904E-10
9269.440334513969,7.850291E-10,8.41216E-10
9278.732959209123,8.0709117E-10,8.3883517E-10
9288.03489985234,8.158208E-10,8.3566076E-10
9297.346165642979,8.189952E-10,8.324864E-10
9306.66676608037,8.197888E-10,8.301056E-10
9315.996710363874,8.189952E-10,8.269312E-10
9325.336007892827,8.17408E-10,8.245504E-10
9334.684668166572,8.158208E-10,8.2137597E-10
9344.04270038446,8.1423357E-10,8.182016E-10
9353.41011414582,8.118528E-10,8.158208E-10
9362.786918650008,8.09472E-10,8.126464E-10
9372.173123496354,8.0709117E-10,8.102656E-10
9381.568737984206,8.031232E-10,8.0709117E-10
9390.9737716129,7.97568E-10,8.047104E-10
9400.388233681784,7.919334E-10,8.023296E-10
9409.812133890178,7.868544E-10,7.991552E-10
9419.245481537437,7.87648E-10,7.959808E-10
9428.68828612289,7.878861E-10,7.9359996E-10
9438.140557145876,7.8534657E-10,7.90743E-10
9447.602304105727,7.820928E-10,7.880448E-10
9457.07353640179,7.782835E-10,7.854259E-10
9466.554263633387,7.7376E-10,7.8280704E-10
9476.044495299859,7.6852225E-10,7.7995005E-10
9485.54424100053,7.6161794E-10,7.773312E-10
9495.053510134745,7.5241213E-10,7.747123E-10
9504.572312401824,7.386035E-10,7.7209344E-10
9514.10065720111,7.1670014E-10,7.6947454E-10
9523.638554231922,6.803533E-10,7.666176E-10
9533.186012993598,6.208333E-10,7.640781E-10
9542.743043085466,5.5282173E-10,7.614592E-10
9552.309654106852,5.4742527E-10,7.5891965E-10
9561.885855657087,6.094848E-10,7.560627E-10
9571.471657435488,6.662272E-10,7.535232E-10
9581.067068941395,6.9884415E-10,7.5098366E-10
9590.67209987413,7.1574785E-10,7.4844414E-10
9600.286759833014,7.2312833E-10,7.459046E-10
9609.911058517375,7.263027E-10,7.433651E-10
9619.54500552654,7.263027E-10,7.4058754E-10
9629.18861065982,7.2582657E-10,7.3812734E-10
9638.841883416551,7.2701695E-10,7.355878E-10
9648.504833696044,7.26144E-10,7.3312767E-10
9658.177470997633,7.2225537E-10,7.3058815E-10
9667.859805220622,7.218586E-10,7.28128E-10
9677.551845964343,7.220173E-10,7.2542977E-10
9687.253602928115,7.20192E-10,7.229696E-10
9696.965086011245,7.18208E-10,7.2050943E-10
9706.686304813064,7.1638273E-10,7.180493E-10
9716.417269132884,7.141606E-10,7.155891E-10
9726.157988770017,7.117005E-10,7.1312894E-10
9735.908473523783,7.0908157E-10,7.107481E-10
9745.668733193492,7.067008E-10,7.080499E-10
9755.438777378473,7.045581E-10,7.0566913E-10
9765.21861617802,7.0233597E-10,7.0320894E-10
9775.00825919146,6.998758E-10,7.008282E-10
9784.807716418094,6.974157E-10,6.9844736E-10
9794.616997557243,6.9503486E-10,6.9606654E-10
9804.436112508214,6.925747E-10,6.936858E-10
9814.265071170319,6.899558E-10,6.9130496E-10
9824.103883342865,6.8717826E-10,6.8892414E-10
9833.952559025154,6.8487677E-10,6.865434E-10
9843.81110791651,6.824166E-10,6.8416256E-10
9853.67954001623,6.791629E-10,6.818611E-10
9863.557865223624,6.7662337E-10,6.794803E-10
9873.44609353799,6.7487743E-10,6.769408E-10
9883.344234758646,6.715443E-10,6.7456E-10
9893.252298884887,6.6765565E-10,6.722585E-10
9903.170295816024,6.6654465E-10,6.699571E-10
9913.098235651349,6.648781E-10,6.6765565E-10
9923.036128190177,6.619418E-10,6.653542E-10
9932.983983431806,6.586086E-10,6.630528E-10
9942.941811475532,6.560691E-10,6.6075134E-10
9952.90962222066,6.5345024E-10,6.584499E-10
9962.887425766487,6.501171E-10,6.5614847E-10
9972.875232012317,6.459904E-10,6.539264E-10
9982.873051057442,6.407526E-10,6.51625E-10
9992.880893001156,6.335309E-10,6.4940286E-10
10002.898767742769,6.236902E-10,6.4710143E-10
10012.926685381573,6.092467E-10,6.4487937E-10
10022.964656116854,5.849626E-10,6.4265726E-10
10033.012689847917,5.437747E-10,6.404352E-10
10043.070796774053,4.871117E-10,6.382131E-10
10053.138986994549,4.626688E-10,6.3599104E-10
10063.21727050871,5.0274557E-10,6.337689E-10
10073.305657615816,5.525043E-10,6.3154687E-10
10083.404158315163,5.818675E-10,6.2956285E-10
10093.51278270605,5.965491E-10,6.2742017E-10
10103.631541087749,6.0440575E-10,6.2519806E-10
10113.760443459565,6.0734207E-10,6.2305533E-10
10123.899500120777,6.0853245E-10,6.208333E-10
10134.048721170677,6.1059585E-10,6.1869054E-10
10144.208116808551,6.1131006E-10,6.165478E-10
10154.377697333679,6.1035776E-10,6.1432576E-10
10164.557472745362,6.090086E-10,6.12183E-10
10174.747453542863,6.0750077E-10,6.100403E-10
10184.947649725485,6.057549E-10,6.0789757E-10
10195.158071592507,6.0408833E-10,6.058342E-10
10205.378729443204,6.024218E-10,6.039296E-10
10215.609633576862,6.0051714E-10,6.017869E-10
10225.850794092768,5.986125E-10,5.9964417E-10
10236.102221490191,5.9662847E-10,5.975808E-10
10246.363925868423,5.946445E-10,5.954381E-10
10256.63591772673,5.926605E-10,5.9337474E-10
10266.918207164403,5.9075583E-10,5.91232E-10
10277.21080468071,5.887718E-10,5.8916866E-10
10287.513720474937,5.8670846E-10,5.8734334E-10
10297.826964946353,5.847245E-10,5.8528E-10
10308.150548494235,5.8274047E-10,5.8321664E-10
10318.484481517853,5.8059774E-10,5.811533E-10
10328.828774216492,5.78217E-10,5.790899E-10
10339.183437089418,5.7631233E-10,5.7702654E-10
10349.548480535906,5.746458E-10,5.752013E-10
10359.923914955225,5.7258237E-10,5.731379E-10
10370.309750846642,5.703603E-10,5.711539E-10
10380.70599840944,5.686144E-10,5.6909055E-10
10391.112668342874,5.667891E-10,5.6710653E-10
10401.529770846228,5.648051E-10,5.650432E-10
10411.957316618755,5.6290045E-10,5.632973E-10
10422.395315959733,5.6099586E-10,5.613133E-10
10432.843779468421,5.5901184E-10,5.592499E-10
10443.302717444098,5.565517E-10,5.572659E-10
10453.772140686007,5.532185E-10,5.5552E-10
10464.252059393437,5.5123456E-10,5.53536E-10
10474.74248426564,5.505203E-10,5.5155197E-10
10485.243425901866,5.490918E-10,5.49568E-10
10495.754894601405,5.469491E-10,5.4766336E-10
10506.276901163494,5.4456833E-10,5.459174E-10
10516.809455987412,5.426637E-10,5.4393345E-10
10527.352569772402,5.4099714E-10,5.4194943E-10
10537.906253017734,5.390131E-10,5.400448E-10
10548.470516322664,5.3710847E-10,5.3829885E-10
10559.045370286454,5.356006E-10,5.363942E-10
10569.63082560835,5.3385474E-10,5.344896E-10
10580.226892887618,5.316326E-10,5.327437E-10
10590.833582623516,5.294899E-10,5.3083904E-10
10601.450905715283,5.279027E-10,5.289344E-10
10612.078872562193,5.2639487E-10,5.2702975E-10
10622.717494063481,5.2464894E-10,5.253632E-10
10633.366780718416,5.2266497E-10,5.2345855E-10
10644.026743326238,5.2091903E-10,5.215539E-10
10654.697392586202,5.1893506E-10,5.1988736E-10
10665.378739097561,5.1639554E-10,5.179827E-10
10676.070793759558,5.109197E-10,5.1615745E-10
10686.773567171447,5.03936E-10,5.144909E-10
10697.487070132476,5.040947E-10,5.1258625E-10
10708.211313441889,5.0599935E-10,5.1076093E-10
10718.946307698938,5.0568194E-10,5.090944E-10
10729.69206390286,5.035392E-10,5.072691E-10
10740.448592752908,5.0258686E-10,5.0544385E-10
10751.215904948323,5.013171E-10,5.037773E-10
10761.994011488347,4.9988863E-10,5.01952E-10
10772.782922972228,4.9861887E-10,5.001267E-10
10783.582650499196,4.966349E-10,4.985395E-10
10794.393204668508,4.945715E-10,4.967142E-10
10805.214596479396,4.9234944E-10,4.9488896E-10
10816.046836631105,4.8973053E-10,4.9330173E-10
10826.889936222866,4.870323E-10,4.9147647E-10
10837.743906053918,4.8496895E-10,4.8973053E-10
10848.608756923504,4.827469E-10,4.8814336E-10
10859.484499930852,4.7901694E-10,4.863181E-10
10870.37114577521,4.74176E-10,4.8473087E-10
10881.268705555805,4.690176E-10,4.8298493E-10
10892.17719007188,4.6131968E-10,4.8123905E-10
10903.096610422654,4.48384E-10,4.796518E-10
10914.026977507368,4.2663936E-10,4.7790594E-10
10924.968302325253,3.9322878E-10,4.763187E-10
10935.920595775544,3.5878656E-10,4.7457277E-10
10946.883868957466,3.6235775E-10,4.73065E-10
10957.858132770254,3.973555E-10,4.7131904E-10
10968.843398313133,4.256077E-10,4.695731E-10
10979.839676685326,4.4108286E-10,4.6806525E-10
10990.846978686077,4.4933632E-10,4.6631937E-10
11001.865315614596,4.5346304E-10,4.6481152E-10
11012.89469847011,4.551296E-10,4.6306559E-10
11023.935138251856,4.5560575E-10,4.6155776E-10
11034.986646059051,4.5568513E-10,4.598912E-10
11046.049233090916,4.551296E-10,4.5838336E-10
11057.122910346678,4.5425663E-10,4.5663742E-10
11068.207688925559,4.531456E-10,4.551296E-10
11079.303580026779,4.519552E-10,4.5346304E-10
11090.410594849553,4.5060608E-10,4.519552E-10
11101.528744393108,4.4925696E-10,4.5028864E-10
11112.658039856668,4.4774912E-10,4.4886014E-10
11123.798492539434,4.461619E-10,4.471936E-10
11134.950113540632,4.4465406E-10,4.4568577E-10
11146.112913959489,4.4330495E-10,4.4401918E-10
11157.286905195204,4.4195583E-10,4.4259071E-10
11168.472098346996,4.4044798E-10,4.4092416E-10
11179.66850461409,4.388608E-10,4.3949566E-10
11190.876135395683,4.372736E-10,4.378291E-10
11202.095001791,4.358451E-10,4.3640064E-10
11213.325115099247,4.3441664E-10,4.3473408E-10
11224.566486519645,4.3298815E-10,4.3330559E-10
11235.819127551387,4.3148032E-10,4.3171838E-10
11247.083049393688,4.2981377E-10,4.3028991E-10
11258.35826324577,4.2814718E-10,4.2862336E-10
11269.644780506826,4.2632192E-10,4.2727424E-10
11280.942612576066,4.221952E-10,4.256077E-10
11292.251770652703,4.1751297E-10,4.2425854E-10
11303.572266235933,4.1735423E-10,4.2283008E-10
11314.904110624964,4.190208E-10,4.2124287E-10
11326.247315219,4.1775103E-10,4.198144E-10
11337.601891417244,4.1616383E-10,4.182272E-10
11348.967850518902,4.1592577E-10,4.168781E-10
11360.34520402317,4.148147E-10,4.154496E-10
11371.733963329254,4.132275E-10,4.138624E-10
11383.134139936346,4.1179904E-10,4.1251327E-10
11394.545745143656,4.1044992E-10,4.1092607E-10
11405.96879055037,4.0894207E-10,4.0957696E-10
11417.403287555697,4.0775167E-10,4.0822784E-10
11428.849247658822,4.064819E-10,4.0664064E-10
11440.30668235895,4.0465664E-10,4.0529152E-10
11451.775603155273,4.0299009E-10,4.0378367E-10
11463.256021646977,4.0211712E-10,4.0243456E-10
11474.747949133274,4.009267E-10,4.0108544E-10
11486.251397313343,3.995776E-10,3.995776E-10
11497.766377786375,3.9814912E-10,3.9822848E-10
11509.292901951569,3.9672063E-10,3.9687936E-10
11520.830981508108,3.953715E-10,3.953715E-10
11532.380628055182,3.9394304E-10,3.940224E-10
11543.941853091985,3.925939E-10,3.9275264E-10
11555.514668217702,3.9116543E-10,3.912448E-10
11567.099085231512,3.8973696E-10,3.8989567E-10
11578.695115532617,3.8838782E-10,3.8854656E-10
11590.302770920189,3.8688E-10,3.871181E-10
11601.92206289342,3.8513406E-10,3.8576894E-10
11613.553003351484,3.8315007E-10,3.8449918E-10
11625.195603793578,3.8140416E-10,3.8299136E-10
11636.849875918871,3.8045184E-10,3.817216E-10
11648.515831526549,3.7846784E-10,3.8045184E-10
11660.193482215796,3.7545217E-10,3.78944E-10
11671.88283978579,3.7465855E-10,3.7767423E-10
11683.583915935704,3.7521408E-10,3.7640446E-10
11695.29672246472,3.748173E-10,3.74976E-10
11707.021271072015,3.7370623E-10,3.7370623E-10
11718.757573556768,3.7235712E-10,3.7243647E-10
11730.505641718148,3.706112E-10,3.711667E-10
11742.265487255336,3.6711936E-10,3.6973824E-10
11754.037122167498,3.6315134E-10,3.6846848E-10
11765.820558053818,3.638656E-10,3.6719872E-10
11777.615806913456,3.6473854E-10,3.6592895E-10
11789.422880445596,3.638656E-10,3.6457984E-10
11801.241790649397,3.6259584E-10,3.6331008E-10
11813.072549324033,3.6140543E-10,3.6204031E-10
11824.91516836867,3.5965952E-10,3.608499E-10
11836.769659582487,3.575168E-10,3.5942144E-10
11848.636034964638,3.5656447E-10,3.5823103E-10
11860.514306414294,3.5608833E-10,3.5696127E-10
11872.404485930616,3.5489792E-10,3.5577088E-10
11884.306585212782,3.5299327E-10,3.543424E-10
11896.22061645994,3.5108863E-10,3.53152E-10
11908.146591471264,3.5085054E-10,3.519616E-10
11920.084522345911,3.505331E-10,3.507712E-10
11932.03442098304,3.4926337E-10,3.4950143E-10
11943.996299381819,3.4751743E-10,3.481523E-10
11955.970169641401,3.460096E-10,3.469619E-10
11967.956043660946,3.4529535E-10,3.4577152E-10
11979.953933539617,3.4386688E-10,3.445811E-10
11991.963851376559,3.4243838E-10,3.433907E-10
12003.985809170938,3.4172415E-10,3.420416E-10
12016.019818921912,3.4069247E-10,3.408512E-10
12028.065892828625,3.3902592E-10,3.3974015E-10
12040.12404289024,3.378355E-10,3.3854974E-10
12052.194281305907,3.3712128E-10,3.3735936E-10
12064.276620074777,3.3593087E-10,3.3616895E-10
12076.371071495996,3.3418496E-10,3.348992E-10
12088.477647568725,3.3259775E-10,3.3370878E-10
12100.596360492105,3.3180417E-10,3.325184E-10
12112.727222465284,3.3085185E-10,3.3140735E-10
12124.870245687414,3.2997888E-10,3.3021696E-10
12137.025442257644,3.289472E-10,3.291059E-10
12149.192824375117,3.2783615E-10,3.2799488E-10
12161.372404438973,3.2664577E-10,3.2664577E-10
12173.564194448363,3.25376E-10,3.255347E-10
12185.768206702434,3.241856E-10,3.2442368E-10
12197.984453600315,3.2307457E-10,3.2323327E-10
12210.21294724116,3.219635E-10,3.2212225E-10
12222.453699924108,3.2085248E-10,3.210112E-10
12234.70672404829,3.1958272E-10,3.1990016E-10
12246.972031812855,3.182336E-10,3.187891E-10
12259.249635516939,3.170432E-10,3.1767808E-10
12271.53954765967,3.1593217E-10,3.1640832E-10
12283.841780340204,3.150592E-10,3.152973E-10
12296.15634605766,3.1402753E-10,3.1418623E-10
12308.48325711118,3.1283712E-10,3.130752E-10
12320.82252599989,3.1156736E-10,3.1196415E-10
12333.174164922933,3.1037695E-10,3.1093247E-10
12345.53818637944,3.0926592E-10,3.0982145E-10
12357.914602868534,3.0839295E-10,3.087104E-10
12370.303426689352,3.0744063E-10,3.0767872E-10
12382.704670241028,3.063296E-10,3.065677E-10
12395.118346122681,3.0529793E-10,3.0545663E-10
12407.544466733441,3.0426622E-10,3.0442496E-10
12419.983044572435,3.031552E-10,3.0331393E-10
12432.434092038795,3.0204417E-10,3.0228223E-10
12444.897621731643,3.0085376E-10,3.011712E-10
12457.373646150098,2.993459E-10,3.0013952E-10
12469.862177693294,2.979968E-10,2.9910785E-10
12482.363229160339,2.9744127E-10,2.979968E-10
12494.876812850365,2.9664768E-10,2.9696512E-10
12507.4029413625,2.95616E-10,2.957747E-10
12519.941627395849,2.9450495E-10,2.9474304E-10
12532.49288354953,2.9339392E-10,2.9371136E-10
12545.056722222678,2.922035E-10,2.926003E-10
12557.633156314389,2.906957E-10,2.9156863E-10
12570.222198123802,2.8934655E-10,2.9053696E-10
12582.823860550016,2.884736E-10,2.8950528E-10
12595.438156192144,2.8760064E-10,2.884736E-10
12608.065097649314,2.8633088E-10,2.8760064E-10
12620.70469762063,2.852992E-10,2.8656896E-10
12633.356968805203,2.8466432E-10,2.855373E-10
12646.021923902146,2.8379135E-10,2.8458497E-10
12658.699575610573,2.8260097E-10,2.8355326E-10
12671.389936729585,2.8141056E-10,2.825216E-10
12684.093019858301,2.801408E-10,2.8148991E-10
12696.808837995814,2.7887104E-10,2.805376E-10
12709.537403641243,2.7744257E-10,2.7950592E-10
12722.278729693691,2.7585537E-10,2.7847424E-10
12735.03282895226,2.7387137E-10,2.7752192E-10
12747.799714216055,2.714112E-10,2.7649025E-10
12760.579398284179,2.680781E-10,2.7553793E-10
12773.37189405573,2.6291969E-10,2.7450622E-10
12786.177214329819,2.5458688E-10,2.7355393E-10
12798.995371905537,2.4030208E-10,2.726016E-10
12811.82637968199,2.2109696E-10,2.715699E-10
12824.670250558274,2.1570047E-10,2.7061758E-10
12837.526997433488,2.3101696E-10,2.696653E-10
12850.396633206725,2.4625407E-10,2.6879232E-10
12863.279170877076,2.5450753E-10,2.6784E-10
12876.174623243649,2.5855487E-10,2.6688768E-10
12889.083003305532,2.6045952E-10,2.6593536E-10
12902.004324061816,2.6125313E-10,2.6498304E-10
12914.938598411594,2.6141184E-10,2.6395136E-10
12927.885839453958,2.6117375E-10,2.6299904E-10
12940.846060087999,2.6061825E-10,2.6204672E-10
12953.819273412802,2.5998337E-10,2.610944E-10
12966.805492327461,2.593485E-10,2.603008E-10
12979.804729931067,2.5855487E-10,2.593485E-10
12992.816999322697,2.5784064E-10,2.5847552E-10
13005.842313501444,2.5696767E-10,2.575232E-10
13018.88068566638,2.5617408E-10,2.5657088E-10
13031.93212871661,2.553011E-10,2.5561855E-10
13044.9966558512,2.5442815E-10,2.5466623E-10
13058.074280269238,2.535552E-10,2.5379326E-10
13071.165014969807,2.5268224E-10,2.5299968E-10
13084.268873151985,2.5180927E-10,2.5204736E-10
13097.385867914854,2.5093633E-10,2.511744E-10
13110.516012557488,2.5006336E-10,2.5022207E-10
13123.65932017896,2.4903168E-10,2.4926974E-10
13136.815803878366,2.4815872E-10,2.483968E-10
13149.98547705476,2.4712704E-10,2.476032E-10
13163.168352907222,2.4593663E-10,2.4673025E-10
13176.364444534833,2.452224E-10,2.4577793E-10
13189.573765236666,2.4474625E-10,2.4490496E-10
13202.796328311786,2.4395264E-10,2.44032E-10
13216.032147059264,2.4307967E-10,2.432384E-10
13229.281234678176,2.4220673E-10,2.4236543E-10
13242.543604567583,2.414131E-10,2.4149246E-10
13255.81926992657,2.4054017E-10,2.4054017E-10
13269.108244254181,2.396672E-10,2.396672E-10
13282.410540749495,2.3879423E-10,2.3895297E-10
13295.726172811575,2.3800065E-10,2.3808E-10
13309.05515383949,2.3712768E-10,2.3720703E-10
13322.397497132299,2.363341E-10,2.362547E-10
13335.753216189063,2.3546112E-10,2.3554048E-10
13349.12232430885,2.3458815E-10,2.346675E-10
13362.50483499072,2.3379457E-10,2.3379457E-10
13375.90076173372,2.329216E-10,2.329216E-10
13389.310117836922,2.32128E-10,2.3204864E-10
13402.732916899378,2.3125504E-10,2.313344E-10
13416.169172220154,2.3038207E-10,2.3046144E-10
13429.618897498294,2.2958847E-10,2.2966784E-10
13443.082106132857,2.2879487E-10,2.2879487E-10
13456.5588116229,2.2784256E-10,2.2808064E-10
13470.049027467478,2.269696E-10,2.2720768E-10
13483.552767365632,2.2625536E-10,2.2633471E-10
13497.070044716427,2.253824E-10,2.2562048E-10
13510.600873218902,2.2450944E-10,2.2482688E-10
13524.14526637211,2.2379519E-10,2.2395391E-10
13537.703237775104,2.230016E-10,2.2316032E-10
13551.27480102693,2.2212863E-10,2.2244608E-10
13564.85996982663,2.214144E-10,2.2157312E-10
13578.45875777325,2.206208E-10,2.2077952E-10
13592.071178565837,2.198272E-10,2.2006527E-10
13605.697245803432,2.1911296E-10,2.1919232E-10
13619.336973085086,2.1831936E-10,2.1839872E-10
13632.99037430983,2.1752576E-10,2.1760511E-10
13646.65746307671,2.1665279E-10,2.1689088E-10
13660.338253084765,2.1585919E-10,2.1609728E-10
13674.032758133033,2.1514496E-10,2.1522432E-10
13687.740991920553,2.1419264E-10,2.1458944E-10
13701.462968246358,2.1324031E-10,2.1379584E-10
13715.198700909485,2.126848E-10,2.1292287E-10
13728.948203608976,2.1204992E-10,2.1228799E-10
13742.711490143862,2.110976E-10,2.1149439E-10
13756.488574513167,2.1038336E-10,2.107008E-10
13770.279470315936,2.0974848E-10,2.0998656E-10
13784.08419155119,2.091136E-10,2.0919295E-10
13797.902752017966,2.0839935E-10,2.0839935E-10
13811.735165615291,2.0768512E-10,2.0776447E-10
13825.581446242188,2.0689152E-10,2.0697087E-10
13839.441607797688,2.0617728E-10,2.06336E-10
13853.315664180818,2.0546304E-10,2.055424E-10
13867.203629290605,2.047488E-10,2.047488E-10
13881.105517126069,2.0403455E-10,2.0403455E-10
13895.021341586234,2.0324095E-10,2.0332032E-10
13908.95111667013,2.0252672E-10,2.0252672E-10
13922.894856376768,2.0173312E-10,2.0189184E-10
13936.852574705172,2.0093952E-10,2.0109824E-10
13950.824285654362,2.0022528E-10,2.0046335E-10
13964.81000332335,1.995904E-10,1.9966975E-10
13978.809741611167,1.9895552E-10,1.9895552E-10
13992.823514716818,1.9816192E-10,1.9824128E-10
14006.851336639318,1.9744768E-10,1.9752704E-10
14020.893221377693,1.968128E-10,1.9689216E-10
14034.949183230943,1.9609855E-10,1.9609855E-10
14049.019236198084,1.9538432E-10,1.9538432E-10
14063.103394378133,1.9467007E-10,1.9474944E-10
14077.201671870102,1.940352E-10,1.9395584E-10
14091.314082972987,1.9332096E-10,1.9332096E-10
14105.440641785808,1.9260672E-10,1.9260672E-10
14119.58136250757,1.9189247E-10,1.9197184E-10
14133.736259337273,1.9117824E-10,1.912576E-10
14147.905346373936,1.9054336E-10,1.9054336E-10
14162.08863801655,1.8982912E-10,1.8990848E-10
14176.286148364128,1.8911488E-10,1.8911488E-10
14190.497891815665,1.8848E-10,1.8855936E-10
14204.72388247017,1.8776576E-10,1.8784511E-10
14218.964134726639,1.8713088E-10,1.8721023E-10
14233.218662884068,1.8641663E-10,1.86496E-10
14247.48748124146,1.8578175E-10,1.8586112E-10
14261.770603997818,1.8514688E-10,1.8514688E-10
14276.068045652128,1.8443264E-10,1.84512E-10
14290.379820603383,1.8379775E-10,1.8379775E-10
14304.705943050592,1.8308352E-10,1.8308352E-10
14319.046427392743,1.8244864E-10,1.8252799E-10
14333.401288128824,1.8181376E-10,1.8181376E-10
14347.770539657828,1.8117888E-10,1.8117888E-10
14362.154196378742,1.80544E-10,1.8046464E-10
14376.552272690566,1.7982976E-10,1.7990912E-10
14390.964783092279,1.7879807E-10,1.7919488E-10
14405.39174208287,1.7768703E-10,1.7856E-10
14419.833164161322,1.769728E-10,1.7792512E-10
14434.28906372663,1.76576E-10,1.7729024E-10
