Wavelength,Transmission
8459.75,0.0
8460.0,0.490988297858479
8460.25,0.491218781049369
8460.5,0.491446361383923
8460.75,0.491671038862142
8461.0,0.491892813484024
8461.25,0.49211168524957
8461.5,0.49232765415878
8461.75,0.492540720211653
8462.0,0.492750883408192
8462.25,0.492958143748394
8462.5,0.49316250123226
8462.75,0.49336395585979
8463.0,0.493562507630984
8463.25,0.493758156545842
8463.5,0.493950902604364
8463.75,0.49414074580655
8464.0,0.494327686152399
8464.25,0.494511723641913
8464.5,0.494692858275092
8464.75,0.494871090051933
8465.0,0.495046418972439
8465.25,0.495218845036609
8465.5,0.495388368244442
8465.75,0.495554988595941
8466.0,0.495718706091103
8466.25,0.495879520729929
8466.5,0.496037432512418
8466.75,0.496192441438571
8467.0,0.49634454750839
8467.25,0.496493750721871
8467.5,0.496640051079016
8467.75,0.496783448579827
8468.0,0.496923943224301
8468.25,0.497061535012439
8468.5,0.49719622394424
8468.75,0.497328010019705
8469.0,0.497456893238835
8469.25,0.497582873601628
8469.5,0.497705951108086
8469.75,0.497826125758208
8470.0,0.497943397551992
8470.25,0.498057766489442
8470.5,0.498169232570557
8470.75,0.498277795795334
8471.0,0.498383456163774
8471.25,0.498486213675881
8471.5,0.49858606833165
8471.75,0.498683020131083
8472.0,0.498777069074181
8472.25,0.498868215160943
8472.5,0.498956458391367
8472.75,0.499041798765458
8473.0,0.49912423628321
8473.25,0.499203770944628
8473.5,0.499280402749709
8473.75,0.499354131698454
8474.0,0.499424957790863
8474.25,0.499492881026937
8474.5,0.499557901406673
8474.75,0.499620018930076
8475.0,0.499679233597141
8475.25,0.49973554540787
8475.5,0.499788954362263
8475.75,0.49983946046032
8476.0,0.499887063702042
8476.25,0.499931764087427
8476.5,0.499973561616476
8476.75,0.500012456289188
8477.0,0.500048448105566
8477.25,0.500081537065607
8477.5,0.500111723169312
8477.75,0.50013900641668
8478.0,0.500163386807714
8478.25,0.500184864342411
8478.5,0.500203439020772
8478.75,0.500219110842797
8479.0,0.500231879808486
8479.25,0.500241745917839
8479.5,0.500248709170856
8479.75,0.500252769567536
8480.0,0.500253927107881
8480.25,0.500252181791891
8480.5,0.500247533619563
8480.75,0.5002399825909
8481.0,0.500229528705901
8481.25,0.500216171964566
8481.5,0.500199912366895
8481.75,0.500180749912888
8482.0,0.500158684602545
8482.25,0.500133716435866
8482.5,0.50010584541285
8482.75,0.500075071533498
8483.0,0.500041394797811
8483.25,0.500004815205789
8483.5,0.499965332757429
8483.75,0.499922947452734
