Wavelength,Transmission
36390.0,0.00101059
36400.0,0.00104488
36410.0,0.00107982
36420.0,0.00112067
36430.0,0.00116152
36440.0,0.00120385
36450.0,0.00124763
36460.0,0.00129141
36470.0,0.00134055
36480.0,0.00139101
36490.0,0.00144321
36500.0,0.00150236
36510.0,0.00156151
36520.0,0.00163123
36530.0,0.00171154
36540.0,0.00179183
36550.0,0.00188876
36560.0,0.00198754
36570.0,0.00209215
36580.0,0.00221991
36590.0,0.00234767
36600.0,0.00248873
36610.0,0.00263859
36620.0,0.00278845
36630.0,0.00296588
36640.0,0.00314634
36650.0,0.00333438
36660.0,0.00354013
36670.0,0.00374594
36680.0,0.00398592
36690.0,0.0042487
36700.0,0.00451154
36710.0,0.00484955
36720.0,0.00519593
36730.0,0.00555969
36740.0,0.00596369
36750.0,0.0063677
36760.0,0.00684141
36770.0,0.0073614
36780.0,0.00788139
36790.0,0.00851296
36800.0,0.00914467
36810.0,0.00982927
36820.0,0.0106376
36830.0,0.0114461
36840.0,0.0123722
36850.0,0.0133487
36860.0,0.0143254
36870.0,0.0156374
36880.0,0.0169494
36890.0,0.0183924
36900.0,0.0200326
36910.0,0.0216723
36920.0,0.0237055
36930.0,0.025908
36940.0,0.0281643
36950.0,0.0309085
36960.0,0.0336534
36970.0,0.0367801
36980.0,0.0404807
36990.0,0.0441814
37000.0,0.0486151
37010.0,0.0532308
37020.0,0.0579809
37030.0,0.0639434
37040.0,0.0699044
37050.0,0.0766724
37060.0,0.0846534
37070.0,0.0926324
37080.0,0.102116
37090.0,0.111978
37100.0,0.122154
37110.0,0.135182
37120.0,0.148209
37130.0,0.162601
37140.0,0.178352
37150.0,0.194104
37160.0,0.213372
37170.0,0.233514
37180.0,0.25428
37190.0,0.277551
37200.0,0.300816
37210.0,0.326422
37220.0,0.354369
37230.0,0.382323
37240.0,0.411883
37250.0,0.441622
37260.0,0.471881
37270.0,0.504179
37280.0,0.536478
37290.0,0.567739
37300.0,0.598297
37310.0,0.628855
37320.0,0.658147
37330.0,0.687291
37340.0,0.714902
37350.0,0.738938
37360.0,0.76298
37370.0,0.784098
37380.0,0.803272
37390.0,0.822451
37400.0,0.83766
37410.0,0.852429
37420.0,0.865693
37430.0,0.875439
37440.0,0.885185
37450.0,0.892873
37460.0,0.899191
37470.0,0.905509
37480.0,0.908803
37490.0,0.912098
37500.0,0.914795
37510.0,0.916098
37520.0,0.917402
37530.0,0.917671
37540.0,0.917496
37550.0,0.917322
37560.0,0.916144
37570.0,0.914966
37580.0,0.913568
37590.0,0.911839
37600.0,0.91011
37610.0,0.908081
37620.0,0.905922
37630.0,0.903755
