Wavelength,Transmission
9960.0,0.0010672
9970.0,0.00127165
9980.0,0.0263153
9990.0,0.0602442
10000.0,0.0981521
10010.0,0.114709
10020.0,0.127928
10030.0,0.14181
10040.0,0.158688
10050.0,0.176793
10060.0,0.199343
10070.0,0.224486
10080.0,0.254469
10090.0,0.289874
10100.0,0.331502
10110.0,0.37931
10120.0,0.43034
10130.0,0.486349
10140.0,0.543976
10150.0,0.598875
10160.0,0.648931
10170.0,0.689968
10180.0,0.722872
10190.0,0.742902
10200.0,0.753856
10210.0,0.757076
10220.0,0.757246
10230.0,0.756008
10240.0,0.756458
10250.0,0.757526
10260.0,0.757032
10270.0,0.755205
10280.0,0.753809
10290.0,0.752466
10300.0,0.749951
10310.0,0.747799
10320.0,0.747586
10330.0,0.750061
10340.0,0.753573
10350.0,0.76081
10360.0,0.768199
10370.0,0.776282
10380.0,0.782383
10390.0,0.788887
10400.0,0.793293
10410.0,0.795502
10420.0,0.79511
10430.0,0.795209
10440.0,0.796076
10450.0,0.797181
10460.0,0.797375
10470.0,0.795795
10480.0,0.796222
10490.0,0.796831
10500.0,0.796935
10510.0,0.795913
10520.0,0.796447
10530.0,0.799371
10540.0,0.804749
10550.0,0.810252
10560.0,0.8168
10570.0,0.820641
10580.0,0.822925
10590.0,0.822412
10600.0,0.820484
10610.0,0.818158
10620.0,0.81566
10630.0,0.811309
10640.0,0.806579
10650.0,0.800088
10660.0,0.795273
10670.0,0.788429
10680.0,0.782904
10690.0,0.775015
10700.0,0.768006
10710.0,0.761105
10720.0,0.754951
10730.0,0.750464
10740.0,0.74609
10750.0,0.742074
10760.0,0.739659
10770.0,0.735583
10780.0,0.732103
10790.0,0.725858
10800.0,0.721926
10810.0,0.718633
10820.0,0.716337
10830.0,0.715535
10840.0,0.715541
10850.0,0.719325
10860.0,0.72297
10870.0,0.728021
10880.0,0.733093
10890.0,0.737604
10900.0,0.742274
10910.0,0.745351
10920.0,0.752303
10930.0,0.758476
10940.0,0.767038
10950.0,0.772549
10960.0,0.776779
10970.0,0.780271
10980.0,0.782377
10990.0,0.785545
11000.0,0.788498
11010.0,0.791865
11020.0,0.794865
11030.0,0.795546
11040.0,0.797035
11050.0,0.798083
11060.0,0.800674
11070.0,0.801599
11080.0,0.803028
11090.0,0.803194
11100.0,0.802751
11110.0,0.801274
11120.0,0.800026
11130.0,0.800895
11140.0,0.798429
11150.0,0.795407
11160.0,0.790514
11170.0,0.784228
11180.0,0.77937
11190.0,0.774585
11200.0,0.773271
11210.0,0.770887
11220.0,0.767732
11230.0,0.76792
11240.0,0.768283
11250.0,0.771399
11260.0,0.773168
11270.0,0.775889
11280.0,0.778978
11290.0,0.7803
11300.0,0.782672
11310.0,0.785377
11320.0,0.791273
11330.0,0.795107
11340.0,0.7986
11350.0,0.800925
11360.0,0.803134
11370.0,0.803727
11380.0,0.804055
11390.0,0.805654
11400.0,0.807249
11410.0,0.80898
11420.0,0.810478
11430.0,0.812599
11440.0,0.815931
11450.0,0.817503
11460.0,0.824899
11470.0,0.827821
11480.0,0.83122
11490.0,0.833389
11500.0,0.837815
11510.0,0.842559
11520.0,0.84361
11530.0,0.848708
11540.0,0.853436
11550.0,0.859595
11560.0,0.861309
11570.0,0.865903
11580.0,0.869513
11590.0,0.872131
11600.0,0.87423
11610.0,0.876238
11620.0,0.87888
11630.0,0.881289
11640.0,0.883657
11650.0,0.886213
11660.0,0.88851
11670.0,0.890384
11680.0,0.893465
11690.0,0.898374
11700.0,0.902245
11710.0,0.904919
11720.0,0.905038
11730.0,0.905365
11740.0,0.90627
11750.0,0.907714
11760.0,0.909434
11770.0,0.909374
11780.0,0.908674
11790.0,0.907237
11800.0,0.906045
11810.0,0.906576
11820.0,0.903448
11830.0,0.905012
11840.0,0.902361
11850.0,0.901248
11860.0,0.895136
11870.0,0.892188
11880.0,0.891358
11890.0,0.891823
11900.0,0.89021
11910.0,0.888494
11920.0,0.886396
11930.0,0.886692
11940.0,0.885515
11950.0,0.884846
11960.0,0.883099
11970.0,0.879944
11980.0,0.877645
11990.0,0.875844
12000.0,0.877582
12010.0,0.876579
12020.0,0.87601
12030.0,0.874464
12040.0,0.873119
12050.0,0.8723
12060.0,0.869769
12070.0,0.86753
12080.0,0.86457
12090.0,0.863093
12100.0,0.862547
12110.0,0.861326
12120.0,0.860976
12130.0,0.859802
12140.0,0.859767
12150.0,0.858696
12160.0,0.858237
12170.0,0.860368
12180.0,0.862297
12190.0,0.865055
12200.0,0.865158
12210.0,0.867501
12220.0,0.870701
12230.0,0.87556
12240.0,0.878765
12250.0,0.885962
12260.0,0.891109
12270.0,0.898079
12280.0,0.900966
12290.0,0.905146
12300.0,0.909195
12310.0,0.910519
12320.0,0.91135
12330.0,0.909716
12340.0,0.91001
12350.0,0.908934
12360.0,0.911042
12370.0,0.911121
12380.0,0.908541
12390.0,0.906559
12400.0,0.906858
12410.0,0.910478
12420.0,0.913586
12430.0,0.916718
12440.0,0.918621
12450.0,0.920579
12460.0,0.922025
12470.0,0.925734
12480.0,0.92796
12490.0,0.931502
12500.0,0.934612
12510.0,0.938828
12520.0,0.941679
12530.0,0.945188
12540.0,0.948273
12550.0,0.950453
12560.0,0.950588
