Wavelength,Transmission
12920.0,0.00104765
12930.0,0.00124729
12940.0,0.00148812
12950.0,0.00178672
12960.0,0.00215017
12970.0,0.00260243
12980.0,0.00315154
12990.0,0.00383001
13000.0,0.00466655
13010.0,0.00563848
13020.0,0.00683665
13030.0,0.0082892
13040.0,0.0100008
13050.0,0.0119799
13060.0,0.0142067
13070.0,0.0167077
13080.0,0.0192957
13090.0,0.0221028
13100.0,0.0250588
13110.0,0.0282553
13120.0,0.0317201
13130.0,0.0355976
13140.0,0.0399685
13150.0,0.0449627
13160.0,0.050904
13170.0,0.057915
13180.0,0.0662752
13190.0,0.0761786
13200.0,0.0877655
13210.0,0.10142
13220.0,0.117449
13230.0,0.136471
13240.0,0.159178
13250.0,0.18561
13260.0,0.216624
13270.0,0.251747
13280.0,0.292674
13290.0,0.339274
13300.0,0.390983
13310.0,0.44675
13320.0,0.505213
13330.0,0.565867
13340.0,0.625876
13350.0,0.684511
13360.0,0.737709
13370.0,0.7839
13380.0,0.824294
13390.0,0.857272
13400.0,0.88365
13410.0,0.902517
13420.0,0.914731
13430.0,0.923782
13440.0,0.931255
13450.0,0.935619
13460.0,0.937873
13470.0,0.938238
13480.0,0.939441
13490.0,0.939617
13500.0,0.939646
13510.0,0.937439
13520.0,0.936178
13530.0,0.93582
13540.0,0.934036
13550.0,0.933488
13560.0,0.93124
13570.0,0.93041
13580.0,0.930957
13590.0,0.932698
13600.0,0.934249
13610.0,0.93433
13620.0,0.935363
13630.0,0.937869
13640.0,0.939689
13650.0,0.940323
13660.0,0.940381
13670.0,0.939062
13680.0,0.936194
13690.0,0.935133
13700.0,0.933603
13710.0,0.930429
13720.0,0.925668
13730.0,0.922829
13740.0,0.919902
13750.0,0.916835
13760.0,0.914349
13770.0,0.910248
13780.0,0.906084
13790.0,0.903373
13800.0,0.901153
13810.0,0.89903
13820.0,0.894828
13830.0,0.892647
13840.0,0.890014
13850.0,0.88847
13860.0,0.887486
13870.0,0.884938
13880.0,0.883616
13890.0,0.883024
13900.0,0.884887
13910.0,0.884917
13920.0,0.885632
13930.0,0.885037
13940.0,0.883287
13950.0,0.883453
13960.0,0.885011
13970.0,0.88382
13980.0,0.881728
13990.0,0.881275
14000.0,0.880898
14010.0,0.879533
14020.0,0.88142
14030.0,0.883858
14040.0,0.883167
14050.0,0.88473
14060.0,0.885897
14070.0,0.887488
14080.0,0.890258
14090.0,0.894509
14100.0,0.897523
14110.0,0.90006
14120.0,0.904297
14130.0,0.907136
14140.0,0.909065
14150.0,0.912687
14160.0,0.916481
14170.0,0.920486
14180.0,0.922367
14190.0,0.92385
14200.0,0.926209
14210.0,0.928735
14220.0,0.929938
14230.0,0.932194
14240.0,0.931848
14250.0,0.932552
14260.0,0.933779
14270.0,0.933641
14280.0,0.933284
14290.0,0.931955
14300.0,0.93193
14310.0,0.931168
14320.0,0.929086
14330.0,0.925607
14340.0,0.921773
14350.0,0.920677
14360.0,0.918429
14370.0,0.916612
14380.0,0.915272
14390.0,0.913971
14400.0,0.91271
14410.0,0.913005
14420.0,0.913579
14430.0,0.91457
14440.0,0.916647
14450.0,0.918386
14460.0,0.919594
14470.0,0.921117
14480.0,0.924234
14490.0,0.927004
14500.0,0.930119
14510.0,0.930949
14520.0,0.931695
14530.0,0.936012
14540.0,0.939225
14550.0,0.94135
14560.0,0.943049
14570.0,0.945265
14580.0,0.947183
14590.0,0.948747
14600.0,0.950306
14610.0,0.949242
14620.0,0.94899
14630.0,0.947571
14640.0,0.945812
14650.0,0.94158
14660.0,0.936642
14670.0,0.931534
14680.0,0.923939
14690.0,0.913935
14700.0,0.900069
14710.0,0.881648
14720.0,0.857405
14730.0,0.829519
14740.0,0.795207
14750.0,0.753125
14760.0,0.705399
14770.0,0.65263
14780.0,0.597019
14790.0,0.539486
14800.0,0.482714
14810.0,0.425702
14820.0,0.371599
14830.0,0.321887
14840.0,0.277969
14850.0,0.238753
14860.0,0.20437
14870.0,0.174904
14880.0,0.149691
14890.0,0.128574
14900.0,0.110805
14910.0,0.0963564
14920.0,0.083631
14930.0,0.0729642
14940.0,0.0642225
14950.0,0.0568577
14960.0,0.0505178
14970.0,0.0448948
14980.0,0.0398971
14990.0,0.0351744
15000.0,0.030887
15010.0,0.026889
15020.0,0.0230846
15030.0,0.0196157
15040.0,0.0164898
15050.0,0.0137765
15060.0,0.0115106
15070.0,0.00963108
15080.0,0.00808932
15090.0,0.00683801
15100.0,0.00581807
15110.0,0.00496407
15120.0,0.00424715
15130.0,0.00365065
15140.0,0.00315104
15150.0,0.00273506
15160.0,0.00238178
15170.0,0.00208237
15180.0,0.00182228
15190.0,0.00160019
15200.0,0.00141035
15210.0,0.00124659
15220.0,0.00110572
