Wavelength,Transmission
45530.0,0.00113662
45540.0,0.00136218
45550.0,0.00161765
45560.0,0.00192485
45570.0,0.00227162
45580.0,0.00265761
45590.0,0.00308539
45600.0,0.00357071
45610.0,0.00409161
45620.0,0.00464382
45630.0,0.00522516
45640.0,0.00582944
45650.0,0.0064428
45660.0,0.00705848
45670.0,0.00766123
45680.0,0.00823655
45690.0,0.00878773
45700.0,0.00931208
45710.0,0.00979059
45720.0,0.0102268
45730.0,0.010632
45740.0,0.0110089
45750.0,0.0113555
45760.0,0.0116869
45770.0,0.0120126
45780.0,0.0123389
45790.0,0.0126803
45800.0,0.0130408
45810.0,0.0134254
45820.0,0.013841
45830.0,0.0143095
45840.0,0.0148184
45850.0,0.0153689
45860.0,0.015967
45870.0,0.0166352
45880.0,0.0173546
45890.0,0.018125
45900.0,0.0189543
45910.0,0.0198522
45920.0,0.0208017
45930.0,0.021803
45940.0,0.0228714
45950.0,0.0239984
45960.0,0.0251714
45970.0,0.0263879
45980.0,0.0276583
45990.0,0.0289693
46000.0,0.0303113
46010.0,0.0316817
46020.0,0.033083
46030.0,0.0344969
46040.0,0.0359191
46050.0,0.0373462
46060.0,0.0387764
46070.0,0.0401958
46080.0,0.0416021
46090.0,0.0429921
46100.0,0.0443574
46110.0,0.0457018
46120.0,0.047025
46130.0,0.0483241
46140.0,0.0495943
46150.0,0.0508479
46160.0,0.0520874
46170.0,0.0533119
46180.0,0.0545359
46190.0,0.0557641
46200.0,0.0569994
46210.0,0.0582515
46220.0,0.059539
46230.0,0.0608616
46240.0,0.0622247
46250.0,0.063659
46260.0,0.0651637
46270.0,0.0667397
46280.0,0.0683938
46290.0,0.0701859
46300.0,0.0720887
46310.0,0.0741052
46320.0,0.0762469
46330.0,0.0785859
46340.0,0.0810819
46350.0,0.0837435
46360.0,0.0865964
46370.0,0.089712
46380.0,0.0930339
46390.0,0.0965709
46400.0,0.100379
46410.0,0.104522
46420.0,0.108936
46430.0,0.113625
