Wavelength,Transmission
7870.0,0.001248
7880.0,0.00349741
7890.0,0.00972894
7900.0,0.0253918
7910.0,0.0585776
7920.0,0.116005
7930.0,0.19934
7940.0,0.303442
7950.0,0.415515
7960.0,0.524289
7970.0,0.623563
7980.0,0.707472
7990.0,0.764076
8000.0,0.81023
8010.0,0.840402
8020.0,0.862077
8030.0,0.881172
8040.0,0.893117
8050.0,0.905565
8060.0,0.897031
8070.0,0.880671
8080.0,0.850257
8090.0,0.829965
8100.0,0.81409
8110.0,0.807657
8120.0,0.811454
8130.0,0.816558
8140.0,0.813233
8150.0,0.805295
8160.0,0.795825
8170.0,0.794306
8180.0,0.807019
8190.0,0.833528
8200.0,0.85949
8210.0,0.886699
8220.0,0.902411
8230.0,0.912851
8240.0,0.908123
8250.0,0.8941
8260.0,0.878477
8270.0,0.865341
8280.0,0.860034
8290.0,0.863133
8300.0,0.865251
8310.0,0.865947
8320.0,0.865795
8330.0,0.85784
8340.0,0.844666
8350.0,0.836182
8360.0,0.829632
8370.0,0.834214
8380.0,0.84037
8390.0,0.846818
8400.0,0.849443
8410.0,0.853072
8420.0,0.862252
8430.0,0.865193
8440.0,0.879981
8450.0,0.887617
8460.0,0.890521
8470.0,0.902488
8480.0,0.899627
8490.0,0.908965
8500.0,0.912041
8510.0,0.915201
8520.0,0.914591
8530.0,0.910001
8540.0,0.899554
8550.0,0.889493
8560.0,0.882735
8570.0,0.87468
8580.0,0.869102
8590.0,0.861184
8600.0,0.852895
8610.0,0.843274
8620.0,0.835518
8630.0,0.832222
8640.0,0.839377
8650.0,0.846269
8660.0,0.854108
8670.0,0.866993
8680.0,0.877476
8690.0,0.89299
8700.0,0.905857
8710.0,0.913026
8720.0,0.918143
8730.0,0.918922
8740.0,0.915723
8750.0,0.910128
8760.0,0.899133
8770.0,0.888305
8780.0,0.875968
8790.0,0.866738
8800.0,0.86537
8810.0,0.864324
8820.0,0.856103
8830.0,0.839307
8840.0,0.826099
8850.0,0.813083
8860.0,0.800774
8870.0,0.795051
8880.0,0.793389
8890.0,0.804867
8900.0,0.818851
8910.0,0.832044
8920.0,0.849849
8930.0,0.877222
8940.0,0.897561
8950.0,0.899142
8960.0,0.899664
8970.0,0.890979
8980.0,0.883662
8990.0,0.87616
9000.0,0.866088
9010.0,0.855429
9020.0,0.842188
9030.0,0.828226
9040.0,0.815694
9050.0,0.809362
9060.0,0.804254
9070.0,0.799732
9080.0,0.800157
9090.0,0.802836
9100.0,0.811037
9110.0,0.820744
9120.0,0.83302
9130.0,0.846923
9140.0,0.86285
9150.0,0.880822
9160.0,0.895049
9170.0,0.909865
9180.0,0.921417
9190.0,0.927669
9200.0,0.931237
9210.0,0.932868
9220.0,0.931945
9230.0,0.930176
9240.0,0.919227
9250.0,0.905737
9260.0,0.897425
9270.0,0.887458
9280.0,0.879972
9290.0,0.873032
9300.0,0.868337
9310.0,0.86572
9320.0,0.864055
9330.0,0.862601
9340.0,0.860682
9350.0,0.858079
9360.0,0.858486
9370.0,0.858665
9380.0,0.860262
9390.0,0.865739
9400.0,0.875
9410.0,0.885041
9420.0,0.896212
9430.0,0.909348
9440.0,0.919539
9450.0,0.925121
9460.0,0.92932
9470.0,0.928514
9480.0,0.924867
9490.0,0.920177
9500.0,0.913179
9510.0,0.907713
9520.0,0.904228
9530.0,0.900549
9540.0,0.893716
9550.0,0.88678
9560.0,0.882755
9570.0,0.87884
9580.0,0.876582
9590.0,0.879317
9600.0,0.882296
9610.0,0.886662
9620.0,0.889028
9630.0,0.892731
9640.0,0.8999
9650.0,0.9093
9660.0,0.920172
9670.0,0.925283
9680.0,0.927967
9690.0,0.931677
9700.0,0.934062
9710.0,0.933199
9720.0,0.931826
9730.0,0.931783
9740.0,0.930897
9750.0,0.930894
9760.0,0.92744
9770.0,0.923857
9780.0,0.916844
9790.0,0.906402
9800.0,0.901217
9810.0,0.900595
9820.0,0.90023
9830.0,0.904792
9840.0,0.914165
9850.0,0.92718
9860.0,0.941462
9870.0,0.951447
9880.0,0.955086
9890.0,0.960379
9900.0,0.958847
9910.0,0.954676
9920.0,0.950403
9930.0,0.945506
9940.0,0.939987
9950.0,0.933425
9960.0,0.927766
9970.0,0.923187
9980.0,0.918419
9990.0,0.913397
10000.0,0.905514
10010.0,0.877657
10020.0,0.818117
10030.0,0.727267
10040.0,0.603887
10050.0,0.47261
10060.0,0.371467
10070.0,0.296752
10080.0,0.237436
10090.0,0.192182
10100.0,0.157495
10110.0,0.131236
10120.0,0.110342
10130.0,0.0968202
10140.0,0.0829644
10150.0,0.0712997
10160.0,0.0624009
10170.0,0.0564349
10180.0,0.0488414
10190.0,0.0416585
10200.0,0.0339347
10210.0,0.0259439
10220.0,0.0191611
10230.0,0.0138011
10240.0,0.00960284
10250.0,0.00662765
10260.0,0.00457419
10270.0,0.00315531
10280.0,0.00220914
10290.0,0.00157701
10300.0,0.00113539
