Wavelength,Transmission
17030.0,0.00111802
17040.0,0.00126655
17050.0,0.00143674
17060.0,0.00163091
17070.0,0.00185311
17080.0,0.00210546
17090.0,0.00239045
17100.0,0.0027133
17110.0,0.00307916
17120.0,0.00349271
17130.0,0.00396323
17140.0,0.00450134
17150.0,0.00511105
17160.0,0.00580208
17170.0,0.00659887
17180.0,0.00751153
17190.0,0.00856122
17200.0,0.00977127
17210.0,0.0111718
17220.0,0.0128015
17230.0,0.0147271
17240.0,0.0170096
17250.0,0.0197114
17260.0,0.0229133
17270.0,0.0267077
17280.0,0.031224
17290.0,0.0366063
17300.0,0.0428415
17310.0,0.0495025
17320.0,0.0560319
17330.0,0.0621286
17340.0,0.0681502
17350.0,0.0746267
17360.0,0.0819963
17370.0,0.0906187
17380.0,0.100757
17390.0,0.112948
17400.0,0.126513
17410.0,0.142057
17420.0,0.159276
17430.0,0.179772
17440.0,0.204411
17450.0,0.234536
17460.0,0.269898
17470.0,0.309897
17480.0,0.354033
17490.0,0.401532
17500.0,0.451298
17510.0,0.502064
17520.0,0.552019
17530.0,0.598762
17540.0,0.640929
17550.0,0.678493
17560.0,0.71128
17570.0,0.740058
17580.0,0.765238
17590.0,0.786912
17600.0,0.80663
17610.0,0.824904
17620.0,0.841703
17630.0,0.857437
17640.0,0.87252
17650.0,0.887293
17660.0,0.901867
17670.0,0.914783
17680.0,0.927631
17690.0,0.938144
17700.0,0.946758
17710.0,0.953237
17720.0,0.958752
17730.0,0.962531
17740.0,0.964254
17750.0,0.965117
17760.0,0.965904
17770.0,0.965904
17780.0,0.96467
17790.0,0.963813
17800.0,0.962787
17810.0,0.962111
17820.0,0.961666
17830.0,0.962899
17840.0,0.964683
17850.0,0.965227
17860.0,0.964718
17870.0,0.964445
17880.0,0.965008
17890.0,0.965367
17900.0,0.96462
17910.0,0.962647
17920.0,0.960669
17930.0,0.959244
17940.0,0.957878
17950.0,0.956445
17960.0,0.954399
17970.0,0.951172
17980.0,0.947698
17990.0,0.944682
18000.0,0.941773
18010.0,0.93902
18020.0,0.936917
18030.0,0.934885
18040.0,0.93262
18050.0,0.930776
18060.0,0.929847
18070.0,0.929675
18080.0,0.929496
18090.0,0.929046
18100.0,0.929327
18110.0,0.930437
18120.0,0.931853
18130.0,0.934395
18140.0,0.936808
18150.0,0.939714
18160.0,0.941888
18170.0,0.944314
18180.0,0.946509
18190.0,0.948096
18200.0,0.949821
18210.0,0.951239
18220.0,0.952628
18230.0,0.955385
18240.0,0.958545
18250.0,0.96114
18260.0,0.962677
18270.0,0.964365
18280.0,0.966269
18290.0,0.967329
18300.0,0.968342
18310.0,0.969084
18320.0,0.969054
18330.0,0.969469
18340.0,0.970724
18350.0,0.971519
18360.0,0.972673
18370.0,0.973298
18380.0,0.973284
18390.0,0.973678
18400.0,0.973657
18410.0,0.974109
18420.0,0.972875
18430.0,0.971164
18440.0,0.969866
18450.0,0.970043
18460.0,0.970398
18470.0,0.969477
18480.0,0.966595
18490.0,0.964458
18500.0,0.963496
18510.0,0.963064
18520.0,0.963209
18530.0,0.962659
18540.0,0.960641
18550.0,0.958406
18560.0,0.956209
18570.0,0.954883
18580.0,0.954348
18590.0,0.95433
18600.0,0.953693
18610.0,0.953227
18620.0,0.95192
18630.0,0.950863
18640.0,0.950099
18650.0,0.949901
18660.0,0.950271
18670.0,0.950761
18680.0,0.951164
18690.0,0.951073
18700.0,0.951463
18710.0,0.952427
18720.0,0.953982
18730.0,0.955386
18740.0,0.956446
18750.0,0.958174
18760.0,0.960267
18770.0,0.961518
18780.0,0.962419
18790.0,0.963342
18800.0,0.964131
18810.0,0.964997
18820.0,0.965783
18830.0,0.967315
18840.0,0.969775
18850.0,0.971468
18860.0,0.971649
18870.0,0.971356
18880.0,0.971325
18890.0,0.971462
18900.0,0.971265
18910.0,0.971171
18920.0,0.971243
18930.0,0.971704
18940.0,0.971471
18950.0,0.971991
18960.0,0.971603
18970.0,0.972
18980.0,0.972418
18990.0,0.973907
19000.0,0.975036
19010.0,0.97527
19020.0,0.975136
19030.0,0.976062
19040.0,0.97751
19050.0,0.978905
19060.0,0.978513
19070.0,0.978647
19080.0,0.979139
19090.0,0.979932
19100.0,0.98074
19110.0,0.98201
19120.0,0.98257
19130.0,0.982643
19140.0,0.9828
19150.0,0.982961
19160.0,0.982839
19170.0,0.983876
19180.0,0.984018
19190.0,0.984842
19200.0,0.984946
19210.0,0.985694
19220.0,0.98494
19230.0,0.982717
19240.0,0.980098
19250.0,0.978015
19260.0,0.976858
19270.0,0.975219
19280.0,0.974836
19290.0,0.974161
19300.0,0.974189
19310.0,0.973493
19320.0,0.97321
19330.0,0.972186
19340.0,0.971527
19350.0,0.971048
19360.0,0.970433
19370.0,0.969884
19380.0,0.969728
19390.0,0.969761
19400.0,0.970429
19410.0,0.970479
19420.0,0.970875
19430.0,0.97137
19440.0,0.971912
19450.0,0.972916
19460.0,0.973855
19470.0,0.973402
19480.0,0.973905
19490.0,0.974065
19500.0,0.973886
19510.0,0.973657
19520.0,0.973878
19530.0,0.974677
19540.0,0.975346
19550.0,0.975076
