#Table Version   5
#[Z/Z_SOLAR]= 0.00 [A/Fe]= 0.0 GN93     | VALID RANGE:   50  50  50  50  51  54  59  66  77  82  82  82  82
#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  6.7500000E+03  5.2816673E+01  6.9926162E+01  1.0116999E+02  2.4402768E+02  5.5900395E+02  1.2609285E+03  2.8085996E+03  6.0093094E+03  1.2861792E+04  2.7436719E+04  5.8621479E+04  1.1849529E+05  2.3879604E+05
  7.0000000E+03  5.0868099E+01  6.1356454E+01  6.8345022E+01  1.8004272E+02  4.0117674E+02  9.2356903E+02  2.1121421E+03  4.6111000E+03  1.0090000E+04  2.1978000E+04  4.7582000E+04  9.8578000E+04  2.0355000E+05
  7.2500000E+03  5.0200200E+01  5.6604035E+01  5.4984844E+01  1.3357763E+02  2.8739023E+02  6.6691199E+02  1.5546679E+03  3.4992900E+03  7.8258805E+03  1.7294710E+04  3.8117517E+04  8.0552237E+04  1.7005560E+05
  7.5000000E+03  5.0272362E+01  5.4194251E+01  5.3869355E+01  1.0317841E+02  2.0719451E+02  4.7756325E+02  1.1331430E+03  2.6178104E+03  5.9538771E+03  1.3471910E+04  3.0207479E+04  6.5035552E+04  1.4018594E+05
  7.7500000E+03  5.0762004E+01  5.3187427E+01  6.0783963E+01  8.4131836E+01  1.5279051E+02  3.4065415E+02  8.1712301E+02  1.9373523E+03  4.4736059E+03  1.0369303E+04  2.3699895E+04  5.2267707E+04  1.1445157E+05
  8.0000000E+03  5.1474451E+01  5.2997734E+01  5.7785012E+01  7.2647582E+01  1.1742542E+02  2.4505657E+02  5.8420231E+02  1.4134000E+03  3.3263000E+03  7.8444000E+03  1.8375000E+04  4.1458000E+04  9.2670000E+04
  8.2500000E+03  5.2293174E+01  5.3271381E+01  5.6350680E+01  6.5955076E+01  9.5255219E+01  1.8099315E+02  4.1769140E+02  1.0368202E+03  2.4499641E+03  5.9100797E+03  1.4090557E+04  3.2526562E+04  7.4372340E+04
  8.5000000E+03  5.3146913E+01  5.3793923E+01  5.5832421E+01  6.2203534E+01  8.1745064E+01  1.3961676E+02  3.0325335E+02  7.3073344E+02  1.8262802E+03  4.3938917E+03  1.0704207E+04  2.5058521E+04  5.8713031E+04
  8.7500000E+03  5.3992139E+01  5.4437245E+01  5.5839727E+01  6.0227081E+01  7.3699742E+01  1.1368621E+02  2.2758014E+02  5.1116324E+02  1.3383700E+03  3.3973422E+03  8.5390137E+03  2.1095566E+04  5.0446480E+04
  9.0000000E+03  5.4801246E+01  5.5122797E+01  5.6135882E+01  5.9306501E+01  6.9037601E+01  9.7816226E+01  1.7921295E+02  3.7033000E+02  9.6783000E+02  2.5461000E+03  6.5261000E+03  1.6501000E+04  4.0380000E+04
  9.2500000E+03  5.5556063E+01  5.5802244E+01  5.6577885E+01  5.9004177E+01  6.6447031E+01  8.8333695E+01  1.4923296E+02  2.7125570E+02  7.1141682E+02  1.8662448E+03  4.8667869E+03  1.2519001E+04  3.1730168E+04
  9.5000000E+03  5.6243887E+01  5.6444772E+01  5.7077722E+01  5.9057337E+01  6.5124247E+01  8.2863266E+01  1.3126583E+02  2.1137600E+02  5.4171735E+02  1.4058872E+03  3.6751605E+03  9.5295078E+03  2.4797747E+04
  9.7500000E+03  5.6855223E+01  5.7029951E+01  5.7580490E+01  5.9302109E+01  6.4572185E+01  7.9909510E+01  1.2100184E+02  1.7625652E+02  4.3405329E+02  1.1013906E+03  2.8444721E+03  7.3630488E+03  1.9229111E+04
  1.0000000E+04  5.7382391E+01  5.7543385E+01  5.8050582E+01  5.9636438E+01  6.4487732E+01  7.8543666E+01  1.1563788E+02  1.5691596E+02  3.6672845E+02  8.9725868E+02  2.2678273E+03  5.8226273E+03  1.4816179E+04
  1.0250000E+04  5.7818814E+01  5.7974330E+01  5.8464277E+01  5.9995728E+01  6.4673761E+01  7.8183001E+01  1.1339862E+02  1.4993190E+02  3.3175201E+02  7.7290254E+02  1.8959427E+03  4.8007787E+03  1.1800118E+04
  1.0500000E+04  5.8158497E+01  5.8314133E+01  5.8804415E+01  6.0336444E+01  6.5010927E+01  7.8462692E+01  1.1317244E+02  1.4875932E+02  3.1495852E+02  6.9685250E+02  1.6360991E+03  4.0428814E+03  9.5902812E+03
  1.0750000E+04  5.8395587E+01  5.8555335E+01  5.9058579E+01  6.0629950E+01  6.5418105E+01  7.9144763E+01  1.1426699E+02  1.5129086E+02  3.1009624E+02  6.5507133E+02  1.4664603E+03  3.4959566E+03  8.0101941E+03
  1.1000000E+04  5.8524807E+01  5.8691580E+01  5.9216766E+01  6.0856268E+01  6.5844239E+01  8.0088511E+01  1.1625418E+02  1.5611607E+02  3.1294212E+02  6.3780373E+02  1.3632988E+03  3.1152647E+03  6.9126107E+03
  1.1250000E+04  5.8540671E+01  5.8716794E+01  5.9271319E+01  6.1001359E+01  6.6256404E+01  8.1202778E+01  1.1887456E+02  1.6250178E+02  3.2096687E+02  6.3718255E+02  1.3098343E+03  2.8624742E+03  6.1783579E+03
  1.1500000E+04  5.8437759E+01  5.8625216E+01  5.9215296E+01  6.1055079E+01  6.6633476E+01  8.2431956E+01  1.2197020E+02  1.7015577E+02  3.3304291E+02  6.4885938E+02  1.2923742E+03  2.7105263E+03  5.7145942E+03
  1.1750000E+04  5.8210596E+01  5.8411150E+01  5.9042317E+01  6.1008822E+01  6.6961350E+01  8.3740398E+01  1.2544251E+02  1.7876437E+02  3.4793509E+02  6.6914295E+02  1.3023102E+03  2.6376058E+03  5.4487279E+03
  1.2000000E+04  5.7853621E+01  5.8068879E+01  5.8746163E+01  6.0854823E+01  6.7224810E+01  8.5101134E+01  1.2922572E+02  1.8816895E+02  3.6517542E+02  6.9627622E+02  1.3327083E+03  2.6246186E+03  5.3265378E+03
  1.2250000E+04  5.7361167E+01  5.7592585E+01  5.8320541E+01  6.0585324E+01  6.7413088E+01  8.6490398E+01  1.3327031E+02  1.9829621E+02  3.8422752E+02  7.2791851E+02  1.3765987E+03  2.6555223E+03  5.3093213E+03
  1.2500000E+04  5.6727275E+01  5.6976160E+01  5.7758918E+01  6.0192054E+01  6.7513038E+01  8.7883200E+01  1.3753007E+02  2.0888327E+02  4.0459718E+02  7.6348245E+02  1.4313390E+03  2.7183940E+03  5.3701470E+03
  1.2750000E+04  5.5946202E+01  5.6213607E+01  5.7054269E+01  5.9666058E+01  6.7509561E+01  8.9251081E+01  1.4195526E+02  2.1987862E+02  4.2615452E+02  8.0220936E+02  1.4949407E+03  2.8052455E+03  5.4906672E+03
  1.3000000E+04  5.5011683E+01  5.5298413E+01  5.6199716E+01  5.8997833E+01  6.7386569E+01  9.0563600E+01  1.4649177E+02  2.3112158E+02  4.4887780E+02  8.4389065E+02  1.5653177E+03  2.9126597E+03  5.6583153E+03
  1.4000000E+04  4.9614673E+01  4.9982997E+01  5.1139924E+01  5.4724036E+01  6.5412480E+01  9.4674095E+01  1.6466997E+02  2.7812644E+02  5.4783237E+02  1.0330388E+03  1.9046151E+03  3.4819033E+03  6.6598755E+03
  1.5000000E+04  4.1250994E+01  4.1704221E+01  4.3126743E+01  4.7524095E+01  6.0572104E+01  9.6041792E+01  1.8069622E+02  3.2386657E+02  6.5179601E+02  1.2434402E+03  2.3006303E+03  4.1921223E+03  8.0274750E+03
  1.6000000E+04  2.9480281E+01  3.0021916E+01  3.1720254E+01  3.6957311E+01  5.2400317E+01  9.4038075E+01  1.9306066E+02  3.6672351E+02  7.5589871E+02  1.4595220E+03  2.7279457E+03  4.9864390E+03  9.6452190E+03
  1.7000000E+04  3.8020138E+01  3.9001174E+01  4.0724276E+01  4.2657059E+01  4.0320522E+01  8.8000882E+01  2.0135385E+02  4.0462082E+02  8.5801903E+02  1.6762487E+03  3.1627946E+03  5.8183233E+03  1.1409492E+04
  1.8000000E+04  4.6535631E+01  4.7851874E+01  4.9945878E+01  5.2841923E+01  5.8092867E+01  7.7297621E+01  2.0481416E+02  4.3496744E+02  9.5506991E+02  1.8906708E+03  3.5970516E+03  6.6673675E+03  1.3239507E+04
  1.9000000E+04  5.5389467E+01  5.6955670E+01  5.9102677E+01  6.1111793E+01  6.2087032E+01  6.1998219E+01  2.0290309E+02  4.5669949E+02  1.0433475E+03  2.0932681E+03  4.0148350E+03  7.5207265E+03  1.5105068E+04
  2.0000000E+04  6.4958965E+01  6.6902012E+01  6.9442030E+01  7.1071628E+01  6.7423937E+01  4.2277407E+01  1.9583084E+02  4.6840836E+02  1.1178874E+03  2.2849099E+03  4.4215915E+03  8.3612018E+03  1.6992986E+04
  2.1000000E+04  7.5464103E+01  7.8083506E+01  8.2078231E+01  8.7218376E+01  9.4680204E+01  1.1258292E+02  1.8366653E+02  4.7416971E+02  1.1849182E+03  2.4746127E+03  4.8293401E+03  9.1654963E+03  1.8871336E+04
  2.2000000E+04  8.6907523E+01  9.0212714E+01  9.5372000E+01  1.0227630E+02  1.1218749E+02  1.2996065E+02  1.6550149E+02  4.7489347E+02  1.2432461E+03  2.6582164E+03  5.2276370E+03  9.9386665E+03  2.0722640E+04
  2.3000000E+04  9.9495583E+01  1.0342228E+02  1.0920310E+02  1.1588842E+02  1.2272496E+02  1.2990424E+02  1.3982068E+02  4.6573997E+02  1.2922104E+03  2.8304851E+03  5.6290730E+03  1.0719234E+04  2.2583234E+04
  2.4000000E+04  1.1374201E+02  1.1839716E+02  1.2487675E+02  1.3116687E+02  1.3392107E+02  1.2747015E+02  1.0544514E+02  4.7228674E+02  1.3285264E+03  2.9921669E+03  6.0297499E+03  1.1542883E+04  2.4511744E+04
  2.5000000E+04  1.3012330E+02  1.3577691E+02  1.4381265E+02  1.5190116E+02  1.5530907E+02  1.4093826E+02  6.2530155E+01  4.7386725E+02  1.3442185E+03  3.1311368E+03  6.3981575E+03  1.2303740E+04  2.6507023E+04
  2.6000000E+04  1.4856652E+02  1.5535763E+02  1.6586529E+02  1.7916703E+02  1.9534411E+02  2.1870393E+02  2.7252900E+02  4.7362079E+02  1.3295124E+03  3.2292138E+03  6.7059860E+03  1.2989651E+04  2.8493590E+04
  2.7000000E+04  1.6825866E+02  1.7582816E+02  1.8820688E+02  2.0528046E+02  2.2895877E+02  2.6624488E+02  3.3530730E+02  4.7079841E+02  1.2791168E+03  3.2741492E+03  6.9492348E+03  1.3595153E+04  3.0389936E+04
  2.8000000E+04  1.8813611E+02  1.9593977E+02  2.0888645E+02  2.2655107E+02  2.4981432E+02  2.8234397E+02  3.3176023E+02  4.0604116E+02  1.2009536E+03  3.2665433E+03  7.1113408E+03  1.4075888E+04  3.2177594E+04
  2.9000000E+04  2.0753623E+02  2.1539187E+02  2.2817229E+02  2.4440287E+02  2.6265095E+02  2.8217044E+02  3.0357047E+02  3.2897937E+02  1.2215330E+03  3.2057392E+03  7.1781238E+03  1.4413083E+04  3.3898779E+04
  3.0000000E+04  2.2663867E+02  2.3504115E+02  2.4818019E+02  2.6326045E+02  2.7612193E+02  2.8112279E+02  2.7173325E+02  2.4517302E+02  1.2520193E+03  3.1051266E+03  7.1563207E+03  1.4601536E+04  3.5603529E+04
  3.1000000E+04  2.4649863E+02  2.5652386E+02  2.7177962E+02  2.8842562E+02  3.0002517E+02  2.9577350E+02  2.5749278E+02  1.6286021E+02  1.2883364E+03  2.9796580E+03  7.0702386E+03  1.4652450E+04  3.7291335E+04
  3.2000000E+04  2.6858902E+02  2.8140142E+02  3.0103638E+02  3.2360122E+02  3.4265397E+02  3.4570671E+02  2.9989701E+02  9.1737731E+01  1.3155152E+03  2.8456670E+03  6.9432859E+03  1.4616036E+04  3.8905768E+04
  3.3000000E+04  2.9400227E+02  3.1013186E+02  3.3551273E+02  3.6747532E+02  4.0376326E+02  4.4512514E+02  5.0448090E+02  6.4868100E+02  1.2055687E+03  2.7300283E+03  6.7952699E+03  1.4505002E+04  4.0358004E+04
  3.4000000E+04  3.2272589E+02  3.4152014E+02  3.7169213E+02  4.1147263E+02  4.6106422E+02  5.2591230E+02  6.2308275E+02  7.9229260E+02  1.0930775E+03  2.6459020E+03  6.6760275E+03  1.4382072E+04  4.1578879E+04
  3.5000000E+04  3.5336989E+02  3.7318659E+02  4.0542105E+02  4.4842233E+02  5.0255129E+02  5.7216270E+02  6.6743975E+02  8.0325489E+02  9.8446674E+02  2.5982819E+03  6.5988810E+03  1.4314416E+04  4.2542750E+04
  3.6000000E+04  3.8326925E+02  4.0214479E+02  4.3329324E+02  4.7476738E+02  5.2607322E+02  5.8912041E+02  6.6821666E+02  7.6745320E+02  8.8297629E+02  2.5854444E+03  6.5887306E+03  1.4313313E+04  4.3264316E+04
  3.7000000E+04  4.0896154E+02  4.2534295E+02  4.5302223E+02  4.8975546E+02  5.3407452E+02  5.8575412E+02  6.4559653E+02  7.1399569E+02  7.8805397E+02  2.8516647E+03  6.6662610E+03  1.4451283E+04  4.3792750E+04
  3.8000000E+04  4.2706269E+02  4.4037074E+02  4.6372791E+02  4.9475189E+02  5.3108433E+02  5.7066853E+02  6.1193611E+02  6.5393680E+02  6.9638191E+02  3.0720059E+03  6.8226005E+03  1.4769922E+04  4.4192454E+04
  3.9000000E+04  4.3538056E+02  4.4632253E+02  4.6643081E+02  4.9327558E+02  5.2349120E+02  5.5287293E+02  5.7706904E+02  5.9343619E+02  6.0408796E+02  3.2485658E+03  7.0266369E+03  1.5227079E+04  4.4535181E+04
  4.0000000E+04  4.3389115E+02  4.4450240E+02  4.6445934E+02  4.9124881E+02  5.2013217E+02  5.4374988E+02  5.5289751E+02  5.4015813E+02  5.0830289E+02  3.3905380E+03  7.2532732E+03  1.5798502E+04  4.4888595E+04
  4.1000000E+04  4.2513068E+02  4.3854028E+02  4.6328158E+02  4.9676051E+02  5.3260178E+02  5.5903814E+02  5.5819058E+02  5.0963396E+02  4.0804056E+02  3.3388703E+03  7.4988991E+03  1.6452069E+04  4.5313438E+04
  4.2000000E+04  4.1371483E+02  4.3365868E+02  4.6945556E+02  5.1882737E+02  5.7439449E+02  6.1999222E+02  6.2512046E+02  5.3880543E+02  3.0472357E+02  3.2873402E+03  7.7546069E+03  1.7178837E+04  4.5863924E+04
  4.3000000E+04  4.0506725E+02  4.3524069E+02  4.8884633E+02  5.6499464E+02  6.5769720E+02  7.5077244E+02  8.0627254E+02  7.2708704E+02  2.0236490E+02  3.2306123E+03  8.0184671E+03  1.7954591E+04  4.6585403E+04
  4.4000000E+04  4.0385424E+02  4.4730062E+02  5.2485237E+02  6.3840118E+02  7.8671403E+02  9.6318381E+02  1.1578921E+03  1.3805971E+03  1.7749926E+03  3.1651337E+03  8.2848961E+03  1.8771253E+04  4.7511416E+04
  4.5000000E+04  4.1277807E+02  4.7160275E+02  5.7785713E+02  7.3691096E+02  9.5206127E+02  1.2210497E+03  1.5362911E+03  1.8997487E+03  2.3676594E+03  3.0888532E+03  8.5519495E+03  1.9622937E+04  4.8663422E+04
  4.6000000E+04  4.3204636E+02  5.0760937E+02  6.4639351E+02  8.5818298E+02  1.1506077E+03  1.5206359E+03  1.9440472E+03  2.3694687E+03  2.7310444E+03  3.0007011E+03  8.8167851E+03  2.0514906E+04  5.0050193E+04
  4.7000000E+04  4.5926394E+02  5.5231785E+02  7.2679877E+02  9.9907543E+02  1.3843279E+03  1.8823143E+03  2.4524939E+03  2.9763584E+03  3.2182576E+03  2.8999018E+03  9.4109654E+03  2.2326658E+04  5.1663105E+04
  4.8000000E+04  4.8955672E+02  5.9972196E+02  8.1092369E+02  1.1491930E+03  1.6444344E+03  2.3150542E+03  3.1348243E+03  3.9561264E+03  4.3049701E+03  2.7854565E+03  9.9588141E+03  2.4058310E+04  5.3480241E+04
  4.9000000E+04  5.1617630E+02  6.4076811E+02  8.8426894E+02  1.2840530E+03  1.8914713E+03  2.7659946E+03  3.9644053E+03  5.5139859E+03  7.3052476E+03  8.6149471E+03  2.1091703E+04  4.7411146E+04  5.5474198E+04
  5.0000000E+04  5.3203022E+02  6.6514344E+02  9.2823850E+02  1.3668890E+03  2.0499856E+03  3.0770478E+03  4.6060262E+03  6.9456267E+03  1.0836127E+04  1.8307850E+04  4.1691058E+04  2.7380629E+04  5.7616901E+04
