#Table Version   5
#[Z/Z_SOLAR]=-1.50 [A/Fe]= 0.0 GN93     | VALID RANGE:   50  50  50  50  51  54  59  67  79  82  82  82  82
#Teff(K)| Pgas@  log g =-0.50   log g = 0.00   log g = 0.50   log g = 1.00   log g = 1.50   log g = 2.00   log g = 2.50   log g = 3.00   log g = 3.50   log g = 4.00   log g = 4.50   log g = 5.00   log g = 5.50 
  4.7500000E+03  5.0715333E+02  1.0823232E+03  2.2791802E+03  4.6986521E+03  9.5722427E+03  1.9025812E+04  3.7195885E+04  7.1643750E+04  1.3875219E+05  2.6012073E+05  4.9345854E+05  9.3694906E+05  1.8168677E+06
  5.0000000E+03  3.5428000E+02  7.6450000E+02  1.6569000E+03  3.5304000E+03  7.4353000E+03  1.5318000E+04  3.0879000E+04  6.1306000E+04  1.1749000E+05  2.2711000E+05  4.4179000E+05  8.2827000E+05  1.5894000E+06
  5.2500000E+03  2.4467554E+02  5.3828656E+02  1.1635944E+03  2.5305823E+03  5.4202688E+03  1.1558393E+04  2.4180156E+04  4.8841990E+04  9.5763979E+04  1.8841917E+05  3.6582635E+05  7.0732177E+05  1.3785323E+06
  5.5000000E+03  1.6290703E+02  3.7500000E+02  8.1821000E+02  1.7827000E+03  3.8959000E+03  8.3422000E+03  1.7799000E+04  3.6972000E+04  7.6302000E+04  1.4979000E+05  3.0129000E+05  5.7980000E+05  1.1502000E+06
  5.7500000E+03  1.1178927E+02  2.5202895E+02  5.7495115E+02  1.2557701E+03  2.7312260E+03  5.9450031E+03  1.2927069E+04  2.7423167E+04  5.7369396E+04  1.1513258E+05  2.3483542E+05  4.6038052E+05  9.2606250E+05
  6.0000000E+03  8.2665875E+01  1.6961986E+02  4.0618000E+02  8.8763000E+02  1.8865000E+03  4.2364000E+03  9.2866000E+03  2.0049000E+04  4.2590000E+04  8.9938000E+04  1.8077000E+05  3.6673000E+05  7.3256000E+05
  6.2500000E+03  6.6978644E+01  1.1837524E+02  2.9213490E+02  6.1614758E+02  1.3659143E+03  3.0309397E+03  6.6975431E+03  1.4918885E+04  3.2259844E+04  6.8129083E+04  1.3925385E+05  2.8956844E+05  5.7748198E+05
  6.5000000E+03  5.8191895E+01  8.8363423E+01  2.0922000E+02  4.1947607E+02  9.5347909E+02  2.1389090E+03  4.7827361E+03  1.1046000E+04  2.4106000E+04  5.1460000E+04  1.1051000E+05  2.2591000E+05  4.7296000E+05
  6.7500000E+03  5.3506542E+01  7.2077054E+01  1.3788783E+02  2.8241181E+02  6.5047139E+02  1.4858894E+03  3.3698857E+03  8.2150312E+03  1.8095667E+04  3.9935875E+04  8.5126042E+04  1.8018854E+05  3.7300771E+05
  7.0000000E+03  5.1245597E+01  6.2546271E+01  8.8067801E+01  1.9096427E+02  4.3161396E+02  1.0042912E+03  2.3211386E+03  6.0827000E+03  1.3590000E+04  3.0310000E+04  6.5605000E+04  1.4345000E+05  2.9631000E+05
  7.2500000E+03  5.0404520E+01  5.7251703E+01  6.0066468E+01  1.3986724E+02  3.0567004E+02  7.1695737E+02  1.6861963E+03  4.4983180E+03  1.0236656E+04  2.3219915E+04  5.0623471E+04  1.1253547E+05  2.3541688E+05
  7.5000000E+03  5.0381127E+01  5.4538868E+01  5.6066085E+01  1.0665164E+02  2.1780268E+02  5.0787237E+02  1.2156658E+03  3.2907927E+03  7.6575208E+03  1.7652290E+04  3.9893646E+04  8.8115604E+04  1.9090521E+05
  7.7500000E+03  5.0818456E+01  5.3366513E+01  6.1354965E+01  8.5965454E+01  1.5864259E+02  3.5836804E+02  8.6740320E+02  2.3843105E+03  5.6489883E+03  1.3321057E+04  3.0470480E+04  6.9008641E+04  1.5581207E+05
  8.0000000E+03  5.1503287E+01  5.3089670E+01  5.8076469E+01  7.3584765E+01  1.2048403E+02  2.5490576E+02  6.1378759E+02  1.7157000E+03  4.1370000E+03  9.9758000E+03  2.3050000E+04  5.3500000E+04  1.2304000E+05
  8.2500000E+03  5.2307836E+01  5.3317885E+01  5.6498240E+01  6.6427355E+01  9.6798181E+01  1.8615173E+02  4.3439410E+02  1.2400323E+03  3.0125504E+03  7.3922430E+03  1.7414684E+04  4.1271652E+04  9.6810852E+04
  8.5000000E+03  5.3154451E+01  5.3817785E+01  5.5908243E+01  6.2444138E+01  8.2521211E+01  1.4221329E+02  3.1218319E+02  8.9876521E+02  2.1872010E+03  5.4571562E+03  1.3069829E+04  3.1623729E+04  7.5504396E+04
  8.7500000E+03  5.3996188E+01  5.4450051E+01  5.5880284E+01  6.0354978E+01  7.4104342E+01  1.1500082E+02  2.3215517E+02  6.2527633E+02  1.6633026E+03  4.0275367E+03  9.7415031E+03  2.4040488E+04  5.8578773E+04
  9.0000000E+03  5.4803649E+01  5.5130388E+01  5.6159819E+01  5.9381551E+01  6.9269880E+01  9.8532890E+01  1.8157609E+02  4.3710000E+02  1.1982000E+03  3.1203000E+03  7.6172000E+03  1.8274000E+04  4.5248000E+04
  9.2500000E+03  5.5557757E+01  5.5807592E+01  5.6594709E+01  5.9056556E+01  6.6605754E+01  8.8794265E+01  1.5058599E+02  3.1693748E+02  8.7117335E+02  2.3790693E+03  5.8460966E+03  1.4303257E+04  3.4412565E+04
  9.5000000E+03  5.6245382E+01  5.6449490E+01  5.7092534E+01  5.9103232E+01  6.5261261E+01  8.3241465E+01  1.3223949E+02  2.4399272E+02  6.5007088E+02  1.7583663E+03  4.6809354E+03  1.1449428E+04  2.6227037E+04
  9.7500000E+03  5.6856838E+01  5.7035044E+01  5.7596479E+01  5.9351556E+01  6.4718849E+01  8.0304624E+01  1.2193238E+02  2.0319400E+02  5.1431228E+02  1.3536156E+03  3.6071492E+03  9.3279417E+03  2.0108800E+04
  1.0000000E+04  5.7384377E+01  5.7549653E+01  5.8070262E+01  5.9697311E+01  6.4668150E+01  7.9027052E+01  1.1674037E+02  1.8198556E+02  4.3445413E+02  1.0932944E+03  2.8435474E+03  7.4666909E+03  1.5410903E+04
  1.0250000E+04  5.7821415E+01  5.7982535E+01  5.8490048E+01  6.0075522E+01  6.4910425E+01  7.8819730E+01  1.1484818E+02  1.7294458E+02  3.8831468E+02  9.2667703E+02  2.3311005E+03  6.0373448E+03  1.2210845E+04
  1.0500000E+04  5.8161965E+01  5.8325077E+01  5.8838793E+01  6.0442964E+01  6.5327345E+01  7.9316688E+01  1.1513543E+02  1.7128186E+02  3.6532499E+02  8.2392340E+02  1.9814971E+03  4.9989397E+03  9.8838463E+03
  1.0750000E+04  5.8400181E+01  5.8569834E+01  5.9104112E+01  6.0771114E+01  6.5838233E+01  8.0284899E+01  1.1690522E+02  1.7435143E+02  3.5800771E+02  7.6632218E+02  1.7518689E+03  4.2613310E+03  8.2363181E+03
  1.1000000E+04  5.8530782E+01  5.8710434E+01  5.9275998E+01  6.1039834E+01  6.6391019E+01  8.1576267E+01  1.1972128E+02  1.8030330E+02  3.6063777E+02  7.4012079E+02  1.6084514E+03  3.7460860E+03  7.1084627E+03
  1.1250000E+04  5.8548261E+01  5.8740746E+01  5.9346567E+01  6.1234564E+01  6.6951150E+01  8.3095152E+01  1.2330881E+02  1.8831189E+02  3.7014278E+02  7.3596146E+02  1.5296559E+03  3.3998915E+03  6.3704477E+03
  1.1500000E+04  5.8447171E+01  5.8654915E+01  5.9308590E+01  6.1344132E+01  6.7494296E+01  8.4777319E+01  1.2748660E+02  1.9772876E+02  3.8441249E+02  7.4723824E+02  1.4973384E+03  3.1843198E+03  5.9205750E+03
  1.1750000E+04  5.8222001E+01  5.8447136E+01  5.9155341E+01  6.1358884E+01  6.8001895E+01  8.6576955E+01  1.3213092E+02  2.0827862E+02  4.0225350E+02  7.7002364E+02  1.5011585E+03  3.0691986E+03  5.6801817E+03
  1.2000000E+04  5.7867152E+01  5.8111573E+01  5.8880235E+01  6.1269876E+01  6.8457690E+01  8.8457144E+01  1.3715219E+02  2.1969082E+02  4.2265292E+02  8.0070946E+02  1.5304047E+03  3.0297108E+03  5.5919084E+03
  1.2250000E+04  5.7376921E+01  5.7642291E+01  5.8476605E+01  6.1068210E+01  6.8846223E+01  9.0385153E+01  1.4247937E+02  2.3183200E+02  4.4526789E+02  8.3760419E+02  1.5779464E+03  3.0465757E+03  5.6147194E+03
  1.2500000E+04  5.6745317E+01  5.7033079E+01  5.7937579E+01  6.0744573E+01  6.9151175E+01  9.2327812E+01  1.4804794E+02  2.4459954E+02  4.6961913E+02  8.7918816E+02  1.6392544E+03  3.1050785E+03  5.7201824E+03
  1.2750000E+04  5.5966560E+01  5.6277831E+01  5.7255835E+01  6.0289034E+01  6.9354924E+01  9.4249899E+01  1.5379323E+02  2.5785473E+02  4.9537909E+02  9.2467763E+02  1.7112341E+03  3.1969852E+03  5.8886902E+03
  1.3000000E+04  5.5034361E+01  5.5369951E+01  5.6424209E+01  5.9691271E+01  6.9438903E+01  9.6114226E+01  1.5964907E+02  2.7139683E+02  5.2227541E+02  9.7360088E+02  1.7924258E+03  3.3127406E+03  6.1065235E+03
  1.4000000E+04  4.9646350E+01  5.0082902E+01  5.1453248E+01  5.5690482E+01  6.8265929E+01  1.0237770E+02  1.8301418E+02  3.2745676E+02  6.3865701E+02  1.1923371E+03  2.1794765E+03  3.9490761E+03  7.3183366E+03
  1.5000000E+04  4.1290903E+01  4.1830077E+01  4.3521330E+01  4.8740274E+01  6.4160428E+01  1.0576217E+02  2.0409730E+02  3.8284327E+02  7.6168897E+02  1.4356713E+03  2.6305176E+03  4.7467619E+03  8.9216146E+03
  1.6000000E+04  2.9527817E+01  3.0171839E+01  3.2190228E+01  3.8406187E+01  5.6683051E+01  1.0571227E+02  2.2156215E+02  4.3596615E+02  8.8520924E+02  1.6883772E+03  3.1145111E+03  5.6335612E+03  1.0821316E+04
  1.7000000E+04  4.1423600E+01  4.2811113E+01  4.5189684E+01  4.7857878E+01  4.5343665E+01  1.0182214E+02  2.3550715E+02  4.8701585E+02  1.0092232E+03  1.9464328E+03  3.6140565E+03  6.5641336E+03  1.2874307E+04
  1.8000000E+04  5.3447084E+01  5.5446996E+01  5.8603135E+01  6.2855058E+01  6.9914447E+01  9.3396921E+01  2.4534537E+02  5.3470269E+02  1.1354271E+03  2.2124029E+03  4.1286990E+03  7.5235172E+03  1.4962733E+04
  1.9000000E+04  6.6085794E+01  6.8585155E+01  7.2135144E+01  7.5785904E+01  7.8362073E+01  7.9779858E+01  2.4969959E+02  5.7675950E+02  1.2581366E+03  2.4832014E+03  4.6603242E+03  8.5145315E+03  1.7079822E+04
  2.0000000E+04  7.9821319E+01  8.2953823E+01  8.7276894E+01  9.0887046E+01  8.8438241E+01  6.0347452E+01  2.4741522E+02  6.1045294E+02  1.3744013E+03  2.7537217E+03  5.2052166E+03  9.5366807E+03  1.9255379E+04
  2.1000000E+04  9.4934092E+01  9.9038527E+01  1.0536933E+02  1.1353963E+02  1.2485242E+02  1.4901874E+02  2.3759980E+02  6.3531512E+02  1.4830847E+03  3.0185957E+03  5.7511343E+03  1.0579701E+04  2.1479294E+04
  2.2000000E+04  1.1144344E+02  1.1651521E+02  1.2446913E+02  1.3502669E+02  1.4953649E+02  1.7368828E+02  2.1933371E+02  6.4860833E+02  1.5787135E+03  3.2707459E+03  6.2883153E+03  1.1612272E+04  2.3727745E+04
  2.3000000E+04  1.2961754E+02  1.3557205E+02  1.4447887E+02  1.5500358E+02  1.6599561E+02  1.7739793E+02  1.9176184E+02  6.4644497E+02  1.6589778E+03  3.5059693E+03  6.8063683E+03  1.2639634E+04  2.6003076E+04
  2.4000000E+04  1.5008658E+02  1.5704604E+02  1.6699401E+02  1.7728343E+02  1.8359246E+02  1.7870322E+02  1.5442059E+02  6.4696122E+02  1.7186018E+03  3.7179648E+03  7.2970085E+03  1.3620262E+04  2.8317717E+04
  2.5000000E+04  1.7339288E+02  1.8165042E+02  1.9364341E+02  2.0635658E+02  2.1382916E+02  1.9986553E+02  1.0767524E+02  6.3762045E+02  1.7512097E+03  3.8983547E+03  7.7481787E+03  1.4547116E+04  3.0651038E+04
  2.6000000E+04  1.9930499E+02  2.0892515E+02  2.2394782E+02  2.4314453E+02  2.6656919E+02  2.9949860E+02  3.7067703E+02  6.2514242E+02  1.7495331E+03  4.0373520E+03  8.1435894E+03  1.5398528E+04  3.2951717E+04
  2.7000000E+04  2.2648783E+02  2.3681587E+02  2.5385920E+02  2.7753154E+02  3.1033040E+02  3.6082355E+02  4.5027599E+02  6.1677536E+02  1.7091922E+03  4.1235692E+03  8.4661801E+03  1.6155246E+04  3.5176548E+04
  2.8000000E+04  2.5300431E+02  2.6303341E+02  2.8006842E+02  3.0396358E+02  3.3649643E+02  3.8291941E+02  4.5265956E+02  5.5377300E+02  1.6284897E+03  4.1485886E+03  8.7062669E+03  1.6780505E+04  3.7316391E+04
  2.9000000E+04  2.7711497E+02  2.8619640E+02  3.0171757E+02  3.2269315E+02  3.4887871E+02  3.8152567E+02  4.2357460E+02  4.7781562E+02  1.6342782E+03  4.1081903E+03  8.8436080E+03  1.7252985E+04  3.9385826E+04
  3.0000000E+04  2.9804392E+02  3.0640632E+02  3.2036965E+02  3.3768805E+02  3.5553550E+02  3.7104168E+02  3.8241885E+02  3.9137812E+02  1.6625632E+03  4.0087768E+03  8.8724508E+03  1.7547919E+04  4.1396665E+04
  3.1000000E+04  3.1648298E+02  3.2534034E+02  3.3940779E+02  3.5502080E+02  3.6644333E+02  3.6575718E+02  3.4409754E+02  2.9872329E+02  1.7103297E+03  3.8692706E+03  8.8024109E+03  1.7674554E+04  4.3340038E+04
  3.2000000E+04  3.3454893E+02  3.4576426E+02  3.6294792E+02  3.8134082E+02  3.9272104E+02  3.8326126E+02  3.3014972E+02  2.0656050E+02  1.7675635E+03  3.6885833E+03  8.6606547E+03  1.7650028E+04  4.5189911E+04
  3.3000000E+04  3.5503665E+02  3.7040718E+02  3.9406725E+02  4.2131502E+02  4.4409201E+02  4.4659334E+02  3.8736763E+02  1.2361463E+02  1.6559074E+03  3.5165620E+03  8.4375227E+03  1.7496402E+04  4.6910021E+04
  3.4000000E+04  3.8019919E+02  4.0055233E+02  4.3268216E+02  4.7346054E+02  5.2012794E+02  5.7349559E+02  6.4946723E+02  8.3151973E+02  1.5309059E+03  3.3802547E+03  8.2276246E+03  1.7262795E+04  4.8469314E+04
  3.5000000E+04  4.1066665E+02  4.3522577E+02  4.7473916E+02  5.2718992E+02  5.9288580E+02  6.7849086E+02  8.0500741E+02  1.0216512E+03  1.4024285E+03  3.2979949E+03  8.0730200E+03  1.7064314E+04  4.9844917E+04
  3.6000000E+04  4.4503720E+02  4.7171541E+02  5.1518634E+02  5.7352962E+02  6.4721736E+02  7.4152422E+02  8.6875732E+02  1.0467350E+03  1.2802042E+03  3.2833851E+03  8.0138132E+03  1.6986753E+04  5.1024674E+04
  3.7000000E+04  4.8002531E+02  5.0627166E+02  5.4962240E+02  6.0772392E+02  6.7998453E+02  7.6870574E+02  8.7894289E+02  1.0149847E+03  1.1703309E+03  3.6729772E+03  8.0971399E+03  1.7085546E+04  5.2009718E+04
  3.8000000E+04  5.1108947E+02  5.3475206E+02  5.7465256E+02  6.2802753E+02  6.9319154E+02  7.7009360E+02  8.5983078E+02  9.6240358E+02  1.0725541E+03  4.0032986E+03  8.3234870E+03  1.7438743E+04  5.2819038E+04
  3.9000000E+04  5.3349672E+02  5.5343308E+02  5.8813248E+02  6.3469463E+02  6.9064834E+02  7.5431641E+02  8.2472287E+02  9.0099972E+02  9.8145875E+02  4.2617598E+03  8.6621974E+03  1.8041176E+04  5.3494744E+04
  4.0000000E+04  5.4363498E+02  5.6004276E+02  5.8979942E+02  6.3010723E+02  6.7780287E+02  7.2958359E+02  7.8250629E+02  8.3516233E+02  8.8939027E+02  4.4634036E+03  9.0782655E+03  1.8884709E+04  5.4100253E+04
  4.1000000E+04  5.4023467E+02  5.5478778E+02  5.8213641E+02  6.1966516E+02  6.6317305E+02  7.0669054E+02  7.4347742E+02  7.6949490E+02  7.8935599E+02  4.4481107E+03  9.5471610E+03  1.9910230E+04  5.4719037E+04
  4.2000000E+04  5.2511704E+02  5.4098935E+02  5.7100274E+02  6.1273513E+02  6.6025811E+02  7.0276349E+02  7.2528463E+02  7.1507511E+02  6.7690574E+02  4.4517502E+03  1.0049390E+04  2.1095229E+04  5.5449522E+04
  4.3000000E+04  5.0314508E+02  5.2493252E+02  5.6548191E+02  6.2287751E+02  6.8900783E+02  7.4540097E+02  7.6093652E+02  6.9889965E+02  5.5032076E+02  4.4626188E+03  1.0569502E+04  2.2386061E+04  5.6389919E+04
  4.4000000E+04  4.8120920E+02  5.1467047E+02  5.7645260E+02  6.6640622E+02  7.7535641E+02  8.7599066E+02  9.1136636E+02  7.8733300E+02  4.0959028E+02  4.4702773E+03  1.1095813E+04  2.3734837E+04  5.7621689E+04
  4.5000000E+04  4.6635869E+02  5.1781787E+02  6.1361448E+02  7.5815816E+02  9.4576745E+02  1.1464889E+03  1.2809018E+03  1.1592850E+03  2.5457121E+02  4.4663170E+03  1.1618518E+04  2.5162523E+04  5.9201522E+04
  4.6000000E+04  4.6355676E+02  5.3882657E+02  6.8136880E+02  9.0411379E+02  1.2127555E+03  1.5925334E+03  1.9963926E+03  2.3631850E+03  2.7913074E+03  4.4444528E+03  1.2145717E+04  2.6648096E+04  6.1159443E+04
  4.7000000E+04  4.7382719E+02  5.7673811E+02  7.7528115E+02  1.0942891E+03  1.5559129E+03  2.1631838E+03  2.8767812E+03  3.5913776E+03  4.1381373E+03  4.4007156E+03  1.2975232E+04  2.9021096E+04  6.3490981E+04
  4.8000000E+04  4.9352429E+02  6.2443058E+02  8.8142000E+02  1.3041213E+03  1.9375607E+03  2.8145647E+03  3.9195816E+03  5.1012368E+03  5.8175115E+03  4.3328126E+03  1.3723228E+04  3.1277699E+04  6.6163830E+04
  4.9000000E+04  5.1507707E+02  6.6949498E+02  9.7700463E+02  1.4928778E+03  2.2909226E+03  3.4569486E+03  5.0778227E+03  7.2112458E+03  9.7551409E+03  1.1870871E+04  2.7420506E+04  5.8655095E+04  6.9131124E+04
  5.0000000E+04  5.2939223E+02  6.9748662E+02  1.0350134E+03  1.6080469E+03  2.5128514E+03  3.8849851E+03  5.9344043E+03  9.0587375E+03  1.4183500E+04  2.3800931E+04  5.1578154E+04  3.5480315E+04  7.2341838E+04
