Wavelength,Transmission
127740.0,0.0001
127800.0,0.0001
127860.0,0.0001
127910.0,0.0001
127970.0,0.0001
128030.0,0.0002
128090.0,0.0002
128150.0,0.0002
128200.0,0.0002
128260.0,0.0002
128320.0,0.0002
128380.0,0.0003
128440.0,0.0003
128490.0,0.0003
128550.0,0.0003
128610.0,0.0003
128670.0,0.0003
128730.0,0.0003
128780.0,0.0004
128840.0,0.0004
128900.0,0.0004
128960.0,0.0004
129020.0,0.0005
129070.0,0.0005
129130.0,0.0005
129190.0,0.0006
129250.0,0.0006
129310.0,0.0007
129360.0,0.0007
129420.0,0.0007
129480.0,0.0008
129540.0,0.0008
129600.0,0.0009
129650.0,0.0009
129710.0,0.001
129770.0,0.001
129830.0,0.0011
129890.0,0.0011
129940.0,0.0012
130000.0,0.0012
130060.0,0.0013
130120.0,0.0014
130180.0,0.0015
130230.0,0.0015
130290.0,0.0016
130350.0,0.0017
130410.0,0.0018
130470.0,0.0019
130520.0,0.002
130580.0,0.0021
130640.0,0.0023
130700.0,0.0024
130760.0,0.0025
130810.0,0.0026
130870.0,0.0028
130930.0,0.0029
130990.0,0.0031
131050.0,0.0032
131100.0,0.0034
131160.0,0.0036
131220.0,0.0038
131280.0,0.004
131340.0,0.0042
131390.0,0.0044
131450.0,0.0047
131510.0,0.005
131570.0,0.0053
131630.0,0.0056
131680.0,0.0059
131740.0,0.0062
131800.0,0.0066
131860.0,0.007
131920.0,0.0074
131970.0,0.0078
132030.0,0.0083
132090.0,0.0088
132150.0,0.0093
132210.0,0.0099
132260.0,0.0105
132320.0,0.0112
132380.0,0.0118
132440.0,0.0126
132500.0,0.0134
132550.0,0.0142
132610.0,0.0151
132670.0,0.0162
132730.0,0.0172
132790.0,0.0183
132840.0,0.0195
132900.0,0.0208
132960.0,0.0221
133020.0,0.0235
133080.0,0.0251
133130.0,0.0268
133190.0,0.0284
133250.0,0.0303
133310.0,0.0323
133370.0,0.0343
133420.0,0.0365
133480.0,0.039
133540.0,0.0414
133600.0,0.0439
133660.0,0.0468
133710.0,0.0498
133770.0,0.0528
133830.0,0.0561
133890.0,0.0596
133950.0,0.0632
134000.0,0.0668
