Wavelength,Transmission
102510.0,0.0001
102570.0,0.0001
102630.0,0.0001
102680.0,0.0001
102740.0,0.0001
102800.0,0.0001
102860.0,0.0001
102920.0,0.0001
102970.0,0.0001
103030.0,0.0001
103090.0,0.0001
103150.0,0.0001
103210.0,0.0001
103260.0,0.0002
103320.0,0.0002
103380.0,0.0002
103440.0,0.0002
103500.0,0.0002
103550.0,0.0002
103610.0,0.0002
103670.0,0.0002
103730.0,0.0002
103790.0,0.0002
103840.0,0.0002
103900.0,0.0003
103960.0,0.0003
104020.0,0.0003
104080.0,0.0003
104130.0,0.0003
104190.0,0.0003
104250.0,0.0003
104310.0,0.0004
104370.0,0.0004
104420.0,0.0004
104480.0,0.0004
104540.0,0.0004
104600.0,0.0004
104660.0,0.0004
104710.0,0.0005
104770.0,0.0005
104830.0,0.0005
104890.0,0.0006
104950.0,0.0006
105000.0,0.0006
105060.0,0.0007
105120.0,0.0007
105180.0,0.0008
105240.0,0.0008
105290.0,0.0009
105350.0,0.001
105410.0,0.001
105470.0,0.0011
105530.0,0.0012
105580.0,0.0012
105640.0,0.0013
105700.0,0.0014
105760.0,0.0015
105820.0,0.0017
105870.0,0.0018
105930.0,0.0019
105990.0,0.0021
106050.0,0.0022
106110.0,0.0024
106160.0,0.0026
106220.0,0.0028
106280.0,0.003
106340.0,0.0033
106400.0,0.0035
106450.0,0.0038
106510.0,0.0041
106570.0,0.0044
106630.0,0.0048
106690.0,0.0052
106740.0,0.0056
106800.0,0.0061
106860.0,0.0066
106920.0,0.0072
106980.0,0.0077
107030.0,0.0084
107090.0,0.0091
107150.0,0.0098
107210.0,0.0106
107270.0,0.0115
107320.0,0.0124
107380.0,0.0134
107440.0,0.0145
107500.0,0.0157
107560.0,0.0168
107610.0,0.0181
107670.0,0.0196
107730.0,0.0211
107790.0,0.0226
107850.0,0.0244
107900.0,0.0263
107960.0,0.0281
108020.0,0.0302
108080.0,0.0326
108140.0,0.035
108190.0,0.0375
108250.0,0.0405
108310.0,0.0436
108370.0,0.0467
108430.0,0.0501
108480.0,0.054
108540.0,0.0579
108600.0,0.0618
108660.0,0.0667
108720.0,0.0715
108770.0,0.0763
108830.0,0.0818
108890.0,0.0877
108950.0,0.0936
109010.0,0.0996
109060.0,0.1067
109120.0,0.1138
109180.0,0.1208
109240.0,0.1287
109300.0,0.1369
109350.0,0.1451
109410.0,0.1536
109470.0,0.1627
109530.0,0.1718
109590.0,0.1809
109640.0,0.1901
109700.0,0.1993
109760.0,0.2085
109820.0,0.2175
109880.0,0.2262
109930.0,0.2349
109990.0,0.2435
110050.0,0.2514
110110.0,0.2591
110170.0,0.2668
110220.0,0.274
110280.0,0.2804
110340.0,0.2868
110400.0,0.2932
110460.0,0.298
110510.0,0.3028
110570.0,0.3075
110630.0,0.3115
110690.0,0.3149
110750.0,0.3182
110800.0,0.3214
110860.0,0.3238
110920.0,0.3262
110980.0,0.3287
111040.0,0.3306
111090.0,0.3324
111150.0,0.3341
111210.0,0.3358
111270.0,0.337
111330.0,0.3383
111380.0,0.3395
111440.0,0.3405
111500.0,0.3414
111560.0,0.3422
111620.0,0.343
111670.0,0.3435
111730.0,0.344
111790.0,0.3445
111850.0,0.3448
111910.0,0.345
111960.0,0.3452
112020.0,0.3454
112080.0,0.3453
112140.0,0.3453
112200.0,0.3453
112250.0,0.3451
112310.0,0.3449
112370.0,0.3447
112430.0,0.3444
112490.0,0.344
112540.0,0.3437
112600.0,0.3434
112660.0,0.343
112720.0,0.3426
112780.0,0.3423
112830.0,0.3419
112890.0,0.3416
112950.0,0.3412
113010.0,0.3409
113070.0,0.3406
113120.0,0.3403
113180.0,0.3401
113240.0,0.3399
113300.0,0.3397
113360.0,0.3396
113410.0,0.3395
113470.0,0.3396
113530.0,0.3396
113590.0,0.3397
113650.0,0.3399
113700.0,0.3401
113760.0,0.3404
113820.0,0.3407
113880.0,0.341
113940.0,0.3413
113990.0,0.3417
114050.0,0.3421
114110.0,0.3425
114170.0,0.3429
114230.0,0.3433
114280.0,0.3437
114340.0,0.3442
114400.0,0.3446
114460.0,0.345
114520.0,0.3453
114570.0,0.3457
114630.0,0.346
114690.0,0.3461
114750.0,0.3463
114810.0,0.3465
114860.0,0.3464
114920.0,0.3462
114980.0,0.3461
115040.0,0.3458
115100.0,0.3454
115150.0,0.3451
115210.0,0.3444
115270.0,0.3427
115330.0,0.341
115390.0,0.3394
115440.0,0.3365
115500.0,0.3334
115560.0,0.3302
115620.0,0.3266
115680.0,0.3217
115730.0,0.3169
115790.0,0.3121
115850.0,0.3056
115910.0,0.2987
115970.0,0.2919
116020.0,0.2841
116080.0,0.2749
116140.0,0.2657
116200.0,0.2565
116260.0,0.2465
116310.0,0.2364
116370.0,0.2264
116430.0,0.2161
116490.0,0.2057
116550.0,0.1952
116600.0,0.1848
116660.0,0.1747
116720.0,0.1645
116780.0,0.1544
116840.0,0.1451
116890.0,0.1364
116950.0,0.1277
117010.0,0.1192
117070.0,0.1117
117130.0,0.1042
117180.0,0.0968
117240.0,0.0902
117300.0,0.0839
117360.0,0.0777
117420.0,0.0718
117470.0,0.0671
117530.0,0.0624
117590.0,0.0577
117650.0,0.0539
117710.0,0.0503
117760.0,0.0466
117820.0,0.0433
117880.0,0.0404
117940.0,0.0374
118000.0,0.0345
118050.0,0.0322
118110.0,0.0299
118170.0,0.0276
118230.0,0.0256
118290.0,0.024
118340.0,0.0224
118400.0,0.0208
118460.0,0.0194
118520.0,0.0181
118580.0,0.0168
118630.0,0.0156
118690.0,0.0146
118750.0,0.0135
118810.0,0.0125
118870.0,0.0117
118920.0,0.0109
118980.0,0.0101
119040.0,0.0094
119100.0,0.0088
119160.0,0.0082
119210.0,0.0076
119270.0,0.0071
119330.0,0.0066
119390.0,0.0061
119450.0,0.0057
119500.0,0.0053
119560.0,0.0049
119620.0,0.0045
119680.0,0.0042
119740.0,0.004
119790.0,0.0037
119850.0,0.0034
119910.0,0.0032
119970.0,0.0029
120030.0,0.0027
120080.0,0.0025
120140.0,0.0023
120200.0,0.0021
120260.0,0.002
120320.0,0.0018
120370.0,0.0017
120430.0,0.0016
120490.0,0.0015
120550.0,0.0013
120610.0,0.0012
120660.0,0.0011
120720.0,0.001
120780.0,0.0009
120840.0,0.0009
120900.0,0.0008
120950.0,0.0007
121010.0,0.0006
121070.0,0.0006
121130.0,0.0005
121190.0,0.0005
121240.0,0.0004
121300.0,0.0004
121360.0,0.0003
121420.0,0.0003
121480.0,0.0003
121530.0,0.0002
