Wavelength,Transmission
47530.0,0.0001
47580.0,0.0001
47640.0,0.0001
47700.0,0.0001
47760.0,0.0001
47820.0,0.0001
47870.0,0.0001
47930.0,0.0001
47990.0,0.0001
48050.0,0.0002
48110.0,0.0002
48160.0,0.0003
48220.0,0.0003
48280.0,0.0004
48340.0,0.0005
48400.0,0.0006
48450.0,0.0009
48510.0,0.0011
48570.0,0.0014
48630.0,0.0017
48690.0,0.0022
48740.0,0.0026
48800.0,0.0031
48860.0,0.0035
48920.0,0.004
48980.0,0.0044
49030.0,0.0047
49090.0,0.005
49150.0,0.0053
49210.0,0.0056
49270.0,0.006
49320.0,0.0064
49380.0,0.0068
49440.0,0.0075
49500.0,0.0083
49560.0,0.0092
49610.0,0.0103
49670.0,0.0121
49730.0,0.0139
49790.0,0.0158
49850.0,0.0194
49900.0,0.0234
49960.0,0.0274
50020.0,0.0332
50080.0,0.0421
50140.0,0.0511
50190.0,0.0601
50250.0,0.0764
50310.0,0.0935
50370.0,0.1107
50430.0,0.1302
50480.0,0.1525
50540.0,0.1749
50600.0,0.1974
50660.0,0.2123
50720.0,0.2273
50770.0,0.2424
50830.0,0.2507
50890.0,0.2536
50950.0,0.2565
51010.0,0.2589
51060.0,0.2568
51120.0,0.2547
51180.0,0.2525
51240.0,0.2505
51300.0,0.2486
51350.0,0.2467
51410.0,0.2452
51470.0,0.2453
51530.0,0.2454
51590.0,0.2455
51640.0,0.2476
51700.0,0.2503
51760.0,0.253
51820.0,0.2562
51880.0,0.2605
51930.0,0.2648
51990.0,0.2692
52050.0,0.2726
52110.0,0.276
52170.0,0.2794
52220.0,0.2815
52280.0,0.2817
52340.0,0.282
52400.0,0.2823
52460.0,0.2796
52510.0,0.2767
52570.0,0.2738
52630.0,0.2704
52690.0,0.2664
52750.0,0.2625
52800.0,0.2585
52860.0,0.2551
52920.0,0.2518
52980.0,0.2484
53040.0,0.2459
53090.0,0.2439
53150.0,0.242
53210.0,0.2404
53270.0,0.2407
53330.0,0.241
53380.0,0.2413
53440.0,0.2431
53500.0,0.2454
53560.0,0.2478
53620.0,0.2503
53670.0,0.2534
53730.0,0.2564
53790.0,0.2595
53850.0,0.2634
53910.0,0.2674
53960.0,0.2714
54020.0,0.2756
54080.0,0.28
54140.0,0.2844
54200.0,0.2889
54250.0,0.2901
54310.0,0.2911
54370.0,0.292
54430.0,0.2923
54490.0,0.292
54540.0,0.2916
54600.0,0.2911
54660.0,0.2886
54720.0,0.286
54780.0,0.2834
54830.0,0.2803
54890.0,0.2768
54950.0,0.2732
55010.0,0.27
55070.0,0.2683
55120.0,0.2667
55180.0,0.2651
55240.0,0.2646
55300.0,0.2646
55360.0,0.2646
55410.0,0.2653
55470.0,0.2682
55530.0,0.2711
55590.0,0.274
55650.0,0.2787
55700.0,0.2838
55760.0,0.2889
55820.0,0.2936
55880.0,0.2976
55940.0,0.3016
55990.0,0.3056
56050.0,0.3096
56110.0,0.3135
56170.0,0.3175
56230.0,0.3207
56280.0,0.323
56340.0,0.3254
56400.0,0.3277
56460.0,0.3258
56520.0,0.324
56570.0,0.3221
56630.0,0.3203
56690.0,0.3185
56750.0,0.3167
56810.0,0.315
56860.0,0.3133
56920.0,0.3117
56980.0,0.3101
57040.0,0.3101
57100.0,0.311
57150.0,0.3118
57210.0,0.3127
57270.0,0.3133
57330.0,0.314
57390.0,0.3147
57440.0,0.3166
57500.0,0.3189
57560.0,0.3212
57620.0,0.3233
57680.0,0.325
57730.0,0.3267
57790.0,0.3283
57850.0,0.3291
57910.0,0.3298
57970.0,0.3305
58020.0,0.3321
58080.0,0.335
58140.0,0.3378
58200.0,0.3407
58260.0,0.3399
58310.0,0.3389
58370.0,0.3379
58430.0,0.3375
58490.0,0.3378
58550.0,0.3381
58600.0,0.3385
58660.0,0.3395
58720.0,0.3405
58780.0,0.3416
58840.0,0.3401
58890.0,0.3372
58950.0,0.3343
59010.0,0.3314
59070.0,0.3285
59130.0,0.3255
59180.0,0.3225
59240.0,0.3218
59300.0,0.3218
59360.0,0.3219
59420.0,0.3211
59470.0,0.3181
59530.0,0.315
59590.0,0.3119
59650.0,0.3121
59710.0,0.3131
59760.0,0.314
59820.0,0.315
59880.0,0.3161
59940.0,0.3171
60000.0,0.3182
60050.0,0.3202
60110.0,0.3222
60170.0,0.3243
60230.0,0.3266
60290.0,0.3291
60340.0,0.3317
60400.0,0.3341
60460.0,0.3349
60520.0,0.3356
60580.0,0.3363
60630.0,0.3355
60690.0,0.3338
60750.0,0.3321
60810.0,0.33
60870.0,0.3257
60920.0,0.3215
60980.0,0.3173
61040.0,0.312
61100.0,0.3062
61160.0,0.3004
61210.0,0.293
61270.0,0.2806
61330.0,0.2682
61390.0,0.2558
61450.0,0.241
61500.0,0.2257
61560.0,0.2103
61620.0,0.1946
61680.0,0.1784
61740.0,0.1622
61790.0,0.1459
61850.0,0.1321
61910.0,0.1186
61970.0,0.105
62030.0,0.0936
62080.0,0.0848
62140.0,0.0761
62200.0,0.0673
62260.0,0.0618
62320.0,0.0563
62370.0,0.0509
62430.0,0.0466
62490.0,0.0433
62550.0,0.0401
62610.0,0.0369
62660.0,0.0349
62720.0,0.0329
62780.0,0.0309
62840.0,0.0293
62900.0,0.028
62950.0,0.0266
63010.0,0.0253
63070.0,0.0242
63130.0,0.023
63190.0,0.0219
63240.0,0.0207
63300.0,0.0195
63360.0,0.0183
63420.0,0.017
63480.0,0.0156
63530.0,0.0142
63590.0,0.0128
63650.0,0.0115
63710.0,0.0103
63770.0,0.0091
63820.0,0.0081
63880.0,0.0072
63940.0,0.0064
64000.0,0.0055
64060.0,0.005
64110.0,0.0045
64170.0,0.0039
64230.0,0.0035
64290.0,0.0031
64350.0,0.0027
64400.0,0.0024
64460.0,0.0022
64520.0,0.002
64580.0,0.0018
64640.0,0.0016
64690.0,0.0015
64750.0,0.0014
64810.0,0.0013
64870.0,0.0012
64930.0,0.0012
64980.0,0.0011
65040.0,0.0011
65100.0,0.001
65160.0,0.001
65220.0,0.0009
65270.0,0.0009
65330.0,0.0009
65390.0,0.0008
65450.0,0.0008
65510.0,0.0008
65560.0,0.0008
65620.0,0.0008
65680.0,0.0008
65740.0,0.0007
65800.0,0.0007
65850.0,0.0007
65910.0,0.0007
65970.0,0.0007
66030.0,0.0007
66090.0,0.0006
66140.0,0.0006
66200.0,0.0005
66260.0,0.0005
66320.0,0.0005
66380.0,0.0004
66430.0,0.0004
66490.0,0.0003
66550.0,0.0003
66610.0,0.0003
66670.0,0.0002
66720.0,0.0002
66780.0,0.0001
66840.0,0.0001
66900.0,0.0001
66960.0,0.0001
