Wavelength,Transmission
110860.0,0.0001
110920.0,0.0001
110980.0,0.0001
111040.0,0.0001
111090.0,0.0002
111150.0,0.0002
111210.0,0.0003
111270.0,0.0003
111330.0,0.0004
111380.0,0.0005
111440.0,0.0005
111500.0,0.0006
111560.0,0.0007
111620.0,0.0008
111670.0,0.001
111730.0,0.0011
111790.0,0.0012
111850.0,0.0014
111910.0,0.0015
111960.0,0.0017
112020.0,0.0019
112080.0,0.0021
112140.0,0.0022
112200.0,0.0024
112250.0,0.0026
112310.0,0.0028
112370.0,0.003
112430.0,0.0032
112490.0,0.0034
112540.0,0.0036
112600.0,0.0038
112660.0,0.004
112720.0,0.0042
112780.0,0.0044
112830.0,0.0045
112890.0,0.0047
112950.0,0.0049
113010.0,0.0051
113070.0,0.0053
113120.0,0.0056
113180.0,0.0058
113240.0,0.006
113300.0,0.0062
113360.0,0.0065
113410.0,0.0067
113470.0,0.007
113530.0,0.0073
113590.0,0.0077
113650.0,0.0081
113700.0,0.0085
113760.0,0.0089
113820.0,0.0094
113880.0,0.01
113940.0,0.0106
113990.0,0.0112
114050.0,0.0119
114110.0,0.0127
114170.0,0.0135
114230.0,0.0144
114280.0,0.0155
114340.0,0.0166
114400.0,0.0177
114460.0,0.0194
114520.0,0.0211
114570.0,0.0228
114630.0,0.0249
114690.0,0.0274
114750.0,0.0298
114810.0,0.0324
114860.0,0.0358
114920.0,0.0393
114980.0,0.0427
115040.0,0.047
115100.0,0.0518
115150.0,0.0566
115210.0,0.0619
115270.0,0.0694
115330.0,0.0768
115390.0,0.0843
115440.0,0.0934
115500.0,0.103
115560.0,0.1126
115620.0,0.1228
115680.0,0.1344
115730.0,0.146
115790.0,0.1576
115850.0,0.1707
115910.0,0.1841
115970.0,0.1975
116020.0,0.2108
116080.0,0.2241
116140.0,0.2374
116200.0,0.2507
116260.0,0.262
116310.0,0.2733
116370.0,0.2846
116430.0,0.2945
116490.0,0.3033
116550.0,0.312
116600.0,0.3205
116660.0,0.3257
116720.0,0.3308
116780.0,0.336
116840.0,0.3392
116890.0,0.3411
116950.0,0.343
117010.0,0.3448
117070.0,0.3455
117130.0,0.3463
117180.0,0.3471
117240.0,0.3473
117300.0,0.3473
117360.0,0.3473
117420.0,0.3472
117470.0,0.347
117530.0,0.3468
117590.0,0.3465
117650.0,0.3464
117710.0,0.3463
117760.0,0.3462
117820.0,0.3461
117880.0,0.346
117940.0,0.346
118000.0,0.3459
118050.0,0.346
118110.0,0.346
118170.0,0.3461
118230.0,0.3461
118290.0,0.3462
118340.0,0.3463
118400.0,0.3464
118460.0,0.3464
118520.0,0.3465
118580.0,0.3466
118630.0,0.3467
118690.0,0.3468
118750.0,0.3469
118810.0,0.347
118870.0,0.3472
118920.0,0.3473
118980.0,0.3474
119040.0,0.3475
119100.0,0.3476
119160.0,0.3478
119210.0,0.3479
119270.0,0.348
119330.0,0.3481
119390.0,0.3482
119450.0,0.3483
119500.0,0.3485
119560.0,0.3486
119620.0,0.3487
119680.0,0.3488
119740.0,0.349
119790.0,0.3491
119850.0,0.3492
119910.0,0.3494
119970.0,0.3496
120030.0,0.3497
120080.0,0.3497
120140.0,0.3498
120200.0,0.3499
120260.0,0.3499
120320.0,0.35
120370.0,0.35
120430.0,0.3501
120490.0,0.3502
120550.0,0.3502
120610.0,0.3503
120660.0,0.3503
120720.0,0.3503
120780.0,0.3504
120840.0,0.3504
120900.0,0.3503
120950.0,0.3503
121010.0,0.3503
121070.0,0.3502
121130.0,0.3502
121190.0,0.3501
121240.0,0.35
121300.0,0.3499
121360.0,0.3498
121420.0,0.3497
121480.0,0.3495
121530.0,0.3493
121590.0,0.3491
121650.0,0.3489
121710.0,0.3487
121770.0,0.3485
121820.0,0.3483
121880.0,0.348
121940.0,0.3478
122000.0,0.3475
122060.0,0.3473
122110.0,0.347
122170.0,0.3467
122230.0,0.3464
122290.0,0.3461
122350.0,0.3458
122400.0,0.3455
122460.0,0.3452
122520.0,0.3449
122580.0,0.3445
122640.0,0.3442
122690.0,0.3439
122750.0,0.3436
122810.0,0.3432
122870.0,0.3429
122930.0,0.3426
122980.0,0.3423
123040.0,0.342
123100.0,0.3418
123160.0,0.3415
123220.0,0.3412
123270.0,0.341
123330.0,0.3407
123390.0,0.3404
123450.0,0.3402
123510.0,0.3401
123560.0,0.3399
123620.0,0.3397
123680.0,0.3395
123740.0,0.3394
123800.0,0.3392
123850.0,0.3392
123910.0,0.3392
123970.0,0.3391
124030.0,0.3392
124090.0,0.3392
124140.0,0.3393
124200.0,0.3394
124260.0,0.3395
124320.0,0.3396
124380.0,0.3397
124430.0,0.3399
124490.0,0.3401
124550.0,0.3404
124610.0,0.3406
124670.0,0.3408
124720.0,0.3411
124780.0,0.3413
124840.0,0.3416
124900.0,0.3419
124960.0,0.3422
125010.0,0.3425
125070.0,0.3428
125130.0,0.3432
125190.0,0.3436
125250.0,0.344
125300.0,0.3443
125360.0,0.3447
125420.0,0.345
125480.0,0.3454
125540.0,0.3457
125590.0,0.3461
125650.0,0.3463
125710.0,0.3466
125770.0,0.3468
125830.0,0.3471
125880.0,0.3473
125940.0,0.3475
126000.0,0.3477
126060.0,0.3479
126120.0,0.348
126170.0,0.3482
126230.0,0.3483
126290.0,0.3483
126350.0,0.3484
126410.0,0.3484
126460.0,0.3485
126520.0,0.3485
126580.0,0.3485
126640.0,0.3484
126700.0,0.3484
126750.0,0.3483
126810.0,0.3482
126870.0,0.3481
126930.0,0.348
126990.0,0.3479
127040.0,0.3478
127100.0,0.3477
127160.0,0.3476
127220.0,0.3474
127280.0,0.3472
127330.0,0.347
127390.0,0.3468
127450.0,0.3466
127510.0,0.3464
127570.0,0.3462
127620.0,0.346
127680.0,0.3458
127740.0,0.3456
127800.0,0.3454
127860.0,0.3453
127910.0,0.3451
127970.0,0.3449
128030.0,0.3448
128090.0,0.3447
128150.0,0.3445
128200.0,0.3444
128260.0,0.3444
128320.0,0.3443
128380.0,0.3443
128440.0,0.3443
128490.0,0.3443
128550.0,0.3444
128610.0,0.3444
128670.0,0.3445
128730.0,0.3445
128780.0,0.3446
128840.0,0.3447
128900.0,0.3448
128960.0,0.345
129020.0,0.3451
129070.0,0.3452
129130.0,0.3454
129190.0,0.3455
129250.0,0.3457
129310.0,0.3459
129360.0,0.3461
129420.0,0.3463
129480.0,0.3465
129540.0,0.3468
129600.0,0.347
129650.0,0.3472
129710.0,0.3475
129770.0,0.3477
129830.0,0.3479
129890.0,0.3482
129940.0,0.3484
130000.0,0.3486
130060.0,0.3486
130120.0,0.3485
130180.0,0.3485
130230.0,0.3484
130290.0,0.3482
130350.0,0.3481
130410.0,0.3479
130470.0,0.3477
130520.0,0.3475
130580.0,0.3473
130640.0,0.347
130700.0,0.3467
130760.0,0.3464
130810.0,0.3461
130870.0,0.3457
130930.0,0.3453
130990.0,0.345
131050.0,0.3446
131100.0,0.3442
131160.0,0.3438
131220.0,0.3434
131280.0,0.343
131340.0,0.3426
131390.0,0.3422
131450.0,0.3418
131510.0,0.3414
131570.0,0.3409
131630.0,0.3405
131680.0,0.3401
131740.0,0.3397
131800.0,0.3393
131860.0,0.3389
131920.0,0.3385
131970.0,0.3381
132030.0,0.3378
132090.0,0.3374
132150.0,0.3371
132210.0,0.3367
132260.0,0.3364
132320.0,0.3361
132380.0,0.3358
132440.0,0.3355
132500.0,0.3352
132550.0,0.3349
132610.0,0.3347
132670.0,0.3344
132730.0,0.3342
132790.0,0.3339
132840.0,0.3337
132900.0,0.3334
132960.0,0.3332
133020.0,0.333
133080.0,0.3328
133130.0,0.3326
133190.0,0.3325
133250.0,0.3323
133310.0,0.3321
133370.0,0.332
133420.0,0.3318
133480.0,0.3317
133540.0,0.3316
133600.0,0.3314
133660.0,0.3313
133710.0,0.3311
133770.0,0.331
133830.0,0.3308
133890.0,0.3307
133950.0,0.3306
134000.0,0.3304
134060.0,0.3302
134120.0,0.33
134180.0,0.3298
134240.0,0.3296
134290.0,0.3294
134350.0,0.3292
134410.0,0.3289
134470.0,0.3286
134530.0,0.3284
134580.0,0.3281
134640.0,0.3278
134700.0,0.3274
134760.0,0.3271
134820.0,0.3268
134870.0,0.3264
134930.0,0.326
134990.0,0.3257
135050.0,0.3256
135110.0,0.3257
135160.0,0.3258
135220.0,0.3258
135280.0,0.3258
135340.0,0.3259
135400.0,0.3259
135450.0,0.3259
