1e-16	13926.7	1.85698e-13
1e-16	14205.2	8.34579e-14
1e-16	14489.3	3.79856e-14
1e-16	14779.1	1.75081e-14
1e-16	15074.7	8.17056e-15
1e-16	15376.2	3.85955e-15
1e-16	15683.7	1.84457e-15
1e-16	15997.3	8.91223e-16
1e-16	16317.3	4.34696e-16
1e-16	16643.6	2.13446e-16
1e-16	16976.5	1.0495e-16
1e-16	17316	5.11704e-17
1e-16	17662.4	2.43315e-17
1e-16	18015.6	1.1015e-17
1e-16	18375.9	4.62729e-18
1e-16	18743.4	1.77906e-18
1e-16	19118.3	6.30532e-19
1e-16	19500.7	2.10328e-19
1e-16	19890.7	6.74326e-20
1.58489e-16	2000	6.36243e-10
1.58489e-16	2040	1.37126e-09
1.58489e-16	2080.8	2.88235e-09
1.58489e-16	2122.42	5.88115e-09
1.58489e-16	2164.86	1.15686e-08
1.58489e-16	2208.16	2.17309e-08
1.58489e-16	2252.32	3.8529e-08
1.58489e-16	2297.37	6.37682e-08
1.58489e-16	2343.32	9.80897e-08
1.58489e-16	2390.19	1.41321e-07
1.58489e-16	2437.99	1.93999e-07
1.58489e-16	2486.75	2.58232e-07
1.58489e-16	2536.48	3.37402e-07
1.58489e-16	2587.21	4.35726e-07
1.58489e-16	2638.96	5.58132e-07
1.58489e-16	2691.74	7.10351e-07
1.58489e-16	2745.57	8.99082e-07
1.58489e-16	2800.48	1.13218e-06
1.58489e-16	2856.49	1.41885e-06
1.58489e-16	2913.62	1.76986e-06
1.58489e-16	2971.89	2.19776e-06
1.58489e-16	3031.33	2.71709e-06
1.58489e-16	3091.96	3.34466e-06
1.58489e-16	3153.8	4.09981e-06
1.58489e-16	3216.87	5.00467e-06
1.58489e-16	3281.21	6.08446e-06
1.58489e-16	3346.84	7.36779e-06
1.58489e-16	3413.77	8.88699e-06
1.58489e-16	3482.05	1.06784e-05
1.58489e-16	3551.69	1.27828e-05
1.58489e-16	3622.72	1.52455e-05
1.58489e-16	3695.18	1.81169e-05
1.58489e-16	3769.08	2.14528e-05
1.58489e-16	3844.46	2.53145e-05
1.58489e-16	3921.35	2.97692e-05
1.58489e-16	3999.78	3.48904e-05
1.58489e-16	4079.77	4.07579e-05
1.58489e-16	4161.37	4.74582e-05
1.58489e-16	4244.6	5.50842e-05
1.58489e-16	4329.49	6.37358e-05
1.58489e-16	4416.08	7.35196e-05
1.58489e-16	4504.4	8.45486e-05
1.58489e-16	4594.49	9.69418e-05
1.58489e-16	4686.38	0.000110823
1.58489e-16	4780.11	0.00012632
1.58489e-16	4875.71	0.00014356
1.58489e-16	4973.22	0.000162663
1.58489e-16	5072.69	0.000183731
1.58489e-16	5174.14	0.000206815
1.58489e-16	5277.62	0.000231853
1.58489e-16	5383.18	0.000258539
1.58489e-16	5490.84	0.00028605
1.58489e-16	5600.66	0.00031256
1.58489e-16	5712.67	0.000334501
1.58489e-16	5826.92	0.000345903
1.58489e-16	5943.46	0.000339019
1.58489e-16	6062.33	0.000308137
1.58489e-16	6183.58	0.000255673
1.58489e-16	6307.25	0.000193578
1.58489e-16	6433.39	0.000135847
1.58489e-16	6562.06	9.04351e-05
1.58489e-16	6693.3	5.8351e-05
1.58489e-16	6827.17	3.70678e-05
1.58489e-16	6963.71	2.34167e-05
1.58489e-16	7102.99	1.4798e-05
1.58489e-16	7245.05	9.38597e-06
1.58489e-16	7389.95	5.9862e-06
1.58489e-16	7537.75	3.84287e-06
1.58489e-16	7688.5	2.48454e-06
1.58489e-16	7842.27	1.61849e-06
1.58489e-16	7999.12	1.06281e-06
1.58489e-16	8159.1	7.04043e-07
1.58489e-16	8322.28	4.70964e-07
1.58489e-16	8488.73	3.18459e-07
1.58489e-16	8658.5	2.17672e-07
1.58489e-16	8831.67	1.50105e-07
1.58489e-16	9008.3	1.04087e-07
1.58489e-16	9188.47	7.23893e-08
1.58489e-16	9372.24	5.04529e-08
1.58489e-16	9559.68	3.52558e-08
1.58489e-16	9750.88	2.47158e-08
1.58489e-16	9945.9	1.73845e-08
1.58489e-16	10144.8	1.22586e-08
1.58489e-16	10347.7	8.64719e-09
1.58489e-16	10554.7	6.0751e-09
1.58489e-16	10765.8	4.217e-09
1.58489e-16	10981.1	2.85389e-09
1.58489e-16	11200.7	1.8466e-09
1.58489e-16	11424.7	1.11644e-09
1.58489e-16	11653.2	6.19543e-10
1.58489e-16	11886.3	3.14779e-10
1.58489e-16	12124	1.48639e-10
1.58489e-16	12366.5	6.68012e-11
1.58489e-16	12613.8	2.92227e-11
1.58489e-16	12866.1	1.26497e-11
1.58489e-16	13123.4	5.47513e-12
1.58489e-16	13385.9	2.38397e-12
1.58489e-16	13653.6	1.04776e-12
1.58489e-16	13926.7	4.65632e-13
1.58489e-16	14205.2	2.09422e-13
1.58489e-16	14489.3	9.53589e-14
1.58489e-16	14779.1	4.39642e-14
1.58489e-16	15074.7	2.05211e-14
1.58489e-16	15376.2	9.69579e-15
1.58489e-16	15683.7	4.63554e-15
1.58489e-16	15997.3	2.24137e-15
1.58489e-16	16317.3	1.09497e-15
1.58489e-16	16643.6	5.39467e-16
1.58489e-16	16976.5	2.67106e-16
1.58489e-16	17316	1.32037e-16
1.58489e-16	17662.4	6.4403e-17
1.58489e-16	18015.6	3.04174e-17
1.58489e-16	18375.9	1.35697e-17
1.58489e-16	18743.4	5.59194e-18
1.58489e-16	19118.3	2.1145e-18
1.58489e-16	19500.7	7.43058e-19
1.58489e-16	19890.7	2.47842e-19
2.51189e-16	2000	5.08476e-10
2.51189e-16	2040	1.09987e-09
2.51189e-16	2080.8	2.32492e-09
2.51189e-16	2122.42	4.78482e-09
2.51189e-16	2164.86	9.53498e-09
2.51189e-16	2208.16	1.82541e-08
2.51189e-16	2252.32	3.3228e-08
2.51189e-16	2297.37	5.68494e-08
2.51189e-16	2343.32	9.06294e-08
2.51189e-16	2390.19	1.34712e-07
2.51189e-16	2437.99	1.89011e-07
2.51189e-16	2486.75	2.54837e-07
2.51189e-16	2536.48	3.35213e-07
2.51189e-16	2587.21	4.34347e-07
2.51189e-16	2638.96	5.57269e-07
2.51189e-16	2691.74	7.0981e-07
2.51189e-16	2745.57	8.98741e-07
2.51189e-16	2800.48	1.13196e-06
2.51189e-16	2856.49	1.41871e-06
2.51189e-16	2913.62	1.76978e-06
2.51189e-16	2971.89	2.1977e-06
2.51189e-16	3031.33	2.71705e-06
2.51189e-16	3091.96	3.34463e-06
2.51189e-16	3153.8	4.09978e-06
2.51189e-16	3216.87	5.00465e-06
2.51189e-16	3281.21	6.08444e-06
2.51189e-16	3346.84	7.36777e-06
2.51189e-16	3413.77	8.88697e-06
2.51189e-16	3482.05	1.06784e-05
2.51189e-16	3551.69	1.27828e-05
2.51189e-16	3622.72	1.52455e-05
2.51189e-16	3695.18	1.81169e-05
2.51189e-16	3769.08	2.14528e-05
2.51189e-16	3844.46	2.53144e-05
2.51189e-16	3921.35	2.97692e-05
2.51189e-16	3999.78	3.48904e-05
2.51189e-16	4079.77	4.0758e-05
2.51189e-16	4161.37	4.74583e-05
2.51189e-16	4244.6	5.50844e-05
2.51189e-16	4329.49	6.37364e-05
2.51189e-16	4416.08	7.35207e-05
2.51189e-16	4504.4	8.45507e-05
2.51189e-16	4594.49	9.69458e-05
2.51189e-16	4686.38	0.000110831
2.51189e-16	4780.11	0.000126335
2.51189e-16	4875.71	0.000143589
2.51189e-16	4973.22	0.000162721
2.51189e-16	5072.69	0.000183847
2.51189e-16	5174.14	0.000207052
2.51189e-16	5277.62	0.000232351
2.51189e-16	5383.18	0.000259602
2.51189e-16	5490.84	0.00028833
2.51189e-16	5600.66	0.00031739
2.51189e-16	5712.67	0.000344376
2.51189e-16	5826.92	0.00036484
2.51189e-16	5943.46	0.000371859
2.51189e-16	6062.33	0.000357488
2.51189e-16	6183.58	0.000317655
2.51189e-16	6307.25	0.000257856
2.51189e-16	6433.39	0.00019199
2.51189e-16	6562.06	0.000133472
2.51189e-16	6693.3	8.86132e-05
2.51189e-16	6827.17	5.72908e-05
2.51189e-16	6963.71	3.65722e-05
2.51189e-16	7102.99	2.32528e-05
2.51189e-16	7245.05	1.48007e-05
2.51189e-16	7389.95	9.45873e-06
2.51189e-16	7537.75	6.07893e-06
2.51189e-16	7688.5	3.93238e-06
2.51189e-16	7842.27	2.56188e-06
2.51189e-16	7999.12	1.68165e-06
2.51189e-16	8159.1	1.11283e-06
2.51189e-16	8322.28	7.43014e-07
2.51189e-16	8488.73	5.0107e-07
2.51189e-16	8658.5	3.41559e-07
2.51189e-16	8831.67	2.35209e-07
2.51189e-16	9008.3	1.6323e-07
2.51189e-16	9188.47	1.13793e-07
2.51189e-16	9372.24	7.95277e-08
2.51189e-16	9559.68	5.57024e-08
2.51189e-16	9750.88	3.91221e-08
2.51189e-16	9945.9	2.75656e-08
2.51189e-16	10144.8	1.94822e-08
2.51189e-16	10347.7	1.37952e-08
2.51189e-16	10554.7	9.76019e-09
2.51189e-16	10765.8	6.86354e-09
2.51189e-16	10981.1	4.75322e-09
2.51189e-16	11200.7	3.19423e-09
2.51189e-16	11424.7	2.041e-09
2.51189e-16	11653.2	1.21332e-09
2.51189e-16	11886.3	6.61888e-10
2.51189e-16	12124	3.32183e-10
2.51189e-16	12366.5	1.56112e-10
2.51189e-16	12613.8	7.03233e-11
2.51189e-16	12866.1	3.09919e-11
2.51189e-16	13123.4	1.35565e-11
2.51189e-16	13385.9	5.93883e-12
2.51189e-16	13653.6	2.61927e-12
2.51189e-16	13926.7	1.16636e-12
2.51189e-16	14205.2	5.25187e-13
2.51189e-16	14489.3	2.39302e-13
2.51189e-16	14779.1	1.10372e-13
2.51189e-16	15074.7	5.15323e-14
2.51189e-16	15376.2	2.43533e-14
2.51189e-16	15683.7	1.16465e-14
2.51189e-16	15997.3	5.6341e-15
2.51189e-16	16317.3	2.75519e-15
2.51189e-16	16643.6	1.36034e-15
2.51189e-16	16976.5	6.76558e-16
2.51189e-16	17316	3.37469e-16
2.51189e-16	17662.4	1.67478e-16
2.51189e-16	18015.6	8.15667e-17
2.51189e-16	18375.9	3.81886e-17
2.51189e-16	18743.4	1.67744e-17
2.51189e-16	19118.3	6.79205e-18
2.51189e-16	19500.7	2.53542e-18
2.51189e-16	19890.7	8.86836e-19
3.98107e-16	2000	4.05855e-10
3.98107e-16	2040	8.80426e-10
3.98107e-16	2080.8	1.8694e-09
3.98107e-16	2122.42	3.87387e-09
3.98107e-16	2164.86	7.80049e-09
3.98107e-16	2208.16	1.51658e-08
3.98107e-16	2252.32	2.82211e-08
3.98107e-16	2297.37	4.97212e-08
3.98107e-16	2343.32	8.20649e-08
3.98107e-16	2390.19	1.26238e-07
3.98107e-16	2437.99	1.82021e-07
3.98107e-16	2486.75	2.49795e-07
3.98107e-16	2536.48	3.31855e-07
3.98107e-16	2587.21	4.32196e-07
3.98107e-16	2638.96	5.55912e-07
3.98107e-16	2691.74	7.08956e-07
3.98107e-16	2745.57	8.98203e-07
3.98107e-16	2800.48	1.13162e-06
3.98107e-16	2856.49	1.4185e-06
3.98107e-16	2913.62	1.76963e-06
3.98107e-16	2971.89	2.19761e-06
3.98107e-16	3031.33	2.71698e-06
3.98107e-16	3091.96	3.34458e-06
3.98107e-16	3153.8	4.09975e-06
3.98107e-16	3216.87	5.00462e-06
3.98107e-16	3281.21	6.08441e-06
3.98107e-16	3346.84	7.36775e-06
3.98107e-16	3413.77	8.88695e-06
3.98107e-16	3482.05	1.06784e-05
3.98107e-16	3551.69	1.27827e-05
3.98107e-16	3622.72	1.52454e-05
3.98107e-16	3695.18	1.81169e-05
3.98107e-16	3769.08	2.14527e-05
3.98107e-16	3844.46	2.53144e-05
3.98107e-16	3921.35	2.97692e-05
3.98107e-16	3999.78	3.48904e-05
3.98107e-16	4079.77	4.0758e-05
3.98107e-16	4161.37	4.74584e-05
3.98107e-16	4244.6	5.50846e-05
3.98107e-16	4329.49	6.37368e-05
3.98107e-16	4416.08	7.35216e-05
3.98107e-16	4504.4	8.45524e-05
3.98107e-16	4594.49	9.6949e-05
3.98107e-16	4686.38	0.000110837
3.98107e-16	4780.11	0.000126347
3.98107e-16	4875.71	0.000143611
3.98107e-16	4973.22	0.000162763
3.98107e-16	5072.69	0.00018393
3.98107e-16	5174.14	0.000207218
3.98107e-16	5277.62	0.00023269
3.98107e-16	5383.18	0.000260309
3.98107e-16	5490.84	0.000289827
3.98107e-16	5600.66	0.000320556
3.98107e-16	5712.67	0.000350949
3.98107e-16	5826.92	0.000377922
3.98107e-16	5943.46	0.000396086
3.98107e-16	6062.33	0.000397686
3.98107e-16	6183.58	0.000375025
3.98107e-16	6307.25	0.000326201
3.98107e-16	6433.39	0.000259714
3.98107e-16	6562.06	0.000190747
3.98107e-16	6693.3	0.000131714
3.98107e-16	6827.17	8.73647e-05
3.98107e-16	6963.71	5.6655e-05
3.98107e-16	7102.99	3.6361e-05
3.98107e-16	7245.05	2.3272e-05
3.98107e-16	7389.95	1.49203e-05
3.98107e-16	7537.75	9.60668e-06
3.98107e-16	7688.5	6.22076e-06
3.98107e-16	7842.27	4.05456e-06
3.98107e-16	7999.12	2.6614e-06
3.98107e-16	8159.1	1.76018e-06
3.98107e-16	8322.28	1.17373e-06
3.98107e-16	8488.73	7.89825e-07
3.98107e-16	8658.5	5.36896e-07
3.98107e-16	8831.67	3.68834e-07
3.98107e-16	9008.3	2.55777e-07
3.98107e-16	9188.47	1.78555e-07
3.98107e-16	9372.24	1.25112e-07
3.98107e-16	9559.68	8.78629e-08
3.98107e-16	9750.88	6.18448e-08
3.98107e-16	9945.9	4.36551e-08
3.98107e-16	10144.8	3.09118e-08
3.98107e-16	10347.7	2.19475e-08
3.98107e-16	10554.7	1.56005e-08
3.98107e-16	10765.8	1.10648e-08
3.98107e-16	10981.1	7.78269e-09
3.98107e-16	11200.7	5.37223e-09
3.98107e-16	11424.7	3.58151e-09
3.98107e-16	11653.2	2.25889e-09
3.98107e-16	11886.3	1.32146e-09
3.98107e-16	12124	7.10279e-10
3.98107e-16	12366.5	3.53179e-10
3.98107e-16	12613.8	1.65637e-10
3.98107e-16	12866.1	7.49256e-11
3.98107e-16	13123.4	3.3299e-11
3.98107e-16	13385.9	1.47251e-11
3.98107e-16	13653.6	6.52983e-12
3.98107e-16	13926.7	2.91689e-12
3.98107e-16	14205.2	1.31581e-12
3.98107e-16	14489.3	6.00186e-13
3.98107e-16	14779.1	2.76995e-13
3.98107e-16	15074.7	1.29378e-13
3.98107e-16	15376.2	6.11582e-14
3.98107e-16	15683.7	2.92552e-14
3.98107e-16	15997.3	1.41575e-14
3.98107e-16	16317.3	6.92792e-15
3.98107e-16	16643.6	3.42524e-15
3.98107e-16	16976.5	1.7084e-15
3.98107e-16	17316	8.57135e-16
3.98107e-16	17662.4	4.30278e-16
3.98107e-16	18015.6	2.14066e-16
3.98107e-16	18375.9	1.03911e-16
3.98107e-16	18743.4	4.81532e-17
3.98107e-16	19118.3	2.08267e-17
3.98107e-16	19500.7	8.30575e-18
3.98107e-16	19890.7	3.07229e-18
6.30957e-16	2000	3.23625e-10
6.30957e-16	2040	7.0365e-10
6.30957e-16	2080.8	1.49938e-09
6.30957e-16	2122.42	3.12415e-09
6.30957e-16	2164.86	6.34341e-09
6.30957e-16	2208.16	1.24874e-08
6.30957e-16	2252.32	2.36613e-08
6.30957e-16	2297.37	4.27459e-08
6.30957e-16	2343.32	7.28342e-08
6.30957e-16	2390.19	1.16034e-07
6.30957e-16	2437.99	1.72692e-07
6.30957e-16	2486.75	2.42539e-07
6.30957e-16	2536.48	3.26794e-07
6.30957e-16	2587.21	4.28872e-07
6.30957e-16	2638.96	5.53788e-07
6.30957e-16	2691.74	7.07612e-07
6.30957e-16	2745.57	8.97352e-07
6.30957e-16	2800.48	1.13108e-06
6.30957e-16	2856.49	1.41815e-06
6.30957e-16	2913.62	1.76941e-06
6.30957e-16	2971.89	2.19746e-06
6.30957e-16	3031.33	2.71689e-06
6.30957e-16	3091.96	3.34452e-06
6.30957e-16	3153.8	4.0997e-06
6.30957e-16	3216.87	5.00458e-06
6.30957e-16	3281.21	6.08438e-06
6.30957e-16	3346.84	7.36771e-06
6.30957e-16	3413.77	8.88692e-06
6.30957e-16	3482.05	1.06783e-05
6.30957e-16	3551.69	1.27827e-05
6.30957e-16	3622.72	1.52454e-05
6.30957e-16	3695.18	1.81168e-05
6.30957e-16	3769.08	2.14527e-05
6.30957e-16	3844.46	2.53144e-05
6.30957e-16	3921.35	2.97692e-05
6.30957e-16	3999.78	3.48904e-05
6.30957e-16	4079.77	4.0758e-05
6.30957e-16	4161.37	4.74584e-05
6.30957e-16	4244.6	5.50848e-05
6.30957e-16	4329.49	6.37371e-05
6.30957e-16	4416.08	7.35222e-05
6.30957e-16	4504.4	8.45536e-05
6.30957e-16	4594.49	9.69514e-05
6.30957e-16	4686.38	0.000110842
6.30957e-16	4780.11	0.000126355
6.30957e-16	4875.71	0.000143628
6.30957e-16	4973.22	0.000162795
6.30957e-16	5072.69	0.000183991
6.30957e-16	5174.14	0.000207337
6.30957e-16	5277.62	0.000232926
6.30957e-16	5383.18	0.000260788
6.30957e-16	5490.84	0.000290819
6.30957e-16	5600.66	0.000322633
6.30957e-16	5712.67	0.000355274
6.30957e-16	5826.92	0.000386712
6.30957e-16	5943.46	0.000413099
6.30957e-16	6062.33	0.000428079
6.30957e-16	6183.58	0.000423271
6.30957e-16	6307.25	0.000391716
6.30957e-16	6433.39	0.000334071
6.30957e-16	6562.06	0.000261568
6.30957e-16	6693.3	0.000190035
6.30957e-16	6827.17	0.000130631
6.30957e-16	6963.71	8.66917e-05
6.30957e-16	7102.99	5.64342e-05
6.30957e-16	7245.05	3.64277e-05
6.30957e-16	7389.95	2.34723e-05
6.30957e-16	7537.75	1.51575e-05
6.30957e-16	7688.5	9.83185e-06
6.30957e-16	7842.27	6.41405e-06
6.30957e-16	7999.12	4.21167e-06
6.30957e-16	8159.1	2.78506e-06
6.30957e-16	8322.28	1.85573e-06
6.30957e-16	8488.73	1.24683e-06
6.30957e-16	8658.5	8.45534e-07
6.30957e-16	8831.67	5.79259e-07
6.30957e-16	9008.3	4.00906e-07
6.30957e-16	9188.47	2.79846e-07
6.30957e-16	9372.24	1.96443e-07
6.30957e-16	9559.68	1.38327e-07
6.30957e-16	9750.88	9.76125e-08
6.30957e-16	9945.9	6.90459e-08
6.30957e-16	10144.8	4.89801e-08
6.30957e-16	10347.7	3.48491e-08
6.30957e-16	10554.7	2.48505e-08
6.30957e-16	10765.8	1.77253e-08
6.30957e-16	10981.1	1.25965e-08
6.30957e-16	11200.7	8.85573e-09
6.30957e-16	11424.7	6.0879e-09
6.30957e-16	11653.2	4.0235e-09
6.30957e-16	11886.3	2.50483e-09
6.30957e-16	12124	1.44379e-09
6.30957e-16	12366.5	7.66507e-10
6.30957e-16	12613.8	3.78688e-10
6.30957e-16	12866.1	1.77645e-10
6.30957e-16	13123.4	8.08126e-11
6.30957e-16	13385.9	3.62467e-11
6.30957e-16	13653.6	1.62091e-11
6.30957e-16	13926.7	7.27625e-12
6.30957e-16	14205.2	3.2917e-12
6.30957e-16	14489.3	1.50396e-12
6.30957e-16	14779.1	6.94785e-13
6.30957e-16	15074.7	3.24708e-13
6.30957e-16	15376.2	1.53551e-13
6.30957e-16	15683.7	7.34723e-14
6.30957e-16	15997.3	3.55662e-14
6.30957e-16	16317.3	1.74122e-14
6.30957e-16	16643.6	8.61645e-15
6.30957e-16	16976.5	4.30544e-15
6.30957e-16	17316	2.16819e-15
6.30957e-16	17662.4	1.09658e-15
6.30957e-16	18015.6	5.53405e-16
6.30957e-16	18375.9	2.75602e-16
6.30957e-16	18743.4	1.33124e-16
6.30957e-16	19118.3	6.10029e-17
6.30957e-16	19500.7	2.60018e-17
6.30957e-16	19890.7	1.02428e-17
1e-15	2000	2.57852e-10
1e-15	2040	5.61658e-10
1e-15	2080.8	1.2002e-09
1e-15	2122.42	2.51169e-09
1e-15	2164.86	5.13383e-09
1e-15	2208.16	1.02076e-08
1e-15	2252.32	1.96278e-08
1e-15	2297.37	3.62079e-08
1e-15	2343.32	6.34414e-08
1e-15	2390.19	1.04514e-07
1e-15	2437.99	1.60944e-07
1e-15	2486.75	2.32519e-07
1e-15	2536.48	3.19354e-07
1e-15	2587.21	4.23804e-07
1e-15	2638.96	5.50487e-07
1e-15	2691.74	7.05502e-07
1e-15	2745.57	8.9601e-07
1e-15	2800.48	1.13023e-06
1e-15	2856.49	1.4176e-06
1e-15	2913.62	1.76906e-06
1e-15	2971.89	2.19723e-06
1e-15	3031.33	2.71674e-06
1e-15	3091.96	3.34441e-06
1e-15	3153.8	4.09963e-06
1e-15	3216.87	5.00452e-06
1e-15	3281.21	6.08433e-06
1e-15	3346.84	7.36767e-06
1e-15	3413.77	8.88688e-06
1e-15	3482.05	1.06783e-05
1e-15	3551.69	1.27827e-05
1e-15	3622.72	1.52454e-05
1e-15	3695.18	1.81168e-05
1e-15	3769.08	2.14527e-05
1e-15	3844.46	2.53144e-05
1e-15	3921.35	2.97691e-05
1e-15	3999.78	3.48904e-05
1e-15	4079.77	4.0758e-05
1e-15	4161.37	4.74584e-05
1e-15	4244.6	5.50849e-05
1e-15	4329.49	6.37373e-05
1e-15	4416.08	7.35227e-05
1e-15	4504.4	8.45546e-05
1e-15	4594.49	9.69533e-05
1e-15	4686.38	0.000110845
1e-15	4780.11	0.000126362
1e-15	4875.71	0.00014364
1e-15	4973.22	0.000162819
1e-15	5072.69	0.000184036
1e-15	5174.14	0.000207423
1e-15	5277.62	0.000233093
1e-15	5383.18	0.000261119
1e-15	5490.84	0.000291488
1e-15	5600.66	0.000324007
1e-15	5712.67	0.000358113
1e-15	5826.92	0.000392526
1e-15	5943.46	0.000424653
1e-15	6062.33	0.000449803
1e-15	6183.58	0.000460687
1e-15	6307.25	0.000448574
1e-15	6433.39	0.000407732
1e-15	6562.06	0.000341595
1e-15	6693.3	0.00026371
1e-15	6827.17	0.000190003
1e-15	6963.71	0.000130269
1e-15	7102.99	8.65986e-05
1e-15	7245.05	5.66251e-05
1e-15	7389.95	3.67712e-05
1e-15	7537.75	2.38554e-05
1e-15	7688.5	1.55159e-05
1e-15	7842.27	1.0138e-05
1e-15	7999.12	6.66238e-06
1e-15	8159.1	4.40677e-06
1e-15	8322.28	2.93543e-06
1e-15	8488.73	1.97036e-06
1e-15	8658.5	1.3338e-06
1e-15	8831.67	9.1143e-07
1e-15	9008.3	6.29148e-07
1e-15	9188.47	4.38521e-07
1e-15	9372.24	3.0799e-07
1e-15	9559.68	2.1734e-07
1e-15	9750.88	1.53782e-07
1e-15	9945.9	1.0904e-07
1e-15	10144.8	7.75065e-08
1e-15	10347.7	5.52499e-08
1e-15	10554.7	3.94921e-08
1e-15	10765.8	2.82766e-08
1e-15	10981.1	2.02316e-08
1e-15	11200.7	1.43982e-08
1e-15	11424.7	1.01107e-08
1e-15	11653.2	6.91719e-09
1e-15	11886.3	4.53003e-09
1e-15	12124	2.78475e-09
1e-15	12366.5	1.58405e-09
1e-15	12613.8	8.32727e-10
1e-15	12866.1	4.09809e-10
1e-15	13123.4	1.92667e-10
1e-15	13385.9	8.82473e-11
1e-15	13653.6	3.997e-11
1e-15	13926.7	1.80791e-11
1e-15	14205.2	8.21536e-12
1e-15	14489.3	3.7634e-12
1e-15	14779.1	1.74125e-12
1e-15	15074.7	8.14524e-13
1e-15	15376.2	3.85396e-13
1e-15	15683.7	1.84476e-13
1e-15	15997.3	8.93279e-14
1e-15	16317.3	4.37483e-14
1e-15	16643.6	2.16619e-14
1e-15	16976.5	1.08367e-14
1e-15	17316	5.47032e-15
1e-15	17662.4	2.77997e-15
1e-15	18015.6	1.41619e-15
1e-15	18375.9	7.17711e-16
1e-15	18743.4	3.57293e-16
1e-15	19118.3	1.7151e-16
1e-15	19500.7	7.76928e-17
1e-15	19890.7	3.26866e-17
1.58489e-15	2000	2.05317e-10
1.58489e-15	2040	4.47872e-10
1.58489e-15	2080.8	9.59205e-10
1.58489e-15	2122.42	2.01432e-09
1.58489e-15	2164.86	4.13902e-09
1.58489e-15	2208.16	8.2955e-09
1.58489e-15	2252.32	1.6141e-08
1.58489e-15	2297.37	3.02901e-08
1.58489e-15	2343.32	5.43463e-08
1.58489e-15	2390.19	9.2291e-08
1.58489e-15	2437.99	1.47062e-07
