#  r_c12_ag_o16 deboer sigma = 1.0 2000 point temperature grid
# T8            RATE      
2015
0.01 0.000E+00
0.02 0.000E+00
0.03 0.000E+00
0.04 0.000E+00
0.05 0.000E+00
0.06 0.000E+00
0.07 0.000E+00
0.08 0.000E+00
0.09 0.000E+00
0.1  0.000E+00
0.2  0.000E+00
0.3  0.000E+00
0.4  0.000E+00
0.5  0.000E+00
6.00000E-01                            7.7937498641999700E-26
6.01540E-01                            8.3280965503280100E-26
6.03080E-01                            8.8970351881723500E-26
6.04620E-01                            9.5026718267237300E-26
6.06170E-01                            1.0151550267206500E-25
6.07720E-01                            1.0842259101483600E-25
6.09280E-01                            1.1582226165901300E-25
6.10840E-01                            1.2369865915585100E-25
6.12400E-01                            1.3208065974636000E-25
6.13970E-01                            1.4105774172160900E-25
6.15550E-01                            1.5067346871984600E-25
6.17120E-01                            1.6084104034765000E-25
6.18700E-01                            1.7172718751938400E-25
6.20290E-01                            1.8338426071330800E-25
6.21880E-01                            1.9578803551114300E-25
6.23470E-01                            2.0898346265298600E-25
6.25070E-01                            2.2310905151111200E-25
6.26670E-01                            2.3813547163671500E-25
6.28270E-01                            2.5411670358100600E-25
6.29880E-01                            2.7121926575140300E-25
6.31490E-01                            2.8940766952872300E-25
6.33110E-01                            3.0887053641861200E-25
6.34730E-01                            3.2956802603550700E-25
6.36360E-01                            3.5171376568917800E-25
6.37990E-01                            3.7526302745198400E-25
6.39620E-01                            4.0029935670082000E-25
6.41260E-01                            4.2707925940234300E-25
6.42900E-01                            4.5554863722055700E-25
6.44550E-01                            4.8599778942601900E-25
6.46200E-01                            5.1836599716163800E-25
6.47860E-01                            5.5298175302799100E-25
6.49520E-01                            5.8977690477973000E-25
6.51180E-01                            6.2888027400055400E-25
6.52850E-01                            6.7068577478958000E-25
6.54520E-01                            7.1511101628691500E-25
6.56200E-01                            7.6260140340914900E-25
6.57880E-01                            8.1306448582153400E-25
6.59560E-01                            8.6667490794741000E-25
6.61250E-01                            9.2396619432088500E-25
6.62940E-01                            9.8482665372674200E-25
