#  r_c12_ag_o16 deboer sigma = 2.0 2000 point temperature grid
# T8            RATE      
2015
0.01 0.000E+00
0.02 0.000E+00
0.03 0.000E+00
0.04 0.000E+00
0.05 0.000E+00
0.06 0.000E+00
0.07 0.000E+00
0.08 0.000E+00
0.09 0.000E+00
0.1  0.000E+00
0.2  0.000E+00
0.3  0.000E+00
0.4  0.000E+00
0.5  0.000E+00
6.00000E-01                                          8.9015108391609900E-26
6.01540E-01                                          9.5119340890698300E-26
6.03080E-01                                          1.0161883275553100E-25
6.04620E-01                                          1.0853765447223500E-25
6.06170E-01                                          1.1595057564728100E-25
6.07720E-01                                          1.2384148581950900E-25
6.09280E-01                                          1.3229525808349800E-25
6.10840E-01                                          1.4129379408672900E-25
6.12400E-01                                          1.5087009960944300E-25
6.13970E-01                                          1.6112642013139200E-25
6.15550E-01                                          1.7211254772858700E-25
6.17120E-01                                          1.8372933050886000E-25
6.18700E-01                                          1.9616728428678500E-25
6.20290E-01                                          2.0948624699307000E-25
6.21880E-01                                          2.2365856561844600E-25
6.23470E-01                                          2.3873562474908600E-25
6.25070E-01                                          2.5487571320308500E-25
6.26670E-01                                          2.7204534783698100E-25
6.28270E-01                                          2.9030623836183500E-25
6.29880E-01                                          3.0984869071827300E-25
6.31490E-01                                          3.3063218996371100E-25
6.33110E-01                                          3.5287230907382600E-25
6.34730E-01                                          3.7652356438830900E-25
6.36360E-01                                          4.0183011502545000E-25
6.37990E-01                                          4.2874089679534200E-25
6.39620E-01                                          4.5735142789777900E-25
6.41260E-01                                          4.8795488735967500E-25
6.42900E-01                                          5.2048951041033800E-25
6.44550E-01                                          5.5528711092098200E-25
6.46200E-01                                          5.9227836442428800E-25
6.47860E-01                                          6.3183875143459800E-25
6.49520E-01                                          6.7389045948104600E-25
6.51180E-01                                          7.1858078779729400E-25
6.52850E-01                                          7.6636001654804900E-25
6.54520E-01                                          8.1713407208595600E-25
6.56200E-01                                          8.7141210894430400E-25
6.57880E-01                                          9.2908856605673500E-25
6.59560E-01                                          9.9036315412555400E-25
